species1,gene1,species2,gene2,cluster_id
K. lactis,gene:KLLA0_D13354g,C. albicans,orf19.7538,Cluster3858
K. lactis,gene:KLLA0_B05137g,C. albicans,orf19.6133,Cluster3859
C. albicans,orf19.7672,K. lactis,gene:KLLA0_A02101g,Cluster386
C. albicans,orf19.3910,K. lactis,gene:KLLA0_D06567g,Cluster3860
K. lactis,gene:KLLA0_D06567g,C. albicans,orf19.3926,Cluster3860
C. albicans,orf19.4805,K. lactis,gene:KLLA0_E11111g,Cluster3861
K. lactis,gene:KLLA0_E02861g,C. albicans,orf19.5928,Cluster3862
C. albicans,orf19.6403.1,K. lactis,gene:KLLA0_F07865g,Cluster3863
C. albicans,orf19.6230,K. lactis,gene:KLLA0_E12893g,Cluster3866
K. lactis,gene:KLLA0_D18414g,C. albicans,orf19.3123.2,Cluster3868
C. albicans,orf19.1986,K. lactis,gene:KLLA0_E09065g,Cluster3869
C. albicans,orf19.6020,K. lactis,gene:KLLA0_F06402g,Cluster387
C. albicans,orf19.639,K. lactis,gene:KLLA0_E02245g,Cluster3870
C. albicans,orf19.1149,K. lactis,gene:KLLA0_F24552g,Cluster3871
K. lactis,gene:KLLA0_F24552g,C. albicans,orf19.5450,Cluster3871
K. lactis,gene:KLLA0_D05269g,C. albicans,orf19.6034,Cluster3873
C. albicans,orf19.1238,K. lactis,gene:KLLA0_C16247g,Cluster3874
C. albicans,orf19.6068,K. lactis,gene:KLLA0_D13332g,Cluster3875
C. albicans,orf19.927,K. lactis,gene:KLLA0_C14894g,Cluster3878
K. lactis,gene:KLLA0_E19339g,C. albicans,orf19.259,Cluster3879
C. albicans,orf19.2594,K. lactis,gene:KLLA0_F02321g,Cluster388
K. lactis,gene:KLLA0_C08778g,C. albicans,orf19.4853,Cluster3882
C. albicans,orf19.4765,K. lactis,gene:KLLA0_F20031g,Cluster3885
C. albicans,orf19.5734,K. lactis,gene:KLLA0_C18821g,Cluster3886
C. albicans,orf19.5279,K. lactis,gene:KLLA0_F08349g,Cluster389
K. lactis,gene:KLLA0_C09460g,C. albicans,orf19.1738.1,Cluster3891
C. albicans,orf19.1742,K. lactis,gene:KLLA0_C15147g,Cluster3892
C. albicans,orf19.5143,K. lactis,gene:KLLA0_F01441g,Cluster3893
C. albicans,orf19.6417,K. lactis,gene:KLLA0_E05149g,Cluster3894
C. albicans,orf19.5459,K. lactis,gene:KLLA0_F15158g,Cluster3895
K. lactis,gene:KLLA0_D01661g,C. albicans,orf19.3887,Cluster3896
C. albicans,orf19.1741,K. lactis,gene:KLLA0_C06765g,Cluster3897
K. lactis,gene:KLLA0_B04499g,C. albicans,orf19.1404,Cluster3898
C. albicans,orf19.163,K. lactis,gene:KLLA0_E12981g,Cluster3899
C. albicans,orf19.1977,K. lactis,gene:KLLA0_D02926g,Cluster390
K. lactis,gene:KLLA0_F12650g,C. albicans,orf19.3658,Cluster3900
K. lactis,gene:KLLA0_D03817g,C. albicans,orf19.7675,Cluster391
C. albicans,orf19.486,K. lactis,gene:KLLA0_C09691g,Cluster3913
K. lactis,gene:KLLA0_D01408g,C. albicans,orf19.6829,Cluster3915
C. albicans,orf19.4448,K. lactis,gene:KLLA0_C13145g,Cluster3917
K. lactis,gene:KLLA0_E22859g,C. albicans,orf19.2828,Cluster3919
C. albicans,orf19.6981,K. lactis,gene:KLLA0_E15423g,Cluster392
C. albicans,orf19.6170,K. lactis,gene:KLLA0_C01474g,Cluster3920
C. albicans,orf19.21,K. lactis,gene:KLLA0_F22924g,Cluster3921
K. lactis,gene:KLLA0_E23717g,C. albicans,orf19.4502,Cluster3925
C. albicans,orf19.434,K. lactis,gene:KLLA0_C00572g,Cluster3927
K. lactis,gene:KLLA0_B08822g,C. albicans,orf19.6640,Cluster3928
C. albicans,orf19.2246,K. lactis,gene:KLLA0_D03388g,Cluster3929
C. albicans,orf19.2098,K. lactis,gene:KLLA0_F10021g,Cluster393
K. lactis,gene:KLLA0_C17578g,C. albicans,orf19.3035,Cluster3930
C. albicans,orf19.2249,K. lactis,gene:KLLA0_C09130g,Cluster3931
C. albicans,orf19.4747,K. lactis,gene:KLLA0_B11616g,Cluster3932
C. albicans,orf19.1747,K. lactis,gene:KLLA0_D05951g,Cluster3933
C. albicans,orf19.1676,K. lactis,gene:KLLA0_F05423g,Cluster3934
K. lactis,gene:KLLA0_E17579g,C. albicans,orf19.451,Cluster3935
K. lactis,gene:KLLA0_F19096g,C. albicans,orf19.956,Cluster394
K. lactis,gene:KLLA0_E18371g,C. albicans,orf19.3152,Cluster395
K. lactis,gene:KLLA0_F22000g,C. albicans,orf19.2711,Cluster3951
C. albicans,orf19.7235,K. lactis,gene:KLLA0_B12804g,Cluster3952
C. albicans,orf19.1308,K. lactis,gene:KLLA0_A04631g,Cluster3953
C. albicans,orf19.1308,K. lactis,gene:KLLA0_F17776g,Cluster3953
K. lactis,gene:KLLA0_E09879g,C. albicans,orf19.4779,Cluster3955
C. albicans,orf19.2350,K. lactis,gene:KLLA0_B00352g,Cluster3957
C. albicans,orf19.6217,K. lactis,gene:KLLA0_F05159g,Cluster3958
C. albicans,orf19.3862,K. lactis,gene:KLLA0_D04840g,Cluster3959
C. albicans,orf19.374,K. lactis,gene:KLLA0_C09735g,Cluster396
C. albicans,orf19.3778,K. lactis,gene:KLLA0_C08547g,Cluster3960
K. lactis,gene:KLLA0_B05665g,C. albicans,orf19.3681,Cluster3961
K. lactis,gene:KLLA0_C14157g,C. albicans,orf19.5085,Cluster3969
K. lactis,gene:KLLA0_E19779g,C. albicans,orf19.5480,Cluster397
K. lactis,gene:KLLA0_D12804g,C. albicans,orf19.6526,Cluster3970
C. albicans,orf19.5081,K. lactis,gene:KLLA0_F23265g,Cluster3973
K. lactis,gene:KLLA0_F12166g,C. albicans,orf19.5848,Cluster3975
C. albicans,orf19.3026,K. lactis,gene:KLLA0_D18095g,Cluster3976
C. albicans,orf19.6753,K. lactis,gene:KLLA0_F18458g,Cluster3978
K. lactis,gene:KLLA0_C04532g,C. albicans,orf19.5984,Cluster398
K. lactis,gene:KLLA0_E19669g,C. albicans,orf19.7613,Cluster3981
C. albicans,orf19.1291,K. lactis,gene:KLLA0_C08448g,Cluster3983
C. albicans,orf19.4411,K. lactis,gene:KLLA0_B09394g,Cluster3985
C. albicans,orf19.418,K. lactis,gene:KLLA0_A09471g,Cluster3986
C. albicans,orf19.5377,K. lactis,gene:KLLA0_F09119g,Cluster3987
K. lactis,gene:KLLA0_C06248g,C. albicans,orf19.5527,Cluster3988
C. albicans,orf19.5101,K. lactis,gene:KLLA0_F15884g,Cluster3989
C. albicans,orf19.6268,K. lactis,gene:KLLA0_E17557g,Cluster3990
C. albicans,orf19.5166,K. lactis,gene:KLLA0_F11660g,Cluster3991
C. albicans,orf19.4755,K. lactis,gene:KLLA0_D19811g,Cluster3992
K. lactis,gene:KLLA0_A06600g,C. albicans,orf19.1755,Cluster3993
C. albicans,orf19.6252,K. lactis,gene:KLLA0_B11209g,Cluster3994
K. lactis,gene:KLLA0_E10341g,C. albicans,orf19.7258,Cluster3995
K. lactis,gene:KLLA0_B12287g,C. albicans,orf19.2792,Cluster3996
C. albicans,orf19.2489,K. lactis,gene:KLLA0_E20769g,Cluster3997
K. lactis,gene:KLLA0_E20659g,C. albicans,orf19.2494,Cluster3999
K. lactis,gene:KLLA0_E23673g,C. albicans,orf19.838.1,Cluster400
K. lactis,gene:KLLA0_E01233g,C. albicans,orf19.250,Cluster4001
C. albicans,orf19.7254,K. lactis,gene:KLLA0_F27115g,Cluster4004
K. lactis,gene:KLLA0_F15433g,C. albicans,orf19.4587,Cluster4005
K. lactis,gene:KLLA0_F24640g,C. albicans,orf19.1279,Cluster4006
C. albicans,orf19.331,K. lactis,gene:KLLA0_F17952g,Cluster4008
K. lactis,gene:KLLA0_E09307g,C. albicans,orf19.7215.3,Cluster4009
C. albicans,orf19.2248,K. lactis,gene:KLLA0_C09152g,Cluster401
C. albicans,orf19.5783,K. lactis,gene:KLLA0_E09351g,Cluster4010
K. lactis,gene:KLLA0_A06754g,C. albicans,orf19.4490.2,Cluster4011
C. albicans,orf19.5574,K. lactis,gene:KLLA0_C18029g,Cluster4012
K. lactis,gene:KLLA0_D09933g,C. albicans,orf19.4161,Cluster4015
C. albicans,orf19.4163,K. lactis,gene:KLLA0_F21956g,Cluster4016
K. lactis,gene:KLLA0_B03432g,C. albicans,orf19.2848,Cluster4017
C. albicans,orf19.1448.1,K. lactis,gene:KLLA0_B00781g,Cluster4018
C. albicans,orf19.4219,K. lactis,gene:KLLA0_E00837g,Cluster4019
K. lactis,gene:KLLA0_B12012g,C. albicans,orf19.4621,Cluster402
C. albicans,orf19.6916,K. lactis,gene:KLLA0_E07195g,Cluster4021
C. albicans,orf19.538,K. lactis,gene:KLLA0_E23475g,Cluster4023
C. albicans,orf19.6917,K. lactis,gene:KLLA0_E07305g,Cluster4024
K. lactis,gene:KLLA0_E12695g,C. albicans,orf19.1626,Cluster4027
K. lactis,gene:KLLA0_D12430g,C. albicans,orf19.7577,Cluster4029
C. albicans,orf19.423,K. lactis,gene:KLLA0_E01827g,Cluster403
K. lactis,gene:KLLA0_E24047g,C. albicans,orf19.4660,Cluster4032
K. lactis,gene:KLLA0_D02046g,C. albicans,orf19.1815,Cluster4036
C. albicans,orf19.6821,K. lactis,gene:KLLA0_D16324g,Cluster404
K. lactis,gene:KLLA0_F10956g,C. albicans,orf19.5296,Cluster4044
C. albicans,orf19.6357,K. lactis,gene:KLLA0_E19141g,Cluster4046
K. lactis,gene:KLLA0_F27665g,C. albicans,orf19.5441,Cluster4047
C. albicans,orf19.5835,K. lactis,gene:KLLA0_C01408g,Cluster405
K. lactis,gene:KLLA0_C01342g,C. albicans,orf19.3292,Cluster406
K. lactis,gene:KLLA0_F00792g,C. albicans,orf19.1473,Cluster4068
K. lactis,gene:KLLA0_D06897g,C. albicans,orf19.6891,Cluster407
K. lactis,gene:KLLA0_D06875g,C. albicans,orf19.6893,Cluster408
K. lactis,gene:KLLA0_E20197g,C. albicans,orf19.1336,Cluster4085
C. albicans,orf19.1674,K. lactis,gene:KLLA0_F05467g,Cluster4089
C. albicans,orf19.6822,K. lactis,gene:KLLA0_D16346g,Cluster409
K. lactis,gene:KLLA0_F10153g,C. albicans,orf19.1394,Cluster4090
K. lactis,gene:KLLA0_C08998g,C. albicans,orf19.4234,Cluster4091
K. lactis,gene:KLLA0_B04158g,C. albicans,orf19.5832,Cluster410
C. albicans,orf19.5832,K. lactis,gene:KLLA0_C06655g,Cluster410
C. albicans,orf19.101,K. lactis,gene:KLLA0_C05060g,Cluster4105
C. albicans,orf19.101,K. lactis,gene:KLLA0_A04389g,Cluster4105
K. lactis,gene:KLLA0_C14113g,C. albicans,orf19.6081,Cluster4106
C. albicans,orf19.7281,K. lactis,gene:KLLA0_F27423g,Cluster4107
K. lactis,gene:KLLA0_D07414g,C. albicans,orf19.856,Cluster4108
K. lactis,gene:KLLA0_D10461g,C. albicans,orf19.2473,Cluster4109
K. lactis,gene:KLLA0_C17985g,C. albicans,orf19.1490,Cluster411
C. albicans,orf19.5197,K. lactis,gene:KLLA0_C11033g,Cluster4110
K. lactis,gene:KLLA0_E18745g,C. albicans,orf19.5869,Cluster4111
K. lactis,gene:KLLA0_A09801g,C. albicans,orf19.3972,Cluster4112
K. lactis,gene:KLLA0_C15235g,C. albicans,orf19.2215,Cluster4113
K. lactis,gene:KLLA0_D16071g,C. albicans,orf19.2310.1,Cluster4114
K. lactis,gene:KLLA0_F21560g,C. albicans,orf19.1159,Cluster4116
K. lactis,gene:KLLA0_C16797g,C. albicans,orf19.1317,Cluster4117
C. albicans,orf19.5566,K. lactis,gene:KLLA0_F02233g,Cluster4118
C. albicans,orf19.1480,K. lactis,gene:KLLA0_E12123g,Cluster412
C. albicans,orf19.2519,K. lactis,gene:KLLA0_E05809g,Cluster4120
K. lactis,gene:KLLA0_D10978g,C. albicans,orf19.4474,Cluster4121
C. albicans,orf19.7161,K. lactis,gene:KLLA0_D08932g,Cluster4123
K. lactis,gene:KLLA0_F04455g,C. albicans,orf19.6167,Cluster413
K. lactis,gene:KLLA0_E07525g,C. albicans,orf19.7481,Cluster4136
K. lactis,gene:KLLA0_E13817g,C. albicans,orf19.1288,Cluster414
C. albicans,orf19.2455,K. lactis,gene:KLLA0_F01991g,Cluster4145
K. lactis,gene:KLLA0_A01177g,C. albicans,orf19.649,Cluster4146
C. albicans,orf19.6814,K. lactis,gene:KLLA0_A11858g,Cluster4147
C. albicans,orf19.6476,K. lactis,gene:KLLA0_F11550g,Cluster4149
K. lactis,gene:KLLA0_B10648g,C. albicans,orf19.4023,Cluster415
K. lactis,gene:KLLA0_F12056g,C. albicans,orf19.2613,Cluster4150
C. albicans,orf19.4958,K. lactis,gene:KLLA0_C03388g,Cluster4151
C. albicans,orf19.74,K. lactis,gene:KLLA0_D17138g,Cluster4152
C. albicans,orf19.2170,K. lactis,gene:KLLA0_C11187g,Cluster4153
C. albicans,orf19.7511,K. lactis,gene:KLLA0_E11771g,Cluster4154
K. lactis,gene:KLLA0_F17050g,C. albicans,orf19.5323,Cluster4155
C. albicans,orf19.6243,K. lactis,gene:KLLA0_D18645g,Cluster4156
C. albicans,orf19.6322,K. lactis,gene:KLLA0_A11352g,Cluster416
K. lactis,gene:KLLA0_F18370g,C. albicans,orf19.2863,Cluster417
K. lactis,gene:KLLA0_B12562g,C. albicans,orf19.738,Cluster4171
K. lactis,gene:KLLA0_E12013g,C. albicans,orf19.325,Cluster4176
C. albicans,orf19.6827,K. lactis,gene:KLLA0_F14531g,Cluster418
C. albicans,orf19.7400,K. lactis,gene:KLLA0_E09681g,Cluster4182
K. lactis,gene:KLLA0_C08393g,C. albicans,orf19.783,Cluster4189
C. albicans,orf19.6955,K. lactis,gene:KLLA0_F16280g,Cluster419
C. albicans,orf19.3774,K. lactis,gene:KLLA0_C08503g,Cluster4190
K. lactis,gene:KLLA0_D10395g,C. albicans,orf19.2472,Cluster4192
K. lactis,gene:KLLA0_F05511g,C. albicans,orf19.5201.1,Cluster4198
C. albicans,orf19.2419,K. lactis,gene:KLLA0_A08646g,Cluster4199
K. lactis,gene:KLLA0_E24531g,C. albicans,orf19.3141,Cluster420
C. albicans,orf19.3341,K. lactis,gene:KLLA0_A07040g,Cluster4203
K. lactis,gene:KLLA0_F26675g,C. albicans,orf19.4105,Cluster4204
C. albicans,orf19.4948,K. lactis,gene:KLLA0_F19910g,Cluster4206
C. albicans,orf19.3661,K. lactis,gene:KLLA0_E23387g,Cluster4207
C. albicans,orf19.4466,K. lactis,gene:KLLA0_D18370g,Cluster4208
K. lactis,gene:KLLA0_A11066g,C. albicans,orf19.6730,Cluster4209
C. albicans,orf19.7357,K. lactis,gene:KLLA0_E08757g,Cluster421
K. lactis,gene:KLLA0_D18051g,C. albicans,orf19.3022,Cluster4210
C. albicans,orf19.7067,K. lactis,gene:KLLA0_E01915g,Cluster4211
K. lactis,gene:KLLA0_A01628g,C. albicans,orf19.6146,Cluster4212
C. albicans,orf19.232,K. lactis,gene:KLLA0_E07129g,Cluster4213
C. albicans,orf19.6653,K. lactis,gene:KLLA0_A05225g,Cluster4214
C. albicans,orf19.4736,K. lactis,gene:KLLA0_E12827g,Cluster4215
C. albicans,orf19.2182,K. lactis,gene:KLLA0_E12057g,Cluster4217
K. lactis,gene:KLLA0_A09911g,C. albicans,orf19.3978,Cluster4218
K. lactis,gene:KLLA0_C11055g,C. albicans,orf19.4013,Cluster4219
K. lactis,gene:KLLA0_E23299g,C. albicans,orf19.6674,Cluster422
C. albicans,orf19.4457,K. lactis,gene:KLLA0_D19723g,Cluster4220
C. albicans,orf19.3635,K. lactis,gene:KLLA0_C11891g,Cluster4221
C. albicans,orf19.3963,K. lactis,gene:KLLA0_A10263g,Cluster4222
K. lactis,gene:KLLA0_E16523g,C. albicans,orf19.4121,Cluster4223
K. lactis,gene:KLLA0_B14553g,C. albicans,orf19.3201,Cluster4225
K. lactis,gene:KLLA0_C03135g,C. albicans,orf19.3201,Cluster4225
K. lactis,gene:KLLA0_A07491g,C. albicans,orf19.578,Cluster4226
K. lactis,gene:KLLA0_D10043g,C. albicans,orf19.4000,Cluster4228
K. lactis,gene:KLLA0_B01584g,C. albicans,orf19.7017,Cluster4229
K. lactis,gene:KLLA0_D15180g,C. albicans,orf19.1240,Cluster423
K. lactis,gene:KLLA0_F25454g,C. albicans,orf19.2079,Cluster4230
K. lactis,gene:KLLA0_E09857g,C. albicans,orf19.4633,Cluster424
K. lactis,gene:KLLA0_D19933g,C. albicans,orf19.4633,Cluster424
K. lactis,gene:KLLA0_B00242g,C. albicans,orf19.7668,Cluster4243
C. albicans,orf19.6736,K. lactis,gene:KLLA0_F01144g,Cluster4245
K. lactis,gene:KLLA0_E12233g,C. albicans,orf19.1483,Cluster4246
K. lactis,gene:KLLA0_E15687g,C. albicans,orf19.7475,Cluster4248
K. lactis,gene:KLLA0_A11110g,C. albicans,orf19.3668,Cluster4249
K. lactis,gene:KLLA0_B00264g,C. albicans,orf19.3981,Cluster4250
C. albicans,orf19.6548,K. lactis,gene:KLLA0_D07161g,Cluster4261
C. albicans,orf19.1439,K. lactis,gene:KLLA0_E12673g,Cluster4262
K. lactis,gene:KLLA0_F16797g,C. albicans,orf19.2889,Cluster4263
C. albicans,orf19.4597,K. lactis,gene:KLLA0_E04225g,Cluster4264
C. albicans,orf19.144,K. lactis,gene:KLLA0_A06688g,Cluster4265
K. lactis,gene:KLLA0_F14300g,C. albicans,orf19.1434,Cluster4266
C. albicans,orf19.3021,K. lactis,gene:KLLA0_B12441g,Cluster4267
K. lactis,gene:KLLA0_F19294g,C. albicans,orf19.4533,Cluster4268
K. lactis,gene:KLLA0_F01947g,C. albicans,orf19.6596,Cluster4269
C. albicans,orf19.5035,K. lactis,gene:KLLA0_C05676g,Cluster4270
C. albicans,orf19.3876,K. lactis,gene:KLLA0_C08657g,Cluster4283
C. albicans,orf19.1770,K. lactis,gene:KLLA0_F16929g,Cluster4284
K. lactis,gene:KLLA0_F24706g,C. albicans,orf19.7245,Cluster4285
K. lactis,gene:KLLA0_D09482g,C. albicans,orf19.1041,Cluster4286
K. lactis,gene:KLLA0_E00595g,C. albicans,orf19.558,Cluster4298
C. albicans,orf19.1369,K. lactis,gene:KLLA0_D03520g,Cluster4299
C. albicans,orf19.7365,K. lactis,gene:KLLA0_E08537g,Cluster4300
K. lactis,gene:KLLA0_F04972g,C. albicans,orf19.2721,Cluster4301
K. lactis,gene:KLLA0_E24553g,C. albicans,orf19.3843,Cluster4302
K. lactis,gene:KLLA0_F08184g,C. albicans,orf19.6880,Cluster4303
K. lactis,gene:KLLA0_F08701g,C. albicans,orf19.6326,Cluster4304
K. lactis,gene:KLLA0_E24575g,C. albicans,orf19.2434,Cluster4305
C. albicans,orf19.6309,K. lactis,gene:KLLA0_E01717g,Cluster4307
C. albicans,orf19.1259,K. lactis,gene:KLLA0_B02178g,Cluster4310
C. albicans,orf19.1557,K. lactis,gene:KLLA0_D16753g,Cluster4324
K. lactis,gene:KLLA0_B04444g,C. albicans,orf19.2066,Cluster4325
K. lactis,gene:KLLA0_F22814g,C. albicans,orf19.1012,Cluster4326
K. lactis,gene:KLLA0_D15697g,C. albicans,orf19.3322,Cluster4338
K. lactis,gene:KLLA0_C10142g,C. albicans,orf19.7419,Cluster4339
K. lactis,gene:KLLA0_D17424g,C. albicans,orf19.1378,Cluster4340
C. albicans,orf19.1753,K. lactis,gene:KLLA0_F11253g,Cluster4341
K. lactis,gene:KLLA0_E22661g,C. albicans,orf19.5394.1,Cluster4342
K. lactis,gene:KLLA0_E23849g,C. albicans,orf19.7361,Cluster4343
C. albicans,orf19.2507,K. lactis,gene:KLLA0_C12507g,Cluster4344
K. lactis,gene:KLLA0_E17381g,C. albicans,orf19.3158,Cluster4345
K. lactis,gene:KLLA0_A04411g,C. albicans,orf19.7092,Cluster4346
C. albicans,orf19.840,K. lactis,gene:KLLA0_E23651g,Cluster435
K. lactis,gene:KLLA0_F10461g,C. albicans,orf19.7459,Cluster4360
K. lactis,gene:KLLA0_B03806g,C. albicans,orf19.4107,Cluster4361
C. albicans,orf19.6500,K. lactis,gene:KLLA0_F26268g,Cluster4363
C. albicans,orf19.825,K. lactis,gene:KLLA0_A04433g,Cluster4365
K. lactis,gene:KLLA0_E15445g,C. albicans,orf19.2178,Cluster4367
K. lactis,gene:KLLA0_A04499g,C. albicans,orf19.5493,Cluster4368
C. albicans,orf19.5493,K. lactis,gene:KLLA0_C05126g,Cluster4368
C. albicans,orf19.5492,K. lactis,gene:KLLA0_A04565g,Cluster4369
C. albicans,orf19.1650,K. lactis,gene:KLLA0_F15961g,Cluster4371
K. lactis,gene:KLLA0_E10693g,C. albicans,orf19.4719,Cluster4373
K. lactis,gene:KLLA0_C15763g,C. albicans,orf19.1285,Cluster4377
K. lactis,gene:KLLA0_B01133g,C. albicans,orf19.3557,Cluster4378
C. albicans,orf19.5575,K. lactis,gene:KLLA0_F00726g,Cluster4379
K. lactis,gene:KLLA0_E02333g,C. albicans,orf19.1515,Cluster4389
K. lactis,gene:KLLA0_E13135g,C. albicans,orf19.3501,Cluster4390
K. lactis,gene:KLLA0_D10263g,C. albicans,orf19.5533,Cluster4394
K. lactis,gene:KLLA0_B13992g,C. albicans,orf19.7035,Cluster4395
K. lactis,gene:KLLA0_D14058g,C. albicans,orf19.4884,Cluster4397
K. lactis,gene:KLLA0_B04950g,C. albicans,orf19.5941,Cluster4398
K. lactis,gene:KLLA0_B04565g,C. albicans,orf19.1552,Cluster4399
K. lactis,gene:KLLA0_E07899g,C. albicans,orf19.6408,Cluster4400
C. albicans,orf19.1267,K. lactis,gene:KLLA0_E04423g,Cluster4411
K. lactis,gene:KLLA0_F02255g,C. albicans,orf19.4535,Cluster4413
K. lactis,gene:KLLA0_F16302g,C. albicans,orf19.4089,Cluster4414
K. lactis,gene:KLLA0_A08426g,C. albicans,orf19.6702,Cluster4415
C. albicans,orf19.1944,K. lactis,gene:KLLA0_F24750g,Cluster4416
K. lactis,gene:KLLA0_C04301g,C. albicans,orf19.5454,Cluster4417
K. lactis,gene:KLLA0_C12837g,C. albicans,orf19.4628,Cluster4420
C. albicans,orf19.4182,K. lactis,gene:KLLA0_D02596g,Cluster4424
C. albicans,orf19.4521,K. lactis,gene:KLLA0_D06127g,Cluster4425
K. lactis,gene:KLLA0_D15521g,C. albicans,orf19.6838,Cluster4426
K. lactis,gene:KLLA0_D15521g,C. albicans,orf19.2899,Cluster4426
C. albicans,orf19.610,K. lactis,gene:KLLA0_F04840g,Cluster4429
K. lactis,gene:KLLA0_E04203g,C. albicans,orf19.2016,Cluster4430
C. albicans,orf19.6009,K. lactis,gene:KLLA0_F24134g,Cluster4432
K. lactis,gene:KLLA0_F22363g,C. albicans,orf19.4987,Cluster4433
K. lactis,gene:KLLA0_C03740g,C. albicans,orf19.25,Cluster4434
K. lactis,gene:KLLA0_C07535g,C. albicans,orf19.5408,Cluster4435
C. albicans,orf19.7518,K. lactis,gene:KLLA0_F02299g,Cluster4436
K. lactis,gene:KLLA0_B13112g,C. albicans,orf19.844,Cluster4438
C. albicans,orf19.4727,K. lactis,gene:KLLA0_E13333g,Cluster4439
K. lactis,gene:KLLA0_A11506g,C. albicans,orf19.2829,Cluster4440
C. albicans,orf19.4772,K. lactis,gene:KLLA0_E06953g,Cluster4441
K. lactis,gene:KLLA0_B02893g,C. albicans,orf19.3569,Cluster4443
C. albicans,orf19.5750,K. lactis,gene:KLLA0_F08921g,Cluster4446
C. albicans,orf19.6707,K. lactis,gene:KLLA0_D19316g,Cluster4448
K. lactis,gene:KLLA0_C10076g,C. albicans,orf19.2006,Cluster4449
K. lactis,gene:KLLA0_F20207g,C. albicans,orf19.1877,Cluster4450
K. lactis,gene:KLLA0_A11286g,C. albicans,orf19.745,Cluster4451
C. albicans,orf19.6706,K. lactis,gene:KLLA0_D19272g,Cluster4452
C. albicans,orf19.6873.1,K. lactis,gene:KLLA0_E20439g,Cluster4462
K. lactis,gene:KLLA0_C01254g,C. albicans,orf19.7103,Cluster4464
K. lactis,gene:KLLA0_F10329g,C. albicans,orf19.445,Cluster4465
C. albicans,orf19.5559,K. lactis,gene:KLLA0_D18843g,Cluster4466
K. lactis,gene:KLLA0_D01771g,C. albicans,orf19.3577,Cluster4468
K. lactis,gene:KLLA0_D14311g,C. albicans,orf19.4036,Cluster4470
C. albicans,orf19.2194,K. lactis,gene:KLLA0_C03894g,Cluster4471
K. lactis,gene:KLLA0_F23309g,C. albicans,orf19.4824,Cluster4473
K. lactis,gene:KLLA0_D02860g,C. albicans,orf19.815,Cluster4474
K. lactis,gene:KLLA0_C08371g,C. albicans,orf19.6220.4,Cluster4475
K. lactis,gene:KLLA0_F07711g,C. albicans,orf19.5098,Cluster4476
C. albicans,orf19.510,K. lactis,gene:KLLA0_F03927g,Cluster4479
C. albicans,orf19.5204,K. lactis,gene:KLLA0_F03927g,Cluster4479
K. lactis,gene:KLLA0_D10483g,C. albicans,orf19.48,Cluster4482
K. lactis,gene:KLLA0_D02948g,C. albicans,orf19.4173,Cluster4483
C. albicans,orf19.5713,K. lactis,gene:KLLA0_C06336g,Cluster4484
K. lactis,gene:KLLA0_D04037g,C. albicans,orf19.5645,Cluster4485
K. lactis,gene:KLLA0_E09637g,C. albicans,orf19.4889,Cluster4486
K. lactis,gene:KLLA0_D12606g,C. albicans,orf19.4546,Cluster4487
C. albicans,orf19.4577,K. lactis,gene:KLLA0_F00374g,Cluster4488
C. albicans,orf19.7043,K. lactis,gene:KLLA0_D07722g,Cluster4489
K. lactis,gene:KLLA0_E21891g,C. albicans,orf19.339,Cluster4491
C. albicans,orf19.6142,K. lactis,gene:KLLA0_C17094g,Cluster450
C. albicans,orf19.4964,K. lactis,gene:KLLA0_F22407g,Cluster4500
C. albicans,orf19.5662,K. lactis,gene:KLLA0_D13178g,Cluster4549
K. lactis,gene:KLLA0_E22243g,C. albicans,orf19.1901,Cluster4562
K. lactis,gene:KLLA0_A08470g,C. albicans,orf19.6699,Cluster4563
C. albicans,orf19.5917.3,K. lactis,gene:KLLA0_E02751g,Cluster4573
C. albicans,orf19.3473,K. lactis,gene:KLLA0_B02442g,Cluster4574
K. lactis,gene:KLLA0_C07997g,C. albicans,orf19.4788,Cluster4575
K. lactis,gene:KLLA0_D09757g,C. albicans,orf19.1915,Cluster4576
K. lactis,gene:KLLA0_C14718g,C. albicans,orf19.1029,Cluster4577
K. lactis,gene:KLLA0_F04169g,C. albicans,orf19.4599,Cluster4578
C. albicans,orf19.7308,K. lactis,gene:KLLA0_C16874g,Cluster4579
C. albicans,orf19.6779,K. lactis,gene:KLLA0_A03982g,Cluster4580
C. albicans,orf19.103,K. lactis,gene:KLLA0_F26180g,Cluster4581
C. albicans,orf19.2287,K. lactis,gene:KLLA0_B13860g,Cluster4582
C. albicans,orf19.2286,K. lactis,gene:KLLA0_B14080g,Cluster4583
C. albicans,orf19.5485,K. lactis,gene:KLLA0_C04840g,Cluster4584
K. lactis,gene:KLLA0_E02817g,C. albicans,orf19.5921,Cluster4585
C. albicans,orf19.4775,K. lactis,gene:KLLA0_D03322g,Cluster4586
K. lactis,gene:KLLA0_C10835g,C. albicans,orf19.6459,Cluster4588
K. lactis,gene:KLLA0_C01760g,C. albicans,orf19.656,Cluster4589
C. albicans,orf19.2075,K. lactis,gene:KLLA0_F24926g,Cluster4590
K. lactis,gene:KLLA0_E07723g,C. albicans,orf19.1989,Cluster4591
K. lactis,gene:KLLA0_E08625g,C. albicans,orf19.1853,Cluster4592
K. lactis,gene:KLLA0_E17623g,C. albicans,orf19.1061,Cluster4593
