cluster_id,original_id,species
Cluster1966,gene-YPL232W,S_cerevisiae
Cluster1967,gene-YER098W,S_cerevisiae
Cluster1967,CAGL0I05522g,C_glabrata
Cluster1968,gene:KLLA0_E22991g,K_lactis
Cluster1968,CAGL0M05489g,C_glabrata
Cluster1968,gene-YBR205W,S_cerevisiae
Cluster1969,gene-YJL095W,S_cerevisiae
Cluster1969,CAGL0L03520g,C_glabrata
Cluster1969,gene:KLLA0_F14190g,K_lactis
Cluster1969,orf19.5162,C_albicans
Cluster1970,gene:KLLA0_E12365g,K_lactis
Cluster1970,gene-YMR056C,S_cerevisiae
Cluster1970,CAGL0F04213g,C_glabrata
Cluster1971,gene-YBR085W,S_cerevisiae
Cluster1972,orf19.4959,C_albicans
Cluster1973,orf19.5718,C_albicans
Cluster1974,orf19.5584,C_albicans
Cluster1975,orf19.6561,C_albicans
Cluster1975,CAGL0J10186g,C_glabrata
Cluster1975,gene-YNL071W,S_cerevisiae
Cluster1975,gene:KLLA0_F04741g,K_lactis
Cluster1976,orf19.6126,C_albicans
Cluster1976,gene:KLLA0_D16522g,K_lactis
Cluster1976,CAGL0E01287g,C_glabrata
Cluster1976,gene-YDR148C,S_cerevisiae
Cluster1977,gene-YKR095W-A,S_cerevisiae
Cluster1977,gene:KLLA0_A00539g,K_lactis
Cluster1977,orf19.2907.1,C_albicans
Cluster1978,orf19.6741,C_albicans
Cluster1978,CAGL0J04466g,C_glabrata
Cluster1978,gene-YLR414C,S_cerevisiae
Cluster1978,gene:KLLA0_B02585g,K_lactis
Cluster1979,gene:KLLA0_B04543g,K_lactis
Cluster1979,gene-YJR126C,S_cerevisiae
Cluster1979,CAGL0M00616g,C_glabrata
Cluster1980,CAGL0H04169g,C_glabrata
Cluster1980,gene-YML082W,S_cerevisiae
Cluster1981,CAGL0L04268g,C_glabrata
Cluster1981,gene-YOR155C,S_cerevisiae
Cluster1981,gene:KLLA0_A02365g,K_lactis
Cluster1981,orf19.3355,C_albicans
Cluster1982,orf19.5206,C_albicans
Cluster1982,gene-YIL104C,S_cerevisiae
Cluster1982,CAGL0G02783g,C_glabrata
Cluster1982,gene:KLLA0_F03949g,K_lactis
Cluster1983,gene-YOR090C,S_cerevisiae
Cluster1983,CAGL0J08657g,C_glabrata
Cluster1983,gene:KLLA0_C13706g,K_lactis
Cluster1983,orf19.6376,C_albicans
Cluster1984,CAGL0H06699g,C_glabrata
Cluster1984,gene-YIL155C,S_cerevisiae
Cluster1984,gene:KLLA0_A00418g,K_lactis
Cluster1984,orf19.3133,C_albicans
Cluster1985,gene-YOR179C,S_cerevisiae
Cluster1986,orf19.6996,C_albicans
Cluster1986,gene-YNR059W,S_cerevisiae
Cluster1987,gene:KLLA0_D13376g,K_lactis
Cluster1987,CAGL0C03916g,C_glabrata
Cluster1987,gene-YIL014W,S_cerevisiae
Cluster1987,gene-YGL257C,S_cerevisiae
Cluster1987,orf19.4279,C_albicans
Cluster1987,orf19.4900,C_albicans
Cluster1988,gene:KLLA0_D10219g,K_lactis
Cluster1988,CAGL0H06897g,C_glabrata
Cluster1988,gene-YML098W,S_cerevisiae
Cluster1988,orf19.5174,C_albicans
Cluster1989,orf19.2761,C_albicans
Cluster1989,CAGL0H01485g,C_glabrata
Cluster1989,gene-YDR302W,S_cerevisiae
Cluster1989,gene:KLLA0_C10252g,K_lactis
Cluster1990,gene:KLLA0_E03565g,K_lactis
Cluster1990,CAGL0E04378g,C_glabrata
Cluster1990,gene-YHR009C,S_cerevisiae
Cluster1990,orf19.2333,C_albicans
Cluster1991,orf19.7396,C_albicans
Cluster1992,CAGL0H02123g,C_glabrata
Cluster1992,gene-YHR086W,S_cerevisiae
Cluster1992,gene:KLLA0_F14861g,K_lactis
Cluster1992,orf19.1876,C_albicans
Cluster1993,gene:KLLA0_B01892g,K_lactis
Cluster1993,orf19.6973,C_albicans
Cluster1994,gene:KLLA0_D10758g,K_lactis
Cluster1994,gene-YJR119C,S_cerevisiae
Cluster1994,CAGL0H00528g,C_glabrata
Cluster1994,orf19.5651,C_albicans
Cluster1995,orf19.5942,C_albicans
Cluster1995,gene-YML068W,S_cerevisiae
Cluster1995,CAGL0L11330g,C_glabrata
Cluster1996,CAGL0F08283g,C_glabrata
Cluster1996,gene-YGR252W,S_cerevisiae
Cluster1996,gene:KLLA0_A05115g,K_lactis
Cluster1996,orf19.705,C_albicans
Cluster1997,gene:KLLA0_E08339g,K_lactis
Cluster1997,CAGL0G02585g,C_glabrata
Cluster1997,gene-YIL094C,S_cerevisiae
Cluster1997,orf19.2525,C_albicans
Cluster1998,CAGL0M01958g,C_glabrata
Cluster1998,gene-YBR073W,S_cerevisiae
Cluster1998,orf19.5367,C_albicans
Cluster1999,orf19.978,C_albicans
Cluster1999,CAGL0C02541g,C_glabrata
Cluster1999,gene-YLR399C,S_cerevisiae
Cluster1999,gene:KLLA0_B03113g,K_lactis
Cluster2000,gene:KLLA0_E05435g,K_lactis
Cluster2000,gene-YDL055C,S_cerevisiae
Cluster2000,CAGL0H04983g,C_glabrata
Cluster2000,CAGL0D01034g,C_glabrata
Cluster2000,orf19.6190,C_albicans
Cluster2001,orf19.3683,C_albicans
Cluster2001,CAGL0G05445g,C_glabrata
Cluster2001,gene-YDL226C,S_cerevisiae
Cluster2001,gene:KLLA0_D18942g,K_lactis
Cluster2002,orf19.1885,C_albicans
Cluster2002,gene-YMR005W,S_cerevisiae
Cluster2002,CAGL0J11726g,C_glabrata
Cluster2002,gene:KLLA0_C05962g,K_lactis
Cluster2003,gene-YFR035W-A,S_cerevisiae
Cluster2003,CAGL0D05148g,C_glabrata
Cluster2003,gene:KLLA0_D16192g,K_lactis
Cluster2003,orf19.1247,C_albicans
Cluster2004,gene-YOR010C,S_cerevisiae
Cluster2005,gene-YDR450W,S_cerevisiae
Cluster2006,orf19.2212,C_albicans
Cluster2007,gene-YHL014C,S_cerevisiae
Cluster2007,CAGL0K03113g,C_glabrata
Cluster2007,gene:KLLA0_F25564g,K_lactis
Cluster2007,orf19.2128,C_albicans
Cluster2008,orf19.223,C_albicans
Cluster2008,gene-YNR047W,S_cerevisiae
Cluster2009,gene:KLLA0_D20031g,K_lactis
Cluster2010,gene:KLLA0_C06699g,K_lactis
Cluster2011,gene:KLLA0_B10626g,K_lactis
Cluster2011,gene-YPR165W,S_cerevisiae
Cluster2011,CAGL0I08459g,C_glabrata
Cluster2011,orf19.2843,C_albicans
Cluster2012,gene-YNCE0005W,S_cerevisiae
Cluster2012,tS(AGA)4,unknown
Cluster2013,gene-YHR197W,S_cerevisiae
Cluster2013,CAGL0D02706g,C_glabrata
Cluster2013,orf19.6862,C_albicans
Cluster2014,orf19.3534,C_albicans
Cluster2014,gene:KLLA0_F03443g,K_lactis
Cluster2014,gene-YIL118W,S_cerevisiae
Cluster2014,CAGL0G08558g,C_glabrata
Cluster2015,orf19.703,C_albicans
Cluster2015,gene-YGR247W,S_cerevisiae
Cluster2015,CAGL0F08173g,C_glabrata
Cluster2015,gene:KLLA0_A05412g,K_lactis
Cluster2016,gene-YPR113W,S_cerevisiae
Cluster2016,CAGL0G03157g,C_glabrata
Cluster2016,gene:KLLA0_D15037g,K_lactis
Cluster2016,orf19.6860,C_albicans
Cluster2017,orf19.3956,C_albicans
Cluster2017,CAGL0M13585g,C_glabrata
Cluster2017,gene-YMR293C,S_cerevisiae
Cluster2017,gene:KLLA0_A09845g,K_lactis
Cluster2018,orf19.6045,C_albicans
Cluster2018,CAGL0J06226g,C_glabrata
Cluster2018,gene-YNL169C,S_cerevisiae
Cluster2018,gene:KLLA0_D08096g,K_lactis
Cluster2019,gene:KLLA0_F12826g,K_lactis
Cluster2019,CAGL0G06776g,C_glabrata
Cluster2019,gene-YCR003W,S_cerevisiae
Cluster2019,orf19.549,C_albicans
Cluster2020,CAGL0D05346g,C_glabrata
Cluster2020,gene-YBR254C,S_cerevisiae
Cluster2020,orf19.3314,C_albicans
Cluster2021,orf19.5225.2,C_albicans
Cluster2021,gene-YHR010W,S_cerevisiae
Cluster2021,CAGL0K06567g,C_glabrata
Cluster2021,gene-YDR471W,S_cerevisiae
Cluster2021,gene:KLLA0_E03455g,K_lactis
Cluster2022,gene:KLLA0_F03685g,K_lactis
Cluster2022,CAGL0G01298g,C_glabrata
Cluster2022,gene-YNL051W,S_cerevisiae
Cluster2022,orf19.4731,C_albicans
Cluster2023,orf19.6570,C_albicans
Cluster2024,gene-YIL089W,S_cerevisiae
Cluster2025,orf19.88,C_albicans
Cluster2025,CAGL0B03047g,C_glabrata
Cluster2025,gene-YLR355C,S_cerevisiae
Cluster2025,gene:KLLA0_A02673g,K_lactis
Cluster2026,CAGL0M00396g,C_glabrata
Cluster2026,gene-YJR136C,S_cerevisiae
Cluster2026,gene:KLLA0_B04026g,K_lactis
Cluster2027,CAGL0A00165g,C_glabrata
Cluster2027,gene:KLLA0_E10605g,K_lactis
Cluster2028,gene:KLLA0_F14234g,K_lactis
Cluster2028,gene-YJL092W,S_cerevisiae
Cluster2028,CAGL0L03454g,C_glabrata
Cluster2029,orf19.5422,C_albicans
Cluster2030,orf19.4508,C_albicans
Cluster2031,CAGL0I10147g,C_glabrata
Cluster2032,orf19.4450.1,C_albicans
Cluster2033,orf19.4455,C_albicans
Cluster2034,gene:KLLA0_E24311g,K_lactis
Cluster2034,gene-YPL099C,S_cerevisiae
Cluster2034,CAGL0H05819g,C_glabrata
Cluster2035,orf19.398,C_albicans
Cluster2036,CAGL0M04345g,C_glabrata
Cluster2036,gene-YLR132C,S_cerevisiae
Cluster2036,gene:KLLA0_D16478g,K_lactis
Cluster2037,orf19.5041,C_albicans
Cluster2037,gene:KLLA0_F07205g,K_lactis
Cluster2037,CAGL0L07084g,C_glabrata
Cluster2037,gene-YDL089W,S_cerevisiae
Cluster2038,CAGL0J11638g,C_glabrata
Cluster2038,gene-YMR001C,S_cerevisiae
Cluster2038,gene:KLLA0_C06138g,K_lactis
Cluster2038,orf19.6010,C_albicans
Cluster2039,orf19.6418,C_albicans
Cluster2039,gene:KLLA0_E05061g,K_lactis
Cluster2039,CAGL0D00836g,C_glabrata
Cluster2039,gene-YDL063C,S_cerevisiae
Cluster2040,gene:KLLA0_C18381g,K_lactis
Cluster2040,gene-YLR318W,S_cerevisiae
Cluster2040,CAGL0A00869g,C_glabrata
Cluster2040,orf19.5089,C_albicans
Cluster2041,CAGL0I01782g,C_glabrata
Cluster2042,orf19.4943,C_albicans
Cluster2043,CAGL0C00792g,C_glabrata
Cluster2044,gene-YDR182W-A,S_cerevisiae
Cluster2045,orf19.4179,C_albicans
Cluster2046,orf19.4623,C_albicans
Cluster2047,orf19.5042,C_albicans
Cluster2048,orf19.4751.1,C_albicans
Cluster2049,gene:KLLA0_E24751g,K_lactis
Cluster2049,gene-YBR165W,S_cerevisiae
Cluster2049,CAGL0I10813g,C_glabrata
Cluster2050,gene:KLLA0_B12650g,K_lactis
Cluster2050,CAGL0K03459g,C_glabrata
Cluster2050,gene-YMR107W,S_cerevisiae
Cluster2051,orf19.4567,C_albicans
Cluster2052,CAGL0K07612g,C_glabrata
Cluster2052,gene-YKL130C,S_cerevisiae
Cluster2052,gene:KLLA0_B12518g,K_lactis
Cluster2053,orf19.984,C_albicans
Cluster2054,orf19.4749,C_albicans
Cluster2055,orf19.4646,C_albicans
Cluster2056,orf19.3593,C_albicans
Cluster2056,gene:KLLA0_A04752g,K_lactis
Cluster2056,gene-YGL048C,S_cerevisiae
Cluster2056,CAGL0D06292g,C_glabrata
Cluster2057,gene-tH(GUG)Q,unknown
Cluster2057,CaglfMt22,unknown
Cluster2058,gene-YDL007W,S_cerevisiae
Cluster2058,CAGL0I04884g,C_glabrata
Cluster2058,gene:KLLA0_F14707g,K_lactis
Cluster2058,orf19.5440,C_albicans
Cluster2059,orf19.3123,C_albicans
Cluster2059,gene:KLLA0_E21209g,K_lactis
Cluster2059,CAGL0A02750g,C_glabrata
Cluster2059,gene-YOR117W,S_cerevisiae
Cluster2060,orf19.3284,C_albicans
Cluster2061,gene:KLLA0_C01826g,K_lactis
Cluster2061,gene-YLR182W,S_cerevisiae
Cluster2061,CAGL0B01166g,C_glabrata
Cluster2061,orf19.4725,C_albicans
Cluster2062,orf19.2853,C_albicans
Cluster2063,CAGL0E02761g,C_glabrata
Cluster2063,gene-YBL006C,S_cerevisiae
Cluster2063,gene:KLLA0_A05049g,K_lactis
Cluster2064,orf19.2850,C_albicans
Cluster2065,gene:KLLA0_C03872g,K_lactis
Cluster2065,gene-YDL027C,S_cerevisiae
Cluster2066,orf19.3360,C_albicans
Cluster2067,CAGL0A02838g,C_glabrata
Cluster2067,gene-YDR369C,S_cerevisiae
Cluster2067,gene:KLLA0_E02201g,K_lactis
Cluster2068,orf19.1578,C_albicans
Cluster2068,CAGL0M04829g,C_glabrata
Cluster2068,gene-YMR229C,S_cerevisiae
Cluster2068,gene:KLLA0_B08239g,K_lactis
Cluster2069,tA(UGC)2,unknown
Cluster2070,CaglfMt27,unknown
Cluster2071,orf19.4545,C_albicans
Cluster2071,gene:KLLA0_E20791g,K_lactis
Cluster2071,gene-YER111C,S_cerevisiae
Cluster2071,CAGL0A04565g,C_glabrata
Cluster2072,orf19.3285,C_albicans
Cluster2073,tK(UUU)5,unknown
Cluster2074,gene-YPL130W,S_cerevisiae
Cluster2074,CAGL0M02717g,C_glabrata
Cluster2075,orf19.7632,C_albicans
Cluster2076,CAGL0M04543g,C_glabrata
Cluster2077,gene-YNCM0003W,S_cerevisiae
Cluster2078,CAGL0M12452g,C_glabrata
Cluster2079,orf19.1268,C_albicans
Cluster2080,gene-YJL132W,S_cerevisiae
Cluster2080,CAGL0L05720g,C_glabrata
Cluster2080,gene:KLLA0_E15401g,K_lactis
Cluster2081,gene-YBR266C,S_cerevisiae
Cluster2082,CAGL0M07695r,C_glabrata
Cluster2083,orf19.4171,C_albicans
Cluster2084,orf19.4169,C_albicans
Cluster2085,CAGL0I09196g,C_glabrata
Cluster2085,gene-YBR259W,S_cerevisiae
Cluster2086,gene:KLLA0_C12463g,K_lactis
Cluster2087,orf19.5502,C_albicans
Cluster2088,orf19.3229,C_albicans
Cluster2089,tC(GCA)1,unknown
Cluster2090,orf19.7101,C_albicans
Cluster2090,CAGL0G07755g,C_glabrata
Cluster2090,gene-YGR099W,S_cerevisiae
Cluster2090,gene:KLLA0_D15158g,K_lactis
Cluster2091,CAGL0L04862g,C_glabrata
Cluster2091,gene-YGR119C,S_cerevisiae
Cluster2091,gene:KLLA0_B11143g,K_lactis
Cluster2091,orf19.2820,C_albicans
Cluster2092,orf19.17,C_albicans
Cluster2092,gene-YOR367W,S_cerevisiae
Cluster2092,CAGL0J07172g,C_glabrata
Cluster2092,gene:KLLA0_D06303g,K_lactis
Cluster2093,gene-YOL143C,S_cerevisiae
Cluster2093,CAGL0B01419g,C_glabrata
Cluster2093,gene:KLLA0_E01959g,K_lactis
Cluster2093,orf19.410.3,C_albicans
Cluster2094,orf19.3333,C_albicans
Cluster2094,gene:KLLA0_F09845g,K_lactis
Cluster2094,gene-YGL122C,S_cerevisiae
Cluster2094,CAGL0F07095g,C_glabrata
Cluster2095,CAGL0J11528g,C_glabrata
Cluster2095,gene-YNL193W,S_cerevisiae
Cluster2095,gene:KLLA0_F20944g,K_lactis
Cluster2095,orf19.686,C_albicans
Cluster2096,orf19.827,C_albicans
Cluster2096,gene:KLLA0_D12518g,K_lactis
Cluster2097,orf19.3334,C_albicans
Cluster2097,gene:KLLA0_F09812g,K_lactis
Cluster2097,gene-YGL123W,S_cerevisiae
Cluster2097,CAGL0F07073g,C_glabrata
Cluster2098,orf19.5021,C_albicans
Cluster2098,gene:KLLA0_E09791g,K_lactis
Cluster2098,CAGL0G09361g,C_glabrata
Cluster2098,gene-YGR193C,S_cerevisiae
Cluster2099,orf19.1462,C_albicans
Cluster2099,gene-YMR165C,S_cerevisiae
Cluster2099,CAGL0F07689g,C_glabrata
Cluster2099,gene:KLLA0_D09867g,K_lactis
Cluster2100,CAGL0K08470g,C_glabrata
Cluster2101,orf19.6853,C_albicans
Cluster2102,orf19.5826,C_albicans
Cluster2102,orf19.5820,C_albicans
Cluster2102,gene-YDL210W,S_cerevisiae
Cluster2102,gene:KLLA0_E12959g,K_lactis
Cluster2102,gene:KLLA0_E24993g,K_lactis
Cluster2103,orf19.2282,C_albicans
Cluster2104,orf19.2069,C_albicans
Cluster2104,gene-YLR034C,S_cerevisiae
Cluster2104,CAGL0A03476g,C_glabrata
Cluster2104,gene:KLLA0_F17391g,K_lactis
Cluster2105,orf19.2284,C_albicans
Cluster2106,orf19.860,C_albicans
Cluster2107,orf19.6266,C_albicans
Cluster2108,gene:KLLA0_E11727g,K_lactis
Cluster2108,gene-YNCJ0011W,S_cerevisiae
Cluster2109,orf19.6264,C_albicans
Cluster2110,CAGL0C03718r,C_glabrata
Cluster2110,gene:KLLA0_B06259g,K_lactis
Cluster2111,orf19.5648,C_albicans
Cluster2112,orf19.3684,C_albicans
Cluster2113,CAGL0G06204r,C_glabrata
Cluster2113,gene:KLLA0_C12034g,K_lactis
Cluster2114,CAGL0I03058r,C_glabrata
Cluster2114,gene:KLLA0_A08536g,K_lactis
Cluster2115,orf19.3352,C_albicans
Cluster2116,orf19.1334,C_albicans
Cluster2117,gene-YDR363W-A,S_cerevisiae
Cluster2118,orf19.3466,C_albicans
Cluster2119,gene-YNCL0031W,S_cerevisiae
Cluster2119,CAGL0M14201r,C_glabrata
Cluster2119,RDN5,unknown
Cluster2120,gene-YOR180C,S_cerevisiae
Cluster2120,gene:KLLA0_C04686g,K_lactis
Cluster2120,orf19.6443,C_albicans
Cluster2121,gene-YHR039C,S_cerevisiae
Cluster2121,CAGL0F08965g,C_glabrata
Cluster2121,gene:KLLA0_C10615g,K_lactis
Cluster2121,orf19.1865,C_albicans
Cluster2122,gene:KLLA0_F14641g,K_lactis
Cluster2122,CAGL0I08855g,C_glabrata
Cluster2122,gene-YGR166W,S_cerevisiae
Cluster2122,orf19.433,C_albicans
Cluster2123,gene:KLLA0_F07447g,K_lactis
Cluster2123,gene-YDR270W,S_cerevisiae
Cluster2123,CAGL0M08602g,C_glabrata
Cluster2123,orf19.4328,C_albicans
Cluster2124,gene:KLLA0_F16038g,K_lactis
Cluster2124,orf19.4325,C_albicans
Cluster2125,orf19.6445,C_albicans
Cluster2125,gene-YLR284C,S_cerevisiae
Cluster2125,CAGL0F05071g,C_glabrata
Cluster2126,CAGL0L07238g,C_glabrata
Cluster2126,gene-YDL097C,S_cerevisiae
Cluster2126,gene:KLLA0_E01365g,K_lactis
Cluster2126,orf19.1299,C_albicans
Cluster2127,orf19.1559,C_albicans
Cluster2127,gene:KLLA0_D16731g,K_lactis
Cluster2127,gene-YDR158W,S_cerevisiae
Cluster2127,CAGL0E01133g,C_glabrata
Cluster2128,orf19.7083,C_albicans
Cluster2128,gene:KLLA0_D04972g,K_lactis
Cluster2128,CAGL0B04873g,C_glabrata
Cluster2128,gene-YCL016C,S_cerevisiae
Cluster2129,orf19.6037,C_albicans
Cluster2130,orf19.687,C_albicans
Cluster2131,orf19.1124,C_albicans
Cluster2132,orf19.1123,C_albicans
Cluster2133,orf19.1122,C_albicans
Cluster2134,orf19.1121,C_albicans
Cluster2135,orf19.1116,C_albicans
Cluster2136,orf19.1120,C_albicans
Cluster2137,gene-YNCC0009C,S_cerevisiae
Cluster2138,gene-YNCJ0018W,S_cerevisiae
Cluster2139,orf19.4321,C_albicans
Cluster2140,orf19.3954.1,C_albicans
Cluster2141,orf19.7550,C_albicans
Cluster2142,gene-YPL163C,S_cerevisiae
Cluster2143,orf19.4214,C_albicans
Cluster2144,gene:KLLA0_F14751g,K_lactis
Cluster2144,CAGL0C04477g,C_glabrata
Cluster2144,gene-YDL005C,S_cerevisiae
Cluster2145,orf19.134,C_albicans
Cluster2146,orf19.4217,C_albicans
Cluster2147,gene:KLLA0_B01738g,K_lactis
Cluster2147,gene-YDR456W,S_cerevisiae
Cluster2147,CAGL0G07337g,C_glabrata
Cluster2147,orf19.4201,C_albicans
Cluster2148,CAGL0G06292g,C_glabrata
Cluster2148,gene-YAL027W,S_cerevisiae
Cluster2148,gene:KLLA0_A03960g,K_lactis
Cluster2149,orf19.3427,C_albicans
Cluster2150,orf19.3275,C_albicans
Cluster2151,CAGL0E04972g,C_glabrata
Cluster2151,gene-YGL145W,S_cerevisiae
Cluster2152,gene:KLLA0_A01573g,K_lactis
Cluster2152,gene-YGL219C,S_cerevisiae
Cluster2152,CAGL0I07007g,C_glabrata
Cluster2153,orf19.1208,C_albicans
Cluster2154,orf19.1207,C_albicans
Cluster2155,orf19.2508,C_albicans
Cluster2156,gene-YEL068C,S_cerevisiae
Cluster2157,gene-YKL063C,S_cerevisiae
Cluster2157,CAGL0M13211g,C_glabrata
Cluster2157,gene:KLLA0_F26939g,K_lactis
Cluster2158,gene:KLLA0_B08778g,K_lactis
Cluster2159,gene-YMR206W,S_cerevisiae
Cluster2160,orf19.6813,C_albicans
Cluster2161,orf19.6824,C_albicans
Cluster2162,orf19.416,C_albicans
Cluster2163,gene:KLLA0_E17425g,K_lactis
Cluster2163,CAGL0M10527g,C_glabrata
Cluster2163,gene-YBL004W,S_cerevisiae
Cluster2163,orf19.3159,C_albicans
Cluster2164,orf19.6419.1,C_albicans
Cluster2164,gene-YLR390W,S_cerevisiae
Cluster2164,CAGL0H06435g,C_glabrata
Cluster2164,gene:KLLA0_E05083g,K_lactis
Cluster2165,orf19.5443,C_albicans
Cluster2165,gene-YBL098W,S_cerevisiae
Cluster2166,orf19.6404,C_albicans
Cluster2166,gene-YOL049W,S_cerevisiae
Cluster2166,CAGL0F00825g,C_glabrata
Cluster2166,gene:KLLA0_F07557g,K_lactis
Cluster2167,gene:KLLA0_F07777g,K_lactis
Cluster2167,CAGL0H06325g,C_glabrata
Cluster2167,gene-YAL014C,S_cerevisiae
Cluster2167,orf19.2411,C_albicans
Cluster2168,gene:KLLA0_F11209g,K_lactis
Cluster2168,CAGL0J03696g,C_glabrata
Cluster2168,gene-YOR244W,S_cerevisiae
Cluster2168,orf19.5416,C_albicans
Cluster2169,orf19.4640,C_albicans
Cluster2169,gene:KLLA0_E19515g,K_lactis
Cluster2169,gene-YLR196W,S_cerevisiae
Cluster2169,CAGL0A04037g,C_glabrata
Cluster2170,gene:KLLA0_F02431g,K_lactis
Cluster2170,CAGL0E05390g,C_glabrata
Cluster2170,gene-YOR335C,S_cerevisiae
Cluster2170,orf19.5746,C_albicans
Cluster2171,orf19.1468,C_albicans
Cluster2171,gene-YGL190C,S_cerevisiae
Cluster2171,CAGL0L06182g,C_glabrata
Cluster2171,gene:KLLA0_F09053g,K_lactis
Cluster2172,CAGL0H07711g,C_glabrata
Cluster2172,gene-YGL244W,S_cerevisiae
Cluster2172,gene:KLLA0_A00737g,K_lactis
Cluster2172,orf19.7047,C_albicans
Cluster2173,orf19.2315,C_albicans
Cluster2173,CAGL0C05335g,C_glabrata
Cluster2173,gene-YOL067C,S_cerevisiae
Cluster2173,gene:KLLA0_F14685g,K_lactis
Cluster2174,gene-YDR434W,S_cerevisiae
Cluster2174,CAGL0F03179g,C_glabrata
Cluster2174,gene:KLLA0_B01045g,K_lactis
Cluster2175,gene-YIR018W,S_cerevisiae
Cluster2175,CAGL0K08756g,C_glabrata
Cluster2176,gene-YGR041W,S_cerevisiae
Cluster2176,CAGL0K04191g,C_glabrata
Cluster2177,orf19.6777,C_albicans
Cluster2178,orf19.1567,C_albicans
Cluster2178,gene-YDL077C,S_cerevisiae
Cluster2178,CAGL0D00572g,C_glabrata
Cluster2178,gene:KLLA0_B02849g,K_lactis
Cluster2179,gene-YML129C,S_cerevisiae
Cluster2179,CAGL0K10956g,C_glabrata
Cluster2179,gene:KLLA0_D10417g,K_lactis
Cluster2180,orf19.6032,C_albicans
Cluster2180,gene:KLLA0_B02673g,K_lactis
Cluster2180,CAGL0D00484g,C_glabrata
Cluster2180,gene-YKL184W,S_cerevisiae
Cluster2181,orf19.1794,C_albicans
Cluster2182,orf19.3646,C_albicans
Cluster2182,gene:KLLA0_B11407g,K_lactis
Cluster2182,gene-YPR124W,S_cerevisiae
Cluster2182,CAGL0D04708g,C_glabrata
Cluster2183,orf19.6165,C_albicans
Cluster2183,gene:KLLA0_F04477g,K_lactis
Cluster2183,CAGL0G08712g,C_glabrata
Cluster2183,gene-YIL125W,S_cerevisiae
Cluster2184,CAGL0H05665g,C_glabrata
Cluster2184,gene-YPL091W,S_cerevisiae
Cluster2184,gene:KLLA0_E24069g,K_lactis
Cluster2184,orf19.4147,C_albicans
Cluster2185,gene-YIL090W,S_cerevisiae
Cluster2185,CAGL0D04202g,C_glabrata
Cluster2185,gene:KLLA0_E08207g,K_lactis
Cluster2185,orf19.698,C_albicans
Cluster2186,orf19.1911,C_albicans
Cluster2186,gene-YJL171C,S_cerevisiae
Cluster2186,CAGL0M08206g,C_glabrata
Cluster2186,gene:KLLA0_A06556g,K_lactis
Cluster2187,orf19.1795.1,C_albicans
Cluster2188,orf19.234,C_albicans
Cluster2188,gene:KLLA0_E07173g,K_lactis
Cluster2188,gene-YNL316C,S_cerevisiae
Cluster2188,CAGL0M04059g,C_glabrata
Cluster2189,CAGL0J01848g,C_glabrata
Cluster2189,gene-YPR010C,S_cerevisiae
Cluster2189,orf19.7062,C_albicans
Cluster2190,CAGL0F02343g,C_glabrata
Cluster2190,gene-YFR007W,S_cerevisiae
Cluster2190,gene:KLLA0_E13971g,K_lactis
Cluster2190,orf19.7061,C_albicans
Cluster2191,orf19.6296,C_albicans
Cluster2191,CAGL0L09020g,C_glabrata
Cluster2191,gene-YPL002C,S_cerevisiae
Cluster2191,gene:KLLA0_E14323g,K_lactis
Cluster2192,orf19.5943.1,C_albicans
Cluster2192,CAGL0E00869g,C_glabrata
Cluster2192,gene-YLR150W,S_cerevisiae
Cluster2193,orf19.7406,C_albicans
Cluster2194,orf19.388,C_albicans
Cluster2194,gene-YFL028C,S_cerevisiae
Cluster2194,CAGL0K12474g,C_glabrata
Cluster2194,gene:KLLA0_F08833g,K_lactis
Cluster2195,gene:KLLA0_F14421g,K_lactis
Cluster2195,gene-YJL085W,S_cerevisiae
Cluster2195,CAGL0M03113g,C_glabrata
Cluster2195,orf19.6512,C_albicans
Cluster2196,gene:KLLA0_F22627g,K_lactis
Cluster2196,CAGL0G06952g,C_glabrata
Cluster2196,gene-YJL012C,S_cerevisiae
Cluster2196,orf19.3363,C_albicans
Cluster2197,orf19.6294,C_albicans
Cluster2197,gene:KLLA0_E11595g,K_lactis
Cluster2197,CAGL0J00693g,C_glabrata
Cluster2197,gene-YHR023W,S_cerevisiae
Cluster2198,CAGL0L01837g,C_glabrata
Cluster2198,gene-YKL041W,S_cerevisiae
Cluster2198,gene:KLLA0_F25366g,K_lactis
Cluster2198,orf19.2031,C_albicans
Cluster2199,orf19.4153,C_albicans
Cluster2199,gene:KLLA0_E14389g,K_lactis
Cluster2199,gene-YPL003W,S_cerevisiae
Cluster2199,CAGL0L08954g,C_glabrata
Cluster2200,gene-YDR398W,S_cerevisiae
Cluster2200,CAGL0F02541g,C_glabrata
Cluster2200,gene:KLLA0_C06633g,K_lactis
Cluster2200,orf19.7599,C_albicans
Cluster2201,orf19.6710,C_albicans
Cluster2201,gene-YHR196W,S_cerevisiae
Cluster2201,CAGL0M07227g,C_glabrata
Cluster2201,gene:KLLA0_B04180g,K_lactis
Cluster2202,orf19.903,C_albicans
Cluster2202,CAGL0E06358g,C_glabrata
Cluster2202,gene-YKL152C,S_cerevisiae
Cluster2202,gene:KLLA0_E11859g,K_lactis
Cluster2203,gene-YPL060W,S_cerevisiae
Cluster2203,CAGL0M07249g,C_glabrata
