species1,gene1,species2,gene2,source,pillar_id,gene_pair
K. lactis,KLLA0B10142g,C. albicans,orf19.3494,CGOB/YGOB_bridge,-1,"('KLLA0B10142g', 'orf19.3494')"
C. albicans,orf19.526,K. lactis,KLLA0C15345g,CGOB/YGOB_bridge,-1,"('orf19.526', 'KLLA0C15345g')"
K. lactis,KLLA0C15345g,C. albicans,orf19.526,CGOB/YGOB_bridge,-1,"('KLLA0C15345g', 'orf19.526')"
C. albicans,orf19.2389,K. lactis,KLLA0F13794g,CGOB/YGOB_bridge,-1,"('orf19.2389', 'KLLA0F13794g')"
K. lactis,KLLA0F13794g,C. albicans,orf19.2389,CGOB/YGOB_bridge,-1,"('KLLA0F13794g', 'orf19.2389')"
C. albicans,orf19.1553,K. lactis,KLLA0B04587g,CGOB/YGOB_bridge,-1,"('orf19.1553', 'KLLA0B04587g')"
K. lactis,KLLA0B04587g,C. albicans,orf19.1553,CGOB/YGOB_bridge,-1,"('KLLA0B04587g', 'orf19.1553')"
C. albicans,orf19.308,K. lactis,KLLA0E02135g,CGOB/YGOB_bridge,-1,"('orf19.308', 'KLLA0E02135g')"
K. lactis,KLLA0E02135g,C. albicans,orf19.308,CGOB/YGOB_bridge,-1,"('KLLA0E02135g', 'orf19.308')"
C. albicans,orf19.3798,K. lactis,KLLA0A03245g,CGOB/YGOB_bridge,-1,"('orf19.3798', 'KLLA0A03245g')"
K. lactis,KLLA0A03245g,C. albicans,orf19.3798,CGOB/YGOB_bridge,-1,"('KLLA0A03245g', 'orf19.3798')"
C. albicans,orf19.5444,K. lactis,KLLA0D16214g,CGOB/YGOB_bridge,-1,"('orf19.5444', 'KLLA0D16214g')"
K. lactis,KLLA0D16214g,C. albicans,orf19.5444,CGOB/YGOB_bridge,-1,"('KLLA0D16214g', 'orf19.5444')"
C. albicans,orf19.2531,K. lactis,KLLA0E07877g,CGOB/YGOB_bridge,-1,"('orf19.2531', 'KLLA0E07877g')"
K. lactis,KLLA0E07877g,C. albicans,orf19.2531,CGOB/YGOB_bridge,-1,"('KLLA0E07877g', 'orf19.2531')"
C. albicans,orf19.325,K. lactis,KLLA0E12013g,CGOB/YGOB_bridge,-1,"('orf19.325', 'KLLA0E12013g')"
K. lactis,KLLA0E12013g,C. albicans,orf19.325,CGOB/YGOB_bridge,-1,"('KLLA0E12013g', 'orf19.325')"
C. albicans,orf19.92,K. lactis,KLLA0F23089g,CGOB/YGOB_bridge,-1,"('orf19.92', 'KLLA0F23089g')"
K. lactis,KLLA0F23089g,C. albicans,orf19.92,CGOB/YGOB_bridge,-1,"('KLLA0F23089g', 'orf19.92')"
C. albicans,orf19.2191,K. lactis,KLLA0F06688g,CGOB/YGOB_bridge,-1,"('orf19.2191', 'KLLA0F06688g')"
K. lactis,KLLA0F06688g,C. albicans,orf19.2191,CGOB/YGOB_bridge,-1,"('KLLA0F06688g', 'orf19.2191')"
C. albicans,orf19.5263,K. lactis,KLLA0C09306g,CGOB/YGOB_bridge,-1,"('orf19.5263', 'KLLA0C09306g')"
K. lactis,KLLA0C09306g,C. albicans,orf19.5263,CGOB/YGOB_bridge,-1,"('KLLA0C09306g', 'orf19.5263')"
C. albicans,orf19.5235,K. lactis,KLLA0A02915g,CGOB/YGOB_bridge,-1,"('orf19.5235', 'KLLA0A02915g')"
K. lactis,KLLA0A02915g,C. albicans,orf19.5235,CGOB/YGOB_bridge,-1,"('KLLA0A02915g', 'orf19.5235')"
C. albicans,orf19.1196,K. lactis,KLLA0E03587g,CGOB/YGOB_bridge,-1,"('orf19.1196', 'KLLA0E03587g')"
K. lactis,KLLA0E03587g,C. albicans,orf19.1196,CGOB/YGOB_bridge,-1,"('KLLA0E03587g', 'orf19.1196')"
C. albicans,orf19.4248,K. lactis,KLLA0F17908g,CGOB/YGOB_bridge,-1,"('orf19.4248', 'KLLA0F17908g')"
K. lactis,KLLA0F17908g,C. albicans,orf19.4248,CGOB/YGOB_bridge,-1,"('KLLA0F17908g', 'orf19.4248')"
C. albicans,orf19.299,K. lactis,KLLA0F27929g,CGOB/YGOB_bridge,-1,"('orf19.299', 'KLLA0F27929g')"
K. lactis,KLLA0F27929g,C. albicans,orf19.299,CGOB/YGOB_bridge,-1,"('KLLA0F27929g', 'orf19.299')"
C. albicans,orf19.6643,K. lactis,KLLA0D07051g,CGOB/YGOB_bridge,-1,"('orf19.6643', 'KLLA0D07051g')"
K. lactis,KLLA0D07051g,C. albicans,orf19.6643,CGOB/YGOB_bridge,-1,"('KLLA0D07051g', 'orf19.6643')"
C. albicans,orf19.3831,K. lactis,KLLA0C14135g,CGOB/YGOB_bridge,-1,"('orf19.3831', 'KLLA0C14135g')"
K. lactis,KLLA0C14135g,C. albicans,orf19.3831,CGOB/YGOB_bridge,-1,"('KLLA0C14135g', 'orf19.3831')"
C. albicans,orf19.5241,K. lactis,KLLA0C03564g,CGOB/YGOB_bridge,-1,"('orf19.5241', 'KLLA0C03564g')"
K. lactis,KLLA0C03564g,C. albicans,orf19.5241,CGOB/YGOB_bridge,-1,"('KLLA0C03564g', 'orf19.5241')"
C. albicans,orf19.828,K. lactis,KLLA0D12562g,CGOB/YGOB_bridge,-1,"('orf19.828', 'KLLA0D12562g')"
K. lactis,KLLA0D12562g,C. albicans,orf19.828,CGOB/YGOB_bridge,-1,"('KLLA0D12562g', 'orf19.828')"
C. albicans,orf19.3569,K. lactis,KLLA0B02893g,CGOB/YGOB_bridge,-1,"('orf19.3569', 'KLLA0B02893g')"
K. lactis,KLLA0B02893g,C. albicans,orf19.3569,CGOB/YGOB_bridge,-1,"('KLLA0B02893g', 'orf19.3569')"
C. albicans,orf19.1078,K. lactis,KLLA0F08954g,CGOB/YGOB_bridge,-1,"('orf19.1078', 'KLLA0F08954g')"
K. lactis,KLLA0F08954g,C. albicans,orf19.1078,CGOB/YGOB_bridge,-1,"('KLLA0F08954g', 'orf19.1078')"
C. albicans,orf19.3259,K. lactis,KLLA0E18261g,CGOB/YGOB_bridge,-1,"('orf19.3259', 'KLLA0E18261g')"
K. lactis,KLLA0E18261g,C. albicans,orf19.3259,CGOB/YGOB_bridge,-1,"('KLLA0E18261g', 'orf19.3259')"
C. albicans,orf19.2214,K. lactis,KLLA0C15257g,CGOB/YGOB_bridge,-1,"('orf19.2214', 'KLLA0C15257g')"
K. lactis,KLLA0C15257g,C. albicans,orf19.2214,CGOB/YGOB_bridge,-1,"('KLLA0C15257g', 'orf19.2214')"
C. albicans,orf19.6790,K. lactis,KLLA0C05522g,CGOB/YGOB_bridge,-1,"('orf19.6790', 'KLLA0C05522g')"
K. lactis,KLLA0C05522g,C. albicans,orf19.6790,CGOB/YGOB_bridge,-1,"('KLLA0C05522g', 'orf19.6790')"
C. albicans,orf19.7603,K. lactis,KLLA0F08767g,CGOB/YGOB_bridge,-1,"('orf19.7603', 'KLLA0F08767g')"
K. lactis,KLLA0F08767g,C. albicans,orf19.7603,CGOB/YGOB_bridge,-1,"('KLLA0F08767g', 'orf19.7603')"
C. albicans,orf19.939,K. lactis,KLLA0B06435g,CGOB/YGOB_bridge,-1,"('orf19.939', 'KLLA0B06435g')"
K. lactis,KLLA0B06435g,C. albicans,orf19.939,CGOB/YGOB_bridge,-1,"('KLLA0B06435g', 'orf19.939')"
C. albicans,orf19.2098,K. lactis,KLLA0F10021g,CGOB/YGOB_bridge,-1,"('orf19.2098', 'KLLA0F10021g')"
K. lactis,KLLA0F10021g,C. albicans,orf19.2098,CGOB/YGOB_bridge,-1,"('KLLA0F10021g', 'orf19.2098')"
C. albicans,orf19.4028,K. lactis,KLLA0E17205g,CGOB/YGOB_bridge,-1,"('orf19.4028', 'KLLA0E17205g')"
K. lactis,KLLA0E17205g,C. albicans,orf19.4028,CGOB/YGOB_bridge,-1,"('KLLA0E17205g', 'orf19.4028')"
C. albicans,orf19.3407,K. lactis,KLLA0C08756g,CGOB/YGOB_bridge,-1,"('orf19.3407', 'KLLA0C08756g')"
K. lactis,KLLA0C08756g,C. albicans,orf19.3407,CGOB/YGOB_bridge,-1,"('KLLA0C08756g', 'orf19.3407')"
C. albicans,orf19.1761,K. lactis,KLLA0C13365g,CGOB/YGOB_bridge,-1,"('orf19.1761', 'KLLA0C13365g')"
K. lactis,KLLA0C13365g,C. albicans,orf19.1761,CGOB/YGOB_bridge,-1,"('KLLA0C13365g', 'orf19.1761')"
C. albicans,orf19.734,K. lactis,KLLA0C01155g,CGOB/YGOB_bridge,-1,"('orf19.734', 'KLLA0C01155g')"
K. lactis,KLLA0C01155g,C. albicans,orf19.734,CGOB/YGOB_bridge,-1,"('KLLA0C01155g', 'orf19.734')"
C. albicans,orf19.593,K. lactis,KLLA0B10197g,CGOB/YGOB_bridge,-1,"('orf19.593', 'KLLA0B10197g')"
K. lactis,KLLA0B10197g,C. albicans,orf19.593,CGOB/YGOB_bridge,-1,"('KLLA0B10197g', 'orf19.593')"
C. albicans,orf19.1934,K. lactis,KLLA0A07172g,CGOB/YGOB_bridge,-1,"('orf19.1934', 'KLLA0A07172g')"
K. lactis,KLLA0A07172g,C. albicans,orf19.1934,CGOB/YGOB_bridge,-1,"('KLLA0A07172g', 'orf19.1934')"
C. albicans,orf19.405,K. lactis,KLLA0F05632g,CGOB/YGOB_bridge,-1,"('orf19.405', 'KLLA0F05632g')"
K. lactis,KLLA0F05632g,C. albicans,orf19.405,CGOB/YGOB_bridge,-1,"('KLLA0F05632g', 'orf19.405')"
C. albicans,orf19.714,K. lactis,KLLA0F20471g,CGOB/YGOB_bridge,-1,"('orf19.714', 'KLLA0F20471g')"
K. lactis,KLLA0F20471g,C. albicans,orf19.714,CGOB/YGOB_bridge,-1,"('KLLA0F20471g', 'orf19.714')"
C. albicans,orf19.528,K. lactis,KLLA0C15279g,CGOB/YGOB_bridge,-1,"('orf19.528', 'KLLA0C15279g')"
K. lactis,KLLA0C15279g,C. albicans,orf19.528,CGOB/YGOB_bridge,-1,"('KLLA0C15279g', 'orf19.528')"
C. albicans,orf19.7642,K. lactis,KLLA0C12353g,CGOB/YGOB_bridge,-1,"('orf19.7642', 'KLLA0C12353g')"
K. lactis,KLLA0C12353g,C. albicans,orf19.7642,CGOB/YGOB_bridge,-1,"('KLLA0C12353g', 'orf19.7642')"
C. albicans,orf19.7675,K. lactis,KLLA0D03817g,CGOB/YGOB_bridge,-1,"('orf19.7675', 'KLLA0D03817g')"
K. lactis,KLLA0D03817g,C. albicans,orf19.7675,CGOB/YGOB_bridge,-1,"('KLLA0D03817g', 'orf19.7675')"
C. albicans,orf19.3003,K. lactis,KLLA0B04708g,CGOB/YGOB_bridge,-1,"('orf19.3003', 'KLLA0B04708g')"
K. lactis,KLLA0B04708g,C. albicans,orf19.3003,CGOB/YGOB_bridge,-1,"('KLLA0B04708g', 'orf19.3003')"
C. albicans,orf19.121,K. lactis,KLLA0B07821g,CGOB/YGOB_bridge,-1,"('orf19.121', 'KLLA0B07821g')"
K. lactis,KLLA0B07821g,C. albicans,orf19.121,CGOB/YGOB_bridge,-1,"('KLLA0B07821g', 'orf19.121')"
C. albicans,orf19.5947,K. lactis,KLLA0D17358g,CGOB/YGOB_bridge,-1,"('orf19.5947', 'KLLA0D17358g')"
K. lactis,KLLA0D17358g,C. albicans,orf19.5947,CGOB/YGOB_bridge,-1,"('KLLA0D17358g', 'orf19.5947')"
C. albicans,orf19.3888,K. lactis,KLLA0E23519g,CGOB/YGOB_bridge,-1,"('orf19.3888', 'KLLA0E23519g')"
K. lactis,KLLA0E23519g,C. albicans,orf19.3888,CGOB/YGOB_bridge,-1,"('KLLA0E23519g', 'orf19.3888')"
C. albicans,orf19.7368,K. lactis,KLLA0E08779g,CGOB/YGOB_bridge,-1,"('orf19.7368', 'KLLA0E08779g')"
K. lactis,KLLA0E08779g,C. albicans,orf19.7368,CGOB/YGOB_bridge,-1,"('KLLA0E08779g', 'orf19.7368')"
C. albicans,orf19.6707,K. lactis,KLLA0D19316g,CGOB/YGOB_bridge,-1,"('orf19.6707', 'KLLA0D19316g')"
K. lactis,KLLA0D19316g,C. albicans,orf19.6707,CGOB/YGOB_bridge,-1,"('KLLA0D19316g', 'orf19.6707')"
C. albicans,orf19.7655,K. lactis,KLLA0F05071g,CGOB/YGOB_bridge,-1,"('orf19.7655', 'KLLA0F05071g')"
K. lactis,KLLA0F05071g,C. albicans,orf19.7655,CGOB/YGOB_bridge,-1,"('KLLA0F05071g', 'orf19.7655')"
C. albicans,orf19.7477,K. lactis,KLLA0E17227g,CGOB/YGOB_bridge,-1,"('orf19.7477', 'KLLA0E17227g')"
K. lactis,KLLA0E17227g,C. albicans,orf19.7477,CGOB/YGOB_bridge,-1,"('KLLA0E17227g', 'orf19.7477')"
C. albicans,orf19.5056,K. lactis,KLLA0A00847g,CGOB/YGOB_bridge,-1,"('orf19.5056', 'KLLA0A00847g')"
K. lactis,KLLA0A00847g,C. albicans,orf19.5056,CGOB/YGOB_bridge,-1,"('KLLA0A00847g', 'orf19.5056')"
C. albicans,orf19.3946,K. lactis,KLLA0B08019g,CGOB/YGOB_bridge,-1,"('orf19.3946', 'KLLA0B08019g')"
K. lactis,KLLA0B08019g,C. albicans,orf19.3946,CGOB/YGOB_bridge,-1,"('KLLA0B08019g', 'orf19.3946')"
C. albicans,orf19.6727,K. lactis,KLLA0D01386g,CGOB/YGOB_bridge,-1,"('orf19.6727', 'KLLA0D01386g')"
K. lactis,KLLA0D01386g,C. albicans,orf19.6727,CGOB/YGOB_bridge,-1,"('KLLA0D01386g', 'orf19.6727')"
C. albicans,orf19.3455,K. lactis,KLLA0F28017g,CGOB/YGOB_bridge,-1,"('orf19.3455', 'KLLA0F28017g')"
K. lactis,KLLA0F28017g,C. albicans,orf19.3455,CGOB/YGOB_bridge,-1,"('KLLA0F28017g', 'orf19.3455')"
C. albicans,orf19.768,K. lactis,KLLA0F27467g,CGOB/YGOB_bridge,-1,"('orf19.768', 'KLLA0F27467g')"
K. lactis,KLLA0F27467g,C. albicans,orf19.768,CGOB/YGOB_bridge,-1,"('KLLA0F27467g', 'orf19.768')"
C. albicans,orf19.2898,K. lactis,KLLA0C02123g,CGOB/YGOB_bridge,-1,"('orf19.2898', 'KLLA0C02123g')"
K. lactis,KLLA0C02123g,C. albicans,orf19.2898,CGOB/YGOB_bridge,-1,"('KLLA0C02123g', 'orf19.2898')"
C. albicans,orf19.1204,K. lactis,KLLA0E18789g,CGOB/YGOB_bridge,-1,"('orf19.1204', 'KLLA0E18789g')"
K. lactis,KLLA0E18789g,C. albicans,orf19.1204,CGOB/YGOB_bridge,-1,"('KLLA0E18789g', 'orf19.1204')"
C. albicans,orf19.6382,K. lactis,KLLA0D04059g,CGOB/YGOB_bridge,-1,"('orf19.6382', 'KLLA0D04059g')"
K. lactis,KLLA0D04059g,C. albicans,orf19.6382,CGOB/YGOB_bridge,-1,"('KLLA0D04059g', 'orf19.6382')"
C. albicans,orf19.3557,K. lactis,KLLA0B01133g,CGOB/YGOB_bridge,-1,"('orf19.3557', 'KLLA0B01133g')"
K. lactis,KLLA0B01133g,C. albicans,orf19.3557,CGOB/YGOB_bridge,-1,"('KLLA0B01133g', 'orf19.3557')"
C. albicans,orf19.6742,K. lactis,KLLA0D01595g,CGOB/YGOB_bridge,-1,"('orf19.6742', 'KLLA0D01595g')"
K. lactis,KLLA0D01595g,C. albicans,orf19.6742,CGOB/YGOB_bridge,-1,"('KLLA0D01595g', 'orf19.6742')"
C. albicans,orf19.6434,K. lactis,KLLA0E05017g,CGOB/YGOB_bridge,-1,"('orf19.6434', 'KLLA0E05017g')"
K. lactis,KLLA0E05017g,C. albicans,orf19.6434,CGOB/YGOB_bridge,-1,"('KLLA0E05017g', 'orf19.6434')"
C. albicans,orf19.4396,K. lactis,KLLA0D02310g,CGOB/YGOB_bridge,-1,"('orf19.4396', 'KLLA0D02310g')"
K. lactis,KLLA0D02310g,C. albicans,orf19.4396,CGOB/YGOB_bridge,-1,"('KLLA0D02310g', 'orf19.4396')"
C. albicans,orf19.6906,K. lactis,KLLA0E12277g,CGOB/YGOB_bridge,-1,"('orf19.6906', 'KLLA0E12277g')"
K. lactis,KLLA0E12277g,C. albicans,orf19.6906,CGOB/YGOB_bridge,-1,"('KLLA0E12277g', 'orf19.6906')"
C. albicans,orf19.2215,K. lactis,KLLA0C15235g,CGOB/YGOB_bridge,-1,"('orf19.2215', 'KLLA0C15235g')"
K. lactis,KLLA0C15235g,C. albicans,orf19.2215,CGOB/YGOB_bridge,-1,"('KLLA0C15235g', 'orf19.2215')"
C. albicans,orf19.2927,K. lactis,KLLA0A06215g,CGOB/YGOB_bridge,-1,"('orf19.2927', 'KLLA0A06215g')"
K. lactis,KLLA0A06215g,C. albicans,orf19.2927,CGOB/YGOB_bridge,-1,"('KLLA0A06215g', 'orf19.2927')"
C. albicans,orf19.4418,K. lactis,KLLA0E10583g,CGOB/YGOB_bridge,-1,"('orf19.4418', 'KLLA0E10583g')"
K. lactis,KLLA0E10583g,C. albicans,orf19.4418,CGOB/YGOB_bridge,-1,"('KLLA0E10583g', 'orf19.4418')"
C. albicans,orf19.6457,K. lactis,KLLA0E20923g,CGOB/YGOB_bridge,-1,"('orf19.6457', 'KLLA0E20923g')"
K. lactis,KLLA0E20923g,C. albicans,orf19.6457,CGOB/YGOB_bridge,-1,"('KLLA0E20923g', 'orf19.6457')"
C. albicans,orf19.5050,K. lactis,KLLA0A00935g,CGOB/YGOB_bridge,-1,"('orf19.5050', 'KLLA0A00935g')"
K. lactis,KLLA0A00935g,C. albicans,orf19.5050,CGOB/YGOB_bridge,-1,"('KLLA0A00935g', 'orf19.5050')"
C. albicans,orf19.746,K. lactis,KLLA0F01320g,CGOB/YGOB_bridge,-1,"('orf19.746', 'KLLA0F01320g')"
K. lactis,KLLA0F01320g,C. albicans,orf19.746,CGOB/YGOB_bridge,-1,"('KLLA0F01320g', 'orf19.746')"
C. albicans,orf19.567,K. lactis,KLLA0C14872g,CGOB/YGOB_bridge,-1,"('orf19.567', 'KLLA0C14872g')"
K. lactis,KLLA0C14872g,C. albicans,orf19.567,CGOB/YGOB_bridge,-1,"('KLLA0C14872g', 'orf19.567')"
C. albicans,orf19.1409,K. lactis,KLLA0F03575g,CGOB/YGOB_bridge,-1,"('orf19.1409', 'KLLA0F03575g')"
K. lactis,KLLA0F03575g,C. albicans,orf19.1409,CGOB/YGOB_bridge,-1,"('KLLA0F03575g', 'orf19.1409')"
C. albicans,orf19.3058,K. lactis,KLLA0C02761g,CGOB/YGOB_bridge,-1,"('orf19.3058', 'KLLA0C02761g')"
K. lactis,KLLA0C02761g,C. albicans,orf19.3058,CGOB/YGOB_bridge,-1,"('KLLA0C02761g', 'orf19.3058')"
C. albicans,orf19.329,K. lactis,KLLA0F18018g,CGOB/YGOB_bridge,-1,"('orf19.329', 'KLLA0F18018g')"
K. lactis,KLLA0F18018g,C. albicans,orf19.329,CGOB/YGOB_bridge,-1,"('KLLA0F18018g', 'orf19.329')"
C. albicans,orf19.4026,K. lactis,KLLA0F27489g,CGOB/YGOB_bridge,-1,"('orf19.4026', 'KLLA0F27489g')"
K. lactis,KLLA0F27489g,C. albicans,orf19.4026,CGOB/YGOB_bridge,-1,"('KLLA0F27489g', 'orf19.4026')"
C. albicans,orf19.6396,K. lactis,KLLA0B05225g,CGOB/YGOB_bridge,-1,"('orf19.6396', 'KLLA0B05225g')"
K. lactis,KLLA0B05225g,C. albicans,orf19.6396,CGOB/YGOB_bridge,-1,"('KLLA0B05225g', 'orf19.6396')"
C. albicans,orf19.1738.1,K. lactis,KLLA0C09460g,CGOB/YGOB_bridge,-1,"('orf19.1738.1', 'KLLA0C09460g')"
K. lactis,KLLA0C09460g,C. albicans,orf19.1738.1,CGOB/YGOB_bridge,-1,"('KLLA0C09460g', 'orf19.1738.1')"
C. albicans,orf19.3753,K. lactis,KLLA0E20307g,CGOB/YGOB_bridge,-1,"('orf19.3753', 'KLLA0E20307g')"
K. lactis,KLLA0E20307g,C. albicans,orf19.3753,CGOB/YGOB_bridge,-1,"('KLLA0E20307g', 'orf19.3753')"
C. albicans,orf19.3060,K. lactis,KLLA0F07315g,CGOB/YGOB_bridge,-1,"('orf19.3060', 'KLLA0F07315g')"
K. lactis,KLLA0F07315g,C. albicans,orf19.3060,CGOB/YGOB_bridge,-1,"('KLLA0F07315g', 'orf19.3060')"
C. albicans,orf19.5802,K. lactis,KLLA0D01111g,CGOB/YGOB_bridge,-1,"('orf19.5802', 'KLLA0D01111g')"
K. lactis,KLLA0D01111g,C. albicans,orf19.5802,CGOB/YGOB_bridge,-1,"('KLLA0D01111g', 'orf19.5802')"
C. albicans,orf19.26,K. lactis,KLLA0E24223g,CGOB/YGOB_bridge,-1,"('orf19.26', 'KLLA0E24223g')"
K. lactis,KLLA0E24223g,C. albicans,orf19.26,CGOB/YGOB_bridge,-1,"('KLLA0E24223g', 'orf19.26')"
C. albicans,orf19.6176,K. lactis,KLLA0E01145g,CGOB/YGOB_bridge,-1,"('orf19.6176', 'KLLA0E01145g')"
K. lactis,KLLA0E01145g,C. albicans,orf19.6176,CGOB/YGOB_bridge,-1,"('KLLA0E01145g', 'orf19.6176')"
C. albicans,orf19.5220,K. lactis,KLLA0E17865g,CGOB/YGOB_bridge,-1,"('orf19.5220', 'KLLA0E17865g')"
K. lactis,KLLA0E17865g,C. albicans,orf19.5220,CGOB/YGOB_bridge,-1,"('KLLA0E17865g', 'orf19.5220')"
C. albicans,orf19.2571,K. lactis,KLLA0E12079g,CGOB/YGOB_bridge,-1,"('orf19.2571', 'KLLA0E12079g')"
K. lactis,KLLA0E12079g,C. albicans,orf19.2571,CGOB/YGOB_bridge,-1,"('KLLA0E12079g', 'orf19.2571')"
C. albicans,orf19.2837,K. lactis,KLLA0C16071g,CGOB/YGOB_bridge,-1,"('orf19.2837', 'KLLA0C16071g')"
K. lactis,KLLA0C16071g,C. albicans,orf19.2837,CGOB/YGOB_bridge,-1,"('KLLA0C16071g', 'orf19.2837')"
C. albicans,orf19.7593,K. lactis,KLLA0D12980g,CGOB/YGOB_bridge,-1,"('orf19.7593', 'KLLA0D12980g')"
K. lactis,KLLA0D12980g,C. albicans,orf19.7593,CGOB/YGOB_bridge,-1,"('KLLA0D12980g', 'orf19.7593')"
C. albicans,orf19.3391,K. lactis,KLLA0F13376g,CGOB/YGOB_bridge,-1,"('orf19.3391', 'KLLA0F13376g')"
K. lactis,KLLA0F13376g,C. albicans,orf19.3391,CGOB/YGOB_bridge,-1,"('KLLA0F13376g', 'orf19.3391')"
C. albicans,orf19.1183,K. lactis,KLLA0F23870g,CGOB/YGOB_bridge,-1,"('orf19.1183', 'KLLA0F23870g')"
K. lactis,KLLA0F23870g,C. albicans,orf19.1183,CGOB/YGOB_bridge,-1,"('KLLA0F23870g', 'orf19.1183')"
C. albicans,orf19.7105,K. lactis,KLLA0B07469g,CGOB/YGOB_bridge,-1,"('orf19.7105', 'KLLA0B07469g')"
K. lactis,KLLA0B07469g,C. albicans,orf19.7105,CGOB/YGOB_bridge,-1,"('KLLA0B07469g', 'orf19.7105')"
C. albicans,orf19.3691,K. lactis,KLLA0B05786g,CGOB/YGOB_bridge,-1,"('orf19.3691', 'KLLA0B05786g')"
K. lactis,KLLA0B05786g,C. albicans,orf19.3691,CGOB/YGOB_bridge,-1,"('KLLA0B05786g', 'orf19.3691')"
C. albicans,orf19.2970,K. lactis,KLLA0B09218g,CGOB/YGOB_bridge,-1,"('orf19.2970', 'KLLA0B09218g')"
K. lactis,KLLA0B09218g,C. albicans,orf19.2970,CGOB/YGOB_bridge,-1,"('KLLA0B09218g', 'orf19.2970')"
C. albicans,orf19.6909,K. lactis,Klac_YGOB_Anc_2.436b,CGOB/YGOB_bridge,-1,"('orf19.6909', 'Klac_YGOB_Anc_2.436b')"
K. lactis,Klac_YGOB_Anc_2.436b,C. albicans,orf19.6909,CGOB/YGOB_bridge,-1,"('Klac_YGOB_Anc_2.436b', 'orf19.6909')"
C. albicans,orf19.3561,K. lactis,KLLA0C04345g,CGOB/YGOB_bridge,-1,"('orf19.3561', 'KLLA0C04345g')"
K. lactis,KLLA0C04345g,C. albicans,orf19.3561,CGOB/YGOB_bridge,-1,"('KLLA0C04345g', 'orf19.3561')"
C. albicans,orf19.6811,K. lactis,KLLA0B09504g,CGOB/YGOB_bridge,-1,"('orf19.6811', 'KLLA0B09504g')"
K. lactis,KLLA0B09504g,C. albicans,orf19.6811,CGOB/YGOB_bridge,-1,"('KLLA0B09504g', 'orf19.6811')"
C. albicans,orf19.5161,K. lactis,KLLA0F14168g,CGOB/YGOB_bridge,-1,"('orf19.5161', 'KLLA0F14168g')"
K. lactis,KLLA0F14168g,C. albicans,orf19.5161,CGOB/YGOB_bridge,-1,"('KLLA0F14168g', 'orf19.5161')"
C. albicans,orf19.5046,K. lactis,KLLA0F07161g,CGOB/YGOB_bridge,-1,"('orf19.5046', 'KLLA0F07161g')"
K. lactis,KLLA0F07161g,C. albicans,orf19.5046,CGOB/YGOB_bridge,-1,"('KLLA0F07161g', 'orf19.5046')"
C. albicans,orf19.3856,K. lactis,KLLA0B09790g,CGOB/YGOB_bridge,-1,"('orf19.3856', 'KLLA0B09790g')"
K. lactis,KLLA0B09790g,C. albicans,orf19.3856,CGOB/YGOB_bridge,-1,"('KLLA0B09790g', 'orf19.3856')"
C. albicans,orf19.2487,K. lactis,KLLA0B06710g,CGOB/YGOB_bridge,-1,"('orf19.2487', 'KLLA0B06710g')"
K. lactis,KLLA0B06710g,C. albicans,orf19.2487,CGOB/YGOB_bridge,-1,"('KLLA0B06710g', 'orf19.2487')"
C. albicans,orf19.1354,K. lactis,KLLA0C08063g,CGOB/YGOB_bridge,-1,"('orf19.1354', 'KLLA0C08063g')"
K. lactis,KLLA0C08063g,C. albicans,orf19.1354,CGOB/YGOB_bridge,-1,"('KLLA0C08063g', 'orf19.1354')"
C. albicans,orf19.5242,K. lactis,KLLA0C03586g,CGOB/YGOB_bridge,-1,"('orf19.5242', 'KLLA0C03586g')"
K. lactis,KLLA0C03586g,C. albicans,orf19.5242,CGOB/YGOB_bridge,-1,"('KLLA0C03586g', 'orf19.5242')"
C. albicans,orf19.3992,K. lactis,KLLA0C13882g,CGOB/YGOB_bridge,-1,"('orf19.3992', 'KLLA0C13882g')"
K. lactis,KLLA0C13882g,C. albicans,orf19.3992,CGOB/YGOB_bridge,-1,"('KLLA0C13882g', 'orf19.3992')"
C. albicans,orf19.721,K. lactis,KLLA0E00815g,CGOB/YGOB_bridge,-1,"('orf19.721', 'KLLA0E00815g')"
K. lactis,KLLA0E00815g,C. albicans,orf19.721,CGOB/YGOB_bridge,-1,"('KLLA0E00815g', 'orf19.721')"
C. albicans,orf19.2670,K. lactis,KLLA0E12651g,CGOB/YGOB_bridge,-1,"('orf19.2670', 'KLLA0E12651g')"
K. lactis,KLLA0E12651g,C. albicans,orf19.2670,CGOB/YGOB_bridge,-1,"('KLLA0E12651g', 'orf19.2670')"
C. albicans,orf19.6197,K. lactis,KLLA0C16599g,CGOB/YGOB_bridge,-1,"('orf19.6197', 'KLLA0C16599g')"
K. lactis,KLLA0C16599g,C. albicans,orf19.6197,CGOB/YGOB_bridge,-1,"('KLLA0C16599g', 'orf19.6197')"
C. albicans,orf19.5211,K. lactis,KLLA0B03355g,CGOB/YGOB_bridge,-1,"('orf19.5211', 'KLLA0B03355g')"
K. lactis,KLLA0B03355g,C. albicans,orf19.5211,CGOB/YGOB_bridge,-1,"('KLLA0B03355g', 'orf19.5211')"
C. albicans,orf19.1566,K. lactis,KLLA0B02827g,CGOB/YGOB_bridge,-1,"('orf19.1566', 'KLLA0B02827g')"
K. lactis,KLLA0B02827g,C. albicans,orf19.1566,CGOB/YGOB_bridge,-1,"('KLLA0B02827g', 'orf19.1566')"
