species1,gene1,species2,gene2,source,pillar_id,gene_pair
K. lactis,KLLA0F27753g,C. glabrata,CAGL0J02618g,YGOB,2522,"('KLLA0F27753g', 'CAGL0J02618g')"
C. glabrata,CAGL0J02640g,K. lactis,KLLA0E04137g,YGOB,2523,"('CAGL0J02640g', 'KLLA0E04137g')"
K. lactis,KLLA0E04137g,C. glabrata,CAGL0J02640g,YGOB,2523,"('KLLA0E04137g', 'CAGL0J02640g')"
C. glabrata,CAGL0J02662g,K. lactis,KLLA0E04159g,YGOB,2524,"('CAGL0J02662g', 'KLLA0E04159g')"
K. lactis,KLLA0E04159g,C. glabrata,CAGL0J02662g,YGOB,2524,"('KLLA0E04159g', 'CAGL0J02662g')"
C. glabrata,CAGL0F04191g,K. lactis,KLLA0E12387g,YGOB,2525,"('CAGL0F04191g', 'KLLA0E12387g')"
K. lactis,KLLA0E12387g,C. glabrata,CAGL0F04191g,YGOB,2525,"('KLLA0E12387g', 'CAGL0F04191g')"
C. glabrata,CAGL0C02167g,K. lactis,KLLA0A01177g,YGOB,2526,"('CAGL0C02167g', 'KLLA0A01177g')"
K. lactis,KLLA0A01177g,C. glabrata,CAGL0C02167g,YGOB,2526,"('KLLA0A01177g', 'CAGL0C02167g')"
C. glabrata,CAGL0C02145g,K. lactis,KLLA0A01155g,YGOB,2527,"('CAGL0C02145g', 'KLLA0A01155g')"
K. lactis,KLLA0A01155g,C. glabrata,CAGL0C02145g,YGOB,2527,"('KLLA0A01155g', 'CAGL0C02145g')"
C. glabrata,CAGL0C02123g,K. lactis,KLLA0A01133g,YGOB,2528,"('CAGL0C02123g', 'KLLA0A01133g')"
K. lactis,KLLA0A01133g,C. glabrata,CAGL0C02123g,YGOB,2528,"('KLLA0A01133g', 'CAGL0C02123g')"
C. glabrata,CAGL0C02101g,K. lactis,KLLA0A01111g,YGOB,2529,"('CAGL0C02101g', 'KLLA0A01111g')"
K. lactis,KLLA0A01111g,C. glabrata,CAGL0C02101g,YGOB,2529,"('KLLA0A01111g', 'CAGL0C02101g')"
C. glabrata,CAGL0C02079g,K. lactis,KLLA0A01089g,YGOB,2530,"('CAGL0C02079g', 'KLLA0A01089g')"
K. lactis,KLLA0A01089g,C. glabrata,CAGL0C02079g,YGOB,2530,"('KLLA0A01089g', 'CAGL0C02079g')"
C. glabrata,CAGL0C02035g,K. lactis,KLLA0A01001g,YGOB,2531,"('CAGL0C02035g', 'KLLA0A01001g')"
K. lactis,KLLA0A01001g,C. glabrata,CAGL0C02035g,YGOB,2531,"('KLLA0A01001g', 'CAGL0C02035g')"
C. glabrata,CAGL0C02013g,K. lactis,KLLA0A00979g,YGOB,2532,"('CAGL0C02013g', 'KLLA0A00979g')"
K. lactis,KLLA0A00979g,C. glabrata,CAGL0C02013g,YGOB,2532,"('KLLA0A00979g', 'CAGL0C02013g')"
C. glabrata,CAGL0C01991g,K. lactis,KLLA0A00913g,YGOB,2533,"('CAGL0C01991g', 'KLLA0A00913g')"
K. lactis,KLLA0A00913g,C. glabrata,CAGL0C01991g,YGOB,2533,"('KLLA0A00913g', 'CAGL0C01991g')"
C. glabrata,CAGL0C01969g,K. lactis,KLLA0A00715g,YGOB,2535,"('CAGL0C01969g', 'KLLA0A00715g')"
K. lactis,KLLA0A00715g,C. glabrata,CAGL0C01969g,YGOB,2535,"('KLLA0A00715g', 'CAGL0C01969g')"
C. glabrata,CAGL0F04125g,K. lactis,KLLA0E12409g,YGOB,2536,"('CAGL0F04125g', 'KLLA0E12409g')"
K. lactis,KLLA0E12409g,C. glabrata,CAGL0F04125g,YGOB,2536,"('KLLA0E12409g', 'CAGL0F04125g')"
C. glabrata,CAGL0A04697g,K. lactis,KLLA0D11550g,YGOB,2537,"('CAGL0A04697g', 'KLLA0D11550g')"
K. lactis,KLLA0D11550g,C. glabrata,CAGL0A04697g,YGOB,2537,"('KLLA0D11550g', 'CAGL0A04697g')"
C. glabrata,CAGL0A04719g,K. lactis,KLLA0D11506g,YGOB,2538,"('CAGL0A04719g', 'KLLA0D11506g')"
K. lactis,KLLA0D11506g,C. glabrata,CAGL0A04719g,YGOB,2538,"('KLLA0D11506g', 'CAGL0A04719g')"
C. glabrata,CAGL0A04741g,K. lactis,KLLA0D11396g,YGOB,2539,"('CAGL0A04741g', 'KLLA0D11396g')"
K. lactis,KLLA0D11396g,C. glabrata,CAGL0A04741g,YGOB,2539,"('KLLA0D11396g', 'CAGL0A04741g')"
C. glabrata,CAGL0A04807g,K. lactis,KLLA0D11374g,YGOB,2540,"('CAGL0A04807g', 'KLLA0D11374g')"
K. lactis,KLLA0D11374g,C. glabrata,CAGL0A04807g,YGOB,2540,"('KLLA0D11374g', 'CAGL0A04807g')"
C. glabrata,CAGL0A04829g,K. lactis,KLLA0D11352g,YGOB,2541,"('CAGL0A04829g', 'KLLA0D11352g')"
K. lactis,KLLA0D11352g,C. glabrata,CAGL0A04829g,YGOB,2541,"('KLLA0D11352g', 'CAGL0A04829g')"
C. glabrata,CAGL0D06402g,K. lactis,KLLA0D04037g,YGOB,2542,"('CAGL0D06402g', 'KLLA0D04037g')"
K. lactis,KLLA0D04037g,C. glabrata,CAGL0D06402g,YGOB,2542,"('KLLA0D04037g', 'CAGL0D06402g')"
C. glabrata,CAGL0J07128g,K. lactis,KLLA0A03377g,YGOB,2548,"('CAGL0J07128g', 'KLLA0A03377g')"
K. lactis,KLLA0A03377g,C. glabrata,CAGL0J07128g,YGOB,2548,"('KLLA0A03377g', 'CAGL0J07128g')"
C. glabrata,CAGL0F04103g,K. lactis,KLLA0E12431g,YGOB,2549,"('CAGL0F04103g', 'KLLA0E12431g')"
K. lactis,KLLA0E12431g,C. glabrata,CAGL0F04103g,YGOB,2549,"('KLLA0E12431g', 'CAGL0F04103g')"
C. glabrata,CAGL0A04785g,K. lactis,KLLA0D11484g,YGOB,2556,"('CAGL0A04785g', 'KLLA0D11484g')"
K. lactis,KLLA0D11484g,C. glabrata,CAGL0A04785g,YGOB,2556,"('KLLA0D11484g', 'CAGL0A04785g')"
C. glabrata,CAGL0H07601g,K. lactis,KLLA0D11462g,YGOB,2557,"('CAGL0H07601g', 'KLLA0D11462g')"
K. lactis,KLLA0D11462g,C. glabrata,CAGL0H07601g,YGOB,2557,"('KLLA0D11462g', 'CAGL0H07601g')"
C. glabrata,CAGL0H07623g,K. lactis,KLLA0D11440g,YGOB,2558,"('CAGL0H07623g', 'KLLA0D11440g')"
K. lactis,KLLA0D11440g,C. glabrata,CAGL0H07623g,YGOB,2558,"('KLLA0D11440g', 'CAGL0H07623g')"
C. glabrata,CAGL0H07645g,K. lactis,KLLA0D11418g,YGOB,2560,"('CAGL0H07645g', 'KLLA0D11418g')"
K. lactis,KLLA0D11418g,C. glabrata,CAGL0H07645g,YGOB,2560,"('KLLA0D11418g', 'CAGL0H07645g')"
C. glabrata,CAGL0H07667g,K. lactis,KLLA0D11528g,YGOB,2561,"('CAGL0H07667g', 'KLLA0D11528g')"
K. lactis,KLLA0D11528g,C. glabrata,CAGL0H07667g,YGOB,2561,"('KLLA0D11528g', 'CAGL0H07667g')"
C. glabrata,CAGL0H07689g,K. lactis,KLLA0E12871g,YGOB,2563,"('CAGL0H07689g', 'KLLA0E12871g')"
K. lactis,KLLA0E12871g,C. glabrata,CAGL0H07689g,YGOB,2563,"('KLLA0E12871g', 'CAGL0H07689g')"
C. glabrata,CAGL0C01925g,K. lactis,KLLA0E12893g,YGOB,2564,"('CAGL0C01925g', 'KLLA0E12893g')"
K. lactis,KLLA0E12893g,C. glabrata,CAGL0C01925g,YGOB,2564,"('KLLA0E12893g', 'CAGL0C01925g')"
C. glabrata,CAGL0C01947g,K. lactis,KLLA0A00682g,YGOB,2565,"('CAGL0C01947g', 'KLLA0A00682g')"
K. lactis,KLLA0A00682g,C. glabrata,CAGL0C01947g,YGOB,2565,"('KLLA0A00682g', 'CAGL0C01947g')"
C. glabrata,CAGL0H07711g,K. lactis,KLLA0A00737g,YGOB,2566,"('CAGL0H07711g', 'KLLA0A00737g')"
K. lactis,KLLA0A00737g,C. glabrata,CAGL0H07711g,YGOB,2566,"('KLLA0A00737g', 'CAGL0H07711g')"
C. glabrata,CAGL0H07733g,K. lactis,KLLA0A00759g,YGOB,2567,"('CAGL0H07733g', 'KLLA0A00759g')"
K. lactis,KLLA0A00759g,C. glabrata,CAGL0H07733g,YGOB,2567,"('KLLA0A00759g', 'CAGL0H07733g')"
C. glabrata,CAGL0H07755g,K. lactis,KLLA0A00781g,YGOB,2568,"('CAGL0H07755g', 'KLLA0A00781g')"
K. lactis,KLLA0A00781g,C. glabrata,CAGL0H07755g,YGOB,2568,"('KLLA0A00781g', 'CAGL0H07755g')"
C. glabrata,CAGL0H07777g,K. lactis,KLLA0A00803g,YGOB,2569,"('CAGL0H07777g', 'KLLA0A00803g')"
K. lactis,KLLA0A00803g,C. glabrata,CAGL0H07777g,YGOB,2569,"('KLLA0A00803g', 'CAGL0H07777g')"
C. glabrata,CAGL0H07799g,K. lactis,KLLA0A00847g,YGOB,2570,"('CAGL0H07799g', 'KLLA0A00847g')"
K. lactis,KLLA0A00847g,C. glabrata,CAGL0H07799g,YGOB,2570,"('KLLA0A00847g', 'CAGL0H07799g')"
C. glabrata,CAGL0H07821g,K. lactis,KLLA0A00869g,YGOB,2571,"('CAGL0H07821g', 'KLLA0A00869g')"
K. lactis,KLLA0A00869g,C. glabrata,CAGL0H07821g,YGOB,2571,"('KLLA0A00869g', 'CAGL0H07821g')"
C. glabrata,CAGL0H07843g,K. lactis,KLLA0A00891g,YGOB,2572,"('CAGL0H07843g', 'KLLA0A00891g')"
K. lactis,KLLA0A00891g,C. glabrata,CAGL0H07843g,YGOB,2572,"('KLLA0A00891g', 'CAGL0H07843g')"
C. glabrata,CAGL0G05115g,K. lactis,KLLA0F09207g,YGOB,2573,"('CAGL0G05115g', 'KLLA0F09207g')"
K. lactis,KLLA0F09207g,C. glabrata,CAGL0G05115g,YGOB,2573,"('KLLA0F09207g', 'CAGL0G05115g')"
C. glabrata,CAGL0H07865g,K. lactis,KLLA0A00935g,YGOB,2574,"('CAGL0H07865g', 'KLLA0A00935g')"
K. lactis,KLLA0A00935g,C. glabrata,CAGL0H07865g,YGOB,2574,"('KLLA0A00935g', 'CAGL0H07865g')"
C. glabrata,CAGL0H07887g,K. lactis,KLLA0A00957g,YGOB,2575,"('CAGL0H07887g', 'KLLA0A00957g')"
K. lactis,KLLA0A00957g,C. glabrata,CAGL0H07887g,YGOB,2575,"('KLLA0A00957g', 'CAGL0H07887g')"
C. glabrata,CAGL0H07909g,K. lactis,KLLA0A01023g,YGOB,2576,"('CAGL0H07909g', 'KLLA0A01023g')"
K. lactis,KLLA0A01023g,C. glabrata,CAGL0H07909g,YGOB,2576,"('KLLA0A01023g', 'CAGL0H07909g')"
C. glabrata,CAGL0H07931g,K. lactis,KLLA0A01045g,YGOB,2577,"('CAGL0H07931g', 'KLLA0A01045g')"
K. lactis,KLLA0A01045g,C. glabrata,CAGL0H07931g,YGOB,2577,"('KLLA0A01045g', 'CAGL0H07931g')"
C. glabrata,CAGL0H07953g,K. lactis,KLLA0A01067g,YGOB,2578,"('CAGL0H07953g', 'KLLA0A01067g')"
K. lactis,KLLA0A01067g,C. glabrata,CAGL0H07953g,YGOB,2578,"('KLLA0A01067g', 'CAGL0H07953g')"
C. glabrata,CAGL0I04114g,K. lactis,KLLA0A01221g,YGOB,2580,"('CAGL0I04114g', 'KLLA0A01221g')"
K. lactis,KLLA0A01221g,C. glabrata,CAGL0I04114g,YGOB,2580,"('KLLA0A01221g', 'CAGL0I04114g')"
C. glabrata,CAGL0I04125g,K. lactis,KLLA0A01287g,YGOB,2581,"('CAGL0I04125g', 'KLLA0A01287g')"
K. lactis,KLLA0A01287g,C. glabrata,CAGL0I04125g,YGOB,2581,"('KLLA0A01287g', 'CAGL0I04125g')"
C. glabrata,CAGL0I04136g,K. lactis,KLLA0A01297g,YGOB,2582,"('CAGL0I04136g', 'KLLA0A01297g')"
K. lactis,KLLA0A01297g,C. glabrata,CAGL0I04136g,YGOB,2582,"('KLLA0A01297g', 'CAGL0I04136g')"
C. glabrata,CAGL0I06919g,K. lactis,KLLA0A01430g,YGOB,2583,"('CAGL0I06919g', 'KLLA0A01430g')"
K. lactis,KLLA0A01430g,C. glabrata,CAGL0I06919g,YGOB,2583,"('KLLA0A01430g', 'CAGL0I06919g')"
C. glabrata,CAGL0K01969g,K. lactis,KLLA0F12540g,YGOB,2584,"('CAGL0K01969g', 'KLLA0F12540g')"
K. lactis,KLLA0F12540g,C. glabrata,CAGL0K01969g,YGOB,2584,"('KLLA0F12540g', 'CAGL0K01969g')"
C. glabrata,CAGL0I06963g,K. lactis,KLLA0A01518g,YGOB,2585,"('CAGL0I06963g', 'KLLA0A01518g')"
K. lactis,KLLA0A01518g,C. glabrata,CAGL0I06963g,YGOB,2585,"('KLLA0A01518g', 'CAGL0I06963g')"
C. glabrata,CAGL0I06985g,K. lactis,KLLA0A01551g,YGOB,2586,"('CAGL0I06985g', 'KLLA0A01551g')"
K. lactis,KLLA0A01551g,C. glabrata,CAGL0I06985g,YGOB,2586,"('KLLA0A01551g', 'CAGL0I06985g')"
C. glabrata,CAGL0I07007g,K. lactis,KLLA0A01573g,YGOB,2587,"('CAGL0I07007g', 'KLLA0A01573g')"
K. lactis,KLLA0A01573g,C. glabrata,CAGL0I07007g,YGOB,2587,"('KLLA0A01573g', 'CAGL0I07007g')"
C. glabrata,CAGL0I07029g,K. lactis,KLLA0A01606g,YGOB,2588,"('CAGL0I07029g', 'KLLA0A01606g')"
K. lactis,KLLA0A01606g,C. glabrata,CAGL0I07029g,YGOB,2588,"('KLLA0A01606g', 'CAGL0I07029g')"
C. glabrata,CAGL0I07051g,K. lactis,KLLA0A01628g,YGOB,2589,"('CAGL0I07051g', 'KLLA0A01628g')"
K. lactis,KLLA0A01628g,C. glabrata,CAGL0I07051g,YGOB,2589,"('KLLA0A01628g', 'CAGL0I07051g')"
C. glabrata,CAGL0I07073g,K. lactis,KLLA0A01650g,YGOB,2590,"('CAGL0I07073g', 'KLLA0A01650g')"
K. lactis,KLLA0A01650g,C. glabrata,CAGL0I07073g,YGOB,2590,"('KLLA0A01650g', 'CAGL0I07073g')"
C. glabrata,CAGL0I07095g,K. lactis,KLLA0A01672g,YGOB,2591,"('CAGL0I07095g', 'KLLA0A01672g')"
K. lactis,KLLA0A01672g,C. glabrata,CAGL0I07095g,YGOB,2591,"('KLLA0A01672g', 'CAGL0I07095g')"
C. glabrata,CAGL0K09416g,K. lactis,KLLA0B00737g,YGOB,2592,"('CAGL0K09416g', 'KLLA0B00737g')"
K. lactis,KLLA0B00737g,C. glabrata,CAGL0K09416g,YGOB,2592,"('KLLA0B00737g', 'CAGL0K09416g')"
C. glabrata,CAGL0C03047g,K. lactis,KLLA0F09889g,YGOB,2593,"('CAGL0C03047g', 'KLLA0F09889g')"
K. lactis,KLLA0F09889g,C. glabrata,CAGL0C03047g,YGOB,2593,"('KLLA0F09889g', 'CAGL0C03047g')"
C. glabrata,CAGL0A03718g,K. lactis,KLLA0F09911g,YGOB,2594,"('CAGL0A03718g', 'KLLA0F09911g')"
K. lactis,KLLA0F09911g,C. glabrata,CAGL0A03718g,YGOB,2594,"('KLLA0F09911g', 'CAGL0A03718g')"
C. glabrata,CAGL0K01991g,K. lactis,KLLA0F12562g,YGOB,2595,"('CAGL0K01991g', 'KLLA0F12562g')"
K. lactis,KLLA0F12562g,C. glabrata,CAGL0K01991g,YGOB,2595,"('KLLA0F12562g', 'CAGL0K01991g')"
C. glabrata,CAGL0A03740g,K. lactis,KLLA0F09933g,YGOB,2596,"('CAGL0A03740g', 'KLLA0F09933g')"
K. lactis,KLLA0F09933g,C. glabrata,CAGL0A03740g,YGOB,2596,"('KLLA0F09933g', 'CAGL0A03740g')"
C. glabrata,CAGL0G01232g,K. lactis,KLLA0F09999g,YGOB,2597,"('CAGL0G01232g', 'KLLA0F09999g')"
K. lactis,KLLA0F09999g,C. glabrata,CAGL0G01232g,YGOB,2597,"('KLLA0F09999g', 'CAGL0G01232g')"
C. glabrata,CAGL0G01254g,K. lactis,KLLA0F10021g,YGOB,2598,"('CAGL0G01254g', 'KLLA0F10021g')"
K. lactis,KLLA0F10021g,C. glabrata,CAGL0G01254g,YGOB,2598,"('KLLA0F10021g', 'CAGL0G01254g')"
C. glabrata,CAGL0J06424g,K. lactis,KLLA0F10087g,YGOB,2599,"('CAGL0J06424g', 'KLLA0F10087g')"
K. lactis,KLLA0F10087g,C. glabrata,CAGL0J06424g,YGOB,2599,"('KLLA0F10087g', 'CAGL0J06424g')"
C. glabrata,CAGL0K08426g,K. lactis,KLLA0F12518g,YGOB,2600,"('CAGL0K08426g', 'KLLA0F12518g')"
K. lactis,KLLA0F12518g,C. glabrata,CAGL0K08426g,YGOB,2600,"('KLLA0F12518g', 'CAGL0K08426g')"
C. glabrata,CAGL0D01760g,K. lactis,KLLA0F12474g,YGOB,2601,"('CAGL0D01760g', 'KLLA0F12474g')"
K. lactis,KLLA0F12474g,C. glabrata,CAGL0D01760g,YGOB,2601,"('KLLA0F12474g', 'CAGL0D01760g')"
C. glabrata,CAGL0D01826g,K. lactis,KLLA0F12430g,YGOB,2603,"('CAGL0D01826g', 'KLLA0F12430g')"
K. lactis,KLLA0F12430g,C. glabrata,CAGL0D01826g,YGOB,2603,"('KLLA0F12430g', 'CAGL0D01826g')"
C. glabrata,CAGL0A03322g,K. lactis,KLLA0F09119g,YGOB,2604,"('CAGL0A03322g', 'KLLA0F09119g')"
K. lactis,KLLA0F09119g,C. glabrata,CAGL0A03322g,YGOB,2604,"('KLLA0F09119g', 'CAGL0A03322g')"
C. glabrata,CAGL0J04444g,K. lactis,KLLA0F12584g,YGOB,2605,"('CAGL0J04444g', 'KLLA0F12584g')"
K. lactis,KLLA0F12584g,C. glabrata,CAGL0J04444g,YGOB,2605,"('KLLA0F12584g', 'CAGL0J04444g')"
C. glabrata,CAGL0A03300g,K. lactis,KLLA0F09097g,YGOB,2606,"('CAGL0A03300g', 'KLLA0F09097g')"
K. lactis,KLLA0F09097g,C. glabrata,CAGL0A03300g,YGOB,2606,"('KLLA0F09097g', 'CAGL0A03300g')"
C. glabrata,CAGL0L06204g,K. lactis,KLLA0F09075g,YGOB,2608,"('CAGL0L06204g', 'KLLA0F09075g')"
K. lactis,KLLA0F09075g,C. glabrata,CAGL0L06204g,YGOB,2608,"('KLLA0F09075g', 'CAGL0L06204g')"
C. glabrata,CAGL0L06182g,K. lactis,KLLA0F09053g,YGOB,2609,"('CAGL0L06182g', 'KLLA0F09053g')"
K. lactis,KLLA0F09053g,C. glabrata,CAGL0L06182g,YGOB,2609,"('KLLA0F09053g', 'CAGL0L06182g')"
C. glabrata,CAGL0L06160g,K. lactis,KLLA0D05082g,YGOB,2610,"('CAGL0L06160g', 'KLLA0D05082g')"
K. lactis,KLLA0D05082g,C. glabrata,CAGL0L06160g,YGOB,2610,"('KLLA0D05082g', 'CAGL0L06160g')"
C. glabrata,CAGL0L06138g,K. lactis,KLLA0D05060g,YGOB,2611,"('CAGL0L06138g', 'KLLA0D05060g')"
K. lactis,KLLA0D05060g,C. glabrata,CAGL0L06138g,YGOB,2611,"('KLLA0D05060g', 'CAGL0L06138g')"
C. glabrata,CAGL0J07084g,K. lactis,KLLA0F00792g,YGOB,2612,"('CAGL0J07084g', 'KLLA0F00792g')"
K. lactis,KLLA0F00792g,C. glabrata,CAGL0J07084g,YGOB,2612,"('KLLA0F00792g', 'CAGL0J07084g')"
C. glabrata,CAGL0L06094g,K. lactis,KLLA0C17028g,YGOB,2613,"('CAGL0L06094g', 'KLLA0C17028g')"
K. lactis,KLLA0C17028g,C. glabrata,CAGL0L06094g,YGOB,2613,"('KLLA0C17028g', 'CAGL0L06094g')"
C. glabrata,CAGL0L06050g,K. lactis,KLLA0C17094g,YGOB,2614,"('CAGL0L06050g', 'KLLA0C17094g')"
K. lactis,KLLA0C17094g,C. glabrata,CAGL0L06050g,YGOB,2614,"('KLLA0C17094g', 'CAGL0L06050g')"
C. glabrata,CAGL0L06028g,K. lactis,KLLA0C17138g,YGOB,2615,"('CAGL0L06028g', 'KLLA0C17138g')"
K. lactis,KLLA0C17138g,C. glabrata,CAGL0L06028g,YGOB,2615,"('KLLA0C17138g', 'CAGL0L06028g')"
C. glabrata,CAGL0L06006g,K. lactis,KLLA0C17160g,YGOB,2616,"('CAGL0L06006g', 'KLLA0C17160g')"
K. lactis,KLLA0C17160g,C. glabrata,CAGL0L06006g,YGOB,2616,"('KLLA0C17160g', 'CAGL0L06006g')"
C. glabrata,CAGL0J04422g,K. lactis,KLLA0E10407g,YGOB,2617,"('CAGL0J04422g', 'KLLA0E10407g')"
K. lactis,KLLA0E10407g,C. glabrata,CAGL0J04422g,YGOB,2617,"('KLLA0E10407g', 'CAGL0J04422g')"
C. glabrata,CAGL0L05918g,K. lactis,KLLA0F22429g,YGOB,2619,"('CAGL0L05918g', 'KLLA0F22429g')"
K. lactis,KLLA0F22429g,C. glabrata,CAGL0L05918g,YGOB,2619,"('KLLA0F22429g', 'CAGL0L05918g')"
C. glabrata,CAGL0L05896g,K. lactis,KLLA0F22407g,YGOB,2620,"('CAGL0L05896g', 'KLLA0F22407g')"
K. lactis,KLLA0F22407g,C. glabrata,CAGL0L05896g,YGOB,2620,"('KLLA0F22407g', 'CAGL0L05896g')"
C. glabrata,CAGL0L05874g,K. lactis,KLLA0F22385g,YGOB,2621,"('CAGL0L05874g', 'KLLA0F22385g')"
K. lactis,KLLA0F22385g,C. glabrata,CAGL0L05874g,YGOB,2621,"('KLLA0F22385g', 'CAGL0L05874g')"
C. glabrata,CAGL0L05852g,K. lactis,KLLA0F22363g,YGOB,2622,"('CAGL0L05852g', 'KLLA0F22363g')"
K. lactis,KLLA0F22363g,C. glabrata,CAGL0L05852g,YGOB,2622,"('KLLA0F22363g', 'CAGL0L05852g')"
C. glabrata,CAGL0K02387g,K. lactis,KLLA0C17424g,YGOB,2623,"('CAGL0K02387g', 'KLLA0C17424g')"
K. lactis,KLLA0C17424g,C. glabrata,CAGL0K02387g,YGOB,2623,"('KLLA0C17424g', 'CAGL0K02387g')"
C. glabrata,CAGL0L05830g,K. lactis,KLLA0D02068g,YGOB,2624,"('CAGL0L05830g', 'KLLA0D02068g')"
K. lactis,KLLA0D02068g,C. glabrata,CAGL0L05830g,YGOB,2624,"('KLLA0D02068g', 'CAGL0L05830g')"
C. glabrata,CAGL0I04290g,K. lactis,KLLA0A03135g,YGOB,2625,"('CAGL0I04290g', 'KLLA0A03135g')"
K. lactis,KLLA0A03135g,C. glabrata,CAGL0I04290g,YGOB,2625,"('KLLA0A03135g', 'CAGL0I04290g')"
C. glabrata,CAGL0J04400g,K. lactis,KLLA0E10429g,YGOB,2626,"('CAGL0J04400g', 'KLLA0E10429g')"
K. lactis,KLLA0E10429g,C. glabrata,CAGL0J04400g,YGOB,2626,"('KLLA0E10429g', 'CAGL0J04400g')"
C. glabrata,CAGL0I04312g,K. lactis,KLLA0A03157g,YGOB,2627,"('CAGL0I04312g', 'KLLA0A03157g')"
K. lactis,KLLA0A03157g,C. glabrata,CAGL0I04312g,YGOB,2627,"('KLLA0A03157g', 'CAGL0I04312g')"
C. glabrata,CAGL0I04180g,K. lactis,KLLA0A03047g,YGOB,2628,"('CAGL0I04180g', 'KLLA0A03047g')"
K. lactis,KLLA0A03047g,C. glabrata,CAGL0I04180g,YGOB,2628,"('KLLA0A03047g', 'CAGL0I04180g')"
C. glabrata,CAGL0I04224g,K. lactis,KLLA0A03069g,YGOB,2630,"('CAGL0I04224g', 'KLLA0A03069g')"
K. lactis,KLLA0A03069g,C. glabrata,CAGL0I04224g,YGOB,2630,"('KLLA0A03069g', 'CAGL0I04224g')"
C. glabrata,CAGL0L09383g,K. lactis,KLLA0A03091g,YGOB,2631,"('CAGL0L09383g', 'KLLA0A03091g')"
K. lactis,KLLA0A03091g,C. glabrata,CAGL0L09383g,YGOB,2631,"('KLLA0A03091g', 'CAGL0L09383g')"
C. glabrata,CAGL0I04268g,K. lactis,KLLA0A03113g,YGOB,2632,"('CAGL0I04268g', 'KLLA0A03113g')"
K. lactis,KLLA0A03113g,C. glabrata,CAGL0I04268g,YGOB,2632,"('KLLA0A03113g', 'CAGL0I04268g')"
C. glabrata,CAGL0K05863g,K. lactis,KLLA0F23034g,YGOB,2633,"('CAGL0K05863g', 'KLLA0F23034g')"
K. lactis,KLLA0F23034g,C. glabrata,CAGL0K05863g,YGOB,2633,"('KLLA0F23034g', 'CAGL0K05863g')"
C. glabrata,CAGL0B03509g,K. lactis,KLLA0F12188g,YGOB,2635,"('CAGL0B03509g', 'KLLA0F12188g')"
K. lactis,KLLA0F12188g,C. glabrata,CAGL0B03509g,YGOB,2635,"('KLLA0F12188g', 'CAGL0B03509g')"
C. glabrata,CAGL0J04378g,K. lactis,KLLA0E10451g,YGOB,2636,"('CAGL0J04378g', 'KLLA0E10451g')"
K. lactis,KLLA0E10451g,C. glabrata,CAGL0J04378g,YGOB,2636,"('KLLA0E10451g', 'CAGL0J04378g')"
C. glabrata,CAGL0E05126g,K. lactis,KLLA0E08889g,YGOB,2638,"('CAGL0E05126g', 'KLLA0E08889g')"
K. lactis,KLLA0E08889g,C. glabrata,CAGL0E05126g,YGOB,2638,"('KLLA0E08889g', 'CAGL0E05126g')"
C. glabrata,CAGL0E05104g,K. lactis,KLLA0E08933g,YGOB,2639,"('CAGL0E05104g', 'KLLA0E08933g')"
K. lactis,KLLA0E08933g,C. glabrata,CAGL0E05104g,YGOB,2639,"('KLLA0E08933g', 'CAGL0E05104g')"
C. glabrata,CAGL0E05082g,K. lactis,KLLA0E08955g,YGOB,2640,"('CAGL0E05082g', 'KLLA0E08955g')"
K. lactis,KLLA0E08955g,C. glabrata,CAGL0E05082g,YGOB,2640,"('KLLA0E08955g', 'CAGL0E05082g')"
C. glabrata,CAGL0E05060g,K. lactis,KLLA0E08977g,YGOB,2641,"('CAGL0E05060g', 'KLLA0E08977g')"
K. lactis,KLLA0E08977g,C. glabrata,CAGL0E05060g,YGOB,2641,"('KLLA0E08977g', 'CAGL0E05060g')"
C. glabrata,CAGL0E05038g,K. lactis,KLLA0E08999g,YGOB,2642,"('CAGL0E05038g', 'KLLA0E08999g')"
K. lactis,KLLA0E08999g,C. glabrata,CAGL0E05038g,YGOB,2642,"('KLLA0E08999g', 'CAGL0E05038g')"
C. glabrata,CAGL0E05016g,K. lactis,KLLA0E09065g,YGOB,2643,"('CAGL0E05016g', 'KLLA0E09065g')"
K. lactis,KLLA0E09065g,C. glabrata,CAGL0E05016g,YGOB,2643,"('KLLA0E09065g', 'CAGL0E05016g')"
C. glabrata,CAGL0J04356g,K. lactis,KLLA0E10473g,YGOB,2644,"('CAGL0J04356g', 'KLLA0E10473g')"
K. lactis,KLLA0E10473g,C. glabrata,CAGL0J04356g,YGOB,2644,"('KLLA0E10473g', 'CAGL0J04356g')"
C. glabrata,CAGL0E04972g,K. lactis,KLLA0E14851g,YGOB,2647,"('CAGL0E04972g', 'KLLA0E14851g')"
K. lactis,KLLA0E14851g,C. glabrata,CAGL0E04972g,YGOB,2647,"('KLLA0E14851g', 'CAGL0E04972g')"
C. glabrata,CAGL0E04928g,K. lactis,KLLA0E14807g,YGOB,2648,"('CAGL0E04928g', 'KLLA0E14807g')"
K. lactis,KLLA0E14807g,C. glabrata,CAGL0E04928g,YGOB,2648,"('KLLA0E14807g', 'CAGL0E04928g')"
C. glabrata,CAGL0F07843g,K. lactis,KLLA0E14719g,YGOB,2649,"('CAGL0F07843g', 'KLLA0E14719g')"
