species1,gene1,species2,gene2,source,pillar_id,gene_pair
K. lactis,KLLA0E05633g,S. cerevisiae,YBL041W,YGOB,2240,"('KLLA0E05633g', 'YBL041W')"
S. cerevisiae,YBL041W,K. lactis,KLLA0E05633g,YGOB,2240,"('YBL041W', 'KLLA0E05633g')"
K. lactis,KLLA0C17798g,S. cerevisiae,YER172C,YGOB,2241,"('KLLA0C17798g', 'YER172C')"
S. cerevisiae,YER172C,K. lactis,KLLA0C17798g,YGOB,2241,"('YER172C', 'KLLA0C17798g')"
K. lactis,KLLA0C17820g,S. cerevisiae,YER173W,YGOB,2243,"('KLLA0C17820g', 'YER173W')"
S. cerevisiae,YER173W,K. lactis,KLLA0C17820g,YGOB,2243,"('YER173W', 'KLLA0C17820g')"
K. lactis,KLLA0C17864g,S. cerevisiae,YER175C,YGOB,2248,"('KLLA0C17864g', 'YER175C')"
S. cerevisiae,YER175C,K. lactis,KLLA0C17864g,YGOB,2248,"('YER175C', 'KLLA0C17864g')"
K. lactis,KLLA0F12001g,S. cerevisiae,YER178W,YGOB,2255,"('KLLA0F12001g', 'YER178W')"
S. cerevisiae,YER178W,K. lactis,KLLA0F12001g,YGOB,2255,"('YER178W', 'KLLA0F12001g')"
K. lactis,KLLA0F11957g,S. cerevisiae,YER179W,YGOB,2258,"('KLLA0F11957g', 'YER179W')"
S. cerevisiae,YER179W,K. lactis,KLLA0F11957g,YGOB,2258,"('YER179W', 'KLLA0F11957g')"
K. lactis,KLLA0F11891g,S. cerevisiae,YER180C,YGOB,2260,"('KLLA0F11891g', 'YER180C')"
S. cerevisiae,YER180C,K. lactis,KLLA0F11891g,YGOB,2260,"('YER180C', 'KLLA0F11891g')"
K. lactis,KLLA0A10263g,S. cerevisiae,YER182W,YGOB,2263,"('KLLA0A10263g', 'YER182W')"
S. cerevisiae,YER182W,K. lactis,KLLA0A10263g,YGOB,2263,"('YER182W', 'KLLA0A10263g')"
K. lactis,KLLA0A10285g,S. cerevisiae,YER183C,YGOB,2264,"('KLLA0A10285g', 'YER183C')"
S. cerevisiae,YER183C,K. lactis,KLLA0A10285g,YGOB,2264,"('YER183C', 'KLLA0A10285g')"
K. lactis,KLLA0E05611g,S. cerevisiae,YBL040C,YGOB,2279,"('KLLA0E05611g', 'YBL040C')"
S. cerevisiae,YBL040C,K. lactis,KLLA0E05611g,YGOB,2279,"('YBL040C', 'KLLA0E05611g')"
K. lactis,KLLA0F02167g,S. cerevisiae,YBR259W,YGOB,2301,"('KLLA0F02167g', 'YBR259W')"
S. cerevisiae,YBR259W,K. lactis,KLLA0F02167g,YGOB,2301,"('YBR259W', 'KLLA0F02167g')"
K. lactis,KLLA0E05545g,S. cerevisiae,YBL039C,YGOB,2338,"('KLLA0E05545g', 'YBL039C')"
S. cerevisiae,YBL039C,K. lactis,KLLA0E05545g,YGOB,2338,"('YBL039C', 'KLLA0E05545g')"
K. lactis,KLLA0B12199g,S. cerevisiae,YBL038W,YGOB,2401,"('KLLA0B12199g', 'YBL038W')"
S. cerevisiae,YBL038W,K. lactis,KLLA0B12199g,YGOB,2401,"('YBL038W', 'KLLA0B12199g')"
K. lactis,KLLA0D05885g,S. cerevisiae,YFL049W,YGOB,2428,"('KLLA0D05885g', 'YFL049W')"
S. cerevisiae,YFL049W,K. lactis,KLLA0D05885g,YGOB,2428,"('YFL049W', 'KLLA0D05885g')"
K. lactis,KLLA0D05863g,S. cerevisiae,YFL048C,YGOB,2430,"('KLLA0D05863g', 'YFL048C')"
S. cerevisiae,YFL048C,K. lactis,KLLA0D05863g,YGOB,2430,"('YFL048C', 'KLLA0D05863g')"
K. lactis,KLLA0D05819g,S. cerevisiae,YFL047W,YGOB,2431,"('KLLA0D05819g', 'YFL047W')"
S. cerevisiae,YFL047W,K. lactis,KLLA0D05819g,YGOB,2431,"('YFL047W', 'KLLA0D05819g')"
K. lactis,KLLA0D05731g,S. cerevisiae,YFL046W,YGOB,2432,"('KLLA0D05731g', 'YFL046W')"
S. cerevisiae,YFL046W,K. lactis,KLLA0D05731g,YGOB,2432,"('YFL046W', 'KLLA0D05731g')"
K. lactis,KLLA0D05709g,S. cerevisiae,YFL045C,YGOB,2433,"('KLLA0D05709g', 'YFL045C')"
S. cerevisiae,YFL045C,K. lactis,KLLA0D05709g,YGOB,2433,"('YFL045C', 'KLLA0D05709g')"
K. lactis,KLLA0D05599g,S. cerevisiae,YFL044C,YGOB,2434,"('KLLA0D05599g', 'YFL044C')"
S. cerevisiae,YFL044C,K. lactis,KLLA0D05599g,YGOB,2434,"('YFL044C', 'KLLA0D05599g')"
K. lactis,KLLA0A03443g,S. cerevisiae,YAL051W,YGOB,2435,"('KLLA0A03443g', 'YAL051W')"
S. cerevisiae,YAL051W,K. lactis,KLLA0A03443g,YGOB,2435,"('YAL051W', 'KLLA0A03443g')"
K. lactis,KLLA0B12243g,S. cerevisiae,YBL037W,YGOB,2436,"('KLLA0B12243g', 'YBL037W')"
S. cerevisiae,YBL037W,K. lactis,KLLA0B12243g,YGOB,2436,"('YBL037W', 'KLLA0B12243g')"
K. lactis,KLLA0D05555g,S. cerevisiae,YFL042C,YGOB,2437,"('KLLA0D05555g', 'YFL042C')"
S. cerevisiae,YFL042C,K. lactis,KLLA0D05555g,YGOB,2437,"('YFL042C', 'KLLA0D05555g')"
K. lactis,KLLA0D05489g,S. cerevisiae,YFL041W,YGOB,2438,"('KLLA0D05489g', 'YFL041W')"
S. cerevisiae,YFL041W,K. lactis,KLLA0D05489g,YGOB,2438,"('YFL041W', 'KLLA0D05489g')"
K. lactis,KLLA0D05379g,S. cerevisiae,YFL040W,YGOB,2439,"('KLLA0D05379g', 'YFL040W')"
S. cerevisiae,YFL040W,K. lactis,KLLA0D05379g,YGOB,2439,"('YFL040W', 'KLLA0D05379g')"
K. lactis,KLLA0D05357g,S. cerevisiae,YFL039C,YGOB,2440,"('KLLA0D05357g', 'YFL039C')"
S. cerevisiae,YFL039C,K. lactis,KLLA0D05357g,YGOB,2440,"('YFL039C', 'KLLA0D05357g')"
K. lactis,KLLA0D05313g,S. cerevisiae,YFL038C,YGOB,2441,"('KLLA0D05313g', 'YFL038C')"
S. cerevisiae,YFL038C,K. lactis,KLLA0D05313g,YGOB,2441,"('YFL038C', 'KLLA0D05313g')"
K. lactis,KLLA0D05269g,S. cerevisiae,YFL037W,YGOB,2443,"('KLLA0D05269g', 'YFL037W')"
S. cerevisiae,YFL037W,K. lactis,KLLA0D05269g,YGOB,2443,"('YFL037W', 'KLLA0D05269g')"
K. lactis,KLLA0D05247g,S. cerevisiae,YFL036W,YGOB,2444,"('KLLA0D05247g', 'YFL036W')"
S. cerevisiae,YFL036W,K. lactis,KLLA0D05247g,YGOB,2444,"('YFL036W', 'KLLA0D05247g')"
K. lactis,KLLA0D05225g,S. cerevisiae,YFL034C-B,YGOB,2445,"('KLLA0D05225g', 'YFL034C-B')"
S. cerevisiae,YFL034C-B,K. lactis,KLLA0D05225g,YGOB,2445,"('YFL034C-B', 'KLLA0D05225g')"
K. lactis,KLLA0D05181g,S. cerevisiae,YFL034C-A,YGOB,2446,"('KLLA0D05181g', 'YFL034C-A')"
S. cerevisiae,YFL034C-A,K. lactis,KLLA0D05181g,YGOB,2446,"('YFL034C-A', 'KLLA0D05181g')"
K. lactis,KLLA0D05159g,S. cerevisiae,YFL034W,YGOB,2447,"('KLLA0D05159g', 'YFL034W')"
S. cerevisiae,YFL034W,K. lactis,KLLA0D05159g,YGOB,2447,"('YFL034W', 'KLLA0D05159g')"
K. lactis,KLLA0B12265g,S. cerevisiae,YBL036C,YGOB,2448,"('KLLA0B12265g', 'YBL036C')"
S. cerevisiae,YBL036C,K. lactis,KLLA0B12265g,YGOB,2448,"('YBL036C', 'KLLA0B12265g')"
K. lactis,Klac_YGOB_Anc_8.34,S. cerevisiae,YFL033C,YGOB,2449,"('Klac_YGOB_Anc_8.34', 'YFL033C')"
S. cerevisiae,YFL033C,K. lactis,Klac_YGOB_Anc_8.34,YGOB,2449,"('YFL033C', 'Klac_YGOB_Anc_8.34')"
K. lactis,KLLA0F08976g,S. cerevisiae,YFL031W,YGOB,2450,"('KLLA0F08976g', 'YFL031W')"
S. cerevisiae,YFL031W,K. lactis,KLLA0F08976g,YGOB,2450,"('YFL031W', 'KLLA0F08976g')"
K. lactis,KLLA0F08954g,S. cerevisiae,YFL030W,YGOB,2451,"('KLLA0F08954g', 'YFL030W')"
S. cerevisiae,YFL030W,K. lactis,KLLA0F08954g,YGOB,2451,"('YFL030W', 'KLLA0F08954g')"
K. lactis,KLLA0F08877g,S. cerevisiae,YFL029C,YGOB,2452,"('KLLA0F08877g', 'YFL029C')"
S. cerevisiae,YFL029C,K. lactis,KLLA0F08877g,YGOB,2452,"('YFL029C', 'KLLA0F08877g')"
K. lactis,KLLA0F08833g,S. cerevisiae,YFL028C,YGOB,2453,"('KLLA0F08833g', 'YFL028C')"
S. cerevisiae,YFL028C,K. lactis,KLLA0F08833g,YGOB,2453,"('YFL028C', 'KLLA0F08833g')"
K. lactis,KLLA0F08789g,S. cerevisiae,YFL027C,YGOB,2454,"('KLLA0F08789g', 'YFL027C')"
S. cerevisiae,YFL027C,K. lactis,KLLA0F08789g,YGOB,2454,"('YFL027C', 'KLLA0F08789g')"
K. lactis,KLLA0F25102g,S. cerevisiae,YFL026W,YGOB,2455,"('KLLA0F25102g', 'YFL026W')"
S. cerevisiae,YFL026W,K. lactis,KLLA0F25102g,YGOB,2455,"('YFL026W', 'KLLA0F25102g')"
K. lactis,KLLA0F25124g,S. cerevisiae,YFL025C,YGOB,2456,"('KLLA0F25124g', 'YFL025C')"
S. cerevisiae,YFL025C,K. lactis,KLLA0F25124g,YGOB,2456,"('YFL025C', 'KLLA0F25124g')"
K. lactis,KLLA0F25146g,S. cerevisiae,YFL024C,YGOB,2457,"('KLLA0F25146g', 'YFL024C')"
S. cerevisiae,YFL024C,K. lactis,KLLA0F25146g,YGOB,2457,"('YFL024C', 'KLLA0F25146g')"
K. lactis,KLLA0F25168g,S. cerevisiae,YFL023W,YGOB,2458,"('KLLA0F25168g', 'YFL023W')"
S. cerevisiae,YFL023W,K. lactis,KLLA0F25168g,YGOB,2458,"('YFL023W', 'KLLA0F25168g')"
K. lactis,KLLA0B12309g,S. cerevisiae,YBL035C,YGOB,2459,"('KLLA0B12309g', 'YBL035C')"
S. cerevisiae,YBL035C,K. lactis,KLLA0B12309g,YGOB,2459,"('YBL035C', 'KLLA0B12309g')"
K. lactis,KLLA0F25234g,S. cerevisiae,YFL022C,YGOB,2460,"('KLLA0F25234g', 'YFL022C')"
S. cerevisiae,YFL022C,K. lactis,KLLA0F25234g,YGOB,2460,"('YFL022C', 'KLLA0F25234g')"
K. lactis,KLLA0F25300g,S. cerevisiae,YFL021W,YGOB,2461,"('KLLA0F25300g', 'YFL021W')"
S. cerevisiae,YFL021W,K. lactis,KLLA0F25300g,YGOB,2461,"('YFL021W', 'KLLA0F25300g')"
K. lactis,KLLA0D11154g,S. cerevisiae,YFL018C,YGOB,2463,"('KLLA0D11154g', 'YFL018C')"
S. cerevisiae,YFL018C,K. lactis,KLLA0D11154g,YGOB,2463,"('YFL018C', 'KLLA0D11154g')"
K. lactis,KLLA0D07678g,S. cerevisiae,YFL017W-A,YGOB,2464,"('KLLA0D07678g', 'YFL017W-A')"
S. cerevisiae,YFL017W-A,K. lactis,KLLA0D07678g,YGOB,2464,"('YFL017W-A', 'KLLA0D07678g')"
K. lactis,KLLA0D07700g,S. cerevisiae,YFL017C,YGOB,2465,"('KLLA0D07700g', 'YFL017C')"
S. cerevisiae,YFL017C,K. lactis,KLLA0D07700g,YGOB,2465,"('YFL017C', 'KLLA0D07700g')"
K. lactis,KLLA0D07656g,S. cerevisiae,YFL016C,YGOB,2466,"('KLLA0D07656g', 'YFL016C')"
S. cerevisiae,YFL016C,K. lactis,KLLA0D07656g,YGOB,2466,"('YFL016C', 'KLLA0D07656g')"
K. lactis,KLLA0D07634g,S. cerevisiae,YFL014W,YGOB,2467,"('KLLA0D07634g', 'YFL014W')"
S. cerevisiae,YFL014W,K. lactis,KLLA0D07634g,YGOB,2467,"('YFL014W', 'KLLA0D07634g')"
K. lactis,KLLA0D07590g,S. cerevisiae,YFL013C,YGOB,2468,"('KLLA0D07590g', 'YFL013C')"
S. cerevisiae,YFL013C,K. lactis,KLLA0D07590g,YGOB,2468,"('YFL013C', 'KLLA0D07590g')"
K. lactis,KLLA0B12331g,S. cerevisiae,YBL034C,YGOB,2470,"('KLLA0B12331g', 'YBL034C')"
S. cerevisiae,YBL034C,K. lactis,KLLA0B12331g,YGOB,2470,"('YBL034C', 'KLLA0B12331g')"
K. lactis,KLLA0C05346g,S. cerevisiae,YFL010C,YGOB,2472,"('KLLA0C05346g', 'YFL010C')"
S. cerevisiae,YFL010C,K. lactis,KLLA0C05346g,YGOB,2472,"('YFL010C', 'KLLA0C05346g')"
K. lactis,KLLA0D07502g,S. cerevisiae,YFL008W,YGOB,2473,"('KLLA0D07502g', 'YFL008W')"
S. cerevisiae,YFL008W,K. lactis,KLLA0D07502g,YGOB,2473,"('YFL008W', 'KLLA0D07502g')"
K. lactis,KLLA0E12057g,S. cerevisiae,YFL007W,YGOB,2474,"('KLLA0E12057g', 'YFL007W')"
S. cerevisiae,YFL007W,K. lactis,KLLA0E12057g,YGOB,2474,"('YFL007W', 'KLLA0E12057g')"
K. lactis,KLLA0E12079g,S. cerevisiae,YFL005W,YGOB,2475,"('KLLA0E12079g', 'YFL005W')"
S. cerevisiae,YFL005W,K. lactis,KLLA0E12079g,YGOB,2475,"('YFL005W', 'KLLA0E12079g')"
K. lactis,KLLA0E12101g,S. cerevisiae,YFL004W,YGOB,2476,"('KLLA0E12101g', 'YFL004W')"
S. cerevisiae,YFL004W,K. lactis,KLLA0E12101g,YGOB,2476,"('YFL004W', 'KLLA0E12101g')"
K. lactis,KLLA0F11022g,S. cerevisiae,YFL003C,YGOB,2477,"('KLLA0F11022g', 'YFL003C')"
S. cerevisiae,YFL003C,K. lactis,KLLA0F11022g,YGOB,2477,"('YFL003C', 'KLLA0F11022g')"
K. lactis,KLLA0E14367g,S. cerevisiae,YFL002C,YGOB,2478,"('KLLA0E14367g', 'YFL002C')"
S. cerevisiae,YFL002C,K. lactis,KLLA0E14367g,YGOB,2478,"('YFL002C', 'KLLA0E14367g')"
K. lactis,KLLA0E14345g,S. cerevisiae,YFL001W,YGOB,2479,"('KLLA0E14345g', 'YFL001W')"
S. cerevisiae,YFL001W,K. lactis,KLLA0E14345g,YGOB,2479,"('YFL001W', 'KLLA0E14345g')"
K. lactis,KLLA0E14257g,S. cerevisiae,YFR001W,YGOB,2480,"('KLLA0E14257g', 'YFR001W')"
S. cerevisiae,YFR001W,K. lactis,KLLA0E14257g,YGOB,2480,"('YFR001W', 'KLLA0E14257g')"
K. lactis,KLLA0B12375g,S. cerevisiae,YBL033C,YGOB,2481,"('KLLA0B12375g', 'YBL033C')"
S. cerevisiae,YBL033C,K. lactis,KLLA0B12375g,YGOB,2481,"('YBL033C', 'KLLA0B12375g')"
K. lactis,KLLA0E14191g,S. cerevisiae,YFR002W,YGOB,2482,"('KLLA0E14191g', 'YFR002W')"
S. cerevisiae,YFR002W,K. lactis,KLLA0E14191g,YGOB,2482,"('YFR002W', 'KLLA0E14191g')"
K. lactis,KLLA0E14169g,S. cerevisiae,YFR003C,YGOB,2483,"('KLLA0E14169g', 'YFR003C')"
S. cerevisiae,YFR003C,K. lactis,KLLA0E14169g,YGOB,2483,"('YFR003C', 'KLLA0E14169g')"
K. lactis,KLLA0E14147g,S. cerevisiae,YFR004W,YGOB,2484,"('KLLA0E14147g', 'YFR004W')"
S. cerevisiae,YFR004W,K. lactis,KLLA0E14147g,YGOB,2484,"('YFR004W', 'KLLA0E14147g')"
K. lactis,KLLA0E14125g,S. cerevisiae,YFR005C,YGOB,2485,"('KLLA0E14125g', 'YFR005C')"
S. cerevisiae,YFR005C,K. lactis,KLLA0E14125g,YGOB,2485,"('YFR005C', 'KLLA0E14125g')"
K. lactis,KLLA0E14103g,S. cerevisiae,YFR006W,YGOB,2487,"('KLLA0E14103g', 'YFR006W')"
S. cerevisiae,YFR006W,K. lactis,KLLA0E14103g,YGOB,2487,"('YFR006W', 'KLLA0E14103g')"
K. lactis,KLLA0E13971g,S. cerevisiae,YFR007W,YGOB,2488,"('KLLA0E13971g', 'YFR007W')"
S. cerevisiae,YFR007W,K. lactis,KLLA0E13971g,YGOB,2488,"('YFR007W', 'KLLA0E13971g')"
K. lactis,KLLA0A03003g,S. cerevisiae,YFR008W,YGOB,2489,"('KLLA0A03003g', 'YFR008W')"
S. cerevisiae,YFR008W,K. lactis,KLLA0A03003g,YGOB,2489,"('YFR008W', 'KLLA0A03003g')"
K. lactis,KLLA0A10857g,S. cerevisiae,YFR009W,YGOB,2490,"('KLLA0A10857g', 'YFR009W')"
S. cerevisiae,YFR009W,K. lactis,KLLA0A10857g,YGOB,2490,"('YFR009W', 'KLLA0A10857g')"
K. lactis,KLLA0E23211g,S. cerevisiae,YBR201C-A,YGOB,2491,"('KLLA0E23211g', 'YBR201C-A')"
S. cerevisiae,YBR201C-A,K. lactis,KLLA0E23211g,YGOB,2491,"('YBR201C-A', 'KLLA0E23211g')"
K. lactis,KLLA0A10791g,S. cerevisiae,YFR010W,YGOB,2492,"('KLLA0A10791g', 'YFR010W')"
S. cerevisiae,YFR010W,K. lactis,KLLA0A10791g,YGOB,2492,"('YFR010W', 'KLLA0A10791g')"
K. lactis,KLLA0A10769g,S. cerevisiae,YFR011C,YGOB,2493,"('KLLA0A10769g', 'YFR011C')"
S. cerevisiae,YFR011C,K. lactis,KLLA0A10769g,YGOB,2493,"('YFR011C', 'KLLA0A10769g')"
K. lactis,KLLA0E12321g,S. cerevisiae,YBL032W,YGOB,2494,"('KLLA0E12321g', 'YBL032W')"
S. cerevisiae,YBL032W,K. lactis,KLLA0E12321g,YGOB,2494,"('YBL032W', 'KLLA0E12321g')"
K. lactis,KLLA0A10703g,S. cerevisiae,YFR012W,YGOB,2495,"('KLLA0A10703g', 'YFR012W')"
S. cerevisiae,YFR012W,K. lactis,KLLA0A10703g,YGOB,2495,"('YFR012W', 'KLLA0A10703g')"
K. lactis,KLLA0F23199g,S. cerevisiae,YFR013W,YGOB,2496,"('KLLA0F23199g', 'YFR013W')"
S. cerevisiae,YFR013W,K. lactis,KLLA0F23199g,YGOB,2496,"('YFR013W', 'KLLA0F23199g')"
K. lactis,KLLA0F23155g,S. cerevisiae,YFR014C,YGOB,2497,"('KLLA0F23155g', 'YFR014C')"
S. cerevisiae,YFR014C,K. lactis,KLLA0F23155g,YGOB,2497,"('YFR014C', 'KLLA0F23155g')"
K. lactis,KLLA0F23133g,S. cerevisiae,YFR015C,YGOB,2498,"('KLLA0F23133g', 'YFR015C')"
S. cerevisiae,YFR015C,K. lactis,KLLA0F23133g,YGOB,2498,"('YFR015C', 'KLLA0F23133g')"
K. lactis,KLLA0F23089g,S. cerevisiae,YFR016C,YGOB,2499,"('KLLA0F23089g', 'YFR016C')"
S. cerevisiae,YFR016C,K. lactis,KLLA0F23089g,YGOB,2499,"('YFR016C', 'KLLA0F23089g')"
K. lactis,KLLA0A10967g,S. cerevisiae,YFR017C,YGOB,2500,"('KLLA0A10967g', 'YFR017C')"
S. cerevisiae,YFR017C,K. lactis,KLLA0A10967g,YGOB,2500,"('YFR017C', 'KLLA0A10967g')"
K. lactis,KLLA0D04576g,S. cerevisiae,YFR018C,YGOB,2501,"('KLLA0D04576g', 'YFR018C')"
S. cerevisiae,YFR018C,K. lactis,KLLA0D04576g,YGOB,2501,"('YFR018C', 'KLLA0D04576g')"
K. lactis,KLLA0D04598g,S. cerevisiae,YFR019W,YGOB,2502,"('KLLA0D04598g', 'YFR019W')"
S. cerevisiae,YFR019W,K. lactis,KLLA0D04598g,YGOB,2502,"('YFR019W', 'KLLA0D04598g')"
K. lactis,KLLA0E12343g,S. cerevisiae,YBL031W,YGOB,2503,"('KLLA0E12343g', 'YBL031W')"
S. cerevisiae,YBL031W,K. lactis,KLLA0E12343g,YGOB,2503,"('YBL031W', 'KLLA0E12343g')"
K. lactis,KLLA0D04664g,S. cerevisiae,YFR021W,YGOB,2504,"('KLLA0D04664g', 'YFR021W')"
S. cerevisiae,YFR021W,K. lactis,KLLA0D04664g,YGOB,2504,"('YFR021W', 'KLLA0D04664g')"
K. lactis,KLLA0D04708g,S. cerevisiae,YFR022W,YGOB,2505,"('KLLA0D04708g', 'YFR022W')"
S. cerevisiae,YFR022W,K. lactis,KLLA0D04708g,YGOB,2505,"('YFR022W', 'KLLA0D04708g')"
K. lactis,KLLA0A08338g,S. cerevisiae,YFR023W,YGOB,2506,"('KLLA0A08338g', 'YFR023W')"
S. cerevisiae,YFR023W,K. lactis,KLLA0A08338g,YGOB,2506,"('YFR023W', 'KLLA0A08338g')"
K. lactis,KLLA0A08360g,S. cerevisiae,YFR024C-A,YGOB,2507,"('KLLA0A08360g', 'YFR024C-A')"
S. cerevisiae,YFR024C-A,K. lactis,KLLA0A08360g,YGOB,2507,"('YFR024C-A', 'KLLA0A08360g')"
K. lactis,KLLA0A08470g,S. cerevisiae,YFR025C,YGOB,2508,"('KLLA0A08470g', 'YFR025C')"
S. cerevisiae,YFR025C,K. lactis,KLLA0A08470g,YGOB,2508,"('YFR025C', 'KLLA0A08470g')"
K. lactis,KLLA0B06644g,S. cerevisiae,YFR027W,YGOB,2510,"('KLLA0B06644g', 'YFR027W')"
S. cerevisiae,YFR027W,K. lactis,KLLA0B06644g,YGOB,2510,"('YFR027W', 'KLLA0B06644g')"
K. lactis,KLLA0B06622g,S. cerevisiae,YFR028C,YGOB,2511,"('KLLA0B06622g', 'YFR028C')"
S. cerevisiae,YFR028C,K. lactis,KLLA0B06622g,YGOB,2511,"('YFR028C', 'KLLA0B06622g')"
K. lactis,KLLA0F02255g,S. cerevisiae,YFR029W,YGOB,2512,"('KLLA0F02255g', 'YFR029W')"
S. cerevisiae,YFR029W,K. lactis,KLLA0F02255g,YGOB,2512,"('YFR029W', 'KLLA0F02255g')"
K. lactis,KLLA0D15983g,S. cerevisiae,YFR030W,YGOB,2513,"('KLLA0D15983g', 'YFR030W')"
S. cerevisiae,YFR030W,K. lactis,KLLA0D15983g,YGOB,2513,"('YFR030W', 'KLLA0D15983g')"
K. lactis,KLLA0E12365g,S. cerevisiae,YBL030C,YGOB,2514,"('KLLA0E12365g', 'YBL030C')"
S. cerevisiae,YBL030C,K. lactis,KLLA0E12365g,YGOB,2514,"('YBL030C', 'KLLA0E12365g')"
K. lactis,KLLA0D16005g,S. cerevisiae,YFR031C,YGOB,2515,"('KLLA0D16005g', 'YFR031C')"
S. cerevisiae,YFR031C,K. lactis,KLLA0D16005g,YGOB,2515,"('YFR031C', 'KLLA0D16005g')"
K. lactis,KLLA0D16027g,S. cerevisiae,YFR031C-A,YGOB,2516,"('KLLA0D16027g', 'YFR031C-A')"
S. cerevisiae,YFR031C-A,K. lactis,KLLA0D16027g,YGOB,2516,"('YFR031C-A', 'KLLA0D16027g')"
K. lactis,KLLA0D16049g,S. cerevisiae,YFR032C,YGOB,2517,"('KLLA0D16049g', 'YFR032C')"
S. cerevisiae,YFR032C,K. lactis,KLLA0D16049g,YGOB,2517,"('YFR032C', 'KLLA0D16049g')"
K. lactis,KLLA0D16071g,S. cerevisiae,YFR032C-A,YGOB,2518,"('KLLA0D16071g', 'YFR032C-A')"
S. cerevisiae,YFR032C-A,K. lactis,KLLA0D16071g,YGOB,2518,"('YFR032C-A', 'KLLA0D16071g')"
K. lactis,KLLA0D16093g,S. cerevisiae,YFR033C,YGOB,2519,"('KLLA0D16093g', 'YFR033C')"
S. cerevisiae,YFR033C,K. lactis,KLLA0D16093g,YGOB,2519,"('YFR033C', 'KLLA0D16093g')"
K. lactis,KLLA0D16115g,S. cerevisiae,YFR034C,YGOB,2520,"('KLLA0D16115g', 'YFR034C')"
S. cerevisiae,YFR034C,K. lactis,KLLA0D16115g,YGOB,2520,"('YFR034C', 'KLLA0D16115g')"
K. lactis,KLLA0F27753g,S. cerevisiae,YFR036W,YGOB,2522,"('KLLA0F27753g', 'YFR036W')"
S. cerevisiae,YFR036W,K. lactis,KLLA0F27753g,YGOB,2522,"('YFR036W', 'KLLA0F27753g')"
K. lactis,KLLA0E04137g,S. cerevisiae,YFR037C,YGOB,2523,"('KLLA0E04137g', 'YFR037C')"
S. cerevisiae,YFR037C,K. lactis,KLLA0E04137g,YGOB,2523,"('YFR037C', 'KLLA0E04137g')"
K. lactis,KLLA0E04159g,S. cerevisiae,YFR038W,YGOB,2524,"('KLLA0E04159g', 'YFR038W')"
S. cerevisiae,YFR038W,K. lactis,KLLA0E04159g,YGOB,2524,"('YFR038W', 'KLLA0E04159g')"
K. lactis,KLLA0E12387g,S. cerevisiae,YBL029C-A,YGOB,2525,"('KLLA0E12387g', 'YBL029C-A')"
S. cerevisiae,YBL029C-A,K. lactis,KLLA0E12387g,YGOB,2525,"('YBL029C-A', 'KLLA0E12387g')"
K. lactis,KLLA0A01177g,S. cerevisiae,YFR039C,YGOB,2526,"('KLLA0A01177g', 'YFR039C')"
S. cerevisiae,YFR039C,K. lactis,KLLA0A01177g,YGOB,2526,"('YFR039C', 'KLLA0A01177g')"
K. lactis,KLLA0A01155g,S. cerevisiae,YFR040W,YGOB,2527,"('KLLA0A01155g', 'YFR040W')"
S. cerevisiae,YFR040W,K. lactis,KLLA0A01155g,YGOB,2527,"('YFR040W', 'KLLA0A01155g')"
K. lactis,KLLA0A01133g,S. cerevisiae,YFR041C,YGOB,2528,"('KLLA0A01133g', 'YFR041C')"
S. cerevisiae,YFR041C,K. lactis,KLLA0A01133g,YGOB,2528,"('YFR041C', 'KLLA0A01133g')"
K. lactis,KLLA0A01111g,S. cerevisiae,YFR042W,YGOB,2529,"('KLLA0A01111g', 'YFR042W')"
S. cerevisiae,YFR042W,K. lactis,KLLA0A01111g,YGOB,2529,"('YFR042W', 'KLLA0A01111g')"
K. lactis,KLLA0A01089g,S. cerevisiae,YFR043C,YGOB,2530,"('KLLA0A01089g', 'YFR043C')"
S. cerevisiae,YFR043C,K. lactis,KLLA0A01089g,YGOB,2530,"('YFR043C', 'KLLA0A01089g')"
K. lactis,KLLA0A01001g,S. cerevisiae,YFR044C,YGOB,2531,"('KLLA0A01001g', 'YFR044C')"
S. cerevisiae,YFR044C,K. lactis,KLLA0A01001g,YGOB,2531,"('YFR044C', 'KLLA0A01001g')"
K. lactis,KLLA0A00979g,S. cerevisiae,YFR045W,YGOB,2532,"('KLLA0A00979g', 'YFR045W')"
S. cerevisiae,YFR045W,K. lactis,KLLA0A00979g,YGOB,2532,"('YFR045W', 'KLLA0A00979g')"
K. lactis,KLLA0A00913g,S. cerevisiae,YFR046C,YGOB,2533,"('KLLA0A00913g', 'YFR046C')"
S. cerevisiae,YFR046C,K. lactis,KLLA0A00913g,YGOB,2533,"('YFR046C', 'KLLA0A00913g')"
K. lactis,KLLA0A00715g,S. cerevisiae,YFR048W,YGOB,2535,"('KLLA0A00715g', 'YFR048W')"
S. cerevisiae,YFR048W,K. lactis,KLLA0A00715g,YGOB,2535,"('YFR048W', 'KLLA0A00715g')"
K. lactis,KLLA0E12409g,S. cerevisiae,YBL029W,YGOB,2536,"('KLLA0E12409g', 'YBL029W')"
S. cerevisiae,YBL029W,K. lactis,KLLA0E12409g,YGOB,2536,"('YBL029W', 'KLLA0E12409g')"
K. lactis,KLLA0D11550g,S. cerevisiae,YFR049W,YGOB,2537,"('KLLA0D11550g', 'YFR049W')"
S. cerevisiae,YFR049W,K. lactis,KLLA0D11550g,YGOB,2537,"('YFR049W', 'KLLA0D11550g')"
