species1,gene1,species2,gene2,source,pillar_id,gene_pair
C. glabrata,CAGL0G00374g,S. cerevisiae,YGR276C,YGOB,3056,"('CAGL0G00374g', 'YGR276C')"
S. cerevisiae,YGR276C,C. glabrata,CAGL0G00374g,YGOB,3056,"('YGR276C', 'CAGL0G00374g')"
C. glabrata,CAGL0G00352g,S. cerevisiae,YGR277C,YGOB,3057,"('CAGL0G00352g', 'YGR277C')"
S. cerevisiae,YGR277C,C. glabrata,CAGL0G00352g,YGOB,3057,"('YGR277C', 'CAGL0G00352g')"
C. glabrata,CAGL0G00330g,S. cerevisiae,YGR278W,YGOB,3058,"('CAGL0G00330g', 'YGR278W')"
S. cerevisiae,YGR278W,C. glabrata,CAGL0G00330g,YGOB,3058,"('YGR278W', 'CAGL0G00330g')"
C. glabrata,CAGL0G00308g,S. cerevisiae,YGR279C,YGOB,3059,"('CAGL0G00308g', 'YGR279C')"
S. cerevisiae,YGR279C,C. glabrata,CAGL0G00308g,YGOB,3059,"('YGR279C', 'CAGL0G00308g')"
C. glabrata,CAGL0G00264g,S. cerevisiae,YGR280C,YGOB,3060,"('CAGL0G00264g', 'YGR280C')"
S. cerevisiae,YGR280C,C. glabrata,CAGL0G00264g,YGOB,3060,"('YGR280C', 'CAGL0G00264g')"
C. glabrata,CAGL0B04411g,S. cerevisiae,YBR022W,YGOB,3062,"('CAGL0B04411g', 'YBR022W')"
S. cerevisiae,YBR022W,C. glabrata,CAGL0B04411g,YGOB,3062,"('YBR022W', 'CAGL0B04411g')"
C. glabrata,CAGL0G00242g,S. cerevisiae,YGR281W,YGOB,3063,"('CAGL0G00242g', 'YGR281W')"
S. cerevisiae,YGR281W,C. glabrata,CAGL0G00242g,YGOB,3063,"('YGR281W', 'CAGL0G00242g')"
C. glabrata,CAGL0G00220g,S. cerevisiae,YGR282C,YGOB,3064,"('CAGL0G00220g', 'YGR282C')"
S. cerevisiae,YGR282C,C. glabrata,CAGL0G00220g,YGOB,3064,"('YGR282C', 'CAGL0G00220g')"
C. glabrata,CAGL0M13915g,S. cerevisiae,YGR283C,YGOB,3065,"('CAGL0M13915g', 'YGR283C')"
S. cerevisiae,YGR283C,C. glabrata,CAGL0M13915g,YGOB,3065,"('YGR283C', 'CAGL0M13915g')"
C. glabrata,CAGL0G00176g,S. cerevisiae,YGR284C,YGOB,3066,"('CAGL0G00176g', 'YGR284C')"
S. cerevisiae,YGR284C,C. glabrata,CAGL0G00176g,YGOB,3066,"('YGR284C', 'CAGL0G00176g')"
C. glabrata,CAGL0G00154g,S. cerevisiae,YGR285C,YGOB,3067,"('CAGL0G00154g', 'YGR285C')"
S. cerevisiae,YGR285C,C. glabrata,CAGL0G00154g,YGOB,3067,"('YGR285C', 'CAGL0G00154g')"
C. glabrata,CAGL0B04389g,S. cerevisiae,YBR023C,YGOB,3073,"('CAGL0B04389g', 'YBR023C')"
S. cerevisiae,YBR023C,C. glabrata,CAGL0B04389g,YGOB,3073,"('YBR023C', 'CAGL0B04389g')"
C. glabrata,CAGL0B04367g,S. cerevisiae,YBR024W,YGOB,3083,"('CAGL0B04367g', 'YBR024W')"
S. cerevisiae,YBR024W,C. glabrata,CAGL0B04367g,YGOB,3083,"('YBR024W', 'CAGL0B04367g')"
C. glabrata,CAGL0E04092g,S. cerevisiae,YHL040C,YGOB,3085,"('CAGL0E04092g', 'YHL040C')"
S. cerevisiae,YHL040C,C. glabrata,CAGL0E04092g,YGOB,3085,"('YHL040C', 'CAGL0E04092g')"
C. glabrata,CAGL0E04070g,S. cerevisiae,YHL039W,YGOB,3086,"('CAGL0E04070g', 'YHL039W')"
S. cerevisiae,YHL039W,C. glabrata,CAGL0E04070g,YGOB,3086,"('YHL039W', 'CAGL0E04070g')"
C. glabrata,CAGL0E04026g,S. cerevisiae,YHL038C,YGOB,3087,"('CAGL0E04026g', 'YHL038C')"
S. cerevisiae,YHL038C,C. glabrata,CAGL0E04026g,YGOB,3087,"('YHL038C', 'CAGL0E04026g')"
C. glabrata,CAGL0E04004g,S. cerevisiae,YHL036W,YGOB,3088,"('CAGL0E04004g', 'YHL036W')"
S. cerevisiae,YHL036W,C. glabrata,CAGL0E04004g,YGOB,3088,"('YHL036W', 'CAGL0E04004g')"
C. glabrata,CAGL0E03982g,S. cerevisiae,YHL035C,YGOB,3089,"('CAGL0E03982g', 'YHL035C')"
S. cerevisiae,YHL035C,C. glabrata,CAGL0E03982g,YGOB,3089,"('YHL035C', 'CAGL0E03982g')"
C. glabrata,CAGL0E03960g,S. cerevisiae,YHL034C,YGOB,3091,"('CAGL0E03960g', 'YHL034C')"
S. cerevisiae,YHL034C,C. glabrata,CAGL0E03960g,YGOB,3091,"('YHL034C', 'CAGL0E03960g')"
C. glabrata,CAGL0E03938g,S. cerevisiae,YHL033C,YGOB,3092,"('CAGL0E03938g', 'YHL033C')"
S. cerevisiae,YHL033C,C. glabrata,CAGL0E03938g,YGOB,3092,"('YHL033C', 'CAGL0E03938g')"
C. glabrata,CAGL0E03916g,S. cerevisiae,YHL032C,YGOB,3093,"('CAGL0E03916g', 'YHL032C')"
S. cerevisiae,YHL032C,C. glabrata,CAGL0E03916g,YGOB,3093,"('YHL032C', 'CAGL0E03916g')"
C. glabrata,CAGL0E03872g,S. cerevisiae,YHL031C,YGOB,3094,"('CAGL0E03872g', 'YHL031C')"
S. cerevisiae,YHL031C,C. glabrata,CAGL0E03872g,YGOB,3094,"('YHL031C', 'CAGL0E03872g')"
C. glabrata,CAGL0M12188g,S. cerevisiae,YAL044C,YGOB,3096,"('CAGL0M12188g', 'YAL044C')"
S. cerevisiae,YAL044C,C. glabrata,CAGL0M12188g,YGOB,3096,"('YAL044C', 'CAGL0M12188g')"
C. glabrata,CAGL0B04345g,S. cerevisiae,YBR025C,YGOB,3097,"('CAGL0B04345g', 'YBR025C')"
S. cerevisiae,YBR025C,C. glabrata,CAGL0B04345g,YGOB,3097,"('YBR025C', 'CAGL0B04345g')"
C. glabrata,CAGL0E03828g,S. cerevisiae,YHL030W,YGOB,3098,"('CAGL0E03828g', 'YHL030W')"
S. cerevisiae,YHL030W,C. glabrata,CAGL0E03828g,YGOB,3098,"('YHL030W', 'CAGL0E03828g')"
C. glabrata,CAGL0E03784g,S. cerevisiae,YHL029C,YGOB,3099,"('CAGL0E03784g', 'YHL029C')"
S. cerevisiae,YHL029C,C. glabrata,CAGL0E03784g,YGOB,3099,"('YHL029C', 'CAGL0E03784g')"
C. glabrata,CAGL0D02794g,S. cerevisiae,YHL028W,YGOB,3100,"('CAGL0D02794g', 'YHL028W')"
S. cerevisiae,YHL028W,C. glabrata,CAGL0D02794g,YGOB,3100,"('YHL028W', 'CAGL0D02794g')"
C. glabrata,CAGL0E03762g,S. cerevisiae,YHL027W,YGOB,3101,"('CAGL0E03762g', 'YHL027W')"
S. cerevisiae,YHL027W,C. glabrata,CAGL0E03762g,YGOB,3101,"('YHL027W', 'CAGL0E03762g')"
C. glabrata,CAGL0E03740g,S. cerevisiae,YHL026C,YGOB,3102,"('CAGL0E03740g', 'YHL026C')"
S. cerevisiae,YHL026C,C. glabrata,CAGL0E03740g,YGOB,3102,"('YHL026C', 'CAGL0E03740g')"
C. glabrata,CAGL0E03718g,S. cerevisiae,YHL025W,YGOB,3103,"('CAGL0E03718g', 'YHL025W')"
S. cerevisiae,YHL025W,C. glabrata,CAGL0E03718g,YGOB,3103,"('YHL025W', 'CAGL0E03718g')"
C. glabrata,CAGL0E03630g,S. cerevisiae,YHL024W,YGOB,3104,"('CAGL0E03630g', 'YHL024W')"
S. cerevisiae,YHL024W,C. glabrata,CAGL0E03630g,YGOB,3104,"('YHL024W', 'CAGL0E03630g')"
C. glabrata,CAGL0E03608g,S. cerevisiae,YHL023C,YGOB,3105,"('CAGL0E03608g', 'YHL023C')"
S. cerevisiae,YHL023C,C. glabrata,CAGL0E03608g,YGOB,3105,"('YHL023C', 'CAGL0E03608g')"
C. glabrata,CAGL0C02783g,S. cerevisiae,YHL022C,YGOB,3106,"('CAGL0C02783g', 'YHL022C')"
S. cerevisiae,YHL022C,C. glabrata,CAGL0C02783g,YGOB,3106,"('YHL022C', 'CAGL0C02783g')"
C. glabrata,CAGL0K08844g,S. cerevisiae,YHL021C,YGOB,3107,"('CAGL0K08844g', 'YHL021C')"
S. cerevisiae,YHL021C,C. glabrata,CAGL0K08844g,YGOB,3107,"('YHL021C', 'CAGL0K08844g')"
C. glabrata,CAGL0B04323g,S. cerevisiae,YBR026C,YGOB,3108,"('CAGL0B04323g', 'YBR026C')"
S. cerevisiae,YBR026C,C. glabrata,CAGL0B04323g,YGOB,3108,"('YBR026C', 'CAGL0B04323g')"
C. glabrata,CAGL0K03267g,S. cerevisiae,YHL020C,YGOB,3109,"('CAGL0K03267g', 'YHL020C')"
S. cerevisiae,YHL020C,C. glabrata,CAGL0K03267g,YGOB,3109,"('YHL020C', 'CAGL0K03267g')"
C. glabrata,CAGL0K03223g,S. cerevisiae,YHL019C,YGOB,3110,"('CAGL0K03223g', 'YHL019C')"
S. cerevisiae,YHL019C,C. glabrata,CAGL0K03223g,YGOB,3110,"('YHL019C', 'CAGL0K03223g')"
C. glabrata,CAGL0K03201g,S. cerevisiae,YHL018W,YGOB,3111,"('CAGL0K03201g', 'YHL018W')"
S. cerevisiae,YHL018W,C. glabrata,CAGL0K03201g,YGOB,3111,"('YHL018W', 'CAGL0K03201g')"
C. glabrata,CAGL0L01881g,S. cerevisiae,YHL017W,YGOB,3112,"('CAGL0L01881g', 'YHL017W')"
S. cerevisiae,YHL017W,C. glabrata,CAGL0L01881g,YGOB,3112,"('YHL017W', 'CAGL0L01881g')"
C. glabrata,CAGL0K03157g,S. cerevisiae,YHL016C,YGOB,3113,"('CAGL0K03157g', 'YHL016C')"
S. cerevisiae,YHL016C,C. glabrata,CAGL0K03157g,YGOB,3113,"('YHL016C', 'CAGL0K03157g')"
C. glabrata,CAGL0K03135g,S. cerevisiae,YHL015W,YGOB,3114,"('CAGL0K03135g', 'YHL015W')"
S. cerevisiae,YHL015W,C. glabrata,CAGL0K03135g,YGOB,3114,"('YHL015W', 'CAGL0K03135g')"
C. glabrata,CAGL0K03113g,S. cerevisiae,YHL014C,YGOB,3115,"('CAGL0K03113g', 'YHL014C')"
S. cerevisiae,YHL014C,C. glabrata,CAGL0K03113g,YGOB,3115,"('YHL014C', 'CAGL0K03113g')"
C. glabrata,CAGL0J01485g,S. cerevisiae,YHL013C,YGOB,3116,"('CAGL0J01485g', 'YHL013C')"
S. cerevisiae,YHL013C,C. glabrata,CAGL0J01485g,YGOB,3116,"('YHL013C', 'CAGL0J01485g')"
C. glabrata,CAGL0L01925g,S. cerevisiae,YHL012W,YGOB,3117,"('CAGL0L01925g', 'YHL012W')"
S. cerevisiae,YHL012W,C. glabrata,CAGL0L01925g,YGOB,3117,"('YHL012W', 'CAGL0L01925g')"
C. glabrata,CAGL0K02541g,S. cerevisiae,YHL011C,YGOB,3118,"('CAGL0K02541g', 'YHL011C')"
S. cerevisiae,YHL011C,C. glabrata,CAGL0K02541g,YGOB,3118,"('YHL011C', 'CAGL0K02541g')"
C. glabrata,CAGL0B04301g,S. cerevisiae,YBR028C,YGOB,3119,"('CAGL0B04301g', 'YBR028C')"
S. cerevisiae,YBR028C,C. glabrata,CAGL0B04301g,YGOB,3119,"('YBR028C', 'CAGL0B04301g')"
C. glabrata,CAGL0K02563g,S. cerevisiae,YHL010C,YGOB,3120,"('CAGL0K02563g', 'YHL010C')"
S. cerevisiae,YHL010C,C. glabrata,CAGL0K02563g,YGOB,3120,"('YHL010C', 'CAGL0K02563g')"
C. glabrata,CAGL0K02585g,S. cerevisiae,YHL009C,YGOB,3121,"('CAGL0K02585g', 'YHL009C')"
S. cerevisiae,YHL009C,C. glabrata,CAGL0K02585g,YGOB,3121,"('YHL009C', 'CAGL0K02585g')"
C. glabrata,CAGL0K02651g,S. cerevisiae,YHL008C,YGOB,3122,"('CAGL0K02651g', 'YHL008C')"
S. cerevisiae,YHL008C,C. glabrata,CAGL0K02651g,YGOB,3122,"('YHL008C', 'CAGL0K02651g')"
C. glabrata,CAGL0K02673g,S. cerevisiae,YHL007C,YGOB,3123,"('CAGL0K02673g', 'YHL007C')"
S. cerevisiae,YHL007C,C. glabrata,CAGL0K02673g,YGOB,3123,"('YHL007C', 'CAGL0K02673g')"
C. glabrata,CAGL0K02695g,S. cerevisiae,YHL006C,YGOB,3124,"('CAGL0K02695g', 'YHL006C')"
S. cerevisiae,YHL006C,C. glabrata,CAGL0K02695g,YGOB,3124,"('YHL006C', 'CAGL0K02695g')"
C. glabrata,CAGL0K02717g,S. cerevisiae,YHL004W,YGOB,3125,"('CAGL0K02717g', 'YHL004W')"
S. cerevisiae,YHL004W,C. glabrata,CAGL0K02717g,YGOB,3125,"('YHL004W', 'CAGL0K02717g')"
C. glabrata,CAGL0K02739g,S. cerevisiae,YHL003C,YGOB,3126,"('CAGL0K02739g', 'YHL003C')"
S. cerevisiae,YHL003C,C. glabrata,CAGL0K02739g,YGOB,3126,"('YHL003C', 'CAGL0K02739g')"
C. glabrata,CAGL0K02761g,S. cerevisiae,YHL002W,YGOB,3127,"('CAGL0K02761g', 'YHL002W')"
S. cerevisiae,YHL002W,C. glabrata,CAGL0K02761g,YGOB,3127,"('YHL002W', 'CAGL0K02761g')"
C. glabrata,CAGL0M10241g,S. cerevisiae,YHL001W,YGOB,3128,"('CAGL0M10241g', 'YHL001W')"
S. cerevisiae,YHL001W,C. glabrata,CAGL0M10241g,YGOB,3128,"('YHL001W', 'CAGL0M10241g')"
C. glabrata,CAGL0K02849g,S. cerevisiae,YHR001W,YGOB,3129,"('CAGL0K02849g', 'YHR001W')"
S. cerevisiae,YHR001W,C. glabrata,CAGL0K02849g,YGOB,3129,"('YHR001W', 'CAGL0K02849g')"
C. glabrata,CAGL0I04752g,S. cerevisiae,YBR029C,YGOB,3130,"('CAGL0I04752g', 'YBR029C')"
S. cerevisiae,YBR029C,C. glabrata,CAGL0I04752g,YGOB,3130,"('YBR029C', 'CAGL0I04752g')"
C. glabrata,CAGL0K02893g,S. cerevisiae,YHR001W-A,YGOB,3131,"('CAGL0K02893g', 'YHR001W-A')"
S. cerevisiae,YHR001W-A,C. glabrata,CAGL0K02893g,YGOB,3131,"('YHR001W-A', 'CAGL0K02893g')"
C. glabrata,CAGL0K02915g,S. cerevisiae,YHR002W,YGOB,3132,"('CAGL0K02915g', 'YHR002W')"
S. cerevisiae,YHR002W,C. glabrata,CAGL0K02915g,YGOB,3132,"('YHR002W', 'CAGL0K02915g')"
C. glabrata,CAGL0K02937g,S. cerevisiae,YHR003C,YGOB,3133,"('CAGL0K02937g', 'YHR003C')"
S. cerevisiae,YHR003C,C. glabrata,CAGL0K02937g,YGOB,3133,"('YHR003C', 'CAGL0K02937g')"
C. glabrata,CAGL0K02959g,S. cerevisiae,YHR004C,YGOB,3134,"('CAGL0K02959g', 'YHR004C')"
S. cerevisiae,YHR004C,C. glabrata,CAGL0K02959g,YGOB,3134,"('YHR004C', 'CAGL0K02959g')"
C. glabrata,CAGL0F06677g,S. cerevisiae,YHR005C,YGOB,3135,"('CAGL0F06677g', 'YHR005C')"
S. cerevisiae,YHR005C,C. glabrata,CAGL0F06677g,YGOB,3135,"('YHR005C', 'CAGL0F06677g')"
C. glabrata,CAGL0F06693g,S. cerevisiae,YHR005C-A,YGOB,3136,"('CAGL0F06693g', 'YHR005C-A')"
S. cerevisiae,YHR005C-A,C. glabrata,CAGL0F06693g,YGOB,3136,"('YHR005C-A', 'CAGL0F06693g')"
C. glabrata,CAGL0E04334g,S. cerevisiae,YHR007C,YGOB,3137,"('CAGL0E04334g', 'YHR007C')"
S. cerevisiae,YHR007C,C. glabrata,CAGL0E04334g,YGOB,3137,"('YHR007C', 'CAGL0E04334g')"
C. glabrata,CAGL0E04356g,S. cerevisiae,YHR008C,YGOB,3138,"('CAGL0E04356g', 'YHR008C')"
S. cerevisiae,YHR008C,C. glabrata,CAGL0E04356g,YGOB,3138,"('YHR008C', 'CAGL0E04356g')"
C. glabrata,CAGL0E04378g,S. cerevisiae,YHR009C,YGOB,3139,"('CAGL0E04378g', 'YHR009C')"
S. cerevisiae,YHR009C,C. glabrata,CAGL0E04378g,YGOB,3139,"('YHR009C', 'CAGL0E04378g')"
C. glabrata,CAGL0E04400g,S. cerevisiae,YHR011W,YGOB,3140,"('CAGL0E04400g', 'YHR011W')"
S. cerevisiae,YHR011W,C. glabrata,CAGL0E04400g,YGOB,3140,"('YHR011W', 'CAGL0E04400g')"
C. glabrata,CAGL0B04279g,S. cerevisiae,YBR030W,YGOB,3141,"('CAGL0B04279g', 'YBR030W')"
S. cerevisiae,YBR030W,C. glabrata,CAGL0B04279g,YGOB,3141,"('YBR030W', 'CAGL0B04279g')"
C. glabrata,CAGL0E04422g,S. cerevisiae,YHR012W,YGOB,3142,"('CAGL0E04422g', 'YHR012W')"
S. cerevisiae,YHR012W,C. glabrata,CAGL0E04422g,YGOB,3142,"('YHR012W', 'CAGL0E04422g')"
C. glabrata,CAGL0E04444g,S. cerevisiae,YHR013C,YGOB,3143,"('CAGL0E04444g', 'YHR013C')"
S. cerevisiae,YHR013C,C. glabrata,CAGL0E04444g,YGOB,3143,"('YHR013C', 'CAGL0E04444g')"
C. glabrata,CAGL0E04466g,S. cerevisiae,YHR014W,YGOB,3144,"('CAGL0E04466g', 'YHR014W')"
S. cerevisiae,YHR014W,C. glabrata,CAGL0E04466g,YGOB,3144,"('YHR014W', 'CAGL0E04466g')"
C. glabrata,CAGL0A02134g,S. cerevisiae,YHR017W,YGOB,3145,"('CAGL0A02134g', 'YHR017W')"
S. cerevisiae,YHR017W,C. glabrata,CAGL0A02134g,YGOB,3145,"('YHR017W', 'CAGL0A02134g')"
C. glabrata,CAGL0I08987g,S. cerevisiae,YHR018C,YGOB,3147,"('CAGL0I08987g', 'YHR018C')"
S. cerevisiae,YHR018C,C. glabrata,CAGL0I08987g,YGOB,3147,"('YHR018C', 'CAGL0I08987g')"
C. glabrata,CAGL0A02112g,S. cerevisiae,YHR019C,YGOB,3148,"('CAGL0A02112g', 'YHR019C')"
S. cerevisiae,YHR019C,C. glabrata,CAGL0A02112g,YGOB,3148,"('YHR019C', 'CAGL0A02112g')"
C. glabrata,CAGL0A02090g,S. cerevisiae,YHR020W,YGOB,3149,"('CAGL0A02090g', 'YHR020W')"
S. cerevisiae,YHR020W,C. glabrata,CAGL0A02090g,YGOB,3149,"('YHR020W', 'CAGL0A02090g')"
C. glabrata,CAGL0J00737g,S. cerevisiae,YHR021C,YGOB,3150,"('CAGL0J00737g', 'YHR021C')"
S. cerevisiae,YHR021C,C. glabrata,CAGL0J00737g,YGOB,3150,"('YHR021C', 'CAGL0J00737g')"
C. glabrata,CAGL0E06292g,S. cerevisiae,YHR022C,YGOB,3151,"('CAGL0E06292g', 'YHR022C')"
S. cerevisiae,YHR022C,C. glabrata,CAGL0E06292g,YGOB,3151,"('YHR022C', 'CAGL0E06292g')"
C. glabrata,CAGL0B04257g,S. cerevisiae,YBR031W,YGOB,3152,"('CAGL0B04257g', 'YBR031W')"
S. cerevisiae,YBR031W,C. glabrata,CAGL0B04257g,YGOB,3152,"('YBR031W', 'CAGL0B04257g')"
C. glabrata,CAGL0J00693g,S. cerevisiae,YHR023W,YGOB,3153,"('CAGL0J00693g', 'YHR023W')"
S. cerevisiae,YHR023W,C. glabrata,CAGL0J00693g,YGOB,3153,"('YHR023W', 'CAGL0J00693g')"
C. glabrata,CAGL0J00671g,S. cerevisiae,YHR024C,YGOB,3154,"('CAGL0J00671g', 'YHR024C')"
S. cerevisiae,YHR024C,C. glabrata,CAGL0J00671g,YGOB,3154,"('YHR024C', 'CAGL0J00671g')"
C. glabrata,CAGL0J00649g,S. cerevisiae,YHR025W,YGOB,3155,"('CAGL0J00649g', 'YHR025W')"
S. cerevisiae,YHR025W,C. glabrata,CAGL0J00649g,YGOB,3155,"('YHR025W', 'CAGL0J00649g')"
C. glabrata,CAGL0J00627g,S. cerevisiae,YHR026W,YGOB,3156,"('CAGL0J00627g', 'YHR026W')"
S. cerevisiae,YHR026W,C. glabrata,CAGL0J00627g,YGOB,3156,"('YHR026W', 'CAGL0J00627g')"
C. glabrata,CAGL0J00605g,S. cerevisiae,YHR027C,YGOB,3162,"('CAGL0J00605g', 'YHR027C')"
S. cerevisiae,YHR027C,C. glabrata,CAGL0J00605g,YGOB,3162,"('YHR027C', 'CAGL0J00605g')"
C. glabrata,CAGL0J00583g,S. cerevisiae,YHR028C,YGOB,3170,"('CAGL0J00583g', 'YHR028C')"
S. cerevisiae,YHR028C,C. glabrata,CAGL0J00583g,YGOB,3170,"('YHR028C', 'CAGL0J00583g')"
C. glabrata,CAGL0J00561g,S. cerevisiae,YHR029C,YGOB,3171,"('CAGL0J00561g', 'YHR029C')"
S. cerevisiae,YHR029C,C. glabrata,CAGL0J00561g,YGOB,3171,"('YHR029C', 'CAGL0J00561g')"
C. glabrata,CAGL0J00539g,S. cerevisiae,YHR030C,YGOB,3175,"('CAGL0J00539g', 'YHR030C')"
S. cerevisiae,YHR030C,C. glabrata,CAGL0J00539g,YGOB,3175,"('YHR030C', 'CAGL0J00539g')"
C. glabrata,CAGL0J00517g,S. cerevisiae,YHR031C,YGOB,3179,"('CAGL0J00517g', 'YHR031C')"
S. cerevisiae,YHR031C,C. glabrata,CAGL0J00517g,YGOB,3179,"('YHR031C', 'CAGL0J00517g')"
C. glabrata,CAGL0J00495g,S. cerevisiae,YHR032W,YGOB,3182,"('CAGL0J00495g', 'YHR032W')"
S. cerevisiae,YHR032W,C. glabrata,CAGL0J00495g,YGOB,3182,"('YHR032W', 'CAGL0J00495g')"
C. glabrata,CAGL0L01903g,S. cerevisiae,YBR033W,YGOB,3187,"('CAGL0L01903g', 'YBR033W')"
S. cerevisiae,YBR033W,C. glabrata,CAGL0L01903g,YGOB,3187,"('YBR033W', 'CAGL0L01903g')"
C. glabrata,CAGL0D03916g,S. cerevisiae,YHR034C,YGOB,3188,"('CAGL0D03916g', 'YHR034C')"
S. cerevisiae,YHR034C,C. glabrata,CAGL0D03916g,YGOB,3188,"('YHR034C', 'CAGL0D03916g')"
C. glabrata,CAGL0D03938g,S. cerevisiae,YHR035W,YGOB,3193,"('CAGL0D03938g', 'YHR035W')"
S. cerevisiae,YHR035W,C. glabrata,CAGL0D03938g,YGOB,3193,"('YHR035W', 'CAGL0D03938g')"
C. glabrata,CAGL0D03960g,S. cerevisiae,YHR036W,YGOB,3194,"('CAGL0D03960g', 'YHR036W')"
S. cerevisiae,YHR036W,C. glabrata,CAGL0D03960g,YGOB,3194,"('YHR036W', 'CAGL0D03960g')"
C. glabrata,CAGL0D03982g,S. cerevisiae,YHR037W,YGOB,3195,"('CAGL0D03982g', 'YHR037W')"
S. cerevisiae,YHR037W,C. glabrata,CAGL0D03982g,YGOB,3195,"('YHR037W', 'CAGL0D03982g')"
C. glabrata,CAGL0F08943g,S. cerevisiae,YHR038W,YGOB,3196,"('CAGL0F08943g', 'YHR038W')"
S. cerevisiae,YHR038W,C. glabrata,CAGL0F08943g,YGOB,3196,"('YHR038W', 'CAGL0F08943g')"
C. glabrata,CAGL0F08965g,S. cerevisiae,YHR039C,YGOB,3197,"('CAGL0F08965g', 'YHR039C')"
S. cerevisiae,YHR039C,C. glabrata,CAGL0F08965g,YGOB,3197,"('YHR039C', 'CAGL0F08965g')"
C. glabrata,CAGL0F08987g,S. cerevisiae,YHR039C-A,YGOB,3198,"('CAGL0F08987g', 'YHR039C-A')"
S. cerevisiae,YHR039C-A,C. glabrata,CAGL0F08987g,YGOB,3198,"('YHR039C-A', 'CAGL0F08987g')"
C. glabrata,CAGL0F09009g,S. cerevisiae,YHR040W,YGOB,3199,"('CAGL0F09009g', 'YHR040W')"
S. cerevisiae,YHR040W,C. glabrata,CAGL0F09009g,YGOB,3199,"('YHR040W', 'CAGL0F09009g')"
C. glabrata,CAGL0D04136g,S. cerevisiae,YHR041C,YGOB,3201,"('CAGL0D04136g', 'YHR041C')"
S. cerevisiae,YHR041C,C. glabrata,CAGL0D04136g,YGOB,3201,"('YHR041C', 'CAGL0D04136g')"
C. glabrata,CAGL0D04114g,S. cerevisiae,YHR042W,YGOB,3202,"('CAGL0D04114g', 'YHR042W')"
S. cerevisiae,YHR042W,C. glabrata,CAGL0D04114g,YGOB,3202,"('YHR042W', 'CAGL0D04114g')"
C. glabrata,CAGL0I04730g,S. cerevisiae,YBR034C,YGOB,3203,"('CAGL0I04730g', 'YBR034C')"
S. cerevisiae,YBR034C,C. glabrata,CAGL0I04730g,YGOB,3203,"('YBR034C', 'CAGL0I04730g')"
C. glabrata,CAGL0J00297g,S. cerevisiae,YHR045W,YGOB,3205,"('CAGL0J00297g', 'YHR045W')"
S. cerevisiae,YHR045W,C. glabrata,CAGL0J00297g,YGOB,3205,"('YHR045W', 'CAGL0J00297g')"
C. glabrata,CAGL0J00319g,S. cerevisiae,YHR046C,YGOB,3206,"('CAGL0J00319g', 'YHR046C')"
S. cerevisiae,YHR046C,C. glabrata,CAGL0J00319g,YGOB,3206,"('YHR046C', 'CAGL0J00319g')"
C. glabrata,CAGL0J00341g,S. cerevisiae,YHR047C,YGOB,3207,"('CAGL0J00341g', 'YHR047C')"
S. cerevisiae,YHR047C,C. glabrata,CAGL0J00341g,YGOB,3207,"('YHR047C', 'CAGL0J00341g')"
C. glabrata,CAGL0J00363g,S. cerevisiae,YHR048W,YGOB,3208,"('CAGL0J00363g', 'YHR048W')"
S. cerevisiae,YHR048W,C. glabrata,CAGL0J00363g,YGOB,3208,"('YHR048W', 'CAGL0J00363g')"
C. glabrata,CAGL0J00385g,S. cerevisiae,YHR049W,YGOB,3209,"('CAGL0J00385g', 'YHR049W')"
S. cerevisiae,YHR049W,C. glabrata,CAGL0J00385g,YGOB,3209,"('YHR049W', 'CAGL0J00385g')"
C. glabrata,CAGL0J00407g,S. cerevisiae,YHR050W,YGOB,3210,"('CAGL0J00407g', 'YHR050W')"
S. cerevisiae,YHR050W,C. glabrata,CAGL0J00407g,YGOB,3210,"('YHR050W', 'CAGL0J00407g')"
C. glabrata,CAGL0J00429g,S. cerevisiae,YHR051W,YGOB,3211,"('CAGL0J00429g', 'YHR051W')"
S. cerevisiae,YHR051W,C. glabrata,CAGL0J00429g,YGOB,3211,"('YHR051W', 'CAGL0J00429g')"
C. glabrata,CAGL0J00473g,S. cerevisiae,YHR052W,YGOB,3212,"('CAGL0J00473g', 'YHR052W')"
S. cerevisiae,YHR052W,C. glabrata,CAGL0J00473g,YGOB,3212,"('YHR052W', 'CAGL0J00473g')"
C. glabrata,CAGL0I04708g,S. cerevisiae,YBR035C,YGOB,3213,"('CAGL0I04708g', 'YBR035C')"
S. cerevisiae,YBR035C,C. glabrata,CAGL0I04708g,YGOB,3213,"('YBR035C', 'CAGL0I04708g')"
C. glabrata,CAGL0D03828g,S. cerevisiae,YHR058C,YGOB,3216,"('CAGL0D03828g', 'YHR058C')"
S. cerevisiae,YHR058C,C. glabrata,CAGL0D03828g,YGOB,3216,"('YHR058C', 'CAGL0D03828g')"
C. glabrata,CAGL0D03806g,S. cerevisiae,YHR059W,YGOB,3217,"('CAGL0D03806g', 'YHR059W')"
S. cerevisiae,YHR059W,C. glabrata,CAGL0D03806g,YGOB,3217,"('YHR059W', 'CAGL0D03806g')"
C. glabrata,CAGL0D03784g,S. cerevisiae,YHR060W,YGOB,3218,"('CAGL0D03784g', 'YHR060W')"
S. cerevisiae,YHR060W,C. glabrata,CAGL0D03784g,YGOB,3218,"('YHR060W', 'CAGL0D03784g')"
