species1,gene1,species2,gene2,source,pillar_id,gene_pair
C. albicans,orf19.846,S. cerevisiae,YKL171W,CGOB,8128,"('orf19.846', 'YKL171W')"
S. cerevisiae,YKL171W,C. albicans,orf19.846,CGOB,8128,"('YKL171W', 'orf19.846')"
C. albicans,orf19.844,S. cerevisiae,YLR362W,CGOB,8137,"('orf19.844', 'YLR362W')"
S. cerevisiae,YLR362W,C. albicans,orf19.844,CGOB,8137,"('YLR362W', 'orf19.844')"
C. albicans,orf19.843,S. cerevisiae,YLR361C,CGOB,8147,"('orf19.843', 'YLR361C')"
S. cerevisiae,YLR361C,C. albicans,orf19.843,CGOB,8147,"('YLR361C', 'orf19.843')"
C. albicans,orf19.4537,S. cerevisiae,YGL043W,CGOB,8155,"('orf19.4537', 'YGL043W')"
S. cerevisiae,YGL043W,C. albicans,orf19.4537,CGOB,8155,"('YGL043W', 'orf19.4537')"
C. albicans,orf19.841,S. cerevisiae,YKL179C,CGOB,8157,"('orf19.841', 'YKL179C')"
S. cerevisiae,YKL179C,C. albicans,orf19.841,CGOB,8157,"('YKL179C', 'orf19.841')"
C. albicans,orf19.840,S. cerevisiae,YBR191W,CGOB,8158,"('orf19.840', 'YBR191W')"
S. cerevisiae,YBR191W,C. albicans,orf19.840,CGOB,8158,"('YBR191W', 'orf19.840')"
C. albicans,orf19.838.1,S. cerevisiae,YBR189W,CGOB,8159,"('orf19.838.1', 'YBR189W')"
S. cerevisiae,YBR189W,C. albicans,orf19.838.1,CGOB,8159,"('YBR189W', 'orf19.838.1')"
C. albicans,orf19.839,S. cerevisiae,YLR143W,CGOB,8160,"('orf19.839', 'YLR143W')"
S. cerevisiae,YLR143W,C. albicans,orf19.839,CGOB,8160,"('YLR143W', 'orf19.839')"
C. albicans,orf19.837.1,S. cerevisiae,YOL108C,CGOB,8163,"('orf19.837.1', 'YOL108C')"
S. cerevisiae,YOL108C,C. albicans,orf19.837.1,CGOB,8163,"('YOL108C', 'orf19.837.1')"
C. albicans,orf19.837,S. cerevisiae,YFL017C,CGOB,8171,"('orf19.837', 'YFL017C')"
S. cerevisiae,YFL017C,C. albicans,orf19.837,CGOB,8171,"('YFL017C', 'orf19.837')"
C. albicans,orf19.836.1,S. cerevisiae,YFL017W-A,CGOB,8176,"('orf19.836.1', 'YFL017W-A')"
S. cerevisiae,YFL017W-A,C. albicans,orf19.836.1,CGOB,8176,"('YFL017W-A', 'orf19.836.1')"
C. albicans,orf19.835,S. cerevisiae,YFL013C,CGOB,8183,"('orf19.835', 'YFL013C')"
S. cerevisiae,YFL013C,C. albicans,orf19.835,CGOB,8183,"('YFL013C', 'orf19.835')"
C. albicans,orf19.4536,S. cerevisiae,YGR155W,CGOB,8185,"('orf19.4536', 'YGR155W')"
S. cerevisiae,YGR155W,C. albicans,orf19.4536,CGOB,8185,"('YGR155W', 'orf19.4536')"
C. albicans,orf19.834,S. cerevisiae,YHR204W,CGOB,8186,"('orf19.834', 'YHR204W')"
S. cerevisiae,YHR204W,C. albicans,orf19.834,CGOB,8186,"('YHR204W', 'orf19.834')"
C. albicans,orf19.832,S. cerevisiae,YLL031C,CGOB,8187,"('orf19.832', 'YLL031C')"
S. cerevisiae,YLL031C,C. albicans,orf19.832,CGOB,8187,"('YLL031C', 'orf19.832')"
C. albicans,orf19.829,S. cerevisiae,YHR205W,CGOB,8189,"('orf19.829', 'YHR205W')"
S. cerevisiae,YHR205W,C. albicans,orf19.829,CGOB,8189,"('YHR205W', 'orf19.829')"
C. albicans,orf19.828,S. cerevisiae,YMR193W,CGOB,8190,"('orf19.828', 'YMR193W')"
S. cerevisiae,YMR193W,C. albicans,orf19.828,CGOB,8190,"('YMR193W', 'orf19.828')"
C. albicans,orf19.827.1,S. cerevisiae,YMR194W,CGOB,8191,"('orf19.827.1', 'YMR194W')"
S. cerevisiae,YMR194W,C. albicans,orf19.827.1,CGOB,8191,"('YMR194W', 'orf19.827.1')"
C. albicans,orf19.825,S. cerevisiae,YLR291C,CGOB,8194,"('orf19.825', 'YLR291C')"
S. cerevisiae,YLR291C,C. albicans,orf19.825,CGOB,8194,"('YLR291C', 'orf19.825')"
C. albicans,orf19.4535,S. cerevisiae,YFR029W,CGOB,8196,"('orf19.4535', 'YFR029W')"
S. cerevisiae,YFR029W,C. albicans,orf19.4535,CGOB,8196,"('YFR029W', 'orf19.4535')"
C. albicans,orf19.820,S. cerevisiae,YKL193C,CGOB,8198,"('orf19.820', 'YKL193C')"
S. cerevisiae,YKL193C,C. albicans,orf19.820,CGOB,8198,"('YKL193C', 'orf19.820')"
C. albicans,orf19.819,S. cerevisiae,YKL192C,CGOB,8199,"('orf19.819', 'YKL192C')"
S. cerevisiae,YKL192C,C. albicans,orf19.819,CGOB,8199,"('YKL192C', 'orf19.819')"
C. albicans,orf19.815,S. cerevisiae,YLR422W,CGOB,8201,"('orf19.815', 'YLR422W')"
S. cerevisiae,YLR422W,C. albicans,orf19.815,CGOB,8201,"('YLR422W', 'orf19.815')"
C. albicans,orf19.814,S. cerevisiae,YDR160W,CGOB,8202,"('orf19.814', 'YDR160W')"
S. cerevisiae,YDR160W,C. albicans,orf19.814,CGOB,8202,"('YDR160W', 'orf19.814')"
C. albicans,orf19.811,S. cerevisiae,YLR283W,CGOB,8205,"('orf19.811', 'YLR283W')"
S. cerevisiae,YLR283W,C. albicans,orf19.811,CGOB,8205,"('YLR283W', 'orf19.811')"
C. albicans,orf19.810,S. cerevisiae,YGL251C,CGOB,8206,"('orf19.810', 'YGL251C')"
S. cerevisiae,YGL251C,C. albicans,orf19.810,CGOB,8206,"('YGL251C', 'orf19.810')"
C. albicans,orf19.4534,S. cerevisiae,YBR273C,CGOB,8207,"('orf19.4534', 'YBR273C')"
S. cerevisiae,YBR273C,C. albicans,orf19.4534,CGOB,8207,"('YBR273C', 'orf19.4534')"
C. albicans,orf19.809,S. cerevisiae,YOL041C,CGOB,8208,"('orf19.809', 'YOL041C')"
S. cerevisiae,YOL041C,C. albicans,orf19.809,CGOB,8208,"('YOL041C', 'orf19.809')"
C. albicans,orf19.808,S. cerevisiae,YAL013W,CGOB,8209,"('orf19.808', 'YAL013W')"
S. cerevisiae,YAL013W,C. albicans,orf19.808,CGOB,8209,"('YAL013W', 'orf19.808')"
C. albicans,orf19.807,S. cerevisiae,YLR330W,CGOB,8210,"('orf19.807', 'YLR330W')"
S. cerevisiae,YLR330W,C. albicans,orf19.807,CGOB,8210,"('YLR330W', 'orf19.807')"
C. albicans,orf19.806,S. cerevisiae,YGR020C,CGOB,8211,"('orf19.806', 'YGR020C')"
S. cerevisiae,YGR020C,C. albicans,orf19.806,CGOB,8211,"('YGR020C', 'orf19.806')"
C. albicans,orf19.805,S. cerevisiae,YGR021W,CGOB,8212,"('orf19.805', 'YGR021W')"
S. cerevisiae,YGR021W,C. albicans,orf19.805,CGOB,8212,"('YGR021W', 'orf19.805')"
C. albicans,orf19.804.1,S. cerevisiae,YPR010C-A,CGOB,8213,"('orf19.804.1', 'YPR010C-A')"
S. cerevisiae,YPR010C-A,C. albicans,orf19.804.1,CGOB,8213,"('YPR010C-A', 'orf19.804.1')"
C. albicans,orf19.804,S. cerevisiae,YPR011C,CGOB,8214,"('orf19.804', 'YPR011C')"
S. cerevisiae,YPR011C,C. albicans,orf19.804,CGOB,8214,"('YPR011C', 'orf19.804')"
C. albicans,orf19.802,S. cerevisiae,YGR019W,CGOB,8215,"('orf19.802', 'YGR019W')"
S. cerevisiae,YGR019W,C. albicans,orf19.802,CGOB,8215,"('YGR019W', 'orf19.802')"
C. albicans,orf19.801,S. cerevisiae,YPL128C,CGOB,8216,"('orf19.801', 'YPL128C')"
S. cerevisiae,YPL128C,C. albicans,orf19.801,CGOB,8216,"('YPL128C', 'orf19.801')"
C. albicans,orf19.799,S. cerevisiae,YOR212W,CGOB,8217,"('orf19.799', 'YOR212W')"
S. cerevisiae,YOR212W,C. albicans,orf19.799,CGOB,8217,"('YOR212W', 'orf19.799')"
C. albicans,orf19.4533,S. cerevisiae,YDR117C,CGOB,8218,"('orf19.4533', 'YDR117C')"
S. cerevisiae,YDR117C,C. albicans,orf19.4533,CGOB,8218,"('YDR117C', 'orf19.4533')"
C. albicans,orf19.798,S. cerevisiae,YPL129W,CGOB,8219,"('orf19.798', 'YPL129W')"
S. cerevisiae,YPL129W,C. albicans,orf19.798,CGOB,8219,"('YPL129W', 'orf19.798')"
C. albicans,orf19.797,S. cerevisiae,YJR148W,CGOB,8220,"('orf19.797', 'YJR148W')"
S. cerevisiae,YJR148W,C. albicans,orf19.797,CGOB,8220,"('YJR148W', 'orf19.797')"
C. albicans,orf19.796,S. cerevisiae,YKL189W,CGOB,8221,"('orf19.796', 'YKL189W')"
S. cerevisiae,YKL189W,C. albicans,orf19.796,CGOB,8221,"('YKL189W', 'orf19.796')"
C. albicans,orf19.795,S. cerevisiae,YLR417W,CGOB,8222,"('orf19.795', 'YLR417W')"
S. cerevisiae,YLR417W,C. albicans,orf19.795,CGOB,8222,"('YLR417W', 'orf19.795')"
C. albicans,orf19.794,S. cerevisiae,YPL042C,CGOB,8223,"('orf19.794', 'YPL042C')"
S. cerevisiae,YPL042C,C. albicans,orf19.794,CGOB,8223,"('YPL042C', 'orf19.794')"
C. albicans,orf19.793,S. cerevisiae,YFL029C,CGOB,8224,"('orf19.793', 'YFL029C')"
S. cerevisiae,YFL029C,C. albicans,orf19.793,CGOB,8224,"('YFL029C', 'orf19.793')"
C. albicans,orf19.791,S. cerevisiae,YMR139W,CGOB,8226,"('orf19.791', 'YMR139W')"
S. cerevisiae,YMR139W,C. albicans,orf19.791,CGOB,8226,"('YMR139W', 'orf19.791')"
C. albicans,orf19.1592,S. cerevisiae,YPL041C,CGOB,8227,"('orf19.1592', 'YPL041C')"
S. cerevisiae,YPL041C,C. albicans,orf19.1592,CGOB,8227,"('YPL041C', 'orf19.1592')"
C. albicans,orf19.1591,S. cerevisiae,YPL028W,CGOB,8228,"('orf19.1591', 'YPL028W')"
S. cerevisiae,YPL028W,C. albicans,orf19.1591,CGOB,8228,"('YPL028W', 'orf19.1591')"
C. albicans,orf19.6086,S. cerevisiae,YNL104C,CGOB,8229,"('orf19.6086', 'YNL104C')"
S. cerevisiae,YNL104C,C. albicans,orf19.6086,CGOB,8229,"('YNL104C', 'orf19.6086')"
C. albicans,orf19.4532,S. cerevisiae,YER156C,CGOB,8230,"('orf19.4532', 'YER156C')"
S. cerevisiae,YER156C,C. albicans,orf19.4532,CGOB,8230,"('YER156C', 'orf19.4532')"
C. albicans,orf19.4521,S. cerevisiae,YOR246C,CGOB,8232,"('orf19.4521', 'YOR246C')"
S. cerevisiae,YOR246C,C. albicans,orf19.4521,CGOB,8232,"('YOR246C', 'orf19.4521')"
C. albicans,orf19.4520,S. cerevisiae,YDR248C,CGOB,8233,"('orf19.4520', 'YDR248C')"
S. cerevisiae,YDR248C,C. albicans,orf19.4520,CGOB,8233,"('YDR248C', 'orf19.4520')"
C. albicans,orf19.4519,S. cerevisiae,YPL029W,CGOB,8234,"('orf19.4519', 'YPL029W')"
S. cerevisiae,YPL029W,C. albicans,orf19.4519,CGOB,8234,"('YPL029W', 'orf19.4519')"
C. albicans,orf19.4518,S. cerevisiae,YPL150W,CGOB,8235,"('orf19.4518', 'YPL150W')"
S. cerevisiae,YPL150W,C. albicans,orf19.4518,CGOB,8235,"('YPL150W', 'orf19.4518')"
C. albicans,orf19.4516,S. cerevisiae,YOR241W,CGOB,8237,"('orf19.4516', 'YOR241W')"
S. cerevisiae,YOR241W,C. albicans,orf19.4516,CGOB,8237,"('YOR241W', 'orf19.4516')"
C. albicans,orf19.4531,S. cerevisiae,YOL075C,CGOB,8241,"('orf19.4531', 'YOL075C')"
S. cerevisiae,YOL075C,C. albicans,orf19.4531,CGOB,8241,"('YOL075C', 'orf19.4531')"
C. albicans,orf19.4503,S. cerevisiae,YGR169C-A,CGOB,8249,"('orf19.4503', 'YGR169C-A')"
S. cerevisiae,YGR169C-A,C. albicans,orf19.4503,CGOB,8249,"('YGR169C-A', 'orf19.4503')"
C. albicans,orf19.4502,S. cerevisiae,YPL082C,CGOB,8250,"('orf19.4502', 'YPL082C')"
S. cerevisiae,YPL082C,C. albicans,orf19.4502,CGOB,8250,"('YPL082C', 'orf19.4502')"
C. albicans,orf19.4499,S. cerevisiae,YBR192W,CGOB,8251,"('orf19.4499', 'YBR192W')"
S. cerevisiae,YBR192W,C. albicans,orf19.4499,CGOB,8251,"('YBR192W', 'orf19.4499')"
C. albicans,orf19.4530.1,S. cerevisiae,YIL024C,CGOB,8252,"('orf19.4530.1', 'YIL024C')"
S. cerevisiae,YIL024C,C. albicans,orf19.4530.1,CGOB,8252,"('YIL024C', 'orf19.4530.1')"
C. albicans,orf19.4497,S. cerevisiae,YBR193C,CGOB,8254,"('orf19.4497', 'YBR193C')"
S. cerevisiae,YBR193C,C. albicans,orf19.4497,CGOB,8254,"('YBR193C', 'orf19.4497')"
C. albicans,orf19.4496,S. cerevisiae,YBR187W,CGOB,8255,"('orf19.4496', 'YBR187W')"
S. cerevisiae,YBR187W,C. albicans,orf19.4496,CGOB,8255,"('YBR187W', 'orf19.4496')"
C. albicans,orf19.4494,S. cerevisiae,YKR061W,CGOB,8257,"('orf19.4494', 'YKR061W')"
S. cerevisiae,YKR061W,C. albicans,orf19.4494,CGOB,8257,"('YKR061W', 'orf19.4494')"
C. albicans,orf19.4492,S. cerevisiae,YKL172W,CGOB,8258,"('orf19.4492', 'YKL172W')"
S. cerevisiae,YKL172W,C. albicans,orf19.4492,CGOB,8258,"('YKL172W', 'orf19.4492')"
C. albicans,orf19.4491,S. cerevisiae,YJL167W,CGOB,8259,"('orf19.4491', 'YJL167W')"
S. cerevisiae,YJL167W,C. albicans,orf19.4491,CGOB,8259,"('YJL167W', 'orf19.4491')"
C. albicans,orf19.4490.2,S. cerevisiae,YJL166W,CGOB,8260,"('orf19.4490.2', 'YJL166W')"
S. cerevisiae,YJL166W,C. albicans,orf19.4490.2,CGOB,8260,"('YJL166W', 'orf19.4490.2')"
C. albicans,orf19.4490,S. cerevisiae,YJL177W,CGOB,8261,"('orf19.4490', 'YJL177W')"
S. cerevisiae,YJL177W,C. albicans,orf19.4490,CGOB,8261,"('YJL177W', 'orf19.4490')"
C. albicans,orf19.4488,S. cerevisiae,YJL176C,CGOB,8262,"('orf19.4488', 'YJL176C')"
S. cerevisiae,YJL176C,C. albicans,orf19.4488,CGOB,8262,"('YJL176C', 'orf19.4488')"
C. albicans,orf19.4529,S. cerevisiae,YKL122C,CGOB,8263,"('orf19.4529', 'YKL122C')"
S. cerevisiae,YKL122C,C. albicans,orf19.4529,CGOB,8263,"('YKL122C', 'orf19.4529')"
C. albicans,orf19.144,S. cerevisiae,YKL173W,CGOB,8264,"('orf19.144', 'YKL173W')"
S. cerevisiae,YKL173W,C. albicans,orf19.144,CGOB,8264,"('YKL173W', 'orf19.144')"
C. albicans,orf19.145,S. cerevisiae,YJL140W,CGOB,8265,"('orf19.145', 'YJL140W')"
S. cerevisiae,YJL140W,C. albicans,orf19.145,CGOB,8265,"('YJL140W', 'orf19.145')"
C. albicans,orf19.147,S. cerevisiae,YJL141C,CGOB,8266,"('orf19.147', 'YJL141C')"
S. cerevisiae,YJL141C,C. albicans,orf19.147,CGOB,8266,"('YJL141C', 'orf19.147')"
C. albicans,orf19.150,S. cerevisiae,YJL143W,CGOB,8268,"('orf19.150', 'YJL143W')"
S. cerevisiae,YJL143W,C. albicans,orf19.150,CGOB,8268,"('YJL143W', 'orf19.150')"
C. albicans,orf19.151,S. cerevisiae,YKL174C,CGOB,8269,"('orf19.151', 'YKL174C')"
S. cerevisiae,YKL174C,C. albicans,orf19.151,CGOB,8269,"('YKL174C', 'orf19.151')"
C. albicans,orf19.154,S. cerevisiae,YKR060W,CGOB,8270,"('orf19.154', 'YKR060W')"
S. cerevisiae,YKR060W,C. albicans,orf19.154,CGOB,8270,"('YKR060W', 'orf19.154')"
C. albicans,orf19.155,S. cerevisiae,YNL229C,CGOB,8271,"('orf19.155', 'YNL229C')"
S. cerevisiae,YNL229C,C. albicans,orf19.155,CGOB,8271,"('YNL229C', 'orf19.155')"
C. albicans,orf19.4528,S. cerevisiae,YLR065C,CGOB,8274,"('orf19.4528', 'YLR065C')"
S. cerevisiae,YLR065C,C. albicans,orf19.4528,CGOB,8274,"('YLR065C', 'orf19.4528')"
C. albicans,orf19.191,S. cerevisiae,YHR102W,CGOB,8277,"('orf19.191', 'YHR102W')"
S. cerevisiae,YHR102W,C. albicans,orf19.191,CGOB,8277,"('YHR102W', 'orf19.191')"
C. albicans,orf19.190,S. cerevisiae,YAL011W,CGOB,8278,"('orf19.190', 'YAL011W')"
S. cerevisiae,YAL011W,C. albicans,orf19.190,CGOB,8278,"('YAL011W', 'orf19.190')"
C. albicans,orf19.185,S. cerevisiae,YPL118W,CGOB,8280,"('orf19.185', 'YPL118W')"
S. cerevisiae,YPL118W,C. albicans,orf19.185,CGOB,8280,"('YPL118W', 'orf19.185')"
C. albicans,orf19.184,S. cerevisiae,YAL010C,CGOB,8281,"('orf19.184', 'YAL010C')"
S. cerevisiae,YAL010C,C. albicans,orf19.184,CGOB,8281,"('YAL010C', 'orf19.184')"
C. albicans,orf19.183,S. cerevisiae,YOR202W,CGOB,8282,"('orf19.183', 'YOR202W')"
S. cerevisiae,YOR202W,C. albicans,orf19.183,CGOB,8282,"('YOR202W', 'orf19.183')"
C. albicans,orf19.182,S. cerevisiae,YOR201C,CGOB,8283,"('orf19.182', 'YOR201C')"
S. cerevisiae,YOR201C,C. albicans,orf19.182,CGOB,8283,"('YOR201C', 'orf19.182')"
C. albicans,orf19.4127,S. cerevisiae,YHR016C,CGOB,8286,"('orf19.4127', 'YHR016C')"
S. cerevisiae,YHR016C,C. albicans,orf19.4127,CGOB,8286,"('YHR016C', 'orf19.4127')"
C. albicans,orf19.4125,S. cerevisiae,YPR186C,CGOB,8287,"('orf19.4125', 'YPR186C')"
S. cerevisiae,YPR186C,C. albicans,orf19.4125,CGOB,8287,"('YPR186C', 'orf19.4125')"
C. albicans,orf19.4123,S. cerevisiae,YNL139C,CGOB,8288,"('orf19.4123', 'YNL139C')"
S. cerevisiae,YNL139C,C. albicans,orf19.4123,CGOB,8288,"('YNL139C', 'orf19.4123')"
C. albicans,orf19.3521,S. cerevisiae,YDR376W,CGOB,8289,"('orf19.3521', 'YDR376W')"
S. cerevisiae,YDR376W,C. albicans,orf19.3521,CGOB,8289,"('YDR376W', 'orf19.3521')"
C. albicans,orf19.3523,S. cerevisiae,YPR161C,CGOB,8291,"('orf19.3523', 'YPR161C')"
S. cerevisiae,YPR161C,C. albicans,orf19.3523,CGOB,8291,"('YPR161C', 'orf19.3523')"
C. albicans,orf19.3526,S. cerevisiae,YOL103W,CGOB,8292,"('orf19.3526', 'YOL103W')"
S. cerevisiae,YOL103W,C. albicans,orf19.3526,CGOB,8292,"('YOL103W', 'orf19.3526')"
C. albicans,orf19.3527,S. cerevisiae,YOR065W,CGOB,8293,"('orf19.3527', 'YOR065W')"
S. cerevisiae,YOR065W,C. albicans,orf19.3527,CGOB,8293,"('YOR065W', 'orf19.3527')"
C. albicans,orf19.3528,S. cerevisiae,YKR074W,CGOB,8294,"('orf19.3528', 'YKR074W')"
S. cerevisiae,YKR074W,C. albicans,orf19.3528,CGOB,8294,"('YKR074W', 'orf19.3528')"
C. albicans,orf19.3530,S. cerevisiae,YOR061W,CGOB,8297,"('orf19.3530', 'YOR061W')"
S. cerevisiae,YOR061W,C. albicans,orf19.3530,CGOB,8297,"('YOR061W', 'orf19.3530')"
C. albicans,orf19.3531,S. cerevisiae,YOR060C,CGOB,8298,"('orf19.3531', 'YOR060C')"
S. cerevisiae,YOR060C,C. albicans,orf19.3531,CGOB,8298,"('YOR060C', 'orf19.3531')"
C. albicans,orf19.3532,S. cerevisiae,YNL284C,CGOB,8299,"('orf19.3532', 'YNL284C')"
S. cerevisiae,YNL284C,C. albicans,orf19.3532,CGOB,8299,"('YNL284C', 'orf19.3532')"
C. albicans,orf19.3533,S. cerevisiae,YDR512C,CGOB,8300,"('orf19.3533', 'YDR512C')"
S. cerevisiae,YDR512C,C. albicans,orf19.3533,CGOB,8300,"('YDR512C', 'orf19.3533')"
C. albicans,orf19.3534,S. cerevisiae,YIL118W,CGOB,8301,"('orf19.3534', 'YIL118W')"
S. cerevisiae,YIL118W,C. albicans,orf19.3534,CGOB,8301,"('YIL118W', 'orf19.3534')"
C. albicans,orf19.3535,S. cerevisiae,YOL007C,CGOB,8302,"('orf19.3535', 'YOL007C')"
S. cerevisiae,YOL007C,C. albicans,orf19.3535,CGOB,8302,"('YOL007C', 'orf19.3535')"
C. albicans,orf19.3536,S. cerevisiae,YOR320C,CGOB,8303,"('orf19.3536', 'YOR320C')"
S. cerevisiae,YOR320C,C. albicans,orf19.3536,CGOB,8303,"('YOR320C', 'orf19.3536')"
C. albicans,orf19.3537,S. cerevisiae,YKL086W,CGOB,8304,"('orf19.3537', 'YKL086W')"
S. cerevisiae,YKL086W,C. albicans,orf19.3537,CGOB,8304,"('YKL086W', 'orf19.3537')"
C. albicans,orf19.3539,S. cerevisiae,YBR141C,CGOB,8306,"('orf19.3539', 'YBR141C')"
S. cerevisiae,YBR141C,C. albicans,orf19.3539,CGOB,8306,"('YBR141C', 'orf19.3539')"
C. albicans,orf19.4526,S. cerevisiae,YCR021C,CGOB,8307,"('orf19.4526', 'YCR021C')"
S. cerevisiae,YCR021C,C. albicans,orf19.4526,CGOB,8307,"('YCR021C', 'orf19.4526')"
C. albicans,orf19.3540,S. cerevisiae,YBR142W,CGOB,8308,"('orf19.3540', 'YBR142W')"
S. cerevisiae,YBR142W,C. albicans,orf19.3540,CGOB,8308,"('YBR142W', 'orf19.3540')"
C. albicans,orf19.3541,S. cerevisiae,YBR143C,CGOB,8309,"('orf19.3541', 'YBR143C')"
S. cerevisiae,YBR143C,C. albicans,orf19.3541,CGOB,8309,"('YBR143C', 'orf19.3541')"
C. albicans,orf19.3542,S. cerevisiae,YNL323W,CGOB,8310,"('orf19.3542', 'YNL323W')"
S. cerevisiae,YNL323W,C. albicans,orf19.3542,CGOB,8310,"('YNL323W', 'orf19.3542')"
C. albicans,orf19.3544,S. cerevisiae,YML131W,CGOB,8312,"('orf19.3544', 'YML131W')"
S. cerevisiae,YML131W,C. albicans,orf19.3544,CGOB,8312,"('YML131W', 'orf19.3544')"
C. albicans,orf19.3545,S. cerevisiae,YAR019C,CGOB,8313,"('orf19.3545', 'YAR019C')"
S. cerevisiae,YAR019C,C. albicans,orf19.3545,CGOB,8313,"('YAR019C', 'orf19.3545')"
C. albicans,orf19.3546,S. cerevisiae,YJL210W,CGOB,8314,"('orf19.3546', 'YJL210W')"
S. cerevisiae,YJL210W,C. albicans,orf19.3546,CGOB,8314,"('YJL210W', 'orf19.3546')"
C. albicans,orf19.3547,S. cerevisiae,YDR496C,CGOB,8315,"('orf19.3547', 'YDR496C')"
S. cerevisiae,YDR496C,C. albicans,orf19.3547,CGOB,8315,"('YDR496C', 'orf19.3547')"
C. albicans,orf19.3548,S. cerevisiae,YBL095W,CGOB,8316,"('orf19.3548', 'YBL095W')"
S. cerevisiae,YBL095W,C. albicans,orf19.3548,CGOB,8316,"('YBL095W', 'orf19.3548')"
C. albicans,orf19.4525,S. cerevisiae,YLR064W,CGOB,8318,"('orf19.4525', 'YLR064W')"
S. cerevisiae,YLR064W,C. albicans,orf19.4525,CGOB,8318,"('YLR064W', 'orf19.4525')"
C. albicans,orf19.3549,S. cerevisiae,YOR074C,CGOB,8319,"('orf19.3549', 'YOR074C')"
S. cerevisiae,YOR074C,C. albicans,orf19.3549,CGOB,8319,"('YOR074C', 'orf19.3549')"
C. albicans,orf19.3550,S. cerevisiae,YOR073W,CGOB,8320,"('orf19.3550', 'YOR073W')"
S. cerevisiae,YOR073W,C. albicans,orf19.3550,CGOB,8320,"('YOR073W', 'orf19.3550')"
C. albicans,orf19.3551,S. cerevisiae,YKR083C,CGOB,8321,"('orf19.3551', 'YKR083C')"
S. cerevisiae,YKR083C,C. albicans,orf19.3551,CGOB,8321,"('YKR083C', 'orf19.3551')"
C. albicans,orf19.3552,S. cerevisiae,YKR082W,CGOB,8322,"('orf19.3552', 'YKR082W')"
S. cerevisiae,YKR082W,C. albicans,orf19.3552,CGOB,8322,"('YKR082W', 'orf19.3552')"
C. albicans,orf19.3553,S. cerevisiae,YKR081C,CGOB,8323,"('orf19.3553', 'YKR081C')"
S. cerevisiae,YKR081C,C. albicans,orf19.3553,CGOB,8323,"('YKR081C', 'orf19.3553')"
C. albicans,orf19.3554,S. cerevisiae,YKL106W,CGOB,8324,"('orf19.3554', 'YKL106W')"
S. cerevisiae,YKL106W,C. albicans,orf19.3554,CGOB,8324,"('YKL106W', 'orf19.3554')"
C. albicans,orf19.3555,S. cerevisiae,YAR014C,CGOB,8325,"('orf19.3555', 'YAR014C')"
S. cerevisiae,YAR014C,C. albicans,orf19.3555,CGOB,8325,"('YAR014C', 'orf19.3555')"
C. albicans,orf19.3556,S. cerevisiae,YBR017C,CGOB,8326,"('orf19.3556', 'YBR017C')"
S. cerevisiae,YBR017C,C. albicans,orf19.3556,CGOB,8326,"('YBR017C', 'orf19.3556')"
C. albicans,orf19.3557,S. cerevisiae,YDR437W,CGOB,8327,"('orf19.3557', 'YDR437W')"
S. cerevisiae,YDR437W,C. albicans,orf19.3557,CGOB,8327,"('YDR437W', 'orf19.3557')"
C. albicans,orf19.3558,S. cerevisiae,YDL018C,CGOB,8328,"('orf19.3558', 'YDL018C')"
S. cerevisiae,YDL018C,C. albicans,orf19.3558,CGOB,8328,"('YDL018C', 'orf19.3558')"
C. albicans,orf19.3559,S. cerevisiae,YGR165W,CGOB,8330,"('orf19.3559', 'YGR165W')"
S. cerevisiae,YGR165W,C. albicans,orf19.3559,CGOB,8330,"('YGR165W', 'orf19.3559')"
C. albicans,orf19.3561,S. cerevisiae,YDL017W,CGOB,8331,"('orf19.3561', 'YDL017W')"
S. cerevisiae,YDL017W,C. albicans,orf19.3561,CGOB,8331,"('YDL017W', 'orf19.3561')"
C. albicans,orf19.3564,S. cerevisiae,YPR110C,CGOB,8333,"('orf19.3564', 'YPR110C')"
S. cerevisiae,YPR110C,C. albicans,orf19.3564,CGOB,8333,"('YPR110C', 'orf19.3564')"
C. albicans,orf19.3568,S. cerevisiae,YDL076C,CGOB,8336,"('orf19.3568', 'YDL076C')"
S. cerevisiae,YDL076C,C. albicans,orf19.3568,CGOB,8336,"('YDL076C', 'orf19.3568')"
C. albicans,orf19.3569,S. cerevisiae,YLR407W,CGOB,8337,"('orf19.3569', 'YLR407W')"
S. cerevisiae,YLR407W,C. albicans,orf19.3569,CGOB,8337,"('YLR407W', 'orf19.3569')"
C. albicans,orf19.6085,S. cerevisiae,YIL133C,CGOB,8340,"('orf19.6085', 'YIL133C')"
S. cerevisiae,YIL133C,C. albicans,orf19.6085,CGOB,8340,"('YIL133C', 'orf19.6085')"
C. albicans,orf19.4523,S. cerevisiae,YER183C,CGOB,8341,"('orf19.4523', 'YER183C')"
S. cerevisiae,YER183C,C. albicans,orf19.4523,CGOB,8341,"('YER183C', 'orf19.4523')"
C. albicans,orf19.3572.3,S. cerevisiae,YLR406C,CGOB,8342,"('orf19.3572.3', 'YLR406C')"
S. cerevisiae,YLR406C,C. albicans,orf19.3572.3,CGOB,8342,"('YLR406C', 'orf19.3572.3')"
C. albicans,orf19.3573,S. cerevisiae,YNL329C,CGOB,8343,"('orf19.3573', 'YNL329C')"
S. cerevisiae,YNL329C,C. albicans,orf19.3573,CGOB,8343,"('YNL329C', 'orf19.3573')"
