root_000008;70	CAGL0F09141g	97.143	100	3.64e-45	137
root_007570;573	CAGL0J01661g	30.040	42	1.72e-31	122
root_007570;573	CAGL0J01661g	27.835	42	1.27e-14	73.2
root_007570;573	CAGL0M09020g	27.099	43	9.04e-23	97.8
root_007570;573	CAGL0L05742g	25.084	51	5.38e-16	77.0
root_007570;573	CAGL0F07711g	29.032	31	2.67e-15	75.5
root_007570;573	CAGL0B04543g	24.825	43	2.01e-14	72.4
root_007570;573	CAGL0K12210g	26.354	45	1.01e-13	70.1
root_007570;573	CAGL0K12210g	23.445	45	7.42e-11	61.2
root_007570;573	CAGL0D01606g	29.189	49	1.54e-13	69.3
root_007570;573	CAGL0D01606g	25.338	49	6.19e-13	67.8
root_007570;573	CAGL0J02002g	29.902	34	2.16e-13	69.7
root_007570;573	CAGL0K02365g	23.552	44	3.81e-13	70.1
root_007570;573	CAGL0G08910g	23.643	45	8.05e-13	67.0
root_007570;573	CAGL0K10362g	25.882	40	7.44e-12	64.3
root_007570;573	CAGL0L02079g	25.000	44	7.58e-12	64.3
root_007570;573	CAGL0G01166g	24.286	46	1.46e-11	63.5
root_007570;573	CAGL0M05225g	23.846	42	2.17e-11	63.5
root_007570;573	CAGL0G03135g	21.769	48	3.81e-11	62.4
root_007570;573	CAGL0G03135g	24.468	48	9.71e-11	60.8
root_007571;360	CAGL0K10362g	28.528	87	7.11e-21	89.4
root_007571;360	CAGL0D01606g	23.385	89	3.46e-19	84.7
root_007571;360	CAGL0K02365g	26.255	70	3.47e-15	74.7
root_007571;360	CAGL0K12210g	22.266	70	1.55e-12	65.5
root_007571;360	CAGL0B04543g	30.216	38	2.59e-11	61.6
root_007572;638	CAGL0L03267g	43.470	87	7.41e-140	418
root_007572;638	CAGL0D02178g	39.106	83	2.19e-124	378
root_007572;638	CAGL0K05753g	34.627	99	3.36e-123	377
root_007572;638	CAGL0B03773g	38.764	83	1.75e-122	374
root_007572;638	CAGL0B01012g	34.029	95	2.22e-120	369
root_007572;638	CAGL0L07546g	33.951	99	1.36e-118	365
root_007572;638	CAGL0H08393g	34.628	92	6.19e-115	355
root_007572;638	CAGL0J08184g	32.689	80	2.38e-85	276
root_007572;638	CAGL0J08162g	34.252	78	4.89e-85	276
root_007572;638	CAGL0A01199g	32.099	87	1.88e-84	275
root_007572;638	CAGL0E05632g	30.627	82	5.45e-70	236
root_007572;638	CAGL0M00154g	28.016	78	5.64e-54	191
root_007572;638	CAGL0E01089g	26.709	86	3.59e-45	170
root_007572;638	CAGL0C00539g	26.931	72	1.70e-38	148
root_007573;544	CAGL0M00154g	56.900	96	0.0	626
root_007573;544	CAGL0J08184g	34.334	94	7.71e-93	293
root_007573;544	CAGL0J08162g	35.141	87	1.79e-88	282
root_007573;544	CAGL0K05753g	32.130	97	5.42e-81	264
root_007573;544	CAGL0L07546g	31.530	94	5.45e-80	261
root_007573;544	CAGL0B01012g	30.996	96	1.41e-79	259
root_007573;544	CAGL0L03267g	33.698	97	8.98e-79	256
root_007573;544	CAGL0B03773g	32.443	93	1.25e-77	254
root_007573;544	CAGL0D02178g	31.939	93	2.60e-75	247
root_007573;544	CAGL0A01199g	28.214	95	4.02e-68	229
root_007573;544	CAGL0H08393g	29.466	96	5.27e-68	228
root_007573;544	CAGL0C00539g	29.068	95	4.51e-65	220
root_007573;544	CAGL0E05632g	30.488	85	9.45e-62	211
root_007573;544	CAGL0E01089g	25.528	88	5.25e-39	150
root_007574;530	CAGL0J08184g	34.247	94	1.06e-87	279
root_007574;530	CAGL0J08162g	33.400	94	4.24e-87	278
root_007574;530	CAGL0A01199g	28.161	97	1.93e-55	194
root_007574;530	CAGL0E05632g	28.598	98	1.49e-53	189
root_007574;530	CAGL0L03267g	29.861	81	1.49e-52	186
root_007574;530	CAGL0H08393g	29.333	82	1.45e-50	181
root_007574;530	CAGL0M00154g	28.736	94	3.76e-50	178
root_007574;530	CAGL0K05753g	26.481	99	2.79e-45	167
root_007574;530	CAGL0L07546g	29.577	79	5.30e-45	166
root_007574;530	CAGL0B03773g	28.916	77	2.50e-44	163
root_007574;530	CAGL0B01012g	25.336	97	6.42e-41	154
root_007574;530	CAGL0D02178g	28.205	80	6.69e-41	153
root_007574;530	CAGL0C00539g	23.593	97	5.64e-30	121
root_007574;530	CAGL0E01089g	22.222	76	1.13e-20	94.0
root_007575;550	CAGL0A01199g	33.810	97	8.11e-102	318
root_007575;550	CAGL0E05632g	36.478	84	3.13e-92	292
root_007575;550	CAGL0J08184g	32.755	93	7.44e-90	285
root_007575;550	CAGL0J08162g	33.613	85	2.73e-83	269
root_007575;550	CAGL0L03267g	34.961	91	2.93e-80	261
root_007575;550	CAGL0K05753g	31.588	99	7.97e-79	258
root_007575;550	CAGL0B01012g	29.380	96	8.04e-73	242
root_007575;550	CAGL0C00539g	30.057	92	1.65e-68	229
root_007575;550	CAGL0D02178g	29.860	89	3.30e-68	228
root_007575;550	CAGL0L07546g	30.039	92	8.50e-68	228
root_007575;550	CAGL0B03773g	28.782	96	6.09e-65	220
root_007575;550	CAGL0H08393g	30.638	83	1.22e-63	217
root_007575;550	CAGL0M00154g	26.786	99	1.04e-58	202
root_007575;550	CAGL0E01089g	26.455	89	4.68e-48	177
root_007576;560	CAGL0L03267g	46.796	90	2.45e-143	424
root_007576;560	CAGL0B01012g	39.535	96	2.17e-141	421
root_007576;560	CAGL0B03773g	40.816	93	1.11e-139	416
root_007576;560	CAGL0K05753g	39.539	99	1.02e-138	415
root_007576;560	CAGL0L07546g	40.485	93	3.27e-134	402
root_007576;560	CAGL0H08393g	38.640	96	1.42e-133	400
root_007576;560	CAGL0D02178g	39.859	99	3.68e-130	390
root_007576;560	CAGL0J08162g	36.196	85	1.11e-99	312
root_007576;560	CAGL0J08184g	33.573	94	3.90e-98	307
root_007576;560	CAGL0A01199g	32.505	90	2.12e-83	270
root_007576;560	CAGL0E05632g	31.755	86	1.60e-77	254
root_007576;560	CAGL0M00154g	30.019	89	7.31e-67	224
root_007576;560	CAGL0C00539g	27.599	91	7.62e-50	179
root_007576;560	CAGL0E01089g	22.405	95	3.85e-35	139
root_007577;282	CAGL0L07018g	30.688	66	2.05e-19	84.3
root_007577;450	CAGL0L07018g	99.110	75	0.0	688
root_007578;336	CAGL0J05852g	31.322	99	2.76e-46	158
root_007578;336	CAGL0K09152g	27.027	80	1.69e-15	73.9
root_007580;261	CAGL0H08063g	26.275	96	5.38e-17	76.6
root_007580;261	CAGL0L02167g	28.571	99	5.31e-14	69.3
root_007580;261	CAGL0G08690g	23.786	79	1.60e-12	63.9
root_007581;334	CAGL0J05852g	37.216	99	6.83e-66	209
root_007581;334	CAGL0K09152g	26.531	69	1.91e-16	76.6
root_007583;283	CAGL0I07843g	25.172	97	2.80e-17	78.6
root_007583;283	CAGL0J01441g	25.606	97	6.32e-15	72.0
root_007583;283	CAGL0D00198g	28.511	72	5.74e-12	63.2
root_007584;337	CAGL0J01441g	32.378	99	2.21e-42	149
root_007584;337	CAGL0I07843g	30.172	99	7.06e-40	141
root_007584;337	CAGL0M14047g	25.879	88	2.97e-19	85.5
root_007584;337	CAGL0H06853g	25.879	88	2.07e-18	82.8
root_007584;337	CAGL0D00198g	27.070	81	2.75e-18	82.8
root_007585;350	CAGL0I07843g	29.396	99	4.50e-33	124
root_007585;350	CAGL0J01441g	26.879	95	6.60e-25	101
root_007585;350	CAGL0D00198g	28.276	73	3.61e-12	64.7
root_007586;613	CAGL0G03267g	31.148	20	6.07e-12	65.9
root_007588;1170	CAGL0I10362g	34.783	14	2.76e-16	82.8
root_007588;1170	CAGL0I10362g	34.731	14	1.55e-15	80.1
root_007588;1170	CAGL0I10362g	34.731	14	1.55e-15	80.1
root_007588;1170	CAGL0I10362g	34.731	14	1.55e-15	80.1
root_007588;1170	CAGL0I10362g	34.731	14	1.55e-15	80.1
root_007588;1170	CAGL0I10246g	32.576	11	6.60e-16	81.3
root_007588;1170	CAGL0I10098g	32.857	11	7.24e-15	77.8
root_007588;1170	CAGL0I10147g	35.115	11	2.52e-14	76.3
root_007588;1170	CAGL0I10200g	31.250	14	6.61e-14	74.7
root_007588;1170	CAGL0C00110g	31.325	14	1.66e-13	72.8
root_007588;1170	CAGL0I10340g	29.851	11	7.86e-13	70.9
root_007588;1170	CAGL0D06743g	32.520	11	1.67e-12	70.1
root_007588;1170	CAGL0L13552g	26.298	24	1.72e-12	69.7
root_007588;1170	CAGL0M14300g	26.298	24	1.72e-12	69.7
root_007588;1170	CAGL0A01284g	28.030	11	2.30e-12	69.3
root_007588;1170	CAGL0E06644g	31.098	14	4.08e-12	68.6
root_007588;1170	CAGL0M14069g	32.374	11	4.30e-12	68.6
root_007588;1170	CAGL0A01366g	28.986	11	5.05e-12	68.6
root_007589;1245	CAGL0F00099g	26.781	27	2.00e-23	106
root_007589;1245	CAGL0D00143g	27.485	26	1.06e-21	100
root_007589;1245	CAGL0B05061g	26.629	27	1.89e-19	93.2
root_007589;1245	CAGL0M00121g	28.800	20	2.67e-19	92.4
root_007589;1245	CAGL0I07293g	25.857	25	4.42e-18	88.6
root_007589;1245	CAGL0J12067g	28.571	20	5.67e-18	88.2
root_007589;1245	CAGL0E06600g	28.082	23	6.96e-18	87.4
root_007589;1245	CAGL0L00227g	31.600	20	1.39e-17	87.0
root_007589;1245	CAGL0I11000g	31.873	20	2.42e-17	86.3
root_007589;1245	CAGL0F09251g	30.597	20	8.00e-17	84.3
root_007589;1245	CAGL0B00154g	28.782	21	6.51e-15	77.8
root_007589;1245	CAGL0K00110g	28.413	21	6.05e-14	74.3
root_007589;1245	CAGL0H00209g	30.739	20	1.31e-11	67.4
root_007596;1990	CAGL0H00209g	99.950	100	0.0	3770
root_007596;1990	CAGL0J12067g	75.878	100	0.0	2558
root_007596;1990	CAGL0J12067g	75.667	100	0.0	2053
root_007596;1990	CAGL0B05061g	64.392	100	0.0	2138
root_007596;1990	CAGL0B05061g	65.619	100	0.0	1788
root_007596;1990	CAGL0D00143g	65.866	100	0.0	2081
root_007596;1990	CAGL0D00143g	65.785	100	0.0	1689
root_007596;1990	CAGL0D00143g	66.340	100	0.0	1486
root_007596;1990	CAGL0F00099g	65.397	100	0.0	2062
root_007596;1990	CAGL0F00099g	64.550	100	0.0	1548
root_007596;1990	CAGL0F00099g	65.934	100	0.0	1511
root_007596;1990	CAGL0F00099g	65.546	100	0.0	1495
root_007596;1990	CAGL0F00099g	65.243	100	0.0	1480
root_007596;1990	CAGL0F00099g	64.493	100	0.0	1468
root_007596;1990	CAGL0F00099g	64.797	100	0.0	1467
root_007596;1990	CAGL0I11000g	55.084	100	0.0	1868
root_007596;1990	CAGL0I11000g	64.272	100	0.0	1561
root_007596;1990	CAGL0M00121g	64.843	100	0.0	1621
root_007596;1990	CAGL0M00121g	65.415	100	0.0	1271
root_007596;1990	CAGL0F00077g	68.428	74	0.0	1490
root_007596;1990	CAGL0F00077g	64.954	74	0.0	1480
root_007596;1990	CAGL0F00077g	61.210	74	0.0	1437
root_007596;1990	CAGL0F00077g	60.700	74	0.0	1262
root_007596;1990	CAGL0F00077g	59.206	74	1.41e-140	484
root_007596;1990	CAGL0J05159g	56.823	80	0.0	1409
root_007596;1990	CAGL0J05159g	57.759	80	0.0	1380
root_007596;1990	CAGL0J05159g	44.982	80	0.0	927
root_007596;1990	CAGL0J05159g	42.062	80	0.0	882
root_007596;1990	CAGL0J05159g	57.474	80	0.0	709
root_007596;1990	CAGL0J00132g	51.585	89	0.0	1251
root_007596;1990	CAGL0J00132g	49.189	89	0.0	1250
root_007596;1990	CAGL0J00132g	51.843	89	0.0	1248
root_007596;1990	CAGL0J00132g	51.843	89	0.0	1248
root_007596;1990	CAGL0J00132g	51.843	89	0.0	1248
root_007596;1990	CAGL0J00132g	51.843	89	0.0	1248
root_007596;1990	CAGL0J00132g	51.843	89	0.0	1248
root_007596;1990	CAGL0J00132g	51.843	89	0.0	1248
root_007596;1990	CAGL0J00132g	51.843	89	0.0	1248
root_007596;1990	CAGL0J00132g	51.843	89	0.0	1248
root_007596;1990	CAGL0J00132g	51.843	89	0.0	1248
root_007596;1990	CAGL0J00132g	51.843	89	0.0	1248
root_007596;1990	CAGL0J00132g	51.843	89	0.0	1248
root_007596;1990	CAGL0J00132g	51.843	89	0.0	1248
root_007596;1990	CAGL0J00132g	51.843	89	0.0	1248
root_007596;1990	CAGL0J00132g	51.843	89	0.0	1248
root_007596;1990	CAGL0J00132g	51.843	89	0.0	1248
root_007596;1990	CAGL0J00132g	51.843	89	0.0	1248
root_007596;1990	CAGL0J00132g	51.843	89	0.0	1248
root_007596;1990	CAGL0J00132g	51.843	89	0.0	1248
root_007596;1990	CAGL0J00132g	51.843	89	0.0	1248
root_007596;1990	CAGL0J00132g	51.843	89	0.0	1248
root_007596;1990	CAGL0J00132g	51.843	89	0.0	1248
root_007596;1990	CAGL0J00132g	51.843	89	0.0	1248
root_007596;1990	CAGL0J00132g	51.843	89	0.0	1248
root_007596;1990	CAGL0J00132g	51.843	89	0.0	1248
root_007596;1990	CAGL0J00132g	51.843	89	0.0	1248
root_007596;1990	CAGL0J00132g	51.843	89	0.0	1248
root_007596;1990	CAGL0J00132g	51.843	89	0.0	1248
root_007596;1990	CAGL0J00132g	51.843	89	0.0	1248
root_007596;1990	CAGL0J00132g	51.843	89	0.0	1248
root_007596;1990	CAGL0J00132g	51.843	89	0.0	1248
root_007596;1990	CAGL0J00132g	51.843	89	0.0	1248
root_007596;1990	CAGL0J00132g	51.843	89	0.0	1248
root_007596;1990	CAGL0J00132g	51.843	89	0.0	1248
root_007596;1990	CAGL0J00132g	51.843	89	0.0	1248
root_007596;1990	CAGL0J00132g	51.843	89	0.0	1248
root_007596;1990	CAGL0J00132g	49.556	89	0.0	1161
root_007596;1990	CAGL0J00132g	46.434	89	0.0	1087
root_007596;1990	CAGL0C01133g	50.381	78	0.0	1220
root_007596;1990	CAGL0C01133g	50.619	78	0.0	1201
root_007596;1990	CAGL0C01133g	48.442	78	0.0	1115
root_007596;1990	CAGL0C01133g	50.502	78	0.0	1092
root_007596;1990	CAGL0F09251g	53.835	99	0.0	1137
root_007596;1990	CAGL0F09251g	51.363	99	0.0	751
root_007596;1990	CAGL0F09251g	54.722	99	0.0	738
root_007596;1990	CAGL0B00154g	58.432	99	0.0	903
root_007596;1990	CAGL0B00154g	84.086	99	0.0	648
root_007596;1990	CAGL0B00154g	52.930	99	1.15e-126	422
root_007596;1990	CAGL0B00154g	48.257	99	2.11e-100	345
root_007596;1990	CAGL0L00157g	50.724	79	0.0	840
root_007596;1990	CAGL0L00157g	50.991	79	0.0	800
root_007596;1990	CAGL0L00157g	50.000	79	1.77e-178	603
root_007596;1990	CAGL0L00157g	39.807	79	1.12e-59	226
root_007596;1990	CAGL0E00165g	48.604	83	0.0	759
root_007596;1990	CAGL0E00165g	46.154	83	0.0	718
root_007596;1990	CAGL0E00165g	29.018	83	1.76e-11	67.8
root_007596;1990	CAGL0G00099g	48.401	81	0.0	739
root_007596;1990	CAGL0G00099g	48.401	81	0.0	739
root_007596;1990	CAGL0G00099g	48.511	81	0.0	733
root_007596;1990	CAGL0G00099g	47.485	81	0.0	732
root_007596;1990	CAGL0G00099g	46.966	81	0.0	731
root_007596;1990	CAGL0G00099g	44.694	81	0.0	654
root_007596;1990	CAGL0G00099g	50.000	81	2.18e-150	518
root_007596;1990	CAGL0K00110g	52.235	100	0.0	679
root_007596;1990	CAGL0K00110g	53.402	100	6.39e-112	375
root_007596;1990	CAGL0K00110g	41.860	100	4.01e-42	166
root_007596;1990	CAGL0K00110g	38.663	100	1.55e-40	160
root_007596;1990	CAGL0K00110g	38.142	100	3.63e-38	153
root_007596;1990	CAGL0K00110g	39.826	100	1.90e-35	144
root_007596;1990	CAGL0K00110g	39.826	100	1.90e-35	144
root_007596;1990	CAGL0G10219g	53.234	78	0.0	669
root_007596;1990	CAGL0G10219g	56.667	78	0.0	629
root_007596;1990	CAGL0G10219g	50.814	78	0.0	612
root_007596;1990	CAGL0G10219g	50.358	78	4.46e-180	584
root_007596;1990	CAGL0G10219g	44.551	78	6.45e-149	497
root_007596;1990	CAGL0A00099g	40.649	81	0.0	656
root_007596;1990	CAGL0A00099g	40.033	81	0.0	644
root_007596;1990	CAGL0A00099g	41.706	81	0.0	641
root_007596;1990	CAGL0A00099g	41.542	81	3.73e-178	603
root_007596;1990	CAGL0A00099g	40.834	81	2.80e-172	585
root_007596;1990	CAGL0A00099g	38.745	81	2.50e-165	564
root_007596;1990	CAGL0A00099g	41.216	81	7.94e-143	494
root_007596;1990	CAGL0A00099g	43.088	81	1.94e-55	212
root_007596;1990	CAGL0A04851g	45.191	75	0.0	627
root_007596;1990	CAGL0A04851g	44.838	75	0.0	614
root_007596;1990	CAGL0A04851g	44.888	75	0.0	613
root_007596;1990	CAGL0A04851g	43.743	75	8.13e-180	608
root_007596;1990	CAGL0A04851g	43.509	75	2.33e-177	600
root_007596;1990	CAGL0A04851g	45.217	75	1.39e-176	598
root_007596;1990	CAGL0A04851g	43.818	75	1.39e-174	592
root_007596;1990	CAGL0A04851g	43.436	75	4.79e-174	590
root_007596;1990	CAGL0A04851g	43.577	75	3.91e-172	585
root_007596;1990	CAGL0A04851g	42.900	75	2.08e-164	561
root_007596;1990	CAGL0A04851g	43.054	75	2.51e-163	558
root_007596;1990	CAGL0A04851g	45.487	75	4.84e-160	548
root_007596;1990	CAGL0A04851g	41.649	75	2.28e-119	421
root_007596;1990	CAGL0A04851g	40.602	75	5.67e-54	207
root_007596;1990	CAGL0L00227g	56.938	21	2.81e-153	526
root_007596;1990	CAGL0H10626g	41.785	82	9.38e-152	510
root_007596;1990	CAGL0H10626g	44.262	82	3.74e-137	468
root_007596;1990	CAGL0H10626g	43.380	82	5.34e-132	452
root_007596;1990	CAGL0H10626g	43.389	82	2.52e-127	439
root_007596;1990	CAGL0H10626g	37.175	82	1.84e-78	286
root_007596;1990	CAGL0I10362g	53.376	77	9.13e-135	469
root_007596;1990	CAGL0I10362g	53.376	77	9.13e-135	469
root_007596;1990	CAGL0I10362g	53.376	77	9.13e-135	469
root_007596;1990	CAGL0I10362g	53.376	77	9.13e-135	469
root_007596;1990	CAGL0I10362g	53.462	77	9.38e-135	469
root_007596;1990	CAGL0I10362g	55.172	77	3.50e-134	467
root_007596;1990	CAGL0I10362g	55.000	77	5.60e-134	466
root_007596;1990	CAGL0I10362g	55.439	77	1.22e-132	462
root_007596;1990	CAGL0I10362g	52.648	77	1.06e-131	459
root_007596;1990	CAGL0I10362g	52.733	77	1.09e-131	459
root_007596;1990	CAGL0I10362g	58.555	77	1.16e-131	459
root_007596;1990	CAGL0I10362g	51.685	77	5.03e-128	448
root_007596;1990	CAGL0I10362g	60.000	77	7.40e-119	419
root_007596;1990	CAGL0I10362g	60.046	77	1.05e-116	412
root_007596;1990	CAGL0I10362g	46.178	77	7.71e-109	387
root_007596;1990	CAGL0I10362g	51.316	77	2.40e-104	372
root_007596;1990	CAGL0I10362g	51.128	77	7.64e-104	370
root_007596;1990	CAGL0I10362g	53.265	77	8.84e-104	370
root_007596;1990	CAGL0I10362g	53.061	77	2.81e-103	369
root_007596;1990	CAGL0I10362g	44.515	77	3.58e-103	369
root_007596;1990	CAGL0I10362g	50.469	77	2.26e-101	363
root_007596;1990	CAGL0I10362g	50.281	77	7.18e-101	361
root_007596;1990	CAGL0I10362g	43.291	77	3.93e-99	355
root_007596;1990	CAGL0I10362g	46.875	77	1.40e-91	331
root_007596;1990	CAGL0I10362g	46.875	77	1.40e-91	331
root_007596;1990	CAGL0I10362g	46.542	77	2.95e-90	327
root_007596;1990	CAGL0I10362g	50.103	77	8.39e-90	325
root_007596;1990	CAGL0I10362g	46.355	77	9.29e-90	325
root_007596;1990	CAGL0I10362g	54.187	77	1.38e-87	318
root_007596;1990	CAGL0I10362g	49.180	77	7.40e-87	315
root_007596;1990	CAGL0I10362g	42.243	77	2.19e-79	291
root_007596;1990	CAGL0I10362g	38.267	77	2.51e-79	291
root_007596;1990	CAGL0I10362g	42.243	77	4.73e-79	290
root_007596;1990	CAGL0I10362g	38.659	77	1.38e-77	285
root_007596;1990	CAGL0I10362g	41.882	77	9.03e-77	282
root_007596;1990	CAGL0I10362g	45.198	77	1.21e-76	282
root_007596;1990	CAGL0I10362g	41.882	77	1.31e-76	282
root_007596;1990	CAGL0I10362g	43.354	77	2.18e-73	271
root_007596;1990	CAGL0I10362g	41.513	77	3.44e-69	258
root_007596;1990	CAGL0I10362g	42.245	77	1.99e-68	255
root_007596;1990	CAGL0I10362g	41.598	77	4.71e-68	254
root_007596;1990	CAGL0I10362g	35.000	77	1.43e-67	252
root_007596;1990	CAGL0I10362g	34.881	77	8.08e-67	249
root_007596;1990	CAGL0I10362g	36.980	77	1.65e-62	236
root_007596;1990	CAGL0I10362g	39.952	77	7.14e-52	201
root_007596;1990	CAGL0I10362g	36.562	77	4.48e-32	135
root_007596;1990	CAGL0I10362g	42.230	77	1.67e-29	127
root_007596;1990	CAGL0I10362g	42.739	77	6.00e-22	102
root_007596;1990	CAGL0I10362g	42.739	77	6.00e-22	102
root_007596;1990	CAGL0I10362g	42.739	77	6.00e-22	102
root_007596;1990	CAGL0E00231g	36.895	72	1.63e-129	452
root_007596;1990	CAGL0E00231g	27.556	72	6.48e-11	65.9
root_007596;1990	CAGL0L13332g	34.619	84	1.66e-99	357
root_007596;1990	CAGL0L13332g	36.468	84	5.96e-97	348
root_007596;1990	CAGL0L13332g	36.468	84	7.13e-97	348
root_007596;1990	CAGL0L13332g	36.468	84	7.13e-97	348
root_007596;1990	CAGL0L13332g	36.468	84	7.13e-97	348
root_007596;1990	CAGL0L13332g	36.468	84	7.13e-97	348
root_007596;1990	CAGL0L13332g	36.468	84	7.13e-97	348
root_007596;1990	CAGL0L13332g	36.468	84	7.13e-97	348
root_007596;1990	CAGL0L13332g	36.468	84	7.13e-97	348
root_007596;1990	CAGL0L13332g	36.468	84	7.13e-97	348
root_007596;1990	CAGL0L13332g	36.468	84	7.13e-97	348
root_007596;1990	CAGL0L13332g	36.468	84	7.13e-97	348
root_007596;1990	CAGL0L13332g	36.468	84	7.13e-97	348
root_007596;1990	CAGL0L13332g	36.468	84	7.13e-97	348
root_007596;1990	CAGL0L13332g	36.468	84	7.13e-97	348
root_007596;1990	CAGL0L13332g	36.468	84	7.13e-97	348
root_007596;1990	CAGL0L13332g	36.468	84	7.13e-97	348
root_007596;1990	CAGL0L13332g	36.468	84	7.13e-97	348
root_007596;1990	CAGL0L13332g	36.468	84	7.13e-97	348
root_007596;1990	CAGL0L13332g	36.468	84	7.13e-97	348
root_007596;1990	CAGL0L13332g	35.788	84	3.02e-93	336
root_007596;1990	CAGL0C00825g	48.394	78	2.24e-96	338
root_007596;1990	CAGL0C00825g	49.237	78	3.79e-94	331
root_007596;1990	CAGL0C00825g	48.690	78	2.34e-93	329
root_007596;1990	CAGL0C00825g	48.366	78	6.99e-92	324
root_007596;1990	CAGL0C00825g	47.598	78	3.33e-88	313
root_007596;1990	CAGL0C00825g	48.244	78	1.39e-86	308
root_007596;1990	CAGL0C00825g	47.162	78	8.59e-86	306
root_007596;1990	CAGL0C00825g	46.943	78	3.44e-84	301
root_007596;1990	CAGL0C00825g	46.725	78	1.07e-83	299
root_007596;1990	CAGL0C00825g	46.507	78	4.23e-83	297
root_007596;1990	CAGL0C00825g	46.507	78	1.41e-82	296
root_007596;1990	CAGL0C00825g	46.507	78	1.41e-82	296
root_007596;1990	CAGL0C00825g	46.507	78	1.41e-82	296
root_007596;1990	CAGL0C00825g	46.507	78	1.41e-82	296
root_007596;1990	CAGL0C00825g	46.507	78	1.41e-82	296
root_007596;1990	CAGL0C00825g	46.507	78	1.41e-82	296
root_007596;1990	CAGL0C00825g	46.507	78	1.41e-82	296
root_007596;1990	CAGL0C00825g	46.507	78	1.41e-82	296
root_007596;1990	CAGL0C00825g	44.111	78	3.03e-75	273
root_007596;1990	CAGL0C00825g	43.358	78	6.13e-57	215
root_007596;1990	CAGL0C00825g	42.356	78	2.58e-56	213
root_007596;1990	CAGL0C00825g	40.000	78	3.07e-43	171
root_007596;1990	CAGL0K13024g	50.835	72	2.90e-94	330
root_007596;1990	CAGL0K13024g	50.480	72	3.48e-81	290
root_007596;1990	CAGL0K13024g	51.282	72	5.37e-81	290
root_007596;1990	CAGL0K13024g	54.318	72	2.96e-58	219
root_007596;1990	CAGL0K13024g	41.528	72	1.89e-20	96.7
root_007596;1990	CAGL0C00803g	41.860	65	8.63e-73	266
root_007596;1990	CAGL0C00803g	40.364	65	4.95e-64	238
root_007596;1990	CAGL0C00803g	40.364	65	4.95e-64	238
root_007596;1990	CAGL0C00803g	42.797	65	4.27e-59	222
root_007596;1990	CAGL0C00803g	37.045	65	1.56e-47	185
root_007596;1990	CAGL0C00968g	41.860	65	1.05e-72	266
root_007596;1990	CAGL0C00968g	40.364	65	1.00e-63	237
root_007596;1990	CAGL0C00968g	40.364	65	1.00e-63	237
root_007596;1990	CAGL0C00968g	42.797	65	8.12e-59	221
root_007596;1990	CAGL0C00968g	37.045	65	2.46e-47	184
root_007596;1990	CAGL0I00209g	43.590	41	1.26e-53	206
root_007596;1990	CAGL0I00209g	42.144	41	8.98e-49	190
root_007596;1990	CAGL0I00209g	38.743	41	3.61e-46	181
root_007596;1990	CAGL0I10246g	29.623	76	1.26e-46	183
root_007596;1990	CAGL0I10246g	29.123	76	2.72e-45	179
root_007596;1990	CAGL0I10246g	30.183	76	3.25e-45	179
root_007596;1990	CAGL0I10246g	30.098	76	3.33e-45	179
root_007596;1990	CAGL0I10246g	30.266	76	1.80e-44	176
root_007596;1990	CAGL0I10246g	28.991	76	2.96e-43	172
root_007596;1990	CAGL0I10246g	29.072	76	3.12e-43	172
root_007596;1990	CAGL0I10246g	29.614	76	5.47e-43	171
root_007596;1990	CAGL0I10246g	30.049	76	1.22e-42	170
root_007596;1990	CAGL0I10246g	30.300	76	3.12e-30	129
root_007596;1990	CAGL0I10246g	29.270	76	7.38e-28	121
root_007596;1990	CAGL0I10246g	31.445	76	8.11e-18	88.6
root_007596;1990	CAGL0I10246g	31.309	76	4.72e-17	86.3
root_007596;1990	CAGL0I10246g	31.311	76	1.13e-15	81.6
root_007596;1990	CAGL0I10246g	31.518	76	4.50e-15	79.7
root_007596;1990	CAGL0I10246g	31.034	76	1.19e-12	71.6
root_007596;1990	CAGL0I10246g	30.928	76	8.12e-12	68.9
root_007596;1990	CAGL0D06743g	32.343	83	9.42e-42	166
root_007596;1990	CAGL0D06743g	37.407	83	1.04e-30	130
root_007596;1990	CAGL0D06743g	33.656	83	2.39e-30	129
root_007596;1990	CAGL0D06743g	34.301	83	1.15e-24	110
root_007596;1990	CAGL0L10092g	33.188	81	6.30e-39	157
root_007596;1990	CAGL0L10092g	35.674	81	2.51e-36	149
root_007596;1990	CAGL0L10092g	33.020	81	1.09e-34	143
root_007596;1990	CAGL0L10092g	37.727	81	1.19e-32	137
root_007596;1990	CAGL0L10092g	31.142	81	3.70e-25	112
root_007596;1990	CAGL0I10098g	41.880	63	6.12e-33	138
root_007596;1990	CAGL0I10098g	54.315	63	1.39e-29	127
root_007596;1990	CAGL0I10098g	63.200	63	4.32e-28	122
root_007596;1990	CAGL0I10098g	43.824	63	4.91e-28	122
root_007596;1990	CAGL0I10098g	58.235	63	1.84e-27	120
root_007596;1990	CAGL0I10098g	58.235	63	1.84e-27	120
root_007596;1990	CAGL0I10098g	58.235	63	1.84e-27	120
root_007596;1990	CAGL0I10098g	58.235	63	1.84e-27	120
root_007596;1990	CAGL0I10098g	58.235	63	1.84e-27	120
root_007596;1990	CAGL0I10098g	58.235	63	1.84e-27	120
