cluster_id,gene_id,species,homology_class,ohnolog_partner,ohnolog_evidence,outgroup_orthologs
Cluster8443,gene-YGR283C,S_cerevisiae,ohnolog,gene-YMR310C,WGD_2:1_pattern,"{'C_albicans': 'orf19.4563', 'K_lactis': 'gene:KLLA0_F03058g'}"
Cluster3820,gene-YML074C,S_cerevisiae,ohnolog,gene-YLR449W,WGD_2:1_pattern,"{'C_albicans': 'orf19.1030', 'K_lactis': 'gene:KLLA0_B04664g'}"
Cluster3820,gene-YLR449W,S_cerevisiae,ohnolog,gene-YML074C,WGD_2:1_pattern,"{'C_albicans': 'orf19.1030', 'K_lactis': 'gene:KLLA0_B04664g'}"
Cluster3820,CAGL0L11484g,C_glabrata,ohnolog,CAGL0M00638g,WGD_2:1_pattern,"{'C_albicans': 'orf19.1030', 'K_lactis': 'gene:KLLA0_B04664g'}"
Cluster3820,CAGL0M00638g,C_glabrata,ohnolog,CAGL0L11484g,WGD_2:1_pattern,"{'C_albicans': 'orf19.1030', 'K_lactis': 'gene:KLLA0_B04664g'}"
Cluster8966,gene-YDR500C,S_cerevisiae,ohnolog,gene-YLR185W,WGD_2:1_pattern,"{'C_albicans': 'orf19.667.1', 'K_lactis': 'gene:KLLA0_C01870g'}"
Cluster8966,gene-YLR185W,S_cerevisiae,ohnolog,gene-YDR500C,WGD_2:1_pattern,"{'C_albicans': 'orf19.667.1', 'K_lactis': 'gene:KLLA0_C01870g'}"
Cluster7421,CAGL0K09702g,C_glabrata,ohnolog,CAGL0K02629g,WGD_2:1_pattern,"{'C_albicans': 'orf19.2394', 'K_lactis': 'gene:KLLA0_F24464g'}"
Cluster7421,CAGL0K02629g,C_glabrata,ohnolog,CAGL0K09702g,WGD_2:1_pattern,"{'C_albicans': 'orf19.2394', 'K_lactis': 'gene:KLLA0_F24464g'}"
Cluster3953,gene-YDR119W,S_cerevisiae,ohnolog,gene-YBR293W,WGD_2:1_pattern,{'C_albicans': 'orf19.1308'}
Cluster3953,gene-YBR293W,S_cerevisiae,ohnolog,gene-YDR119W,WGD_2:1_pattern,{'C_albicans': 'orf19.1308'}
Cluster6139,gene-YHR043C,S_cerevisiae,ohnolog,gene-YHR044C,WGD_2:1_pattern,"{'C_albicans': 'orf19.3392', 'K_lactis': 'gene:KLLA0_C11143g'}"
Cluster6139,gene-YHR044C,S_cerevisiae,ohnolog,gene-YHR043C,WGD_2:1_pattern,"{'C_albicans': 'orf19.3392', 'K_lactis': 'gene:KLLA0_C11143g'}"
Cluster2500,CAGL0E04642g,C_glabrata,ohnolog,CAGL0M01782g,WGD_2:1_pattern,"{'C_albicans': 'orf19.4993', 'K_lactis': 'gene:KLLA0_C14520g'}"
Cluster2500,CAGL0M01782g,C_glabrata,ohnolog,CAGL0E04642g,WGD_2:1_pattern,"{'C_albicans': 'orf19.4993', 'K_lactis': 'gene:KLLA0_C14520g'}"
Cluster2738,gene-YCR037C,S_cerevisiae,ohnolog,gene-YJL198W,WGD_2:1_pattern,"{'C_albicans': 'orf19.2454', 'K_lactis': 'gene:KLLA0_C03454g'}"
Cluster2738,gene-YJL198W,S_cerevisiae,ohnolog,gene-YCR037C,WGD_2:1_pattern,"{'C_albicans': 'orf19.2454', 'K_lactis': 'gene:KLLA0_C03454g'}"
Cluster2329,CAGL0H02145g,C_glabrata,ohnolog,CAGL0M01254g,WGD_2:1_pattern,"{'C_albicans': 'orf19.4433', 'K_lactis': 'gene:KLLA0_E17139g'}"
Cluster2329,CAGL0M01254g,C_glabrata,ohnolog,CAGL0H02145g,WGD_2:1_pattern,"{'C_albicans': 'orf19.4433', 'K_lactis': 'gene:KLLA0_E17139g'}"
Cluster584,gene-YDR475C,S_cerevisiae,ohnolog,gene-YOR019W,WGD_2:1_pattern,"{'C_albicans': 'orf19.3213', 'K_lactis': 'gene:KLLA0_F02684g'}"
Cluster584,gene-YOR019W,S_cerevisiae,ohnolog,gene-YDR475C,WGD_2:1_pattern,"{'C_albicans': 'orf19.3213', 'K_lactis': 'gene:KLLA0_F02684g'}"
Cluster584,CAGL0M08954g,C_glabrata,ohnolog,CAGL0H08261g,WGD_2:1_pattern,"{'C_albicans': 'orf19.3213', 'K_lactis': 'gene:KLLA0_F02684g'}"
Cluster584,CAGL0H08261g,C_glabrata,ohnolog,CAGL0M08954g,WGD_2:1_pattern,"{'C_albicans': 'orf19.3213', 'K_lactis': 'gene:KLLA0_F02684g'}"
Cluster3663,gene-YLR264W,S_cerevisiae,ohnolog,gene-YOR167C,WGD_2:1_pattern,"{'C_albicans': 'orf19.7048.1', 'K_lactis': 'gene:KLLA0_F20383g'}"
Cluster3663,gene-YOR167C,S_cerevisiae,ohnolog,gene-YLR264W,WGD_2:1_pattern,"{'C_albicans': 'orf19.7048.1', 'K_lactis': 'gene:KLLA0_F20383g'}"
Cluster3663,CAGL0K06061g,C_glabrata,ohnolog,CAGL0L04510g,WGD_2:1_pattern,"{'C_albicans': 'orf19.7048.1', 'K_lactis': 'gene:KLLA0_F20383g'}"
Cluster3663,CAGL0L04510g,C_glabrata,ohnolog,CAGL0K06061g,WGD_2:1_pattern,"{'C_albicans': 'orf19.7048.1', 'K_lactis': 'gene:KLLA0_F20383g'}"
Cluster5488,gene-YIL133C,S_cerevisiae,ohnolog,gene-YNL069C,WGD_2:1_pattern,"{'C_albicans': 'orf19.6085', 'K_lactis': 'gene:KLLA0_F04675g'}"
Cluster5488,gene-YNL069C,S_cerevisiae,ohnolog,gene-YIL133C,WGD_2:1_pattern,"{'C_albicans': 'orf19.6085', 'K_lactis': 'gene:KLLA0_F04675g'}"
Cluster228,gene-YPL077C,S_cerevisiae,ohnolog,gene-YBR197C,WGD_2:1_pattern,{'K_lactis': 'gene:KLLA0_E23497g'}
Cluster228,gene-YBR197C,S_cerevisiae,ohnolog,gene-YPL077C,WGD_2:1_pattern,{'K_lactis': 'gene:KLLA0_E23497g'}
Cluster228,CAGL0H05423g,C_glabrata,ohnolog,CAGL0M05313g,WGD_2:1_pattern,{'K_lactis': 'gene:KLLA0_E23497g'}
Cluster228,CAGL0M05313g,C_glabrata,ohnolog,CAGL0H05423g,WGD_2:1_pattern,{'K_lactis': 'gene:KLLA0_E23497g'}
Cluster7442,gene-YPR158W,S_cerevisiae,ohnolog,gene-YGR142W,WGD_2:1_pattern,{'K_lactis': 'gene:KLLA0_E03763g'}
Cluster7442,gene-YGR142W,S_cerevisiae,ohnolog,gene-YPR158W,WGD_2:1_pattern,{'K_lactis': 'gene:KLLA0_E03763g'}
Cluster973,gene-YJL083W,S_cerevisiae,ohnolog,gene-YKR019C,WGD_2:1_pattern,"{'C_albicans': 'orf19.6953', 'K_lactis': 'gene:KLLA0_D02222g'}"
Cluster973,gene-YKR019C,S_cerevisiae,ohnolog,gene-YJL083W,WGD_2:1_pattern,"{'C_albicans': 'orf19.6953', 'K_lactis': 'gene:KLLA0_D02222g'}"
Cluster5323,gene-YOL154W,S_cerevisiae,ohnolog,gene-YJL172W,WGD_2:1_pattern,"{'C_albicans': 'orf19.2686', 'K_lactis': 'gene:KLLA0_F01903g'}"
Cluster5323,gene-YJL172W,S_cerevisiae,ohnolog,gene-YOL154W,WGD_2:1_pattern,"{'C_albicans': 'orf19.2686', 'K_lactis': 'gene:KLLA0_F01903g'}"
Cluster5900,CAGL0I01188g,C_glabrata,ohnolog,CAGL0A02552g,WGD_2:1_pattern,"{'C_albicans': 'orf19.3013', 'K_lactis': 'gene:KLLA0_E21583g'}"
Cluster5900,CAGL0A02552g,C_glabrata,ohnolog,CAGL0I01188g,WGD_2:1_pattern,"{'C_albicans': 'orf19.3013', 'K_lactis': 'gene:KLLA0_E21583g'}"
Cluster7072,gene-YLR367W,S_cerevisiae,ohnolog,gene-YJL190C,WGD_2:1_pattern,"{'C_albicans': 'orf19.6265', 'K_lactis': 'gene:KLLA0_B07601g'}"
Cluster7072,gene-YJL190C,S_cerevisiae,ohnolog,gene-YLR367W,WGD_2:1_pattern,"{'C_albicans': 'orf19.6265', 'K_lactis': 'gene:KLLA0_B07601g'}"
Cluster2978,gene-YKR075C,S_cerevisiae,ohnolog,gene-YOR062C,WGD_2:1_pattern,"{'C_albicans': 'orf19.6983', 'K_lactis': 'gene:KLLA0_F16489g'}"
Cluster2978,gene-YOR062C,S_cerevisiae,ohnolog,gene-YKR075C,WGD_2:1_pattern,"{'C_albicans': 'orf19.6983', 'K_lactis': 'gene:KLLA0_F16489g'}"
Cluster2978,CAGL0L10362g,C_glabrata,ohnolog,CAGL0G02057g,WGD_2:1_pattern,"{'C_albicans': 'orf19.6983', 'K_lactis': 'gene:KLLA0_F16489g'}"
Cluster2978,CAGL0G02057g,C_glabrata,ohnolog,CAGL0L10362g,WGD_2:1_pattern,"{'C_albicans': 'orf19.6983', 'K_lactis': 'gene:KLLA0_F16489g'}"
Cluster2676,gene-YIL069C,S_cerevisiae,ohnolog,gene-YER074W,WGD_2:1_pattern,"{'C_albicans': 'orf19.5466', 'K_lactis': 'gene:KLLA0_C07755g'}"
Cluster2676,gene-YER074W,S_cerevisiae,ohnolog,gene-YIL069C,WGD_2:1_pattern,"{'C_albicans': 'orf19.5466', 'K_lactis': 'gene:KLLA0_C07755g'}"
Cluster420,gene-YBR172C,S_cerevisiae,ohnolog,gene-YPL105C,WGD_2:1_pattern,"{'C_albicans': 'orf19.3141', 'K_lactis': 'gene:KLLA0_E24531g'}"
Cluster420,gene-YPL105C,S_cerevisiae,ohnolog,gene-YBR172C,WGD_2:1_pattern,"{'C_albicans': 'orf19.3141', 'K_lactis': 'gene:KLLA0_E24531g'}"
Cluster420,CAGL0M06149g,C_glabrata,ohnolog,CAGL0H05929g,WGD_2:1_pattern,"{'C_albicans': 'orf19.3141', 'K_lactis': 'gene:KLLA0_E24531g'}"
Cluster420,CAGL0H05929g,C_glabrata,ohnolog,CAGL0M06149g,WGD_2:1_pattern,"{'C_albicans': 'orf19.3141', 'K_lactis': 'gene:KLLA0_E24531g'}"
Cluster8504,CAGL0F04081g,C_glabrata,ohnolog,CAGL0M01716g,WGD_2:1_pattern,"{'C_albicans': 'orf19.5908', 'K_lactis': 'gene:KLLA0_E12497g'}"
Cluster8504,CAGL0M01716g,C_glabrata,ohnolog,CAGL0F04081g,WGD_2:1_pattern,"{'C_albicans': 'orf19.5908', 'K_lactis': 'gene:KLLA0_E12497g'}"
Cluster2588,gene-YGL144C,S_cerevisiae,ohnolog,gene-YDL109C,WGD_2:1_pattern,"{'C_albicans': 'orf19.3991', 'K_lactis': 'gene:KLLA0_E14829g'}"
Cluster2588,gene-YDL109C,S_cerevisiae,ohnolog,gene-YGL144C,WGD_2:1_pattern,"{'C_albicans': 'orf19.3991', 'K_lactis': 'gene:KLLA0_E14829g'}"
Cluster8077,gene-YMR142C,S_cerevisiae,ohnolog,gene-YDL082W,WGD_2:1_pattern,"{'C_albicans': 'orf19.2994', 'K_lactis': 'gene:KLLA0_E22001g'}"
Cluster8077,gene-YDL082W,S_cerevisiae,ohnolog,gene-YMR142C,WGD_2:1_pattern,"{'C_albicans': 'orf19.2994', 'K_lactis': 'gene:KLLA0_E22001g'}"
Cluster5711,gene-YIL156W,S_cerevisiae,ohnolog,gene-YKR098C,WGD_2:1_pattern,{'K_lactis': 'gene:KLLA0_A00396g'}
Cluster5711,gene-YKR098C,S_cerevisiae,ohnolog,gene-YIL156W,WGD_2:1_pattern,{'K_lactis': 'gene:KLLA0_A00396g'}
Cluster1702,gene-YGR238C,S_cerevisiae,ohnolog,gene-YHR158C,WGD_2:1_pattern,"{'C_albicans': 'orf19.6092', 'K_lactis': 'gene:KLLA0_E15511g'}"
Cluster1702,gene-YHR158C,S_cerevisiae,ohnolog,gene-YGR238C,WGD_2:1_pattern,"{'C_albicans': 'orf19.6092', 'K_lactis': 'gene:KLLA0_E15511g'}"
Cluster1702,CAGL0F07997g,C_glabrata,ohnolog,CAGL0I02090g,WGD_2:1_pattern,"{'C_albicans': 'orf19.6092', 'K_lactis': 'gene:KLLA0_E15511g'}"
Cluster1702,CAGL0I02090g,C_glabrata,ohnolog,CAGL0F07997g,WGD_2:1_pattern,"{'C_albicans': 'orf19.6092', 'K_lactis': 'gene:KLLA0_E15511g'}"
Cluster6293,gene-YLR266C,S_cerevisiae,ohnolog,gene-YKL222C,WGD_2:1_pattern,"{'C_albicans': 'orf19.1685', 'K_lactis': 'gene:KLLA0_F09559g'}"
Cluster6293,gene-YKL222C,S_cerevisiae,ohnolog,gene-YLR266C,WGD_2:1_pattern,"{'C_albicans': 'orf19.1685', 'K_lactis': 'gene:KLLA0_F09559g'}"
Cluster3867,gene-YDR033W,S_cerevisiae,ohnolog,gene-YBR054W,WGD_2:1_pattern,{'C_albicans': 'orf19.3664'}
Cluster3867,gene-YBR054W,S_cerevisiae,ohnolog,gene-YDR033W,WGD_2:1_pattern,{'C_albicans': 'orf19.3664'}
Cluster3867,CAGL0H10076g,C_glabrata,ohnolog,CAGL0K11880g,WGD_2:1_pattern,{'C_albicans': 'orf19.3664'}
Cluster3867,CAGL0K11880g,C_glabrata,ohnolog,CAGL0H10076g,WGD_2:1_pattern,{'C_albicans': 'orf19.3664'}
Cluster7094,gene-YEL034W,S_cerevisiae,ohnolog,gene-YJR047C,WGD_2:1_pattern,"{'C_albicans': 'orf19.3426', 'K_lactis': 'gene:KLLA0_E22199g'}"
Cluster7094,gene-YJR047C,S_cerevisiae,ohnolog,gene-YEL034W,WGD_2:1_pattern,"{'C_albicans': 'orf19.3426', 'K_lactis': 'gene:KLLA0_E22199g'}"
Cluster7094,CAGL0L01353g,C_glabrata,ohnolog,CAGL0I01430g,WGD_2:1_pattern,"{'C_albicans': 'orf19.3426', 'K_lactis': 'gene:KLLA0_E22199g'}"
Cluster7094,CAGL0I01430g,C_glabrata,ohnolog,CAGL0L01353g,WGD_2:1_pattern,"{'C_albicans': 'orf19.3426', 'K_lactis': 'gene:KLLA0_E22199g'}"
Cluster3830,gene-YER089C,S_cerevisiae,ohnolog,gene-YBL056W,WGD_2:1_pattern,"{'C_albicans': 'orf19.2538', 'K_lactis': 'gene:KLLA0_E19977g'}"
Cluster3830,gene-YBL056W,S_cerevisiae,ohnolog,gene-YER089C,WGD_2:1_pattern,"{'C_albicans': 'orf19.2538', 'K_lactis': 'gene:KLLA0_E19977g'}"
Cluster3830,CAGL0A04301g,C_glabrata,ohnolog,CAGL0I05038g,WGD_2:1_pattern,"{'C_albicans': 'orf19.2538', 'K_lactis': 'gene:KLLA0_E19977g'}"
Cluster3830,CAGL0I05038g,C_glabrata,ohnolog,CAGL0A04301g,WGD_2:1_pattern,"{'C_albicans': 'orf19.2538', 'K_lactis': 'gene:KLLA0_E19977g'}"
Cluster5450,gene-YKR053C,S_cerevisiae,ohnolog,gene-YJL134W,WGD_2:1_pattern,{'C_albicans': 'orf19.3329'}
Cluster5450,gene-YJL134W,S_cerevisiae,ohnolog,gene-YKR053C,WGD_2:1_pattern,{'C_albicans': 'orf19.3329'}
Cluster5450,CAGL0K08272g,C_glabrata,ohnolog,CAGL0I04334g,WGD_2:1_pattern,{'C_albicans': 'orf19.3329'}
Cluster5450,CAGL0I04334g,C_glabrata,ohnolog,CAGL0K08272g,WGD_2:1_pattern,{'C_albicans': 'orf19.3329'}
Cluster870,CAGL0D01892g,C_glabrata,ohnolog,CAGL0J04554g,WGD_2:1_pattern,"{'C_albicans': 'orf19.6287', 'K_lactis': 'gene:KLLA0_F17754g'}"
Cluster870,CAGL0J04554g,C_glabrata,ohnolog,CAGL0D01892g,WGD_2:1_pattern,"{'C_albicans': 'orf19.6287', 'K_lactis': 'gene:KLLA0_F17754g'}"
Cluster94,gene-YLR450W,S_cerevisiae,ohnolog,gene-YML075C,WGD_2:1_pattern,"{'C_albicans': 'orf19.1031', 'K_lactis': 'gene:KLLA0_B04642g'}"
Cluster94,gene-YML075C,S_cerevisiae,ohnolog,gene-YLR450W,WGD_2:1_pattern,"{'C_albicans': 'orf19.1031', 'K_lactis': 'gene:KLLA0_B04642g'}"
Cluster777,gene-YOR384W,S_cerevisiae,ohnolog,gene-YLL051C,WGD_2:1_pattern,"{'C_albicans': 'orf19.1264', 'K_lactis': 'gene:KLLA0_C04906g'}"
Cluster777,gene-YLL051C,S_cerevisiae,ohnolog,gene-YOR384W,WGD_2:1_pattern,"{'C_albicans': 'orf19.1264', 'K_lactis': 'gene:KLLA0_C04906g'}"
Cluster2000,CAGL0H04983g,C_glabrata,ohnolog,CAGL0D01034g,WGD_2:1_pattern,"{'C_albicans': 'orf19.6190', 'K_lactis': 'gene:KLLA0_E05435g'}"
Cluster2000,CAGL0D01034g,C_glabrata,ohnolog,CAGL0H04983g,WGD_2:1_pattern,"{'C_albicans': 'orf19.6190', 'K_lactis': 'gene:KLLA0_E05435g'}"
Cluster9248,CAGL0M01386g,C_glabrata,ohnolog,CAGL0F03267g,WGD_2:1_pattern,"{'C_albicans': 'orf19.4423', 'K_lactis': 'gene:KLLA0_E16919g'}"
Cluster9248,CAGL0F03267g,C_glabrata,ohnolog,CAGL0M01386g,WGD_2:1_pattern,"{'C_albicans': 'orf19.4423', 'K_lactis': 'gene:KLLA0_E16919g'}"
Cluster7498,CAGL0D01474g,C_glabrata,ohnolog,CAGL0K12320g,WGD_2:1_pattern,"{'C_albicans': 'orf19.4183', 'K_lactis': 'gene:KLLA0_B09460g'}"
Cluster7498,CAGL0K12320g,C_glabrata,ohnolog,CAGL0D01474g,WGD_2:1_pattern,"{'C_albicans': 'orf19.4183', 'K_lactis': 'gene:KLLA0_B09460g'}"
Cluster7547,gene-YHR179W,S_cerevisiae,ohnolog,gene-YPL171C,WGD_2:1_pattern,{'K_lactis': 'gene:KLLA0_A09075g'}
Cluster7547,gene-YPL171C,S_cerevisiae,ohnolog,gene-YHR179W,WGD_2:1_pattern,{'K_lactis': 'gene:KLLA0_A09075g'}
Cluster1530,gene-YFL004W,S_cerevisiae,ohnolog,gene-YPL019C,WGD_2:1_pattern,"{'C_albicans': 'orf19.4381', 'K_lactis': 'gene:KLLA0_E12101g'}"
Cluster1530,gene-YPL019C,S_cerevisiae,ohnolog,gene-YFL004W,WGD_2:1_pattern,"{'C_albicans': 'orf19.4381', 'K_lactis': 'gene:KLLA0_E12101g'}"
Cluster8596,gene-YKL126W,S_cerevisiae,ohnolog,gene-YMR104C,WGD_2:1_pattern,"{'C_albicans': 'orf19.399', 'K_lactis': 'gene:KLLA0_B12716g'}"
Cluster8596,gene-YMR104C,S_cerevisiae,ohnolog,gene-YKL126W,WGD_2:1_pattern,"{'C_albicans': 'orf19.399', 'K_lactis': 'gene:KLLA0_B12716g'}"
Cluster8596,CAGL0K03399g,C_glabrata,ohnolog,CAGL0K07458g,WGD_2:1_pattern,"{'C_albicans': 'orf19.399', 'K_lactis': 'gene:KLLA0_B12716g'}"
Cluster8596,CAGL0K07458g,C_glabrata,ohnolog,CAGL0K03399g,WGD_2:1_pattern,"{'C_albicans': 'orf19.399', 'K_lactis': 'gene:KLLA0_B12716g'}"
Cluster1957,gene-YLR083C,S_cerevisiae,ohnolog,gene-YDR107C,WGD_2:1_pattern,"{'C_albicans': 'orf19.2746', 'K_lactis': 'gene:KLLA0_F18931g'}"
Cluster1957,gene-YDR107C,S_cerevisiae,ohnolog,gene-YLR083C,WGD_2:1_pattern,"{'C_albicans': 'orf19.2746', 'K_lactis': 'gene:KLLA0_F18931g'}"
Cluster7374,gene-YFR022W,S_cerevisiae,ohnolog,gene-YOR018W,WGD_2:1_pattern,"{'C_albicans': 'orf19.1509', 'K_lactis': 'gene:KLLA0_D04708g'}"
Cluster7374,gene-YOR018W,S_cerevisiae,ohnolog,gene-YFR022W,WGD_2:1_pattern,"{'C_albicans': 'orf19.1509', 'K_lactis': 'gene:KLLA0_D04708g'}"
Cluster7374,CAGL0K10714g,C_glabrata,ohnolog,CAGL0A02046g,WGD_2:1_pattern,"{'C_albicans': 'orf19.1509', 'K_lactis': 'gene:KLLA0_D04708g'}"
Cluster7374,CAGL0A02046g,C_glabrata,ohnolog,CAGL0K10714g,WGD_2:1_pattern,"{'C_albicans': 'orf19.1509', 'K_lactis': 'gene:KLLA0_D04708g'}"
Cluster6131,gene-YBR048W,S_cerevisiae,ohnolog,gene-YDR025W,WGD_2:1_pattern,"{'C_albicans': 'orf19.4149.1', 'K_lactis': 'gene:KLLA0_A10483g'}"
Cluster6131,gene-YDR025W,S_cerevisiae,ohnolog,gene-YBR048W,WGD_2:1_pattern,"{'C_albicans': 'orf19.4149.1', 'K_lactis': 'gene:KLLA0_A10483g'}"
Cluster3852,gene-YMR040W,S_cerevisiae,ohnolog,gene-YKL065C,WGD_2:1_pattern,"{'C_albicans': 'orf19.5669', 'K_lactis': 'gene:KLLA0_F26829g'}"
Cluster3852,gene-YKL065C,S_cerevisiae,ohnolog,gene-YMR040W,WGD_2:1_pattern,"{'C_albicans': 'orf19.5669', 'K_lactis': 'gene:KLLA0_F26829g'}"
Cluster6108,CAGL0I05258g,C_glabrata,ohnolog,CAGL0J02640g,WGD_2:1_pattern,"{'C_albicans': 'orf19.7234', 'K_lactis': 'gene:KLLA0_E04137g'}"
Cluster6108,CAGL0J02640g,C_glabrata,ohnolog,CAGL0I05258g,WGD_2:1_pattern,"{'C_albicans': 'orf19.7234', 'K_lactis': 'gene:KLLA0_E04137g'}"
Cluster7101,gene-YDL049C,S_cerevisiae,ohnolog,gene-YJL174W,WGD_2:1_pattern,{'C_albicans': 'orf19.5861'}
Cluster7101,gene-YJL174W,S_cerevisiae,ohnolog,gene-YDL049C,WGD_2:1_pattern,{'C_albicans': 'orf19.5861'}
Cluster7101,CAGL0H07997g,C_glabrata,ohnolog,CAGL0C00363g,WGD_2:1_pattern,{'C_albicans': 'orf19.5861'}
Cluster7101,CAGL0C00363g,C_glabrata,ohnolog,CAGL0H07997g,WGD_2:1_pattern,{'C_albicans': 'orf19.5861'}
Cluster4473,gene-YOR342C,S_cerevisiae,ohnolog,gene-YAL037W,WGD_2:1_pattern,"{'C_albicans': 'orf19.4824', 'K_lactis': 'gene:KLLA0_F23309g'}"
Cluster4473,gene-YAL037W,S_cerevisiae,ohnolog,gene-YOR342C,WGD_2:1_pattern,"{'C_albicans': 'orf19.4824', 'K_lactis': 'gene:KLLA0_F23309g'}"
Cluster2431,gene-YER019C-A,S_cerevisiae,ohnolog,gene-YER087C-B,WGD_2:1_pattern,"{'C_albicans': 'orf19.2533.1', 'K_lactis': 'gene:KLLA0_E19823g'}"
Cluster2431,gene-YER087C-B,S_cerevisiae,ohnolog,gene-YER019C-A,WGD_2:1_pattern,"{'C_albicans': 'orf19.2533.1', 'K_lactis': 'gene:KLLA0_E19823g'}"
Cluster2431,CAGL0A04191g,C_glabrata,ohnolog,CAGL0I05098g,WGD_2:1_pattern,"{'C_albicans': 'orf19.2533.1', 'K_lactis': 'gene:KLLA0_E19823g'}"
Cluster2431,CAGL0I05098g,C_glabrata,ohnolog,CAGL0A04191g,WGD_2:1_pattern,"{'C_albicans': 'orf19.2533.1', 'K_lactis': 'gene:KLLA0_E19823g'}"
Cluster4488,gene-YAL056W,S_cerevisiae,ohnolog,gene-YOR371C,WGD_2:1_pattern,"{'C_albicans': 'orf19.4577', 'K_lactis': 'gene:KLLA0_F00374g'}"
Cluster4488,gene-YOR371C,S_cerevisiae,ohnolog,gene-YAL056W,WGD_2:1_pattern,"{'C_albicans': 'orf19.4577', 'K_lactis': 'gene:KLLA0_F00374g'}"
Cluster4488,CAGL0L00627g,C_glabrata,ohnolog,CAGL0J07282g,WGD_2:1_pattern,"{'C_albicans': 'orf19.4577', 'K_lactis': 'gene:KLLA0_F00374g'}"
Cluster4488,CAGL0J07282g,C_glabrata,ohnolog,CAGL0L00627g,WGD_2:1_pattern,"{'C_albicans': 'orf19.4577', 'K_lactis': 'gene:KLLA0_F00374g'}"
Cluster1444,gene-YIL130W,S_cerevisiae,ohnolog,gene-YJL206C,WGD_2:1_pattern,{'C_albicans': 'orf19.166'}
Cluster1444,gene-YJL206C,S_cerevisiae,ohnolog,gene-YIL130W,WGD_2:1_pattern,{'C_albicans': 'orf19.166'}
Cluster1444,CAGL0G08844g,C_glabrata,ohnolog,CAGL0F02519g,WGD_2:1_pattern,{'C_albicans': 'orf19.166'}
Cluster1444,CAGL0F02519g,C_glabrata,ohnolog,CAGL0G08844g,WGD_2:1_pattern,{'C_albicans': 'orf19.166'}
Cluster2518,gene-YPR081C,S_cerevisiae,ohnolog,gene-YBR121C,WGD_2:1_pattern,"{'C_albicans': 'orf19.437', 'K_lactis': 'gene:KLLA0_B08932g'}"
Cluster2518,gene-YBR121C,S_cerevisiae,ohnolog,gene-YPR081C,WGD_2:1_pattern,"{'C_albicans': 'orf19.437', 'K_lactis': 'gene:KLLA0_B08932g'}"
Cluster8626,CAGL0K07524g,C_glabrata,ohnolog,CAGL0K07546g,WGD_2:1_pattern,{'K_lactis': 'gene:KLLA0_B12628g'}
Cluster8626,CAGL0K07546g,C_glabrata,ohnolog,CAGL0K07524g,WGD_2:1_pattern,{'K_lactis': 'gene:KLLA0_B12628g'}
Cluster4897,gene-YPL119C,S_cerevisiae,ohnolog,gene-YOR204W,WGD_2:1_pattern,"{'C_albicans': 'orf19.7392', 'K_lactis': 'gene:KLLA0_F01034g'}"
Cluster4897,gene-YOR204W,S_cerevisiae,ohnolog,gene-YPL119C,WGD_2:1_pattern,"{'C_albicans': 'orf19.7392', 'K_lactis': 'gene:KLLA0_F01034g'}"
Cluster4897,CAGL0J06908g,C_glabrata,ohnolog,CAGL0L02915g,WGD_2:1_pattern,"{'C_albicans': 'orf19.7392', 'K_lactis': 'gene:KLLA0_F01034g'}"
Cluster4897,CAGL0L02915g,C_glabrata,ohnolog,CAGL0J06908g,WGD_2:1_pattern,"{'C_albicans': 'orf19.7392', 'K_lactis': 'gene:KLLA0_F01034g'}"
Cluster4275,CAGL0M12100g,C_glabrata,ohnolog,CAGL0H08107g,WGD_2:1_pattern,{'K_lactis': 'gene:KLLA0_E16765g'}
Cluster4275,CAGL0H08107g,C_glabrata,ohnolog,CAGL0M12100g,WGD_2:1_pattern,{'K_lactis': 'gene:KLLA0_E16765g'}
Cluster8457,CAGL0D00682g,C_glabrata,ohnolog,CAGL0M09955g,WGD_2:1_pattern,"{'C_albicans': 'orf19.5953', 'K_lactis': 'gene:KLLA0_B03047g'}"
Cluster8457,CAGL0M09955g,C_glabrata,ohnolog,CAGL0D00682g,WGD_2:1_pattern,"{'C_albicans': 'orf19.5953', 'K_lactis': 'gene:KLLA0_B03047g'}"
Cluster59,gene-YGR201C,S_cerevisiae,ohnolog,gene-YPL048W,WGD_2:1_pattern,"{'C_albicans': 'orf19.7382', 'K_lactis': 'gene:KLLA0_D11594g'}"
Cluster59,gene-YPL048W,S_cerevisiae,ohnolog,gene-YGR201C,WGD_2:1_pattern,"{'C_albicans': 'orf19.7382', 'K_lactis': 'gene:KLLA0_D11594g'}"
Cluster5809,CAGL0C03894g,C_glabrata,ohnolog,CAGL0H09262g,WGD_2:1_pattern,{'C_albicans': 'orf19.753'}
Cluster5809,CAGL0H09262g,C_glabrata,ohnolog,CAGL0C03894g,WGD_2:1_pattern,{'C_albicans': 'orf19.753'}
Cluster1446,CAGL0K05841g,C_glabrata,ohnolog,CAGL0B03421g,WGD_2:1_pattern,"{'C_albicans': 'orf19.6182', 'K_lactis': 'gene:KLLA0_F22990g'}"
Cluster1446,CAGL0B03421g,C_glabrata,ohnolog,CAGL0K05841g,WGD_2:1_pattern,"{'C_albicans': 'orf19.6182', 'K_lactis': 'gene:KLLA0_F22990g'}"
Cluster5489,gene-YKR089C,S_cerevisiae,ohnolog,gene-YOR081C,WGD_2:1_pattern,"{'C_albicans': 'orf19.5426', 'K_lactis': 'gene:KLLA0_A07557g'}"
