cluster_id,gene_id,species,homology_class
Cluster3327,CAGL0L02585g,C_glabrata,pure_ortholog
Cluster3327,orf19.3809,C_albicans,pure_ortholog
Cluster3328,orf19.4657,C_albicans,pure_ortholog
Cluster3328,gene-YHR004C,S_cerevisiae,pure_ortholog
Cluster3328,CAGL0K02959g,C_glabrata,pure_ortholog
Cluster3328,gene:KLLA0_E18613g,K_lactis,pure_ortholog
Cluster3329,gene-YMR067C,S_cerevisiae,pure_ortholog
Cluster3329,CAGL0F06633g,C_glabrata,pure_ortholog
Cluster3329,gene:KLLA0_F26026g,K_lactis,pure_ortholog
Cluster3329,orf19.1359,C_albicans,pure_ortholog
Cluster3330,orf19.6411,C_albicans,pure_ortholog
Cluster3330,gene:KLLA0_E05193g,K_lactis,pure_ortholog
Cluster3330,CAGL0H06501g,C_glabrata,pure_ortholog
Cluster3330,gene-YLR386W,S_cerevisiae,pure_ortholog
Cluster3331,orf19.183,C_albicans,pure_ortholog
Cluster3331,gene:KLLA0_F00968g,K_lactis,pure_ortholog
Cluster3331,gene-YOR202W,S_cerevisiae,pure_ortholog
Cluster3331,CAGL0L02937g,C_glabrata,pure_ortholog
Cluster3332,orf19.4346,C_albicans,pure_ortholog
Cluster3332,gene-YPL085W,S_cerevisiae,pure_ortholog
Cluster3332,CAGL0H05577g,C_glabrata,pure_ortholog
Cluster3332,gene:KLLA0_E23915g,K_lactis,pure_ortholog
Cluster3335,orf19.6377,C_albicans,pure_ortholog
Cluster3335,gene-YDR435C,S_cerevisiae,pure_ortholog
Cluster3335,CAGL0F03201g,C_glabrata,pure_ortholog
Cluster3335,gene:KLLA0_B01089g,K_lactis,pure_ortholog
Cluster3341,orf19.947,C_albicans,pure_ortholog
Cluster3341,gene:KLLA0_B13365g,K_lactis,pure_ortholog
Cluster3341,CAGL0M10329g,C_glabrata,pure_ortholog
Cluster3341,gene-YKL003C,S_cerevisiae,pure_ortholog
Cluster3343,gene-YBL036C,S_cerevisiae,pure_ortholog
Cluster3343,CAGL0F04367g,C_glabrata,pure_ortholog
Cluster3343,gene:KLLA0_B12265g,K_lactis,pure_ortholog
Cluster3343,orf19.2794,C_albicans,pure_ortholog
Cluster3344,gene:KLLA0_A02211g,K_lactis,pure_ortholog
Cluster3344,gene-YDR408C,S_cerevisiae,pure_ortholog
Cluster3344,CAGL0F02761g,C_glabrata,pure_ortholog
Cluster3344,orf19.5789,C_albicans,pure_ortholog
Cluster3345,orf19.3759,C_albicans,pure_ortholog
Cluster3345,gene-YPL101W,S_cerevisiae,pure_ortholog
Cluster3345,CAGL0H05863g,C_glabrata,pure_ortholog
Cluster3345,gene:KLLA0_E24355g,K_lactis,pure_ortholog
Cluster3347,orf19.945,C_albicans,pure_ortholog
Cluster3347,CAGL0K02827g,C_glabrata,pure_ortholog
Cluster3347,gene-YKL002W,S_cerevisiae,pure_ortholog
Cluster3347,gene:KLLA0_B13343g,K_lactis,pure_ortholog
Cluster3348,orf19.946,C_albicans,pure_ortholog
Cluster3348,gene:KLLA0_B13321g,K_lactis,pure_ortholog
Cluster3348,gene-YKL001C,S_cerevisiae,pure_ortholog
Cluster3348,CAGL0L02321g,C_glabrata,pure_ortholog
Cluster3349,gene:KLLA0_E07437g,K_lactis,pure_ortholog
Cluster3349,gene-YNL307C,S_cerevisiae,pure_ortholog
Cluster3349,CAGL0E01683g,C_glabrata,pure_ortholog
Cluster3349,orf19.3459,C_albicans,pure_ortholog
Cluster3350,gene:KLLA0_C15587g,K_lactis,pure_ortholog
Cluster3350,CAGL0K01067g,C_glabrata,pure_ortholog
Cluster3350,gene-YGR082W,S_cerevisiae,pure_ortholog
Cluster3350,orf19.2953,C_albicans,pure_ortholog
Cluster3351,gene:KLLA0_B09790g,K_lactis,pure_ortholog
Cluster3351,gene-YBR160W,S_cerevisiae,pure_ortholog
Cluster3351,CAGL0H07535g,C_glabrata,pure_ortholog
Cluster3351,orf19.3856,C_albicans,pure_ortholog
Cluster3352,orf19.6250,C_albicans,pure_ortholog
Cluster3352,gene-YPR129W,S_cerevisiae,pure_ortholog
Cluster3352,CAGL0L04796g,C_glabrata,pure_ortholog
Cluster3352,gene:KLLA0_B11297g,K_lactis,pure_ortholog
Cluster3353,orf19.6275,C_albicans,pure_ortholog
Cluster3353,gene-YBR028C,S_cerevisiae,pure_ortholog
Cluster3353,CAGL0B04301g,C_glabrata,pure_ortholog
Cluster3353,gene:KLLA0_F24618g,K_lactis,pure_ortholog
Cluster3354,gene-YKL139W,S_cerevisiae,pure_ortholog
Cluster3354,CAGL0D02002g,C_glabrata,pure_ortholog
Cluster3354,gene:KLLA0_E12145g,K_lactis,pure_ortholog
Cluster3354,orf19.1619,C_albicans,pure_ortholog
Cluster3355,CAGL0E05720g,C_glabrata,pure_ortholog
Cluster3355,gene-YPL209C,S_cerevisiae,pure_ortholog
Cluster3355,gene:KLLA0_B02332g,K_lactis,pure_ortholog
Cluster3355,orf19.3474,C_albicans,pure_ortholog
Cluster3357,orf19.131.2,C_albicans,pure_ortholog
Cluster3357,gene:KLLA0_B08415g,K_lactis,pure_ortholog
Cluster3357,gene-YPR063C,S_cerevisiae,pure_ortholog
Cluster3357,CAGL0D01540g,C_glabrata,pure_ortholog
Cluster3358,gene:KLLA0_A03663g,K_lactis,pure_ortholog
Cluster3358,CAGL0M12166g,C_glabrata,pure_ortholog
Cluster3358,gene-YAL043C,S_cerevisiae,pure_ortholog
Cluster3358,orf19.7041,C_albicans,pure_ortholog
Cluster3359,orf19.568,C_albicans,pure_ortholog
Cluster3359,gene:KLLA0_C14410g,K_lactis,pure_ortholog
Cluster3359,gene-YOL052C,S_cerevisiae,pure_ortholog
Cluster3359,CAGL0H02607g,C_glabrata,pure_ortholog
Cluster3360,orf19.6846,C_albicans,pure_ortholog
Cluster3360,gene:KLLA0_D11990g,K_lactis,pure_ortholog
Cluster3360,gene-YPL031C,S_cerevisiae,pure_ortholog
Cluster3360,CAGL0L12474g,C_glabrata,pure_ortholog
Cluster3361,gene:KLLA0_B11385g,K_lactis,pure_ortholog
Cluster3361,CAGL0L04774g,C_glabrata,pure_ortholog
Cluster3361,gene-YGR116W,S_cerevisiae,pure_ortholog
Cluster3361,orf19.7136,C_albicans,pure_ortholog
Cluster3362,gene:KLLA0_E06909g,K_lactis,pure_ortholog
Cluster3362,gene-YBL090W,S_cerevisiae,pure_ortholog
Cluster3362,CAGL0H04565g,C_glabrata,pure_ortholog
Cluster3362,orf19.2852,C_albicans,pure_ortholog
Cluster3365,gene-YMR260C,S_cerevisiae,pure_ortholog
Cluster3365,CAGL0H02409g,C_glabrata,pure_ortholog
Cluster3365,gene:KLLA0_E11287g,K_lactis,pure_ortholog
Cluster3365,orf19.5351,C_albicans,pure_ortholog
Cluster3367,CAGL0M04191g,C_glabrata,pure_ortholog
Cluster3367,gene-YDR144C,S_cerevisiae,pure_ortholog
Cluster3367,gene:KLLA0_E04049g,K_lactis,pure_ortholog
Cluster3367,orf19.6928,C_albicans,pure_ortholog
Cluster3368,orf19.1891,C_albicans,pure_ortholog
Cluster3368,gene:KLLA0_D05929g,K_lactis,pure_ortholog
Cluster3368,CAGL0M02211g,C_glabrata,pure_ortholog
Cluster3368,gene-YPL154C,S_cerevisiae,pure_ortholog
Cluster3370,orf19.3827,C_albicans,pure_ortholog
Cluster3370,CAGL0G02321g,C_glabrata,pure_ortholog
Cluster3370,gene-YKR087C,S_cerevisiae,pure_ortholog
Cluster3370,gene:KLLA0_A07711g,K_lactis,pure_ortholog
Cluster3374,gene:KLLA0_C17204g,K_lactis,pure_ortholog
Cluster3374,gene-YLR309C,S_cerevisiae,pure_ortholog
Cluster3374,CAGL0E03454g,C_glabrata,pure_ortholog
Cluster3374,orf19.2410,C_albicans,pure_ortholog
Cluster3376,orf19.880,C_albicans,pure_ortholog
Cluster3376,gene:KLLA0_F22110g,K_lactis,pure_ortholog
Cluster3376,CAGL0A01848g,C_glabrata,pure_ortholog
Cluster3376,gene-YHR098C,S_cerevisiae,pure_ortholog
Cluster3377,gene:KLLA0_D13398g,K_lactis,pure_ortholog
Cluster3377,gene-YIR006C,S_cerevisiae,pure_ortholog
Cluster3377,CAGL0J01892g,C_glabrata,pure_ortholog
Cluster3377,orf19.886,C_albicans,pure_ortholog
Cluster3378,CAGL0H10494g,C_glabrata,pure_ortholog
Cluster3378,gene-YDL116W,S_cerevisiae,pure_ortholog
Cluster3378,gene:KLLA0_E09087g,K_lactis,pure_ortholog
Cluster3378,orf19.1298,C_albicans,pure_ortholog
Cluster3379,orf19.6003,C_albicans,pure_ortholog
Cluster3379,CAGL0C00407g,C_glabrata,pure_ortholog
Cluster3379,gene-YLR094C,S_cerevisiae,pure_ortholog
Cluster3379,gene:KLLA0_F19492g,K_lactis,pure_ortholog
Cluster3380,orf19.3259,C_albicans,pure_ortholog
Cluster3380,gene-YIR022W,S_cerevisiae,pure_ortholog
Cluster3380,CAGL0F06721g,C_glabrata,pure_ortholog
Cluster3380,gene:KLLA0_E18261g,K_lactis,pure_ortholog
Cluster3381,orf19.3251,C_albicans,pure_ortholog
Cluster3381,CAGL0L05390g,C_glabrata,pure_ortholog
Cluster3381,gene-YKL013C,S_cerevisiae,pure_ortholog
Cluster3381,gene:KLLA0_E18217g,K_lactis,pure_ortholog
Cluster3382,orf19.6255,C_albicans,pure_ortholog
Cluster3382,gene-YGR117C,S_cerevisiae,pure_ortholog
Cluster3382,CAGL0L04818g,C_glabrata,pure_ortholog
Cluster3382,gene:KLLA0_B11253g,K_lactis,pure_ortholog
Cluster3383,gene:KLLA0_D18458g,K_lactis,pure_ortholog
Cluster3383,gene-YDR188W,S_cerevisiae,pure_ortholog
Cluster3383,CAGL0G08272g,C_glabrata,pure_ortholog
Cluster3383,orf19.3126,C_albicans,pure_ortholog
Cluster3386,gene-YMR068W,S_cerevisiae,pure_ortholog
Cluster3386,CAGL0F06655g,C_glabrata,pure_ortholog
Cluster3386,gene:KLLA0_F26004g,K_lactis,pure_ortholog
Cluster3386,orf19.215,C_albicans,pure_ortholog
Cluster3387,CAGL0H07821g,C_glabrata,pure_ortholog
Cluster3387,gene-YGL238W,S_cerevisiae,pure_ortholog
Cluster3387,gene:KLLA0_A00869g,K_lactis,pure_ortholog
Cluster3387,orf19.1229,C_albicans,pure_ortholog
Cluster3388,gene-YGL237C,S_cerevisiae,pure_ortholog
Cluster3388,CAGL0H07843g,C_glabrata,pure_ortholog
Cluster3388,gene:KLLA0_A00891g,K_lactis,pure_ortholog
Cluster3388,orf19.1228,C_albicans,pure_ortholog
Cluster3389,gene:KLLA0_C14300g,K_lactis,pure_ortholog
Cluster3389,gene-YMR099C,S_cerevisiae,pure_ortholog
Cluster3389,CAGL0K03289g,C_glabrata,pure_ortholog
Cluster3389,orf19.1946,C_albicans,pure_ortholog
Cluster3394,orf19.2288,C_albicans,pure_ortholog
Cluster3394,gene:KLLA0_B13882g,K_lactis,pure_ortholog
Cluster3394,CAGL0F00539g,C_glabrata,pure_ortholog
Cluster3394,gene-YJR064W,S_cerevisiae,pure_ortholog
Cluster3414,CAGL0D01012g,C_glabrata,pure_ortholog
Cluster3414,gene-YDL056W,S_cerevisiae,pure_ortholog
Cluster3414,gene:KLLA0_E05413g,K_lactis,pure_ortholog
Cluster3414,orf19.5855,C_albicans,pure_ortholog
Cluster3417,orf19.4761,C_albicans,pure_ortholog
Cluster3417,gene:KLLA0_F14663g,K_lactis,pure_ortholog
Cluster3417,gene-YOL068C,S_cerevisiae,pure_ortholog
Cluster3417,CAGL0C05357g,C_glabrata,pure_ortholog
Cluster3478,orf19.2785,C_albicans,pure_ortholog
Cluster3478,CAGL0L09713g,C_glabrata,pure_ortholog
Cluster3478,gene-YKL016C,S_cerevisiae,pure_ortholog
Cluster3478,gene:KLLA0_E18107g,K_lactis,pure_ortholog
Cluster3479,gene-YMR128W,S_cerevisiae,pure_ortholog
Cluster3479,CAGL0K03795g,C_glabrata,pure_ortholog
Cluster3479,gene:KLLA0_F17435g,K_lactis,pure_ortholog
Cluster3479,orf19.2090,C_albicans,pure_ortholog
Cluster3480,orf19.209,C_albicans,pure_ortholog
Cluster3480,gene:KLLA0_C08261g,K_lactis,pure_ortholog
Cluster3480,CAGL0L00693g,C_glabrata,pure_ortholog
Cluster3480,gene-YIL049W,S_cerevisiae,pure_ortholog
Cluster3481,gene:KLLA0_D04884g,K_lactis,pure_ortholog
Cluster3481,gene-YNL002C,S_cerevisiae,pure_ortholog
Cluster3481,CAGL0H03773g,C_glabrata,pure_ortholog
Cluster3481,orf19.3867,C_albicans,pure_ortholog
Cluster3482,gene-YGR245C,S_cerevisiae,pure_ortholog
Cluster3482,CAGL0F08129g,C_glabrata,pure_ortholog
Cluster3482,gene:KLLA0_A05456g,K_lactis,pure_ortholog
Cluster3482,orf19.6648,C_albicans,pure_ortholog
Cluster3485,orf19.1555,C_albicans,pure_ortholog
Cluster3485,gene-YDR159W,S_cerevisiae,pure_ortholog
Cluster3485,CAGL0E01111g,C_glabrata,pure_ortholog
Cluster3485,gene:KLLA0_D16775g,K_lactis,pure_ortholog
Cluster3486,CAGL0J01089g,C_glabrata,pure_ortholog
Cluster3486,gene-YJL030W,S_cerevisiae,pure_ortholog
Cluster3486,gene:KLLA0_D09438g,K_lactis,pure_ortholog
Cluster3486,orf19.1040,C_albicans,pure_ortholog
Cluster3502,gene:KLLA0_A06281g,K_lactis,pure_ortholog
Cluster3502,CAGL0G07529g,C_glabrata,pure_ortholog
Cluster3502,gene-YJL179W,S_cerevisiae,pure_ortholog
Cluster3502,orf19.3687,C_albicans,pure_ortholog
Cluster3509,orf19.606,C_albicans,pure_ortholog
Cluster3509,gene-YLR352W,S_cerevisiae,pure_ortholog
Cluster3509,CAGL0B03113g,C_glabrata,pure_ortholog
Cluster3509,gene:KLLA0_A02519g,K_lactis,pure_ortholog
Cluster3511,orf19.2402,C_albicans,pure_ortholog
Cluster3511,gene-YNL222W,S_cerevisiae,pure_ortholog
Cluster3511,CAGL0K05071g,C_glabrata,pure_ortholog
Cluster3511,gene:KLLA0_D19514g,K_lactis,pure_ortholog
Cluster3513,orf19.7383,C_albicans,pure_ortholog
Cluster3513,gene:KLLA0_E12849g,K_lactis,pure_ortholog
Cluster3513,gene-YPL050C,S_cerevisiae,pure_ortholog
Cluster3513,CAGL0L12804g,C_glabrata,pure_ortholog
Cluster3515,orf19.5682,C_albicans,pure_ortholog
Cluster3515,gene-YNL189W,S_cerevisiae,pure_ortholog
Cluster3515,CAGL0J11440g,C_glabrata,pure_ortholog
Cluster3515,gene:KLLA0_D08580g,K_lactis,pure_ortholog
Cluster3516,CAGL0G04015g,C_glabrata,pure_ortholog
Cluster3516,gene-YLL031C,S_cerevisiae,pure_ortholog
Cluster3516,gene:KLLA0_C17534g,K_lactis,pure_ortholog
Cluster3516,orf19.832,C_albicans,pure_ortholog
Cluster3517,orf19.6550,C_albicans,pure_ortholog
Cluster3517,gene-YOR228C,S_cerevisiae,pure_ortholog
Cluster3517,CAGL0J04004g,C_glabrata,pure_ortholog
Cluster3517,gene:KLLA0_D07238g,K_lactis,pure_ortholog
Cluster3518,orf19.3000,C_albicans,pure_ortholog
Cluster3518,gene-YML065W,S_cerevisiae,pure_ortholog
Cluster3518,CAGL0L11264g,C_glabrata,pure_ortholog
Cluster3518,gene:KLLA0_B05016g,K_lactis,pure_ortholog
Cluster3519,gene:KLLA0_F01639g,K_lactis,pure_ortholog
Cluster3519,gene-YBR269C,S_cerevisiae,pure_ortholog
Cluster3519,CAGL0I09394g,C_glabrata,pure_ortholog
Cluster3519,orf19.1588,C_albicans,pure_ortholog
Cluster3520,orf19.5967,C_albicans,pure_ortholog
Cluster3520,CAGL0J09130g,C_glabrata,pure_ortholog
Cluster3520,gene-YDL189W,S_cerevisiae,pure_ortholog
Cluster3520,gene:KLLA0_F05291g,K_lactis,pure_ortholog
Cluster3521,orf19.1589,C_albicans,pure_ortholog
Cluster3521,gene:KLLA0_F15180g,K_lactis,pure_ortholog
Cluster3521,gene-YJL025W,S_cerevisiae,pure_ortholog
Cluster3521,CAGL0D03410g,C_glabrata,pure_ortholog
Cluster3522,orf19.7015,C_albicans,pure_ortholog
Cluster3522,gene-YLR340W,S_cerevisiae,pure_ortholog
Cluster3522,CAGL0G00990g,C_glabrata,pure_ortholog
Cluster3522,gene:KLLA0_B05918g,K_lactis,pure_ortholog
Cluster3523,gene-YJL029C,S_cerevisiae,pure_ortholog
Cluster3523,CAGL0J01111g,C_glabrata,pure_ortholog
Cluster3523,gene:KLLA0_D09394g,K_lactis,pure_ortholog
Cluster3523,orf19.6094,C_albicans,pure_ortholog
Cluster3524,orf19.5658,C_albicans,pure_ortholog
Cluster3524,gene:KLLA0_C15477g,K_lactis,pure_ortholog
Cluster3524,gene-YDR245W,S_cerevisiae,pure_ortholog
Cluster3524,CAGL0K11231g,C_glabrata,pure_ortholog
Cluster3537,gene:KLLA0_D03905g,K_lactis,pure_ortholog
Cluster3537,gene-YKL026C,S_cerevisiae,pure_ortholog
Cluster3537,CAGL0I00242g,C_glabrata,pure_ortholog
Cluster3537,orf19.87,C_albicans,pure_ortholog
Cluster3538,orf19.5436,C_albicans,pure_ortholog
Cluster3538,gene:KLLA0_E04665g,K_lactis,pure_ortholog
Cluster3538,CAGL0I10560g,C_glabrata,pure_ortholog
Cluster3538,gene-YGR128C,S_cerevisiae,pure_ortholog
Cluster3540,gene:KLLA0_B14454g,K_lactis,pure_ortholog
Cluster3540,gene-YJR077C,S_cerevisiae,pure_ortholog
Cluster3540,CAGL0F00231g,C_glabrata,pure_ortholog
Cluster3540,orf19.4885,C_albicans,pure_ortholog
Cluster3541,CAGL0I08635g,C_glabrata,pure_ortholog
Cluster3541,gene-YER159C,S_cerevisiae,pure_ortholog
Cluster3541,gene:KLLA0_C11935g,K_lactis,pure_ortholog
Cluster3541,orf19.2736,C_albicans,pure_ortholog
Cluster3553,gene-YDR087C,S_cerevisiae,pure_ortholog
Cluster3553,CAGL0M11110g,C_glabrata,pure_ortholog
Cluster3553,gene:KLLA0_C11979g,K_lactis,pure_ortholog
Cluster3553,orf19.6828,C_albicans,pure_ortholog
Cluster3561,orf19.18,C_albicans,pure_ortholog
Cluster3561,gene:KLLA0_B05511g,K_lactis,pure_ortholog
Cluster3561,CAGL0K10780g,C_glabrata,pure_ortholog
Cluster3561,gene-YML056C,S_cerevisiae,pure_ortholog
Cluster3563,orf19.1282,C_albicans,pure_ortholog
Cluster3563,gene-YBR135W,S_cerevisiae,pure_ortholog
Cluster3563,CAGL0C00495g,C_glabrata,pure_ortholog
Cluster3563,gene:KLLA0_C15807g,K_lactis,pure_ortholog
Cluster3564,orf19.5850,C_albicans,pure_ortholog
Cluster3564,gene:KLLA0_F01122g,K_lactis,pure_ortholog
Cluster3564,CAGL0L02871g,C_glabrata,pure_ortholog
Cluster3564,gene-YOR206W,S_cerevisiae,pure_ortholog
Cluster3577,orf19.5171,C_albicans,pure_ortholog
Cluster3577,gene:KLLA0_E01343g,K_lactis,pure_ortholog
Cluster3577,CAGL0L07216g,C_glabrata,pure_ortholog
Cluster3577,gene-YDL095W,S_cerevisiae,pure_ortholog
Cluster3578,gene:KLLA0_D13156g,K_lactis,pure_ortholog
Cluster3578,CAGL0J10670g,C_glabrata,pure_ortholog
Cluster3578,gene-YHR077C,S_cerevisiae,pure_ortholog
Cluster3578,orf19.864,C_albicans,pure_ortholog
Cluster3589,gene-YOL144W,S_cerevisiae,pure_ortholog
Cluster3589,CAGL0B01397g,C_glabrata,pure_ortholog
Cluster3589,gene:KLLA0_E01937g,K_lactis,pure_ortholog
Cluster3589,orf19.1091,C_albicans,pure_ortholog
Cluster3592,gene:KLLA0_F25828g,K_lactis,pure_ortholog
Cluster3592,gene-YMR075W,S_cerevisiae,pure_ortholog
Cluster3592,CAGL0J01529g,C_glabrata,pure_ortholog
Cluster3592,orf19.6506,C_albicans,pure_ortholog
Cluster3593,orf19.2975,C_albicans,pure_ortholog
Cluster3593,gene:KLLA0_F01232g,K_lactis,pure_ortholog
Cluster3593,gene-YBR264C,S_cerevisiae,pure_ortholog
Cluster3593,CAGL0I09306g,C_glabrata,pure_ortholog
Cluster3594,CAGL0J00671g,C_glabrata,pure_ortholog
Cluster3594,gene-YHR024C,S_cerevisiae,pure_ortholog
Cluster3594,gene:KLLA0_E11573g,K_lactis,pure_ortholog
Cluster3594,orf19.6295,C_albicans,pure_ortholog
Cluster3596,orf19.499,C_albicans,pure_ortholog
Cluster3596,gene-YNL063W,S_cerevisiae,pure_ortholog
Cluster3596,CAGL0J09988g,C_glabrata,pure_ortholog
Cluster3596,gene:KLLA0_F03355g,K_lactis,pure_ortholog
Cluster3598,orf19.589,C_albicans,pure_ortholog
Cluster3598,gene-YOR089C,S_cerevisiae,pure_ortholog
Cluster3598,CAGL0J08635g,C_glabrata,pure_ortholog
Cluster3598,gene:KLLA0_C13728g,K_lactis,pure_ortholog
Cluster3599,gene:KLLA0_D02376g,K_lactis,pure_ortholog
Cluster3599,CAGL0G07689g,C_glabrata,pure_ortholog
Cluster3599,gene-YKR014C,S_cerevisiae,pure_ortholog
Cluster3599,orf19.7216,C_albicans,pure_ortholog
Cluster360,orf19.2615,C_albicans,pure_ortholog
Cluster360,CAGL0E00385g,C_glabrata,pure_ortholog
Cluster360,gene-YLR188W,S_cerevisiae,pure_ortholog
Cluster360,gene:KLLA0_C01991g,K_lactis,pure_ortholog
Cluster3613,gene:KLLA0_A09449g,K_lactis,pure_ortholog
Cluster3613,CAGL0F08371g,C_glabrata,pure_ortholog
Cluster3613,gene-YGR260W,S_cerevisiae,pure_ortholog
Cluster3613,orf19.4335,C_albicans,pure_ortholog
Cluster3614,gene-YHR017W,S_cerevisiae,pure_ortholog
Cluster3614,CAGL0A02134g,C_glabrata,pure_ortholog
Cluster3614,gene:KLLA0_A08382g,K_lactis,pure_ortholog
Cluster3614,orf19.697,C_albicans,pure_ortholog
Cluster3621,gene:KLLA0_B00627g,K_lactis,pure_ortholog
Cluster3621,CAGL0C02497g,C_glabrata,pure_ortholog
Cluster3621,gene-YER029C,S_cerevisiae,pure_ortholog
Cluster3621,orf19.2621,C_albicans,pure_ortholog
Cluster3626,orf19.1897,C_albicans,pure_ortholog
Cluster3626,CAGL0E02079g,C_glabrata,pure_ortholog
Cluster3626,gene-YOL116W,S_cerevisiae,pure_ortholog
Cluster3626,gene:KLLA0_A07337g,K_lactis,pure_ortholog
Cluster3630,orf19.7489.3,C_albicans,pure_ortholog
Cluster3630,CAGL0I06985g,C_glabrata,pure_ortholog
Cluster3630,gene-YGL220W,S_cerevisiae,pure_ortholog
Cluster3630,gene:KLLA0_A01551g,K_lactis,pure_ortholog
Cluster3644,gene:KLLA0_F14509g,K_lactis,pure_ortholog
Cluster3644,CAGL0C03696g,C_glabrata,pure_ortholog
Cluster3644,gene-YDR089W,S_cerevisiae,pure_ortholog
Cluster3644,orf19.6805,C_albicans,pure_ortholog
Cluster3645,CAGL0F06215g,C_glabrata,pure_ortholog
Cluster3645,gene-YMR044W,S_cerevisiae,pure_ortholog
Cluster3645,gene:KLLA0_F26763g,K_lactis,pure_ortholog
Cluster3645,orf19.7023,C_albicans,pure_ortholog
Cluster3646,gene:KLLA0_B10802g,K_lactis,pure_ortholog
Cluster3646,CAGL0H00308g,C_glabrata,pure_ortholog
Cluster3646,gene-YLR455W,S_cerevisiae,pure_ortholog
Cluster3646,orf19.3428,C_albicans,pure_ortholog
Cluster3648,CAGL0F07172g,C_glabrata,pure_ortholog
Cluster3648,gene-YGL119W,S_cerevisiae,pure_ortholog
Cluster3648,gene:KLLA0_B00539g,K_lactis,pure_ortholog
Cluster3648,orf19.3331,C_albicans,pure_ortholog
Cluster3650,gene-YLR148W,S_cerevisiae,pure_ortholog
Cluster3650,CAGL0M04653g,C_glabrata,pure_ortholog
Cluster3650,gene:KLLA0_D17182g,K_lactis,pure_ortholog
Cluster3650,orf19.5543,C_albicans,pure_ortholog
Cluster3651,orf19.1546,C_albicans,pure_ortholog
Cluster3651,gene:KLLA0_E01431g,K_lactis,pure_ortholog
Cluster3651,gene-YMR157C,S_cerevisiae,pure_ortholog
Cluster3651,CAGL0M09614g,C_glabrata,pure_ortholog
Cluster3652,gene:KLLA0_F00660g,K_lactis,pure_ortholog
Cluster3652,CAGL0J07040g,C_glabrata,pure_ortholog
Cluster3652,gene-YPL110C,S_cerevisiae,pure_ortholog
Cluster3652,orf19.3936,C_albicans,pure_ortholog
Cluster3653,gene-YKL017C,S_cerevisiae,pure_ortholog
Cluster3653,CAGL0L09735g,C_glabrata,pure_ortholog
Cluster3653,gene:KLLA0_E18085g,K_lactis,pure_ortholog
Cluster3653,orf19.6199,C_albicans,pure_ortholog
Cluster3654,orf19.670,C_albicans,pure_ortholog
Cluster3654,gene:KLLA0_C01628g,K_lactis,pure_ortholog
Cluster3654,gene-YDR510W,S_cerevisiae,pure_ortholog
Cluster3654,CAGL0K05731g,C_glabrata,pure_ortholog
Cluster3655,orf19.2933,C_albicans,pure_ortholog
Cluster3655,gene:KLLA0_D05599g,K_lactis,pure_ortholog
Cluster3655,CAGL0K12782g,C_glabrata,pure_ortholog
Cluster3655,gene-YFL044C,S_cerevisiae,pure_ortholog
Cluster3659,CAGL0M02695g,C_glabrata,pure_ortholog
Cluster3659,gene-YPL131W,S_cerevisiae,pure_ortholog
Cluster3659,gene:KLLA0_D06941g,K_lactis,pure_ortholog
Cluster3659,orf19.6541,C_albicans,pure_ortholog
Cluster3661,gene-YLL024C,S_cerevisiae,pure_ortholog
Cluster3661,CAGL0G03795g,C_glabrata,pure_ortholog
Cluster3661,gene:KLLA0_D04224g,K_lactis,pure_ortholog
Cluster3661,orf19.4980,C_albicans,pure_ortholog
Cluster3664,orf19.5209,C_albicans,pure_ortholog
Cluster3664,gene:KLLA0_F03993g,K_lactis,pure_ortholog
Cluster3664,CAGL0G01496g,C_glabrata,pure_ortholog
Cluster3664,gene-YNL041C,S_cerevisiae,pure_ortholog
Cluster3665,orf19.964,C_albicans,pure_ortholog
Cluster3665,gene:KLLA0_F19085g,K_lactis,pure_ortholog
Cluster3665,CAGL0L12188g,C_glabrata,pure_ortholog
Cluster3665,gene-YLR086W,S_cerevisiae,pure_ortholog
Cluster3666,orf19.5318,C_albicans,pure_ortholog
Cluster3666,gene-YPL022W,S_cerevisiae,pure_ortholog
Cluster3666,CAGL0J09526g,C_glabrata,pure_ortholog
Cluster3666,gene:KLLA0_D12210g,K_lactis,pure_ortholog
Cluster3667,orf19.139,C_albicans,pure_ortholog
Cluster3667,CAGL0A01914g,C_glabrata,pure_ortholog
Cluster3667,gene-YHR099W,S_cerevisiae,pure_ortholog
Cluster3667,gene:KLLA0_F22066g,K_lactis,pure_ortholog
Cluster3668,CAGL0J07766g,C_glabrata,pure_ortholog
Cluster3668,gene-YNL248C,S_cerevisiae,pure_ortholog
Cluster3668,gene:KLLA0_C02959g,K_lactis,pure_ortholog
Cluster3668,orf19.2017,C_albicans,pure_ortholog
Cluster3669,gene:KLLA0_E23189g,K_lactis,pure_ortholog
Cluster3669,gene-YBR202W,S_cerevisiae,pure_ortholog
Cluster3669,CAGL0M05423g,C_glabrata,pure_ortholog
Cluster3669,orf19.202,C_albicans,pure_ortholog
Cluster367,orf19.3128,C_albicans,pure_ortholog
Cluster367,gene:KLLA0_D18480g,K_lactis,pure_ortholog
Cluster367,gene-YDR189W,S_cerevisiae,pure_ortholog
Cluster367,CAGL0F05665g,C_glabrata,pure_ortholog
Cluster3670,gene:KLLA0_B12199g,K_lactis,pure_ortholog
Cluster3670,gene-YBL038W,S_cerevisiae,pure_ortholog
Cluster3670,CAGL0F04411g,C_glabrata,pure_ortholog
Cluster3670,orf19.2019,C_albicans,pure_ortholog
