cluster_id,gene_id,species,homology_class,ortholog_partners
Cluster1696,gene:KLLA0_E21275g,K_lactis,pure_ortholog,"{'C_glabrata': 'CAGL0A02706g', 'S_cerevisiae': 'gene-YDR363W', 'C_albicans': 'orf19.2326'}"
Cluster1696,orf19.2326,C_albicans,pure_ortholog,"{'C_glabrata': 'CAGL0A02706g', 'S_cerevisiae': 'gene-YDR363W', 'K_lactis': 'gene:KLLA0_E21275g'}"
Cluster1698,gene:KLLA0_F17094g,K_lactis,pure_ortholog,"{'S_cerevisiae': 'gene-YMR137C', 'C_glabrata': 'CAGL0I00880g', 'C_albicans': 'orf19.2926'}"
Cluster1698,gene-YMR137C,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F17094g', 'C_glabrata': 'CAGL0I00880g', 'C_albicans': 'orf19.2926'}"
Cluster1698,CAGL0I00880g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F17094g', 'S_cerevisiae': 'gene-YMR137C', 'C_albicans': 'orf19.2926'}"
Cluster1698,orf19.2926,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F17094g', 'S_cerevisiae': 'gene-YMR137C', 'C_glabrata': 'CAGL0I00880g'}"
Cluster17,gene:KLLA0_D09889g,K_lactis,pure_ortholog,"{'C_glabrata': 'CAGL0F07711g', 'S_cerevisiae': 'gene-YMR166C', 'C_albicans': 'orf19.4159'}"
Cluster17,CAGL0F07711g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_D09889g', 'S_cerevisiae': 'gene-YMR166C', 'C_albicans': 'orf19.4159'}"
Cluster17,gene-YMR166C,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_D09889g', 'C_glabrata': 'CAGL0F07711g', 'C_albicans': 'orf19.4159'}"
Cluster17,orf19.4159,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_D09889g', 'C_glabrata': 'CAGL0F07711g', 'S_cerevisiae': 'gene-YMR166C'}"
Cluster1700,orf19.3231,C_albicans,pure_ortholog,"{'C_glabrata': 'CAGL0C01903g', 'S_cerevisiae': 'gene-YBL084C', 'K_lactis': 'gene:KLLA0_E20857g'}"
Cluster1700,CAGL0C01903g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.3231', 'S_cerevisiae': 'gene-YBL084C', 'K_lactis': 'gene:KLLA0_E20857g'}"
Cluster1700,gene-YBL084C,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.3231', 'C_glabrata': 'CAGL0C01903g', 'K_lactis': 'gene:KLLA0_E20857g'}"
Cluster1700,gene:KLLA0_E20857g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.3231', 'C_glabrata': 'CAGL0C01903g', 'S_cerevisiae': 'gene-YBL084C'}"
Cluster1703,orf19.1721,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F04037g', 'S_cerevisiae': 'gene-YNL036W', 'C_glabrata': 'CAGL0G01540g'}"
Cluster1703,gene:KLLA0_F04037g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.1721', 'S_cerevisiae': 'gene-YNL036W', 'C_glabrata': 'CAGL0G01540g'}"
Cluster1703,gene-YNL036W,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.1721', 'K_lactis': 'gene:KLLA0_F04037g', 'C_glabrata': 'CAGL0G01540g'}"
Cluster1703,CAGL0G01540g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.1721', 'K_lactis': 'gene:KLLA0_F04037g', 'S_cerevisiae': 'gene-YNL036W'}"
Cluster1704,orf19.3203,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_C03300g', 'C_glabrata': 'CAGL0F02497g', 'S_cerevisiae': 'gene-YJL204C'}"
Cluster1704,gene:KLLA0_C03300g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.3203', 'C_glabrata': 'CAGL0F02497g', 'S_cerevisiae': 'gene-YJL204C'}"
Cluster1704,CAGL0F02497g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.3203', 'K_lactis': 'gene:KLLA0_C03300g', 'S_cerevisiae': 'gene-YJL204C'}"
Cluster1704,gene-YJL204C,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.3203', 'K_lactis': 'gene:KLLA0_C03300g', 'C_glabrata': 'CAGL0F02497g'}"
Cluster1705,gene:KLLA0_E24509g,K_lactis,pure_ortholog,"{'S_cerevisiae': 'gene-YBR173C', 'C_glabrata': 'CAGL0M06171g', 'C_albicans': 'orf19.3140.1'}"
Cluster1705,gene-YBR173C,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E24509g', 'C_glabrata': 'CAGL0M06171g', 'C_albicans': 'orf19.3140.1'}"
Cluster1705,CAGL0M06171g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E24509g', 'S_cerevisiae': 'gene-YBR173C', 'C_albicans': 'orf19.3140.1'}"
Cluster1705,orf19.3140.1,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E24509g', 'S_cerevisiae': 'gene-YBR173C', 'C_glabrata': 'CAGL0M06171g'}"
Cluster1706,orf19.3058,C_albicans,pure_ortholog,"{'C_glabrata': 'CAGL0F08239g', 'S_cerevisiae': 'gene-YGR255C', 'K_lactis': 'gene:KLLA0_C02761g'}"
Cluster1706,CAGL0F08239g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.3058', 'S_cerevisiae': 'gene-YGR255C', 'K_lactis': 'gene:KLLA0_C02761g'}"
Cluster1706,gene-YGR255C,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.3058', 'C_glabrata': 'CAGL0F08239g', 'K_lactis': 'gene:KLLA0_C02761g'}"
Cluster1706,gene:KLLA0_C02761g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.3058', 'C_glabrata': 'CAGL0F08239g', 'S_cerevisiae': 'gene-YGR255C'}"
Cluster1708,gene:KLLA0_C05786g,K_lactis,pure_ortholog,"{'S_cerevisiae': 'gene-YGL127C', 'C_glabrata': 'CAGL0I00308g', 'C_albicans': 'orf19.1429'}"
Cluster1708,gene-YGL127C,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_C05786g', 'C_glabrata': 'CAGL0I00308g', 'C_albicans': 'orf19.1429'}"
Cluster1708,CAGL0I00308g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_C05786g', 'S_cerevisiae': 'gene-YGL127C', 'C_albicans': 'orf19.1429'}"
Cluster1708,orf19.1429,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_C05786g', 'S_cerevisiae': 'gene-YGL127C', 'C_glabrata': 'CAGL0I00308g'}"
Cluster1709,gene-YLR175W,S_cerevisiae,pure_ortholog,"{'C_glabrata': 'CAGL0H03685g', 'K_lactis': 'gene:KLLA0_D04796g', 'C_albicans': 'orf19.1833'}"
Cluster1709,CAGL0H03685g,C_glabrata,pure_ortholog,"{'S_cerevisiae': 'gene-YLR175W', 'K_lactis': 'gene:KLLA0_D04796g', 'C_albicans': 'orf19.1833'}"
Cluster1709,gene:KLLA0_D04796g,K_lactis,pure_ortholog,"{'S_cerevisiae': 'gene-YLR175W', 'C_glabrata': 'CAGL0H03685g', 'C_albicans': 'orf19.1833'}"
Cluster1709,orf19.1833,C_albicans,pure_ortholog,"{'S_cerevisiae': 'gene-YLR175W', 'C_glabrata': 'CAGL0H03685g', 'K_lactis': 'gene:KLLA0_D04796g'}"
Cluster171,gene:KLLA0_D12980g,K_lactis,pure_ortholog,"{'S_cerevisiae': 'gene-YDR321W', 'C_glabrata': 'CAGL0H07051g', 'C_albicans': 'orf19.7593'}"
Cluster171,gene-YDR321W,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_D12980g', 'C_glabrata': 'CAGL0H07051g', 'C_albicans': 'orf19.7593'}"
Cluster171,CAGL0H07051g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_D12980g', 'S_cerevisiae': 'gene-YDR321W', 'C_albicans': 'orf19.7593'}"
Cluster171,orf19.7593,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_D12980g', 'S_cerevisiae': 'gene-YDR321W', 'C_glabrata': 'CAGL0H07051g'}"
Cluster1710,gene-YPL170W,S_cerevisiae,pure_ortholog,"{'C_glabrata': 'CAGL0F03553g', 'K_lactis': 'gene:KLLA0_C09757g', 'C_albicans': 'orf19.489'}"
Cluster1710,CAGL0F03553g,C_glabrata,pure_ortholog,"{'S_cerevisiae': 'gene-YPL170W', 'K_lactis': 'gene:KLLA0_C09757g', 'C_albicans': 'orf19.489'}"
Cluster1710,gene:KLLA0_C09757g,K_lactis,pure_ortholog,"{'S_cerevisiae': 'gene-YPL170W', 'C_glabrata': 'CAGL0F03553g', 'C_albicans': 'orf19.489'}"
Cluster1710,orf19.489,C_albicans,pure_ortholog,"{'S_cerevisiae': 'gene-YPL170W', 'C_glabrata': 'CAGL0F03553g', 'K_lactis': 'gene:KLLA0_C09757g'}"
Cluster1712,orf19.3414,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_A08184g', 'S_cerevisiae': 'gene-YML052W', 'C_glabrata': 'CAGL0L01551g'}"
Cluster1712,gene:KLLA0_A08184g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.3414', 'S_cerevisiae': 'gene-YML052W', 'C_glabrata': 'CAGL0L01551g'}"
Cluster1712,gene-YML052W,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.3414', 'K_lactis': 'gene:KLLA0_A08184g', 'C_glabrata': 'CAGL0L01551g'}"
Cluster1712,CAGL0L01551g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.3414', 'K_lactis': 'gene:KLLA0_A08184g', 'S_cerevisiae': 'gene-YML052W'}"
Cluster1724,orf19.2365,C_albicans,pure_ortholog,"{'C_glabrata': 'CAGL0J08030g', 'S_cerevisiae': 'gene-YNL262W', 'K_lactis': 'gene:KLLA0_C02585g'}"
Cluster1724,CAGL0J08030g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.2365', 'S_cerevisiae': 'gene-YNL262W', 'K_lactis': 'gene:KLLA0_C02585g'}"
Cluster1724,gene-YNL262W,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.2365', 'C_glabrata': 'CAGL0J08030g', 'K_lactis': 'gene:KLLA0_C02585g'}"
Cluster1724,gene:KLLA0_C02585g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.2365', 'C_glabrata': 'CAGL0J08030g', 'S_cerevisiae': 'gene-YNL262W'}"
Cluster1732,CAGL0C05313g,C_glabrata,pure_ortholog,"{'S_cerevisiae': 'gene-YDL040C', 'K_lactis': 'gene:KLLA0_F08459g', 'C_albicans': 'orf19.3185'}"
Cluster1732,gene-YDL040C,S_cerevisiae,pure_ortholog,"{'C_glabrata': 'CAGL0C05313g', 'K_lactis': 'gene:KLLA0_F08459g', 'C_albicans': 'orf19.3185'}"
Cluster1732,gene:KLLA0_F08459g,K_lactis,pure_ortholog,"{'C_glabrata': 'CAGL0C05313g', 'S_cerevisiae': 'gene-YDL040C', 'C_albicans': 'orf19.3185'}"
Cluster1732,orf19.3185,C_albicans,pure_ortholog,"{'C_glabrata': 'CAGL0C05313g', 'S_cerevisiae': 'gene-YDL040C', 'K_lactis': 'gene:KLLA0_F08459g'}"
Cluster1734,orf19.3182,C_albicans,pure_ortholog,"{'C_glabrata': 'CAGL0J07898g', 'S_cerevisiae': 'gene-YNL255C', 'K_lactis': 'gene:KLLA0_C02805g'}"
Cluster1734,CAGL0J07898g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.3182', 'S_cerevisiae': 'gene-YNL255C', 'K_lactis': 'gene:KLLA0_C02805g'}"
Cluster1734,gene-YNL255C,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.3182', 'C_glabrata': 'CAGL0J07898g', 'K_lactis': 'gene:KLLA0_C02805g'}"
Cluster1734,gene:KLLA0_C02805g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.3182', 'C_glabrata': 'CAGL0J07898g', 'S_cerevisiae': 'gene-YNL255C'}"
Cluster1735,orf19.319,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_C10901g', 'S_cerevisiae': 'gene-YDR286C', 'C_glabrata': 'CAGL0H01111g'}"
Cluster1735,gene:KLLA0_C10901g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.319', 'S_cerevisiae': 'gene-YDR286C', 'C_glabrata': 'CAGL0H01111g'}"
Cluster1735,gene-YDR286C,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.319', 'K_lactis': 'gene:KLLA0_C10901g', 'C_glabrata': 'CAGL0H01111g'}"
Cluster1735,CAGL0H01111g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.319', 'K_lactis': 'gene:KLLA0_C10901g', 'S_cerevisiae': 'gene-YDR286C'}"
Cluster1736,gene:KLLA0_E16589g,K_lactis,pure_ortholog,"{'S_cerevisiae': 'gene-YGR203W', 'C_glabrata': 'CAGL0K00935g', 'C_albicans': 'orf19.4185'}"
Cluster1736,gene-YGR203W,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E16589g', 'C_glabrata': 'CAGL0K00935g', 'C_albicans': 'orf19.4185'}"
Cluster1736,CAGL0K00935g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E16589g', 'S_cerevisiae': 'gene-YGR203W', 'C_albicans': 'orf19.4185'}"
Cluster1736,orf19.4185,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E16589g', 'S_cerevisiae': 'gene-YGR203W', 'C_glabrata': 'CAGL0K00935g'}"
Cluster1737,gene-YOL111C,S_cerevisiae,pure_ortholog,"{'C_glabrata': 'CAGL0E02167g', 'K_lactis': 'gene:KLLA0_A07513g', 'C_albicans': 'orf19.3183'}"
Cluster1737,CAGL0E02167g,C_glabrata,pure_ortholog,"{'S_cerevisiae': 'gene-YOL111C', 'K_lactis': 'gene:KLLA0_A07513g', 'C_albicans': 'orf19.3183'}"
Cluster1737,gene:KLLA0_A07513g,K_lactis,pure_ortholog,"{'S_cerevisiae': 'gene-YOL111C', 'C_glabrata': 'CAGL0E02167g', 'C_albicans': 'orf19.3183'}"
Cluster1737,orf19.3183,C_albicans,pure_ortholog,"{'S_cerevisiae': 'gene-YOL111C', 'C_glabrata': 'CAGL0E02167g', 'K_lactis': 'gene:KLLA0_A07513g'}"
Cluster1747,gene-YOR368W,S_cerevisiae,pure_ortholog,"{'C_glabrata': 'CAGL0J07216g', 'K_lactis': 'gene:KLLA0_F00330g', 'C_albicans': 'orf19.366'}"
Cluster1747,CAGL0J07216g,C_glabrata,pure_ortholog,"{'S_cerevisiae': 'gene-YOR368W', 'K_lactis': 'gene:KLLA0_F00330g', 'C_albicans': 'orf19.366'}"
Cluster1747,gene:KLLA0_F00330g,K_lactis,pure_ortholog,"{'S_cerevisiae': 'gene-YOR368W', 'C_glabrata': 'CAGL0J07216g', 'C_albicans': 'orf19.366'}"
Cluster1747,orf19.366,C_albicans,pure_ortholog,"{'S_cerevisiae': 'gene-YOR368W', 'C_glabrata': 'CAGL0J07216g', 'K_lactis': 'gene:KLLA0_F00330g'}"
Cluster1758,gene-YGR002C,S_cerevisiae,pure_ortholog,"{'C_glabrata': 'CAGL0F08613g', 'K_lactis': 'gene:KLLA0_C18315g', 'C_albicans': 'orf19.7492'}"
Cluster1758,CAGL0F08613g,C_glabrata,pure_ortholog,"{'S_cerevisiae': 'gene-YGR002C', 'K_lactis': 'gene:KLLA0_C18315g', 'C_albicans': 'orf19.7492'}"
Cluster1758,gene:KLLA0_C18315g,K_lactis,pure_ortholog,"{'S_cerevisiae': 'gene-YGR002C', 'C_glabrata': 'CAGL0F08613g', 'C_albicans': 'orf19.7492'}"
Cluster1758,orf19.7492,C_albicans,pure_ortholog,"{'S_cerevisiae': 'gene-YGR002C', 'C_glabrata': 'CAGL0F08613g', 'K_lactis': 'gene:KLLA0_C18315g'}"
Cluster176,CAGL0G00528g,C_glabrata,pure_ortholog,"{'S_cerevisiae': 'gene-YGR270W', 'K_lactis': 'gene:KLLA0_A09823g', 'C_albicans': 'orf19.3949'}"
Cluster176,gene-YGR270W,S_cerevisiae,pure_ortholog,"{'C_glabrata': 'CAGL0G00528g', 'K_lactis': 'gene:KLLA0_A09823g', 'C_albicans': 'orf19.3949'}"
Cluster176,gene:KLLA0_A09823g,K_lactis,pure_ortholog,"{'C_glabrata': 'CAGL0G00528g', 'S_cerevisiae': 'gene-YGR270W', 'C_albicans': 'orf19.3949'}"
Cluster176,orf19.3949,C_albicans,pure_ortholog,"{'C_glabrata': 'CAGL0G00528g', 'S_cerevisiae': 'gene-YGR270W', 'K_lactis': 'gene:KLLA0_A09823g'}"
Cluster1761,gene:KLLA0_E09615g,K_lactis,pure_ortholog,"{'S_cerevisiae': 'gene-YLR005W', 'C_glabrata': 'CAGL0G04059g', 'C_albicans': 'orf19.1457'}"
Cluster1761,gene-YLR005W,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E09615g', 'C_glabrata': 'CAGL0G04059g', 'C_albicans': 'orf19.1457'}"
Cluster1761,CAGL0G04059g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E09615g', 'S_cerevisiae': 'gene-YLR005W', 'C_albicans': 'orf19.1457'}"
Cluster1761,orf19.1457,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E09615g', 'S_cerevisiae': 'gene-YLR005W', 'C_glabrata': 'CAGL0G04059g'}"
Cluster1763,orf19.4894,C_albicans,pure_ortholog,"{'S_cerevisiae': 'gene-YER010C', 'C_glabrata': 'CAGL0H09636g', 'K_lactis': 'gene:KLLA0_D13442g'}"
Cluster1763,gene-YER010C,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.4894', 'C_glabrata': 'CAGL0H09636g', 'K_lactis': 'gene:KLLA0_D13442g'}"
Cluster1763,CAGL0H09636g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.4894', 'S_cerevisiae': 'gene-YER010C', 'K_lactis': 'gene:KLLA0_D13442g'}"
Cluster1763,gene:KLLA0_D13442g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.4894', 'S_cerevisiae': 'gene-YER010C', 'C_glabrata': 'CAGL0H09636g'}"
Cluster1764,gene:KLLA0_C07579g,K_lactis,pure_ortholog,"{'C_glabrata': 'CAGL0J03322g', 'S_cerevisiae': 'gene-YER080W', 'C_albicans': 'orf19.3312'}"
Cluster1764,CAGL0J03322g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_C07579g', 'S_cerevisiae': 'gene-YER080W', 'C_albicans': 'orf19.3312'}"
Cluster1764,gene-YER080W,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_C07579g', 'C_glabrata': 'CAGL0J03322g', 'C_albicans': 'orf19.3312'}"
Cluster1764,orf19.3312,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_C07579g', 'C_glabrata': 'CAGL0J03322g', 'S_cerevisiae': 'gene-YER080W'}"
Cluster1766,orf19.1617,C_albicans,pure_ortholog,"{'C_glabrata': 'CAGL0H01045g', 'S_cerevisiae': 'gene-YDR282C', 'K_lactis': 'gene:KLLA0_C11165g'}"
Cluster1766,CAGL0H01045g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.1617', 'S_cerevisiae': 'gene-YDR282C', 'K_lactis': 'gene:KLLA0_C11165g'}"
Cluster1766,gene-YDR282C,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.1617', 'C_glabrata': 'CAGL0H01045g', 'K_lactis': 'gene:KLLA0_C11165g'}"
Cluster1766,gene:KLLA0_C11165g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.1617', 'C_glabrata': 'CAGL0H01045g', 'S_cerevisiae': 'gene-YDR282C'}"
Cluster1767,gene:KLLA0_F07293g,K_lactis,pure_ortholog,"{'C_glabrata': 'CAGL0I00682g', 'S_cerevisiae': 'gene-YMR150C', 'C_albicans': 'orf19.3061'}"
Cluster1767,CAGL0I00682g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F07293g', 'S_cerevisiae': 'gene-YMR150C', 'C_albicans': 'orf19.3061'}"
Cluster1767,gene-YMR150C,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F07293g', 'C_glabrata': 'CAGL0I00682g', 'C_albicans': 'orf19.3061'}"
Cluster1767,orf19.3061,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F07293g', 'C_glabrata': 'CAGL0I00682g', 'S_cerevisiae': 'gene-YMR150C'}"
Cluster1768,orf19.2209,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_C13772g', 'C_glabrata': 'CAGL0J08613g', 'S_cerevisiae': 'gene-YOR087W'}"
Cluster1768,gene:KLLA0_C13772g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.2209', 'C_glabrata': 'CAGL0J08613g', 'S_cerevisiae': 'gene-YOR087W'}"
Cluster1768,CAGL0J08613g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.2209', 'K_lactis': 'gene:KLLA0_C13772g', 'S_cerevisiae': 'gene-YOR087W'}"
Cluster1768,gene-YOR087W,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.2209', 'K_lactis': 'gene:KLLA0_C13772g', 'C_glabrata': 'CAGL0J08613g'}"
Cluster177,orf19.7413,C_albicans,pure_ortholog,"{'S_cerevisiae': 'gene-YEL019C', 'C_glabrata': 'CAGL0M03267g', 'K_lactis': 'gene:KLLA0_A11462g'}"
Cluster177,gene-YEL019C,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.7413', 'C_glabrata': 'CAGL0M03267g', 'K_lactis': 'gene:KLLA0_A11462g'}"
Cluster177,CAGL0M03267g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.7413', 'S_cerevisiae': 'gene-YEL019C', 'K_lactis': 'gene:KLLA0_A11462g'}"
Cluster177,gene:KLLA0_A11462g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.7413', 'S_cerevisiae': 'gene-YEL019C', 'C_glabrata': 'CAGL0M03267g'}"
Cluster1775,gene:KLLA0_E06931g,K_lactis,pure_ortholog,"{'C_glabrata': 'CAGL0G03619g', 'S_cerevisiae': 'gene-YER119C', 'C_albicans': 'orf19.1210'}"
Cluster1775,CAGL0G03619g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E06931g', 'S_cerevisiae': 'gene-YER119C', 'C_albicans': 'orf19.1210'}"
Cluster1775,gene-YER119C,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E06931g', 'C_glabrata': 'CAGL0G03619g', 'C_albicans': 'orf19.1210'}"
Cluster1775,orf19.1210,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E06931g', 'C_glabrata': 'CAGL0G03619g', 'S_cerevisiae': 'gene-YER119C'}"
Cluster1777,gene:KLLA0_D10615g,K_lactis,pure_ortholog,"{'C_glabrata': 'CAGL0H00440g', 'S_cerevisiae': 'gene-YJR124C', 'C_albicans': 'orf19.3218'}"
Cluster1777,CAGL0H00440g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_D10615g', 'S_cerevisiae': 'gene-YJR124C', 'C_albicans': 'orf19.3218'}"
Cluster1777,gene-YJR124C,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_D10615g', 'C_glabrata': 'CAGL0H00440g', 'C_albicans': 'orf19.3218'}"
Cluster1777,orf19.3218,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_D10615g', 'C_glabrata': 'CAGL0H00440g', 'S_cerevisiae': 'gene-YJR124C'}"
Cluster1779,orf19.2458,C_albicans,pure_ortholog,"{'C_glabrata': 'CAGL0I00836g', 'S_cerevisiae': 'gene-YMR140W', 'K_lactis': 'gene:KLLA0_E22045g'}"
Cluster1779,CAGL0I00836g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.2458', 'S_cerevisiae': 'gene-YMR140W', 'K_lactis': 'gene:KLLA0_E22045g'}"
Cluster1779,gene-YMR140W,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.2458', 'C_glabrata': 'CAGL0I00836g', 'K_lactis': 'gene:KLLA0_E22045g'}"
Cluster1779,gene:KLLA0_E22045g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.2458', 'C_glabrata': 'CAGL0I00836g', 'S_cerevisiae': 'gene-YMR140W'}"
Cluster1780,orf19.2185,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F10593g', 'C_glabrata': 'CAGL0F07403g', 'S_cerevisiae': 'gene-YGL111W'}"
Cluster1780,gene:KLLA0_F10593g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.2185', 'C_glabrata': 'CAGL0F07403g', 'S_cerevisiae': 'gene-YGL111W'}"
Cluster1780,CAGL0F07403g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.2185', 'K_lactis': 'gene:KLLA0_F10593g', 'S_cerevisiae': 'gene-YGL111W'}"
Cluster1780,gene-YGL111W,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.2185', 'K_lactis': 'gene:KLLA0_F10593g', 'C_glabrata': 'CAGL0F07403g'}"
Cluster1781,orf19.5420,C_albicans,pure_ortholog,"{'S_cerevisiae': 'gene-YEL050C', 'C_glabrata': 'CAGL0J11858g', 'K_lactis': 'gene:KLLA0_A02035g'}"
Cluster1781,gene-YEL050C,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.5420', 'C_glabrata': 'CAGL0J11858g', 'K_lactis': 'gene:KLLA0_A02035g'}"
Cluster1781,CAGL0J11858g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.5420', 'S_cerevisiae': 'gene-YEL050C', 'K_lactis': 'gene:KLLA0_A02035g'}"
Cluster1781,gene:KLLA0_A02035g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.5420', 'S_cerevisiae': 'gene-YEL050C', 'C_glabrata': 'CAGL0J11858g'}"
Cluster1784,orf19.729.1,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_D05819g', 'C_glabrata': 'CAGL0K12892g', 'S_cerevisiae': 'gene-YFL047W'}"
Cluster1784,gene:KLLA0_D05819g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.729.1', 'C_glabrata': 'CAGL0K12892g', 'S_cerevisiae': 'gene-YFL047W'}"
Cluster1784,CAGL0K12892g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.729.1', 'K_lactis': 'gene:KLLA0_D05819g', 'S_cerevisiae': 'gene-YFL047W'}"
Cluster1784,gene-YFL047W,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.729.1', 'K_lactis': 'gene:KLLA0_D05819g', 'C_glabrata': 'CAGL0K12892g'}"
Cluster1785,gene:KLLA0_B06237g,K_lactis,pure_ortholog,"{'S_cerevisiae': 'gene-YGR024C', 'C_glabrata': 'CAGL0J00209g', 'C_albicans': 'orf19.7063'}"
Cluster1785,gene-YGR024C,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_B06237g', 'C_glabrata': 'CAGL0J00209g', 'C_albicans': 'orf19.7063'}"
Cluster1785,CAGL0J00209g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_B06237g', 'S_cerevisiae': 'gene-YGR024C', 'C_albicans': 'orf19.7063'}"
