species1,gene1,species2,gene2,cluster_id
C. albicans,orf19.672,S. cerevisiae,gene-YDR243C,Cluster1719
C. albicans,orf19.6541,S. cerevisiae,gene-YPL131W,Cluster172
S. cerevisiae,gene-YMR140W,C. albicans,orf19.2458,Cluster1720
S. cerevisiae,gene-YOR223W,C. albicans,orf19.3517,Cluster1721
C. albicans,orf19.4051,S. cerevisiae,gene-YPR033C,Cluster1722
C. albicans,orf19.6831,S. cerevisiae,gene-YBR237W,Cluster173
S. cerevisiae,gene-YOR361C,C. albicans,orf19.6584,Cluster1735
C. albicans,orf19.4730,S. cerevisiae,gene-YNL050C,Cluster1736
C. albicans,orf19.3804,S. cerevisiae,gene-YMR134W,Cluster1737
S. cerevisiae,gene-YKR079C,C. albicans,orf19.5425,Cluster1738
C. albicans,orf19.5682,S. cerevisiae,gene-YNL189W,Cluster1739
C. albicans,orf19.6298,S. cerevisiae,gene-YFL002C,Cluster174
C. albicans,orf19.5676,S. cerevisiae,gene-YLR427W,Cluster1740
C. albicans,orf19.3446,S. cerevisiae,gene-YJR074W,Cluster1741
S. cerevisiae,gene-YJR090C,C. albicans,orf19.3944,Cluster1742
S. cerevisiae,gene-YNL148C,C. albicans,orf19.2828,Cluster1744
S. cerevisiae,gene-YKL193C,C. albicans,orf19.820,Cluster1745
S. cerevisiae,gene-YBR078W,C. albicans,orf19.4255,Cluster1750
C. albicans,orf19.3926,S. cerevisiae,gene-YPL123C,Cluster1751
S. cerevisiae,gene-YPL123C,C. albicans,orf19.3910,Cluster1751
S. cerevisiae,gene-YKL215C,C. albicans,orf19.5804,Cluster1754
C. albicans,orf19.423,S. cerevisiae,gene-YOL149W,Cluster1755
S. cerevisiae,gene-YML086C,C. albicans,orf19.7551,Cluster1768
C. albicans,orf19.1142,S. cerevisiae,gene-YKL146W,Cluster1769
S. cerevisiae,gene-YNL101W,C. albicans,orf19.6984,Cluster1770
S. cerevisiae,gene-YKL201C,C. albicans,orf19.3110,Cluster1771
S. cerevisiae,gene-YJR061W,C. albicans,orf19.5557,Cluster1772
C. albicans,orf19.3653,S. cerevisiae,gene-YBR041W,Cluster1773
S. cerevisiae,gene-YBR141C,C. albicans,orf19.3539,Cluster1774
S. cerevisiae,gene-YBL091C,C. albicans,orf19.1214,Cluster1775
C. albicans,orf19.3921,S. cerevisiae,gene-YOR280C,Cluster1776
S. cerevisiae,gene-YGR197C,C. albicans,orf19.2812,Cluster1777
S. cerevisiae,gene-YJR015W,C. albicans,orf19.2812,Cluster1777
C. albicans,orf19.7463,S. cerevisiae,gene-YCR045C,Cluster1779
C. albicans,orf19.7196,S. cerevisiae,gene-YEL060C,Cluster1780
C. albicans,orf19.7196,S. cerevisiae,gene-YOR003W,Cluster1780
C. albicans,orf19.4410,S. cerevisiae,gene-YBR110W,Cluster1786
C. albicans,orf19.2097,S. cerevisiae,gene-YLR032W,Cluster1787
C. albicans,orf19.6014,S. cerevisiae,gene-YOR294W,Cluster1788
S. cerevisiae,gene-YDR517W,C. albicans,orf19.71,Cluster1789
C. albicans,orf19.239,S. cerevisiae,gene-YIL126W,Cluster1791
C. albicans,orf19.1421,S. cerevisiae,gene-YIR032C,Cluster1792
S. cerevisiae,gene-YMR286W,C. albicans,orf19.2511.1,Cluster180
C. albicans,orf19.2671,S. cerevisiae,gene-YNR074C,Cluster1805
S. cerevisiae,gene-YNR074C,C. albicans,orf19.2175,Cluster1805
S. cerevisiae,gene-YAL023C,C. albicans,orf19.6812,Cluster1806
C. albicans,orf19.4439.1,S. cerevisiae,gene-YDR079C-A,Cluster1807
C. albicans,orf19.7058,S. cerevisiae,gene-YFR048W,Cluster1808
S. cerevisiae,gene-YKR067W,C. albicans,orf19.5815,Cluster1809
S. cerevisiae,gene-YKL149C,C. albicans,orf19.3506,Cluster181
C. albicans,orf19.1514,S. cerevisiae,gene-YDR372C,Cluster182
S. cerevisiae,gene-YDR200C,C. albicans,orf19.4471,Cluster1827
S. cerevisiae,gene-YLR238W,C. albicans,orf19.4471,Cluster1827
S. cerevisiae,gene-YHR115C,C. albicans,orf19.1185,Cluster1828
S. cerevisiae,gene-YNL116W,C. albicans,orf19.1185,Cluster1828
C. albicans,orf19.3040,S. cerevisiae,gene-YPL095C,Cluster1829
C. albicans,orf19.3040,S. cerevisiae,gene-YBR177C,Cluster1829
S. cerevisiae,gene-YKL017C,C. albicans,orf19.6199,Cluster183
C. albicans,orf19.969,S. cerevisiae,gene-YKL181W,Cluster1830
C. albicans,orf19.3423,S. cerevisiae,gene-YPR163C,Cluster1831
C. albicans,orf19.5599,S. cerevisiae,gene-YPL270W,Cluster1832
C. albicans,orf19.2615,S. cerevisiae,gene-YLR188W,Cluster1833
C. albicans,orf19.5683,S. cerevisiae,gene-YHR140W,Cluster1834
C. albicans,orf19.1158,S. cerevisiae,gene-YDR319C,Cluster1835
C. albicans,orf19.5291,S. cerevisiae,gene-YGL126W,Cluster1836
S. cerevisiae,gene-YPL207W,C. albicans,orf19.3470,Cluster184
S. cerevisiae,gene-YDR379W,C. albicans,orf19.6573,Cluster1849
C. albicans,orf19.6573,S. cerevisiae,gene-YER155C,Cluster1849
S. cerevisiae,gene-YOR134W,C. albicans,orf19.4593,Cluster1850
S. cerevisiae,gene-YBR260C,C. albicans,orf19.2443,Cluster1851
C. albicans,orf19.493,S. cerevisiae,gene-YMR121C,Cluster1852
C. albicans,orf19.493,S. cerevisiae,gene-YLR029C,Cluster1852
S. cerevisiae,gene-YDR238C,C. albicans,orf19.528,Cluster1853
S. cerevisiae,gene-YML103C,C. albicans,orf19.4808,Cluster1854
S. cerevisiae,gene-YPL115C,C. albicans,orf19.2771,Cluster1855
S. cerevisiae,gene-YIL062C,C. albicans,orf19.6151,Cluster1856
S. cerevisiae,gene-YDR389W,C. albicans,orf19.7115,Cluster1858
S. cerevisiae,gene-YDL240W,C. albicans,orf19.7489,Cluster1859
C. albicans,orf19.811,S. cerevisiae,gene-YLR283W,Cluster186
C. albicans,orf19.4534,S. cerevisiae,gene-YBR273C,Cluster187
S. cerevisiae,gene-YDR365C,C. albicans,orf19.2319,Cluster1879
S. cerevisiae,gene-YOR147W,C. albicans,orf19.7619,Cluster188
C. albicans,orf19.2232,S. cerevisiae,gene-YGR085C,Cluster189
C. albicans,orf19.2232,S. cerevisiae,gene-YPR102C,Cluster189
S. cerevisiae,gene-YPR145W,C. albicans,orf19.198,Cluster1924
C. albicans,orf19.3321,S. cerevisiae,gene-YPR125W,Cluster1926
S. cerevisiae,gene-YJL111W,C. albicans,orf19.3206,Cluster1934
S. cerevisiae,gene-YNL252C,C. albicans,orf19.585,Cluster1935
S. cerevisiae,gene-YDR028C,C. albicans,orf19.2005,Cluster1937
S. cerevisiae,gene-YLL057C,C. albicans,orf19.1167,Cluster1938
S. cerevisiae,gene-YLL057C,C. albicans,orf19.6398,Cluster1938
C. albicans,orf19.1940,S. cerevisiae,gene-YOR125C,Cluster1951
C. albicans,orf19.2474,S. cerevisiae,gene-YBR139W,Cluster1952
S. cerevisiae,gene-YBR295W,C. albicans,orf19.4784,Cluster1958
C. albicans,orf19.3976,S. cerevisiae,gene-YMR294W,Cluster1959
S. cerevisiae,gene-YPL237W,C. albicans,orf19.7161,Cluster1960
C. albicans,orf19.7160,S. cerevisiae,gene-YPL239W,Cluster1961
C. albicans,orf19.4188,S. cerevisiae,gene-YJR132W,Cluster1962
S. cerevisiae,gene-YHL016C,C. albicans,orf19.781,Cluster1963
C. albicans,orf19.2151,S. cerevisiae,gene-YOR165W,Cluster1964
S. cerevisiae,gene-YPL135W,C. albicans,orf19.6548,Cluster1965
S. cerevisiae,gene-YOR226C,C. albicans,orf19.6548,Cluster1965
C. albicans,orf19.1946,S. cerevisiae,gene-YMR099C,Cluster1966
C. albicans,orf19.5597,S. cerevisiae,gene-YEL055C,Cluster1967
S. cerevisiae,gene-YGR216C,C. albicans,orf19.6977,Cluster1968
C. albicans,orf19.5069,S. cerevisiae,gene-YHR079C-A,Cluster1969
C. albicans,orf19.920,S. cerevisiae,gene-YDR465C,Cluster1970
C. albicans,orf19.930,S. cerevisiae,gene-YBL030C,Cluster1971
C. albicans,orf19.5825,S. cerevisiae,gene-YDR397C,Cluster1972
S. cerevisiae,gene-YBR114W,C. albicans,orf19.2969,Cluster1973
C. albicans,orf19.4443,S. cerevisiae,gene-YDL235C,Cluster1974
S. cerevisiae,gene-YER157W,C. albicans,orf19.4440,Cluster1975
S. cerevisiae,gene-YGL163C,C. albicans,orf19.5004,Cluster1976
S. cerevisiae,gene-YOR191W,C. albicans,orf19.5675,Cluster1977
S. cerevisiae,gene-YDL074C,C. albicans,orf19.976,Cluster1978
C. albicans,orf19.5367,S. cerevisiae,gene-YBR073W,Cluster1979
C. albicans,orf19.2417,S. cerevisiae,gene-YOL034W,Cluster1990
S. cerevisiae,gene-YOR262W,C. albicans,orf19.3169,Cluster1991
C. albicans,orf19.4398,S. cerevisiae,gene-YPR147C,Cluster1992
S. cerevisiae,gene-YJL205C,C. albicans,orf19.3181.1,Cluster1993
C. albicans,orf19.3167,S. cerevisiae,gene-YPL172C,Cluster1994
S. cerevisiae,gene-YLR246W,C. albicans,orf19.4466,Cluster1995
S. cerevisiae,gene-YMR304W,C. albicans,orf19.1777,Cluster1996
C. albicans,orf19.3168,S. cerevisiae,gene-YOR261C,Cluster1997
C. albicans,orf19.1108,S. cerevisiae,gene-YJR069C,Cluster1998
C. albicans,orf19.3817,S. cerevisiae,gene-YOR077W,Cluster1999
S. cerevisiae,gene-YKL185W,C. albicans,orf19.5343,Cluster2003
C. albicans,orf19.6296,S. cerevisiae,gene-YPL002C,Cluster2027
C. albicans,orf19.6304,S. cerevisiae,gene-YGL154C,Cluster2028
S. cerevisiae,gene-YOR281C,C. albicans,orf19.1769,Cluster204
S. cerevisiae,gene-YPR045C,C. albicans,orf19.6271,Cluster2050
S. cerevisiae,gene-YMR262W,C. albicans,orf19.6744,Cluster2051
C. albicans,orf19.1296,S. cerevisiae,gene-YGR091W,Cluster2052
S. cerevisiae,gene-YFL008W,C. albicans,orf19.4367,Cluster2053
C. albicans,orf19.93,S. cerevisiae,gene-YMR002W,Cluster2054
S. cerevisiae,gene-YGL240W,C. albicans,orf19.5056,Cluster2055
C. albicans,orf19.3306,S. cerevisiae,gene-YIL072W,Cluster2056
S. cerevisiae,gene-YGR093W,C. albicans,orf19.3666,Cluster2057
C. albicans,orf19.6904,S. cerevisiae,gene-YKR026C,Cluster2058
C. albicans,orf19.568,S. cerevisiae,gene-YOL052C,Cluster2059
C. albicans,orf19.3369,S. cerevisiae,gene-YBL049W,Cluster2074
S. cerevisiae,gene-YNL186W,C. albicans,orf19.3370,Cluster2075
S. cerevisiae,gene-YMR197C,C. albicans,orf19.337,Cluster2076
C. albicans,orf19.2893,S. cerevisiae,gene-YDR416W,Cluster2077
C. albicans,orf19.3515,S. cerevisiae,gene-YJR025C,Cluster2078
S. cerevisiae,gene-YGL145W,C. albicans,orf19.4003,Cluster2079
S. cerevisiae,gene-YNL051W,C. albicans,orf19.4731,Cluster2080
S. cerevisiae,gene-YOR132W,C. albicans,orf19.3344,Cluster2081
C. albicans,orf19.5859,S. cerevisiae,gene-YJR152W,Cluster2104
S. cerevisiae,gene-YER112W,C. albicans,orf19.6458.1,Cluster2105
S. cerevisiae,gene-YIL166C,C. albicans,orf19.6522,Cluster2106
C. albicans,orf19.3568,S. cerevisiae,gene-YDL076C,Cluster2108
C. albicans,orf19.6551,S. cerevisiae,gene-YHL031C,Cluster2109
C. albicans,orf19.4205.1,S. cerevisiae,gene-YOR159C,Cluster2110
C. albicans,orf19.5206,S. cerevisiae,gene-YIL104C,Cluster2111
C. albicans,orf19.4371,S. cerevisiae,gene-YLR354C,Cluster2112
C. albicans,orf19.4371,S. cerevisiae,gene-YGR043C,Cluster2112
S. cerevisiae,gene-YAL010C,C. albicans,orf19.184,Cluster2113
S. cerevisiae,gene-YPR069C,C. albicans,orf19.2250,Cluster2115
S. cerevisiae,gene-YBR105C,C. albicans,orf19.7445,Cluster2118
S. cerevisiae,gene-YHR001W,C. albicans,orf19.3198,Cluster2119
S. cerevisiae,gene-YKR003W,C. albicans,orf19.3198,Cluster2119
S. cerevisiae,gene-YFR031C,C. albicans,orf19.3623,Cluster2120
S. cerevisiae,gene-YOL019W,C. albicans,orf19.101,Cluster2122
S. cerevisiae,gene-YMR063W,C. albicans,orf19.101,Cluster2122
S. cerevisiae,gene-YNL015W,C. albicans,orf19.2769,Cluster2123
C. albicans,orf19.2769,S. cerevisiae,gene-YHR138C,Cluster2123
S. cerevisiae,gene-YJL157C,C. albicans,orf19.7105,Cluster2124
C. albicans,orf19.7182,S. cerevisiae,gene-YGL232W,Cluster213
C. albicans,orf19.3737,S. cerevisiae,gene-YPL070W,Cluster2139
S. cerevisiae,gene-YDR013W,C. albicans,orf19.6910,Cluster215
S. cerevisiae,gene-YKL205W,C. albicans,orf19.7153,Cluster2166
C. albicans,orf19.3099,S. cerevisiae,gene-YDR354W,Cluster2167
C. albicans,orf19.3691,S. cerevisiae,gene-YGR033C,Cluster2168
C. albicans,orf19.6489,S. cerevisiae,gene-YNL194C,Cluster2179
S. cerevisiae,gene-YGL169W,C. albicans,orf19.7088,Cluster2184
S. cerevisiae,gene-YKL089W,C. albicans,orf19.5551,Cluster2187
C. albicans,orf19.988,S. cerevisiae,gene-YGR149W,Cluster2188
C. albicans,orf19.2110,S. cerevisiae,gene-YGL017W,Cluster2190
C. albicans,orf19.6229,S. cerevisiae,gene-YDR256C,Cluster2193
C. albicans,orf19.7244,S. cerevisiae,gene-YNL168C,Cluster2194
S. cerevisiae,gene-YBR279W,C. albicans,orf19.3613,Cluster221
C. albicans,orf19.5953,S. cerevisiae,gene-YLR403W,Cluster222
S. cerevisiae,gene-YPL221W,C. albicans,orf19.2501,Cluster2220
C. albicans,orf19.2501,S. cerevisiae,gene-YGL139W,Cluster2220
S. cerevisiae,gene-YKL141W,C. albicans,orf19.1480,Cluster2221
S. cerevisiae,gene-YHL017W,C. albicans,orf19.1991,Cluster2222
S. cerevisiae,gene-YPR193C,C. albicans,orf19.6323,Cluster2223
C. albicans,orf19.596.2,S. cerevisiae,gene-YDR320C-A,Cluster2224
C. albicans,orf19.757,S. cerevisiae,gene-YPR089W,Cluster2225
C. albicans,orf19.7215.3,S. cerevisiae,gene-YOR020C,Cluster2226
S. cerevisiae,gene-YJL061W,C. albicans,orf19.5765,Cluster2228
S. cerevisiae,gene-YNR064C,C. albicans,orf19.6709,Cluster2229
S. cerevisiae,gene-YMR234W,C. albicans,orf19.5614,Cluster2235
S. cerevisiae,gene-YJR040W,C. albicans,orf19.5880,Cluster2236
S. cerevisiae,gene-YMR236W,C. albicans,orf19.1111,Cluster224
C. albicans,orf19.2892,S. cerevisiae,gene-YHR103W,Cluster2241
C. albicans,orf19.1107,S. cerevisiae,gene-YDL173W,Cluster225
S. cerevisiae,gene-YAL019W,C. albicans,orf19.6291,Cluster2276
S. cerevisiae,gene-YFL030W,C. albicans,orf19.1078,Cluster2277
C. albicans,orf19.360,S. cerevisiae,gene-YBL042C,Cluster2294
C. albicans,orf19.360,S. cerevisiae,gene-YBR021W,Cluster2294
C. albicans,orf19.360,S. cerevisiae,gene-YIR028W,Cluster2294
S. cerevisiae,gene-YBL042C,C. albicans,orf19.313,Cluster2294
C. albicans,orf19.313,S. cerevisiae,gene-YBR021W,Cluster2294
C. albicans,orf19.313,S. cerevisiae,gene-YIR028W,Cluster2294
C. albicans,orf19.7370,S. cerevisiae,gene-YOL092W,Cluster2295
S. cerevisiae,gene-YPR133W-A,C. albicans,orf19.6247.1,Cluster2298
S. cerevisiae,gene-YDL238C,C. albicans,orf19.7029,Cluster2301
S. cerevisiae,gene-YDR452W,C. albicans,orf19.7016,Cluster2325
C. albicans,orf19.6092,S. cerevisiae,gene-YGR238C,Cluster2336
C. albicans,orf19.6092,S. cerevisiae,gene-YHR158C,Cluster2336
S. cerevisiae,gene-YCR079W,C. albicans,orf19.3705,Cluster2339
S. cerevisiae,gene-YJL102W,C. albicans,orf19.6208,Cluster2341
S. cerevisiae,gene-YNL038W,C. albicans,orf19.2529,Cluster2342
S. cerevisiae,gene-YLR088W,C. albicans,orf19.5693,Cluster2343
S. cerevisiae,gene-YML098W,C. albicans,orf19.5174,Cluster2344
C. albicans,orf19.4358,S. cerevisiae,gene-YDL157C,Cluster2345
C. albicans,orf19.6827,S. cerevisiae,gene-YDR088C,Cluster2346
S. cerevisiae,gene-YOR308C,C. albicans,orf19.4326,Cluster2347
S. cerevisiae,gene-YLR105C,C. albicans,orf19.2735,Cluster2348
S. cerevisiae,gene-YNL003C,C. albicans,orf19.7082,Cluster2349
C. albicans,orf19.7626,S. cerevisiae,gene-YOL139C,Cluster2350
S. cerevisiae,gene-YOR251C,C. albicans,orf19.1356,Cluster2351
C. albicans,orf19.4451,S. cerevisiae,gene-YNL163C,Cluster2352
S. cerevisiae,gene-YJR016C,C. albicans,orf19.4040,Cluster2354
C. albicans,orf19.4406,S. cerevisiae,gene-YGL221C,Cluster2356
C. albicans,orf19.967,S. cerevisiae,gene-YJL208C,Cluster2358
S. cerevisiae,gene-YHR023W,C. albicans,orf19.6294,Cluster236
C. albicans,orf19.242,S. cerevisiae,gene-YLR121C,Cluster2360
C. albicans,orf19.242,S. cerevisiae,gene-YIL015W,Cluster2360
S. cerevisiae,gene-YGR001C,C. albicans,orf19.3836,Cluster2361
C. albicans,orf19.3839,S. cerevisiae,gene-YIR039C,Cluster2362
C. albicans,orf19.6928,S. cerevisiae,gene-YLR120C,Cluster2363
S. cerevisiae,gene-YMR016C,C. albicans,orf19.610,Cluster2364
S. cerevisiae,gene-YJL125C,C. albicans,orf19.7291,Cluster2365
S. cerevisiae,gene-YDR478W,C. albicans,orf19.1927,Cluster2366
C. albicans,orf19.5498,S. cerevisiae,gene-YKL043W,Cluster2367
S. cerevisiae,gene-YPL154C,C. albicans,orf19.1891,Cluster2369
C. albicans,orf19.1470,S. cerevisiae,gene-YER131W,Cluster2372
C. albicans,orf19.1470,S. cerevisiae,gene-YGL189C,Cluster2372
S. cerevisiae,gene-YPL106C,C. albicans,orf19.2435,Cluster2373
S. cerevisiae,gene-YBR169C,C. albicans,orf19.2435,Cluster2373
S. cerevisiae,gene-YNR035C,C. albicans,orf19.2437,Cluster2374
S. cerevisiae,gene-YGL114W,C. albicans,orf19.5770,Cluster2376
C. albicans,orf19.4587,S. cerevisiae,gene-YGR187C,Cluster2377
S. cerevisiae,gene-YGR186W,C. albicans,orf19.4585,Cluster2378
S. cerevisiae,gene-YJL039C,C. albicans,orf19.7511,Cluster2379
S. cerevisiae,gene-YGR156W,C. albicans,orf19.7285,Cluster2382
C. albicans,orf19.4102,S. cerevisiae,gene-YHR200W,Cluster2383
S. cerevisiae,gene-YFL010C,C. albicans,orf19.1414,Cluster2387
C. albicans,orf19.2305,S. cerevisiae,gene-YEL003W,Cluster2388
C. albicans,orf19.704,S. cerevisiae,gene-YHR163W,Cluster2399
C. albicans,orf19.704,S. cerevisiae,gene-YGR248W,Cluster2399
S. cerevisiae,gene-YKL077W,C. albicans,orf19.1533,Cluster2400
S. cerevisiae,gene-YPR051W,C. albicans,orf19.4617,Cluster2401
S. cerevisiae,gene-YCR073W-A,C. albicans,orf19.1355,Cluster2402
S. cerevisiae,gene-YNR034W,C. albicans,orf19.1355,Cluster2402
C. albicans,orf19.2267,S. cerevisiae,gene-YNL312W,Cluster2403
C. albicans,orf19.5623,S. cerevisiae,gene-YJL081C,Cluster2404
S. cerevisiae,gene-YKL025C,C. albicans,orf19.4010,Cluster2405
C. albicans,orf19.2641,S. cerevisiae,gene-YHR129C,Cluster2406
S. cerevisiae,gene-YML116W,C. albicans,orf19.304,Cluster2407
C. albicans,orf19.5585,S. cerevisiae,gene-YDR144C,Cluster2408
S. cerevisiae,gene-YNR036C,C. albicans,orf19.2438,Cluster2412
C. albicans,orf19.4542,S. cerevisiae,gene-YPR025C,Cluster2421
S. cerevisiae,gene-YOL110W,C. albicans,orf19.1955,Cluster2425
C. albicans,orf19.3259,S. cerevisiae,gene-YIR022W,Cluster2427
S. cerevisiae,gene-YDR379C-A,C. albicans,orf19.4593.1,Cluster2428
C. albicans,orf19.4829,S. cerevisiae,gene-YKL213C,Cluster2429
C. albicans,orf19.4835,S. cerevisiae,gene-YER082C,Cluster2430
C. albicans,orf19.1485,S. cerevisiae,gene-YKL138C,Cluster2431
S. cerevisiae,gene-YHR149C,C. albicans,orf19.1426,Cluster2432
C. albicans,orf19.7094,S. cerevisiae,gene-YDL138W,Cluster2447
C. albicans,orf19.6701,S. cerevisiae,gene-YHR020W,Cluster2448
S. cerevisiae,gene-YNL232W,C. albicans,orf19.1026,Cluster2449
S. cerevisiae,gene-YHR062C,C. albicans,orf19.1029,Cluster2450
S. cerevisiae,gene-YNL166C,C. albicans,orf19.7450,Cluster2451
S. cerevisiae,gene-YEL051W,C. albicans,orf19.2895,Cluster2452
S. cerevisiae,gene-YBL022C,C. albicans,orf19.522,Cluster2453
C. albicans,orf19.579,S. cerevisiae,gene-YNL256W,Cluster2454
S. cerevisiae,gene-YHR018C,C. albicans,orf19.6689,Cluster2455
C. albicans,orf19.269,S. cerevisiae,gene-YDR023W,Cluster2457
S. cerevisiae,gene-YNR058W,C. albicans,orf19.2591,Cluster2469
C. albicans,orf19.5188,S. cerevisiae,gene-YNL192W,Cluster2471
C. albicans,orf19.5188,S. cerevisiae,gene-YBR038W,Cluster2471
S. cerevisiae,gene-YOR298W,C. albicans,orf19.1647,Cluster2472
S. cerevisiae,gene-YJR024C,C. albicans,orf19.4306,Cluster2473
C. albicans,orf19.5455,S. cerevisiae,gene-YER072W,Cluster2474
S. cerevisiae,gene-YGR013W,C. albicans,orf19.1491,Cluster2475
C. albicans,orf19.1833,S. cerevisiae,gene-YLR175W,Cluster2476
C. albicans,orf19.5038,S. cerevisiae,gene-YDL112W,Cluster2477
C. albicans,orf19.5209,S. cerevisiae,gene-YNL041C,Cluster2478
S. cerevisiae,gene-YJR012C,C. albicans,orf19.4580,Cluster2496
C. albicans,orf19.5630,S. cerevisiae,gene-YDR530C,Cluster2497
S. cerevisiae,gene-YBL067C,C. albicans,orf19.2026,Cluster2500
S. cerevisiae,gene-YOR285W,C. albicans,orf19.2363,Cluster2501
C. albicans,orf19.4732,S. cerevisiae,gene-YNL049C,Cluster2502
S. cerevisiae,gene-YDL057W,C. albicans,orf19.577,Cluster2503
S. cerevisiae,gene-YGR267C,C. albicans,orf19.3957,Cluster2532
S. cerevisiae,gene-YDR316W,C. albicans,orf19.1300,Cluster2543
C. albicans,orf19.6416,S. cerevisiae,gene-YNL080C,Cluster2564
S. cerevisiae,gene-YDR469W,C. albicans,orf19.3899,Cluster2575
C. albicans,orf19.1416,S. cerevisiae,gene-YPL132W,Cluster2577
C. albicans,orf19.940,S. cerevisiae,gene-YKL092C,Cluster2578
S. cerevisiae,gene-YLR109W,C. albicans,orf19.6470,Cluster2579
C. albicans,orf19.3054,S. cerevisiae,gene-YER021W,Cluster2580
S. cerevisiae,gene-YJL143W,C. albicans,orf19.150,Cluster2581
C. albicans,orf19.3322,S. cerevisiae,gene-YBR252W,Cluster2582
S. cerevisiae,gene-YIL053W,C. albicans,orf19.5437,Cluster2583
S. cerevisiae,gene-YHR043C,C. albicans,orf19.3392,Cluster2584
S. cerevisiae,gene-YHR044C,C. albicans,orf19.3392,Cluster2584
C. albicans,orf19.3392,S. cerevisiae,gene-YER062C,Cluster2584
S. cerevisiae,gene-YJR009C,C. albicans,orf19.6814,Cluster2585
C. albicans,orf19.3458,S. cerevisiae,gene-YOL129W,Cluster2586
S. cerevisiae,gene-YOR378W,C. albicans,orf19.2350,Cluster2591
C. albicans,orf19.2350,S. cerevisiae,gene-YMR279C,Cluster2591
C. albicans,orf19.7223,S. cerevisiae,gene-YBR030W,Cluster260
C. albicans,orf19.6459,S. cerevisiae,gene-YDR284C,Cluster2606
C. albicans,orf19.7251,S. cerevisiae,gene-YHL028W,Cluster2607
C. albicans,orf19.4411,S. cerevisiae,gene-YPR068C,Cluster2610
C. albicans,orf19.5377,S. cerevisiae,gene-YGL194C,Cluster2611
S. cerevisiae,gene-YOR008C,C. albicans,orf19.5867,Cluster2612
S. cerevisiae,gene-YOL105C,C. albicans,orf19.5537,Cluster2613
S. cerevisiae,gene-YNL283C,C. albicans,orf19.5537,Cluster2613
S. cerevisiae,gene-YGL026C,C. albicans,orf19.4718,Cluster2614
S. cerevisiae,gene-YCL024W,C. albicans,orf19.663,Cluster262
S. cerevisiae,gene-YDR507C,C. albicans,orf19.663,Cluster262
C. albicans,orf19.409,S. cerevisiae,gene-YNR018W,Cluster263
C. albicans,orf19.5107,S. cerevisiae,gene-YIL038C,Cluster2636
S. cerevisiae,gene-YPR072W,C. albicans,orf19.2012,Cluster2637
S. cerevisiae,gene-YPR030W,C. albicans,orf19.4887,Cluster2638
C. albicans,orf19.3031,S. cerevisiae,gene-YPL094C,Cluster2639
S. cerevisiae,gene-YDL207W,C. albicans,orf19.2215,Cluster264
S. cerevisiae,gene-YLR389C,C. albicans,orf19.5561,Cluster2640
S. cerevisiae,gene-YOR018W,C. albicans,orf19.1509,Cluster2641
S. cerevisiae,gene-YFR022W,C. albicans,orf19.1509,Cluster2641
C. albicans,orf19.2580,S. cerevisiae,gene-YPL015C,Cluster2642
S. cerevisiae,gene-YOR025W,C. albicans,orf19.1934,Cluster2643
C. albicans,orf19.3761,S. cerevisiae,gene-YPR019W,Cluster2644
S. cerevisiae,gene-YPL155C,C. albicans,orf19.1747,Cluster2645
C. albicans,orf19.6012,S. cerevisiae,gene-YOR296W,Cluster2646
S. cerevisiae,gene-YOR216C,C. albicans,orf19.6893,Cluster2647
S. cerevisiae,gene-YJR041C,C. albicans,orf19.5884,Cluster2648
C. albicans,orf19.3978,S. cerevisiae,gene-YGR271C-A,Cluster2649
C. albicans,orf19.6328,S. cerevisiae,gene-YDR511W,Cluster265
C. albicans,orf19.1493,S. cerevisiae,gene-YJR052W,Cluster2650
S. cerevisiae,gene-YDR231C,C. albicans,orf19.6461,Cluster2651
S. cerevisiae,gene-YPR056W,C. albicans,orf19.4194,Cluster2653
C. albicans,orf19.3477,S. cerevisiae,gene-YPL212C,Cluster2663
S. cerevisiae,gene-YGL107C,C. albicans,orf19.7459,Cluster2664
C. albicans,orf19.7459,S. cerevisiae,gene-YBR238C,Cluster2664
C. albicans,orf19.2439,S. cerevisiae,gene-YKL192C,Cluster2667
C. albicans,orf19.819,S. cerevisiae,gene-YKL192C,Cluster2667
C. albicans,orf19.7367,S. cerevisiae,gene-YDL122W,Cluster2668
C. albicans,orf19.7564,S. cerevisiae,gene-YPR175W,Cluster2669
