species1,gene1,species2,gene2,cluster_id
K. lactis,gene:KLLA0_D05269g,S. cerevisiae,gene-YFL037W,Cluster1338
S. cerevisiae,gene-YDL015C,K. lactis,gene:KLLA0_C04367g,Cluster1361
S. cerevisiae,gene-YDR120C,K. lactis,gene:KLLA0_F19404g,Cluster1362
S. cerevisiae,gene-YDR091C,K. lactis,gene:KLLA0_C17556g,Cluster1363
K. lactis,gene:KLLA0_D18557g,S. cerevisiae,gene-YLR243W,Cluster1364
S. cerevisiae,gene-YDR225W,K. lactis,gene:KLLA0_E17359g,Cluster1365
S. cerevisiae,gene-YBL003C,K. lactis,gene:KLLA0_F13332g,Cluster1366
K. lactis,gene:KLLA0_F09768g,S. cerevisiae,gene-YGL124C,Cluster1367
S. cerevisiae,gene-YOL012C,K. lactis,gene:KLLA0_C05918g,Cluster1368
S. cerevisiae,gene-YKL069W,K. lactis,gene:KLLA0_F26587g,Cluster137
K. lactis,gene:KLLA0_E00463g,S. cerevisiae,gene-YLL050C,Cluster1370
K. lactis,gene:KLLA0_C04532g,S. cerevisiae,gene-YOL073C,Cluster1375
K. lactis,gene:KLLA0_F03102g,S. cerevisiae,gene-YGR284C,Cluster1380
K. lactis,gene:KLLA0_A01848g,S. cerevisiae,gene-YDR419W,Cluster1393
K. lactis,gene:KLLA0_A05159g,S. cerevisiae,gene-YHR170W,Cluster1401
S. cerevisiae,gene-YDR505C,K. lactis,gene:KLLA0_C01716g,Cluster1402
K. lactis,gene:KLLA0_B03652g,S. cerevisiae,gene-YHR203C,Cluster1404
S. cerevisiae,gene-YMR033W,K. lactis,gene:KLLA0_C12507g,Cluster1405
K. lactis,gene:KLLA0_B03806g,S. cerevisiae,gene-YHR201C,Cluster1406
S. cerevisiae,gene-YPL086C,K. lactis,gene:KLLA0_E23937g,Cluster1407
S. cerevisiae,gene-YKL007W,K. lactis,gene:KLLA0_B13453g,Cluster1408
S. cerevisiae,gene-YJL132W,K. lactis,gene:KLLA0_E15401g,Cluster1439
S. cerevisiae,gene-YDL174C,K. lactis,gene:KLLA0_E19691g,Cluster144
S. cerevisiae,gene-YDL171C,K. lactis,gene:KLLA0_E19625g,Cluster1440
K. lactis,gene:KLLA0_F05896g,S. cerevisiae,gene-YDL175C,Cluster1441
K. lactis,gene:KLLA0_E15467g,S. cerevisiae,gene-YGR239C,Cluster1445
S. cerevisiae,gene-YML127W,K. lactis,gene:KLLA0_D10461g,Cluster1448
S. cerevisiae,gene-YLL018C-A,K. lactis,gene:KLLA0_D03971g,Cluster1449
K. lactis,gene:KLLA0_D02046g,S. cerevisiae,gene-YPR016C,Cluster1450
S. cerevisiae,gene-YKL134C,K. lactis,gene:KLLA0_B12397g,Cluster1452
S. cerevisiae,gene-YGR247W,K. lactis,gene:KLLA0_A05412g,Cluster1453
S. cerevisiae,gene-YNL075W,K. lactis,gene:KLLA0_E07833g,Cluster1454
K. lactis,gene:KLLA0_F21648g,S. cerevisiae,gene-YDR335W,Cluster1455
S. cerevisiae,gene-YNL062C,K. lactis,gene:KLLA0_F03377g,Cluster1456
K. lactis,gene:KLLA0_F22154g,S. cerevisiae,gene-YHR097C,Cluster1458
K. lactis,gene:KLLA0_F22154g,S. cerevisiae,gene-YDR348C,Cluster1458
K. lactis,gene:KLLA0_B14146g,S. cerevisiae,gene-YKL207W,Cluster1459
S. cerevisiae,gene-YCR007C,K. lactis,gene:KLLA0_C19063g,Cluster1461
K. lactis,gene:KLLA0_F26895g,S. cerevisiae,gene-YKL064W,Cluster1493
K. lactis,gene:KLLA0_F06897g,S. cerevisiae,gene-YNR039C,Cluster1497
S. cerevisiae,gene-YJL097W,K. lactis,gene:KLLA0_F14146g,Cluster1498
S. cerevisiae,gene-YLL045C,K. lactis,gene:KLLA0_E00573g,Cluster150
S. cerevisiae,gene-YDR522C,K. lactis,gene:KLLA0_C01001g,Cluster151
K. lactis,gene:KLLA0_C01001g,S. cerevisiae,gene-YCL048W,Cluster151
S. cerevisiae,gene-YKL013C,K. lactis,gene:KLLA0_E18217g,Cluster1519
S. cerevisiae,gene-YMR314W,K. lactis,gene:KLLA0_A10153g,Cluster152
K. lactis,gene:KLLA0_E18965g,S. cerevisiae,gene-YGL092W,Cluster1520
S. cerevisiae,gene-YKL068W,K. lactis,gene:KLLA0_F26697g,Cluster1521
S. cerevisiae,gene-YMR047C,K. lactis,gene:KLLA0_F26697g,Cluster1521
K. lactis,gene:KLLA0_F06314g,S. cerevisiae,gene-YNR010W,Cluster1522
S. cerevisiae,gene-YDR085C,K. lactis,gene:KLLA0_C11891g,Cluster154
S. cerevisiae,gene-YER158C,K. lactis,gene:KLLA0_C11891g,Cluster154
S. cerevisiae,gene-YFL018C,K. lactis,gene:KLLA0_D11154g,Cluster155
S. cerevisiae,gene-YNL078W,K. lactis,gene:KLLA0_E07943g,Cluster1554
S. cerevisiae,gene-YJL149W,K. lactis,gene:KLLA0_A06061g,Cluster156
S. cerevisiae,gene-YOR346W,K. lactis,gene:KLLA0_F23375g,Cluster1560
S. cerevisiae,gene-YPR170W-B,K. lactis,gene:KLLA0_B10769g,Cluster1561
S. cerevisiae,gene-YDR202C,K. lactis,gene:KLLA0_D18843g,Cluster1562
S. cerevisiae,gene-YNL162W-A,K. lactis,gene:KLLA0_D07876g,Cluster1563
S. cerevisiae,gene-YOR362C,K. lactis,gene:KLLA0_A03487g,Cluster1564
S. cerevisiae,gene-YJL063C,K. lactis,gene:KLLA0_F01793g,Cluster1565
S. cerevisiae,gene-YDL136W,K. lactis,gene:KLLA0_F05247g,Cluster1566
K. lactis,gene:KLLA0_F05247g,S. cerevisiae,gene-YDL191W,Cluster1566
K. lactis,gene:KLLA0_D01639g,S. cerevisiae,gene-YMR272C,Cluster1567
S. cerevisiae,gene-YPL233W,K. lactis,gene:KLLA0_C15939g,Cluster1568
K. lactis,gene:KLLA0_C09460g,S. cerevisiae,gene-YOR265W,Cluster1569
S. cerevisiae,gene-YJL069C,K. lactis,gene:KLLA0_F02013g,Cluster1570
K. lactis,gene:KLLA0_D15521g,S. cerevisiae,gene-YDL114W,Cluster1571
S. cerevisiae,gene-YJR077C,K. lactis,gene:KLLA0_B14454g,Cluster1572
K. lactis,gene:KLLA0_D06127g,S. cerevisiae,gene-YOR246C,Cluster1573
K. lactis,gene:KLLA0_D18909g,S. cerevisiae,gene-YNL202W,Cluster1574
S. cerevisiae,gene-YKR009C,K. lactis,gene:KLLA0_E13817g,Cluster1575
S. cerevisiae,gene-YIL124W,K. lactis,gene:KLLA0_F04455g,Cluster1576
K. lactis,gene:KLLA0_E08075g,S. cerevisiae,gene-YIR036C,Cluster1577
S. cerevisiae,gene-YPL034W,K. lactis,gene:KLLA0_F07359g,Cluster1582
K. lactis,gene:KLLA0_E17161g,S. cerevisiae,gene-YBR004C,Cluster1584
S. cerevisiae,gene-YMR260C,K. lactis,gene:KLLA0_E11287g,Cluster1588
K. lactis,gene:KLLA0_B12650g,S. cerevisiae,gene-YMR107W,Cluster1595
S. cerevisiae,gene-YLR265C,K. lactis,gene:KLLA0_F20339g,Cluster1599
S. cerevisiae,gene-YKR093W,K. lactis,gene:KLLA0_E12915g,Cluster1600
K. lactis,gene:KLLA0_A11682g,S. cerevisiae,gene-YNL136W,Cluster1605
K. lactis,gene:KLLA0_B07183g,S. cerevisiae,gene-YKL167C,Cluster1611
K. lactis,gene:KLLA0_A03509g,S. cerevisiae,gene-YAL047C,Cluster1613
S. cerevisiae,gene-YBR272C,K. lactis,gene:KLLA0_F01342g,Cluster1616
S. cerevisiae,gene-YOR204W,K. lactis,gene:KLLA0_F01034g,Cluster162
S. cerevisiae,gene-YPL119C,K. lactis,gene:KLLA0_F01034g,Cluster162
K. lactis,gene:KLLA0_C16599g,S. cerevisiae,gene-YDL160C,Cluster163
S. cerevisiae,gene-YDR435C,K. lactis,gene:KLLA0_B01089g,Cluster1632
K. lactis,gene:KLLA0_C08613g,S. cerevisiae,gene-YNR029C,Cluster1634
S. cerevisiae,gene-YMR261C,K. lactis,gene:KLLA0_E11265g,Cluster1638
K. lactis,gene:KLLA0_F24684g,S. cerevisiae,gene-YDL031W,Cluster164
K. lactis,gene:KLLA0_F13926g,S. cerevisiae,gene-YKR024C,Cluster165
K. lactis,gene:KLLA0_C17424g,S. cerevisiae,gene-YGL171W,Cluster166
K. lactis,gene:KLLA0_E17337g,S. cerevisiae,gene-YBL002W,Cluster167
K. lactis,gene:KLLA0_F13310g,S. cerevisiae,gene-YDR224C,Cluster168
S. cerevisiae,gene-YPL159C,K. lactis,gene:KLLA0_D06061g,Cluster1687
K. lactis,gene:KLLA0_E10077g,S. cerevisiae,gene-YER149C,Cluster1688
S. cerevisiae,gene-YOR148C,K. lactis,gene:KLLA0_C06490g,Cluster169
S. cerevisiae,gene-YER047C,K. lactis,gene:KLLA0_E04379g,Cluster170
S. cerevisiae,gene-YJL003W,K. lactis,gene:KLLA0_F13024g,Cluster1708
S. cerevisiae,gene-YGR097W,K. lactis,gene:KLLA0_D15081g,Cluster171
K. lactis,gene:KLLA0_D15081g,S. cerevisiae,gene-YPR115W,Cluster171
S. cerevisiae,gene-YNR032C-A,K. lactis,gene:KLLA0_C08470g,Cluster1710
S. cerevisiae,gene-YPL111W,K. lactis,gene:KLLA0_F00704g,Cluster1711
K. lactis,gene:KLLA0_D12716g,S. cerevisiae,gene-YAL067C,Cluster1712
K. lactis,gene:KLLA0_C16533g,S. cerevisiae,gene-YDL156W,Cluster1713
S. cerevisiae,gene-YIL070C,K. lactis,gene:KLLA0_C07711g,Cluster1714
S. cerevisiae,gene-YFL034C-A,K. lactis,gene:KLLA0_D05181g,Cluster1715
S. cerevisiae,gene-YLR061W,K. lactis,gene:KLLA0_D05181g,Cluster1715
K. lactis,gene:KLLA0_E06139g,S. cerevisiae,gene-YPR040W,Cluster1716
K. lactis,gene:KLLA0_B11385g,S. cerevisiae,gene-YGR116W,Cluster1717
S. cerevisiae,gene-YDR243C,K. lactis,gene:KLLA0_C15433g,Cluster1719
S. cerevisiae,gene-YPL131W,K. lactis,gene:KLLA0_D06941g,Cluster172
K. lactis,gene:KLLA0_E22045g,S. cerevisiae,gene-YMR140W,Cluster1720
S. cerevisiae,gene-YOR223W,K. lactis,gene:KLLA0_D07095g,Cluster1721
S. cerevisiae,gene-YPR033C,K. lactis,gene:KLLA0_E06381g,Cluster1722
S. cerevisiae,gene-YBR237W,K. lactis,gene:KLLA0_F10505g,Cluster173
K. lactis,gene:KLLA0_D13376g,S. cerevisiae,gene-YIL014W,Cluster1733
S. cerevisiae,gene-YOR361C,K. lactis,gene:KLLA0_A03531g,Cluster1735
K. lactis,gene:KLLA0_F03707g,S. cerevisiae,gene-YNL050C,Cluster1736
S. cerevisiae,gene-YMR134W,K. lactis,gene:KLLA0_F17160g,Cluster1737
K. lactis,gene:KLLA0_D08580g,S. cerevisiae,gene-YNL189W,Cluster1739
S. cerevisiae,gene-YFL002C,K. lactis,gene:KLLA0_E14367g,Cluster174
S. cerevisiae,gene-YLR427W,K. lactis,gene:KLLA0_D02552g,Cluster1740
S. cerevisiae,gene-YJR074W,K. lactis,gene:KLLA0_B14300g,Cluster1741
K. lactis,gene:KLLA0_E06051g,S. cerevisiae,gene-YJR090C,Cluster1742
K. lactis,gene:KLLA0_E22859g,S. cerevisiae,gene-YNL148C,Cluster1744
S. cerevisiae,gene-YKL193C,K. lactis,gene:KLLA0_D02816g,Cluster1745
K. lactis,gene:KLLA0_D06567g,S. cerevisiae,gene-YPL123C,Cluster1751
K. lactis,gene:KLLA0_C18975g,S. cerevisiae,gene-YKL215C,Cluster1754
K. lactis,gene:KLLA0_E01827g,S. cerevisiae,gene-YOL149W,Cluster1755
S. cerevisiae,gene-YGR206W,K. lactis,gene:KLLA0_E16413g,Cluster1765
K. lactis,gene:KLLA0_C16896g,S. cerevisiae,gene-YML086C,Cluster1768
S. cerevisiae,gene-YKL146W,K. lactis,gene:KLLA0_E13795g,Cluster1769
K. lactis,gene:KLLA0_C13277g,S. cerevisiae,gene-YNL101W,Cluster1770
S. cerevisiae,gene-YKL201C,K. lactis,gene:KLLA0_B13794g,Cluster1771
S. cerevisiae,gene-YBR041W,K. lactis,gene:KLLA0_B06842g,Cluster1773
S. cerevisiae,gene-YBR141C,K. lactis,gene:KLLA0_C11275g,Cluster1774
K. lactis,gene:KLLA0_E06887g,S. cerevisiae,gene-YBL091C,Cluster1775
K. lactis,gene:KLLA0_C07018g,S. cerevisiae,gene-YOR280C,Cluster1776
S. cerevisiae,gene-YGR197C,K. lactis,gene:KLLA0_E02135g,Cluster1777
S. cerevisiae,gene-YJR015W,K. lactis,gene:KLLA0_E02135g,Cluster1777
S. cerevisiae,gene-YCR045C,K. lactis,gene:KLLA0_F06028g,Cluster1779
S. cerevisiae,gene-YMR142C,K. lactis,gene:KLLA0_E22001g,Cluster178
S. cerevisiae,gene-YEL060C,K. lactis,gene:KLLA0_D00979g,Cluster1780
S. cerevisiae,gene-YOR003W,K. lactis,gene:KLLA0_D00979g,Cluster1780
S. cerevisiae,gene-YBR110W,K. lactis,gene:KLLA0_B09405g,Cluster1786
K. lactis,gene:KLLA0_F17479g,S. cerevisiae,gene-YLR032W,Cluster1787
K. lactis,gene:KLLA0_B13046g,S. cerevisiae,gene-YOR294W,Cluster1788
S. cerevisiae,gene-YDR517W,K. lactis,gene:KLLA0_C01133g,Cluster1789
S. cerevisiae,gene-YIL126W,K. lactis,gene:KLLA0_F04521g,Cluster1791
K. lactis,gene:KLLA0_E24707g,S. cerevisiae,gene-YIR032C,Cluster1792
S. cerevisiae,gene-YMR286W,K. lactis,gene:KLLA0_C06270g,Cluster180
K. lactis,gene:KLLA0_F15829g,S. cerevisiae,gene-YAL023C,Cluster1806
K. lactis,gene:KLLA0_C11737g,S. cerevisiae,gene-YDR079C-A,Cluster1807
K. lactis,gene:KLLA0_A00715g,S. cerevisiae,gene-YFR048W,Cluster1808
K. lactis,gene:KLLA0_F16104g,S. cerevisiae,gene-YKR067W,Cluster1809
K. lactis,gene:KLLA0_D04466g,S. cerevisiae,gene-YKL149C,Cluster181
K. lactis,gene:KLLA0_E02355g,S. cerevisiae,gene-YDR372C,Cluster182
K. lactis,gene:KLLA0_D18799g,S. cerevisiae,gene-YDR200C,Cluster1827
K. lactis,gene:KLLA0_D18799g,S. cerevisiae,gene-YLR238W,Cluster1827
S. cerevisiae,gene-YHR115C,K. lactis,gene:KLLA0_F23892g,Cluster1828
S. cerevisiae,gene-YNL116W,K. lactis,gene:KLLA0_F23892g,Cluster1828
K. lactis,gene:KLLA0_E24201g,S. cerevisiae,gene-YPL095C,Cluster1829
K. lactis,gene:KLLA0_E24201g,S. cerevisiae,gene-YBR177C,Cluster1829
K. lactis,gene:KLLA0_E18085g,S. cerevisiae,gene-YKL017C,Cluster183
S. cerevisiae,gene-YKL181W,K. lactis,gene:KLLA0_B02783g,Cluster1830
K. lactis,gene:KLLA0_B10560g,S. cerevisiae,gene-YPR163C,Cluster1831
K. lactis,gene:KLLA0_D00748g,S. cerevisiae,gene-YPL270W,Cluster1832
S. cerevisiae,gene-YLR188W,K. lactis,gene:KLLA0_C01991g,Cluster1833
K. lactis,gene:KLLA0_D07788g,S. cerevisiae,gene-YHR140W,Cluster1834
S. cerevisiae,gene-YDR319C,K. lactis,gene:KLLA0_B10153g,Cluster1835
K. lactis,gene:KLLA0_F09526g,S. cerevisiae,gene-YGL126W,Cluster1836
K. lactis,gene:KLLA0_E02597g,S. cerevisiae,gene-YDR379W,Cluster1849
K. lactis,gene:KLLA0_E02597g,S. cerevisiae,gene-YER155C,Cluster1849
S. cerevisiae,gene-YDR379W,K. lactis,gene:KLLA0_E00903g,Cluster1849
S. cerevisiae,gene-YER155C,K. lactis,gene:KLLA0_E00903g,Cluster1849
S. cerevisiae,gene-YBR260C,K. lactis,gene:KLLA0_F02123g,Cluster1851
S. cerevisiae,gene-YMR121C,K. lactis,gene:KLLA0_F17633g,Cluster1852
K. lactis,gene:KLLA0_F17633g,S. cerevisiae,gene-YLR029C,Cluster1852
S. cerevisiae,gene-YDR238C,K. lactis,gene:KLLA0_C15279g,Cluster1853
K. lactis,gene:KLLA0_E11067g,S. cerevisiae,gene-YML103C,Cluster1854
K. lactis,gene:KLLA0_F00814g,S. cerevisiae,gene-YPL115C,Cluster1855
K. lactis,gene:KLLA0_C07975g,S. cerevisiae,gene-YIL062C,Cluster1856
S. cerevisiae,gene-YDR389W,K. lactis,gene:KLLA0_E03081g,Cluster1858
S. cerevisiae,gene-YDL240W,K. lactis,gene:KLLA0_D19877g,Cluster1859
K. lactis,gene:KLLA0_C04664g,S. cerevisiae,gene-YLR283W,Cluster186
S. cerevisiae,gene-YNL187W,K. lactis,gene:KLLA0_D08514g,Cluster1865
K. lactis,gene:KLLA0_F05588g,S. cerevisiae,gene-YDL129W,Cluster1866
K. lactis,gene:KLLA0_E21165g,S. cerevisiae,gene-YDR365C,Cluster1879
S. cerevisiae,gene-YOR147W,K. lactis,gene:KLLA0_C06468g,Cluster188
S. cerevisiae,gene-YAR023C,K. lactis,gene:KLLA0_A11957g,Cluster1880
K. lactis,gene:KLLA0_E20505g,S. cerevisiae,gene-YBL074C,Cluster1883
S. cerevisiae,gene-YPR070W,K. lactis,gene:KLLA0_B09350g,Cluster1887
S. cerevisiae,gene-YGR085C,K. lactis,gene:KLLA0_F08261g,Cluster189
K. lactis,gene:KLLA0_F08261g,S. cerevisiae,gene-YPR102C,Cluster189
K. lactis,gene:KLLA0_B04070g,S. cerevisiae,gene-YJR135C,Cluster1893
S. cerevisiae,gene-YHR127W,K. lactis,gene:KLLA0_A11616g,Cluster1918
S. cerevisiae,gene-YLR091W,K. lactis,gene:KLLA0_F19228g,Cluster1920
S. cerevisiae,gene-YPR125W,K. lactis,gene:KLLA0_B11341g,Cluster1926
K. lactis,gene:KLLA0_C02871g,S. cerevisiae,gene-YNL252C,Cluster1935
S. cerevisiae,gene-YDR028C,K. lactis,gene:KLLA0_F04345g,Cluster1937
S. cerevisiae,gene-YLL057C,K. lactis,gene:KLLA0_F26158g,Cluster1938
K. lactis,gene:KLLA0_E02421g,S. cerevisiae,gene-YOR125C,Cluster1951
K. lactis,gene:KLLA0_C17490g,S. cerevisiae,gene-YBR139W,Cluster1952
K. lactis,gene:KLLA0_D04092g,S. cerevisiae,gene-YBR295W,Cluster1958
K. lactis,gene:KLLA0_A09867g,S. cerevisiae,gene-YMR294W,Cluster1959
S. cerevisiae,gene-YPL237W,K. lactis,gene:KLLA0_D08932g,Cluster1960
S. cerevisiae,gene-YPL239W,K. lactis,gene:KLLA0_D08910g,Cluster1961
S. cerevisiae,gene-YJR132W,K. lactis,gene:KLLA0_B04202g,Cluster1962
K. lactis,gene:KLLA0_C17468g,S. cerevisiae,gene-YHL016C,Cluster1963
K. lactis,gene:KLLA0_F20317g,S. cerevisiae,gene-YOR165W,Cluster1964
S. cerevisiae,gene-YPL135W,K. lactis,gene:KLLA0_D07161g,Cluster1965
S. cerevisiae,gene-YOR226C,K. lactis,gene:KLLA0_D07161g,Cluster1965
K. lactis,gene:KLLA0_C14300g,S. cerevisiae,gene-YMR099C,Cluster1966
K. lactis,gene:KLLA0_D00792g,S. cerevisiae,gene-YEL055C,Cluster1967
S. cerevisiae,gene-YGR216C,K. lactis,gene:KLLA0_E16105g,Cluster1968
K. lactis,gene:KLLA0_A07051g,S. cerevisiae,gene-YHR079C-A,Cluster1969
S. cerevisiae,gene-YDR465C,K. lactis,gene:KLLA0_E03631g,Cluster1970
S. cerevisiae,gene-YBL030C,K. lactis,gene:KLLA0_E12365g,Cluster1971
K. lactis,gene:KLLA0_C06611g,S. cerevisiae,gene-YDR397C,Cluster1972
S. cerevisiae,gene-YBR114W,K. lactis,gene:KLLA0_B09240g,Cluster1973
S. cerevisiae,gene-YDL235C,K. lactis,gene:KLLA0_D19338g,Cluster1974
K. lactis,gene:KLLA0_C11715g,S. cerevisiae,gene-YER157W,Cluster1975
K. lactis,gene:KLLA0_A03069g,S. cerevisiae,gene-YGL163C,Cluster1976
S. cerevisiae,gene-YOR191W,K. lactis,gene:KLLA0_C05368g,Cluster1977
S. cerevisiae,gene-YDL074C,K. lactis,gene:KLLA0_B02981g,Cluster1978
S. cerevisiae,gene-YOR083W,K. lactis,gene:KLLA0_E13113g,Cluster1980
K. lactis,gene:KLLA0_E13113g,S. cerevisiae,gene-YKR091W,Cluster1980
S. cerevisiae,gene-YOL034W,K. lactis,gene:KLLA0_F07997g,Cluster1990
S. cerevisiae,gene-YOR262W,K. lactis,gene:KLLA0_C09504g,Cluster1991
K. lactis,gene:KLLA0_C09548g,S. cerevisiae,gene-YPL172C,Cluster1994
K. lactis,gene:KLLA0_D18370g,S. cerevisiae,gene-YLR246W,Cluster1995
S. cerevisiae,gene-YOR261C,K. lactis,gene:KLLA0_C09526g,Cluster1997
K. lactis,gene:KLLA0_B14058g,S. cerevisiae,gene-YJR069C,Cluster1998
K. lactis,gene:KLLA0_A07689g,S. cerevisiae,gene-YOR077W,Cluster1999
S. cerevisiae,gene-YKL185W,K. lactis,gene:KLLA0_B02651g,Cluster2003
K. lactis,gene:KLLA0_E07811g,S. cerevisiae,gene-YNL074C,Cluster201
S. cerevisiae,gene-YPR120C,K. lactis,gene:KLLA0_D15565g,Cluster2013
S. cerevisiae,gene-YOR078W,K. lactis,gene:KLLA0_A07623g,Cluster2023
S. cerevisiae,gene-YPL002C,K. lactis,gene:KLLA0_E14323g,Cluster2027
S. cerevisiae,gene-YGL154C,K. lactis,gene:KLLA0_E08933g,Cluster2028
K. lactis,gene:KLLA0_B12518g,S. cerevisiae,gene-YKL130C,Cluster2029
K. lactis,gene:KLLA0_A12045g,S. cerevisiae,gene-YGL262W,Cluster2031
K. lactis,gene:KLLA0_C06952g,S. cerevisiae,gene-YOR281C,Cluster204
K. lactis,gene:KLLA0_C19327g,S. cerevisiae,gene-YER187W,Cluster2043
K. lactis,gene:KLLA0_E09989g,S. cerevisiae,gene-YPR045C,Cluster2050
S. cerevisiae,gene-YMR262W,K. lactis,gene:KLLA0_E11243g,Cluster2051
S. cerevisiae,gene-YGR091W,K. lactis,gene:KLLA0_D14883g,Cluster2052
S. cerevisiae,gene-YFL008W,K. lactis,gene:KLLA0_D07502g,Cluster2053
K. lactis,gene:KLLA0_C06094g,S. cerevisiae,gene-YMR002W,Cluster2054
S. cerevisiae,gene-YGL240W,K. lactis,gene:KLLA0_A00847g,Cluster2055
S. cerevisiae,gene-YIL072W,K. lactis,gene:KLLA0_C07623g,Cluster2056
S. cerevisiae,gene-YGR093W,K. lactis,gene:KLLA0_D14927g,Cluster2057
S. cerevisiae,gene-YKR026C,K. lactis,gene:KLLA0_F13970g,Cluster2058
S. cerevisiae,gene-YOL052C,K. lactis,gene:KLLA0_C14410g,Cluster2059
S. cerevisiae,gene-YOR386W,K. lactis,gene:KLLA0_D00462g,Cluster2071
K. lactis,gene:KLLA0_E05875g,S. cerevisiae,gene-YBL049W,Cluster2074
S. cerevisiae,gene-YNL186W,K. lactis,gene:KLLA0_D08459g,Cluster2075
K. lactis,gene:KLLA0_B10285g,S. cerevisiae,gene-YMR197C,Cluster2076
K. lactis,gene:KLLA0_A01969g,S. cerevisiae,gene-YDR416W,Cluster2077
S. cerevisiae,gene-YNL051W,K. lactis,gene:KLLA0_F03685g,Cluster2080
K. lactis,gene:KLLA0_E02971g,S. cerevisiae,gene-YOR132W,Cluster2081
S. cerevisiae,gene-YJR152W,K. lactis,gene:KLLA0_D02970g,Cluster2104
K. lactis,gene:KLLA0_E20813g,S. cerevisiae,gene-YER112W,Cluster2105
K. lactis,gene:KLLA0_D07370g,S. cerevisiae,gene-YIL166C,Cluster2106
K. lactis,gene:KLLA0_F09405g,S. cerevisiae,gene-YIL166C,Cluster2106
S. cerevisiae,gene-YDL076C,K. lactis,gene:KLLA0_B02915g,Cluster2108
K. lactis,gene:KLLA0_E00639g,S. cerevisiae,gene-YHL031C,Cluster2109
K. lactis,gene:KLLA0_A02299g,S. cerevisiae,gene-YOR159C,Cluster2110
S. cerevisiae,gene-YIL104C,K. lactis,gene:KLLA0_F03949g,Cluster2111
K. lactis,gene:KLLA0_A02607g,S. cerevisiae,gene-YLR354C,Cluster2112
K. lactis,gene:KLLA0_A02607g,S. cerevisiae,gene-YGR043C,Cluster2112
K. lactis,gene:KLLA0_F08041g,S. cerevisiae,gene-YAL010C,Cluster2113
K. lactis,gene:KLLA0_B09372g,S. cerevisiae,gene-YPR069C,Cluster2115
K. lactis,gene:KLLA0_B09592g,S. cerevisiae,gene-YBR105C,Cluster2118
K. lactis,gene:KLLA0_A02827g,S. cerevisiae,gene-YHR001W,Cluster2119
K. lactis,gene:KLLA0_A02827g,S. cerevisiae,gene-YKR003W,Cluster2119
K. lactis,gene:KLLA0_D16005g,S. cerevisiae,gene-YFR031C,Cluster2120
S. cerevisiae,gene-YOL019W,K. lactis,gene:KLLA0_C05060g,Cluster2122
S. cerevisiae,gene-YOL019W,K. lactis,gene:KLLA0_A04389g,Cluster2122
K. lactis,gene:KLLA0_C05060g,S. cerevisiae,gene-YMR063W,Cluster2122
S. cerevisiae,gene-YMR063W,K. lactis,gene:KLLA0_A04389g,Cluster2122
S. cerevisiae,gene-YNL015W,K. lactis,gene:KLLA0_E08867g,Cluster2123
S. cerevisiae,gene-YNL015W,K. lactis,gene:KLLA0_D11143g,Cluster2123
K. lactis,gene:KLLA0_E08867g,S. cerevisiae,gene-YHR138C,Cluster2123
S. cerevisiae,gene-YHR138C,K. lactis,gene:KLLA0_D11143g,Cluster2123
K. lactis,gene:KLLA0_B07469g,S. cerevisiae,gene-YJL157C,Cluster2124
S. cerevisiae,gene-YBR085C-A,K. lactis,gene:KLLA0_B12353g,Cluster2125
K. lactis,gene:KLLA0_A01045g,S. cerevisiae,gene-YGL232W,Cluster213
S. cerevisiae,gene-YPL070W,K. lactis,gene:KLLA0_E23321g,Cluster2139
S. cerevisiae,gene-YPR122W,K. lactis,gene:KLLA0_D15631g,Cluster2149
S. cerevisiae,gene-YDR013W,K. lactis,gene:KLLA0_B07095g,Cluster215
K. lactis,gene:KLLA0_F00264g,S. cerevisiae,gene-YGR213C,Cluster2158
K. lactis,gene:KLLA0_F00264g,S. cerevisiae,gene-YER185W,Cluster2158
S. cerevisiae,gene-YLR035C,K. lactis,gene:KLLA0_F17347g,Cluster2160
K. lactis,gene:KLLA0_B14036g,S. cerevisiae,gene-YKL205W,Cluster2166
K. lactis,gene:KLLA0_E21561g,S. cerevisiae,gene-YDR354W,Cluster2167
S. cerevisiae,gene-YGR033C,K. lactis,gene:KLLA0_B05786g,Cluster2168
K. lactis,gene:KLLA0_F19140g,S. cerevisiae,gene-YDR110W,Cluster2173
S. cerevisiae,gene-YGL169W,K. lactis,gene:KLLA0_A03135g,Cluster2184
S. cerevisiae,gene-YKL089W,K. lactis,gene:KLLA0_B13629g,Cluster2187
K. lactis,gene:KLLA0_E10825g,S. cerevisiae,gene-YGR149W,Cluster2188
K. lactis,gene:KLLA0_A04862g,S. cerevisiae,gene-YGL017W,Cluster2190
K. lactis,gene:KLLA0_D11660g,S. cerevisiae,gene-YDR256C,Cluster2193
K. lactis,gene:KLLA0_D08052g,S. cerevisiae,gene-YNL168C,Cluster2194
K. lactis,gene:KLLA0_E08295g,S. cerevisiae,gene-YNL024C,Cluster220
K. lactis,gene:KLLA0_F04928g,S. cerevisiae,gene-YDL144C,Cluster2200
S. cerevisiae,gene-YOR178C,K. lactis,gene:KLLA0_D09240g,Cluster2201
K. lactis,gene:KLLA0_F14102g,S. cerevisiae,gene-YJL099W,Cluster2202
S. cerevisiae,gene-YOR317W,K. lactis,gene:KLLA0_B12936g,Cluster2204
