species1,gene1,species2,gene2,cluster_id
K. lactis,gene:KLLA0_F13024g,C. albicans,orf19.7665,Cluster1708
K. lactis,gene:KLLA0_D15081g,C. albicans,orf19.4043,Cluster171
C. albicans,orf19.3774.1,K. lactis,gene:KLLA0_C08470g,Cluster1710
C. albicans,orf19.3934,K. lactis,gene:KLLA0_F00704g,Cluster1711
K. lactis,gene:KLLA0_D12716g,C. albicans,orf19.700,Cluster1712
C. albicans,orf19.6907,K. lactis,gene:KLLA0_C16533g,Cluster1713
C. albicans,orf19.7187,K. lactis,gene:KLLA0_C07711g,Cluster1714
K. lactis,gene:KLLA0_D05181g,C. albicans,orf19.1409.1,Cluster1715
K. lactis,gene:KLLA0_E06139g,C. albicans,orf19.3937,Cluster1716
K. lactis,gene:KLLA0_B11385g,C. albicans,orf19.7136,Cluster1717
C. albicans,orf19.672,K. lactis,gene:KLLA0_C15433g,Cluster1719
C. albicans,orf19.6541,K. lactis,gene:KLLA0_D06941g,Cluster172
K. lactis,gene:KLLA0_E22045g,C. albicans,orf19.2458,Cluster1720
K. lactis,gene:KLLA0_D07095g,C. albicans,orf19.3517,Cluster1721
C. albicans,orf19.4051,K. lactis,gene:KLLA0_E06381g,Cluster1722
C. albicans,orf19.6831,K. lactis,gene:KLLA0_F10505g,Cluster173
K. lactis,gene:KLLA0_A03531g,C. albicans,orf19.6584,Cluster1735
C. albicans,orf19.4730,K. lactis,gene:KLLA0_F03707g,Cluster1736
C. albicans,orf19.3804,K. lactis,gene:KLLA0_F17160g,Cluster1737
C. albicans,orf19.5682,K. lactis,gene:KLLA0_D08580g,Cluster1739
C. albicans,orf19.6298,K. lactis,gene:KLLA0_E14367g,Cluster174
C. albicans,orf19.5676,K. lactis,gene:KLLA0_D02552g,Cluster1740
C. albicans,orf19.3446,K. lactis,gene:KLLA0_B14300g,Cluster1741
K. lactis,gene:KLLA0_E06051g,C. albicans,orf19.3944,Cluster1742
K. lactis,gene:KLLA0_E22859g,C. albicans,orf19.2828,Cluster1744
K. lactis,gene:KLLA0_D02816g,C. albicans,orf19.820,Cluster1745
C. albicans,orf19.3926,K. lactis,gene:KLLA0_D06567g,Cluster1751
K. lactis,gene:KLLA0_D06567g,C. albicans,orf19.3910,Cluster1751
C. albicans,orf19.4933,K. lactis,gene:KLLA0_B00473g,Cluster1753
K. lactis,gene:KLLA0_C18975g,C. albicans,orf19.5804,Cluster1754
C. albicans,orf19.423,K. lactis,gene:KLLA0_E01827g,Cluster1755
K. lactis,gene:KLLA0_C16896g,C. albicans,orf19.7551,Cluster1768
C. albicans,orf19.1142,K. lactis,gene:KLLA0_E13795g,Cluster1769
K. lactis,gene:KLLA0_C13277g,C. albicans,orf19.6984,Cluster1770
K. lactis,gene:KLLA0_B13794g,C. albicans,orf19.3110,Cluster1771
C. albicans,orf19.3653,K. lactis,gene:KLLA0_B06842g,Cluster1773
K. lactis,gene:KLLA0_C11275g,C. albicans,orf19.3539,Cluster1774
K. lactis,gene:KLLA0_E06887g,C. albicans,orf19.1214,Cluster1775
C. albicans,orf19.3921,K. lactis,gene:KLLA0_C07018g,Cluster1776
K. lactis,gene:KLLA0_E02135g,C. albicans,orf19.2812,Cluster1777
C. albicans,orf19.2881,K. lactis,gene:KLLA0_B13838g,Cluster1778
C. albicans,orf19.7463,K. lactis,gene:KLLA0_F06028g,Cluster1779
C. albicans,orf19.7196,K. lactis,gene:KLLA0_D00979g,Cluster1780
C. albicans,orf19.4410,K. lactis,gene:KLLA0_B09405g,Cluster1786
C. albicans,orf19.2097,K. lactis,gene:KLLA0_F17479g,Cluster1787
C. albicans,orf19.6014,K. lactis,gene:KLLA0_B13046g,Cluster1788
K. lactis,gene:KLLA0_C01133g,C. albicans,orf19.71,Cluster1789
C. albicans,orf19.239,K. lactis,gene:KLLA0_F04521g,Cluster1791
C. albicans,orf19.1421,K. lactis,gene:KLLA0_E24707g,Cluster1792
K. lactis,gene:KLLA0_C06270g,C. albicans,orf19.2511.1,Cluster180
K. lactis,gene:KLLA0_F15829g,C. albicans,orf19.6812,Cluster1806
C. albicans,orf19.4439.1,K. lactis,gene:KLLA0_C11737g,Cluster1807
C. albicans,orf19.7058,K. lactis,gene:KLLA0_A00715g,Cluster1808
K. lactis,gene:KLLA0_F16104g,C. albicans,orf19.5815,Cluster1809
K. lactis,gene:KLLA0_D04466g,C. albicans,orf19.3506,Cluster181
C. albicans,orf19.1514,K. lactis,gene:KLLA0_E02355g,Cluster182
K. lactis,gene:KLLA0_D18799g,C. albicans,orf19.4471,Cluster1827
K. lactis,gene:KLLA0_F23892g,C. albicans,orf19.1185,Cluster1828
C. albicans,orf19.3040,K. lactis,gene:KLLA0_E24201g,Cluster1829
K. lactis,gene:KLLA0_E18085g,C. albicans,orf19.6199,Cluster183
C. albicans,orf19.969,K. lactis,gene:KLLA0_B02783g,Cluster1830
C. albicans,orf19.3423,K. lactis,gene:KLLA0_B10560g,Cluster1831
C. albicans,orf19.5599,K. lactis,gene:KLLA0_D00748g,Cluster1832
C. albicans,orf19.2615,K. lactis,gene:KLLA0_C01991g,Cluster1833
C. albicans,orf19.5683,K. lactis,gene:KLLA0_D07788g,Cluster1834
C. albicans,orf19.1158,K. lactis,gene:KLLA0_B10153g,Cluster1835
C. albicans,orf19.5291,K. lactis,gene:KLLA0_F09526g,Cluster1836
K. lactis,gene:KLLA0_E02597g,C. albicans,orf19.6573,Cluster1849
C. albicans,orf19.6573,K. lactis,gene:KLLA0_E00903g,Cluster1849
K. lactis,gene:KLLA0_F02123g,C. albicans,orf19.2443,Cluster1851
C. albicans,orf19.493,K. lactis,gene:KLLA0_F17633g,Cluster1852
K. lactis,gene:KLLA0_C15279g,C. albicans,orf19.528,Cluster1853
K. lactis,gene:KLLA0_E11067g,C. albicans,orf19.4808,Cluster1854
K. lactis,gene:KLLA0_F00814g,C. albicans,orf19.2771,Cluster1855
K. lactis,gene:KLLA0_C07975g,C. albicans,orf19.6151,Cluster1856
K. lactis,gene:KLLA0_E03081g,C. albicans,orf19.7115,Cluster1858
K. lactis,gene:KLLA0_D19877g,C. albicans,orf19.7489,Cluster1859
C. albicans,orf19.811,K. lactis,gene:KLLA0_C04664g,Cluster186
K. lactis,gene:KLLA0_E21165g,C. albicans,orf19.2319,Cluster1879
K. lactis,gene:KLLA0_C06468g,C. albicans,orf19.7619,Cluster188
C. albicans,orf19.2232,K. lactis,gene:KLLA0_F08261g,Cluster189
C. albicans,orf19.3321,K. lactis,gene:KLLA0_B11341g,Cluster1926
K. lactis,gene:KLLA0_C02871g,C. albicans,orf19.585,Cluster1935
K. lactis,gene:KLLA0_F04345g,C. albicans,orf19.2005,Cluster1937
K. lactis,gene:KLLA0_F26158g,C. albicans,orf19.1167,Cluster1938
K. lactis,gene:KLLA0_F26158g,C. albicans,orf19.6398,Cluster1938
C. albicans,orf19.1940,K. lactis,gene:KLLA0_E02421g,Cluster1951
C. albicans,orf19.2474,K. lactis,gene:KLLA0_C17490g,Cluster1952
K. lactis,gene:KLLA0_D04092g,C. albicans,orf19.4784,Cluster1958
C. albicans,orf19.3976,K. lactis,gene:KLLA0_A09867g,Cluster1959
K. lactis,gene:KLLA0_D08932g,C. albicans,orf19.7161,Cluster1960
C. albicans,orf19.7160,K. lactis,gene:KLLA0_D08910g,Cluster1961
C. albicans,orf19.4188,K. lactis,gene:KLLA0_B04202g,Cluster1962
K. lactis,gene:KLLA0_C17468g,C. albicans,orf19.781,Cluster1963
C. albicans,orf19.2151,K. lactis,gene:KLLA0_F20317g,Cluster1964
K. lactis,gene:KLLA0_D07161g,C. albicans,orf19.6548,Cluster1965
C. albicans,orf19.1946,K. lactis,gene:KLLA0_C14300g,Cluster1966
C. albicans,orf19.5597,K. lactis,gene:KLLA0_D00792g,Cluster1967
K. lactis,gene:KLLA0_E16105g,C. albicans,orf19.6977,Cluster1968
C. albicans,orf19.5069,K. lactis,gene:KLLA0_A07051g,Cluster1969
C. albicans,orf19.920,K. lactis,gene:KLLA0_E03631g,Cluster1970
C. albicans,orf19.930,K. lactis,gene:KLLA0_E12365g,Cluster1971
C. albicans,orf19.5825,K. lactis,gene:KLLA0_C06611g,Cluster1972
K. lactis,gene:KLLA0_B09240g,C. albicans,orf19.2969,Cluster1973
C. albicans,orf19.4443,K. lactis,gene:KLLA0_D19338g,Cluster1974
K. lactis,gene:KLLA0_C11715g,C. albicans,orf19.4440,Cluster1975
K. lactis,gene:KLLA0_A03069g,C. albicans,orf19.5004,Cluster1976
K. lactis,gene:KLLA0_C05368g,C. albicans,orf19.5675,Cluster1977
K. lactis,gene:KLLA0_B02981g,C. albicans,orf19.976,Cluster1978
C. albicans,orf19.2417,K. lactis,gene:KLLA0_F07997g,Cluster1990
K. lactis,gene:KLLA0_C09504g,C. albicans,orf19.3169,Cluster1991
C. albicans,orf19.3167,K. lactis,gene:KLLA0_C09548g,Cluster1994
K. lactis,gene:KLLA0_D18370g,C. albicans,orf19.4466,Cluster1995
C. albicans,orf19.3168,K. lactis,gene:KLLA0_C09526g,Cluster1997
C. albicans,orf19.1108,K. lactis,gene:KLLA0_B14058g,Cluster1998
C. albicans,orf19.3817,K. lactis,gene:KLLA0_A07689g,Cluster1999
K. lactis,gene:KLLA0_B02651g,C. albicans,orf19.5343,Cluster2003
C. albicans,orf19.6296,K. lactis,gene:KLLA0_E14323g,Cluster2027
C. albicans,orf19.6304,K. lactis,gene:KLLA0_E08933g,Cluster2028
K. lactis,gene:KLLA0_C06952g,C. albicans,orf19.1769,Cluster204
K. lactis,gene:KLLA0_E09989g,C. albicans,orf19.6271,Cluster2050
K. lactis,gene:KLLA0_E11243g,C. albicans,orf19.6744,Cluster2051
C. albicans,orf19.1296,K. lactis,gene:KLLA0_D14883g,Cluster2052
K. lactis,gene:KLLA0_D07502g,C. albicans,orf19.4367,Cluster2053
C. albicans,orf19.93,K. lactis,gene:KLLA0_C06094g,Cluster2054
K. lactis,gene:KLLA0_A00847g,C. albicans,orf19.5056,Cluster2055
C. albicans,orf19.3306,K. lactis,gene:KLLA0_C07623g,Cluster2056
K. lactis,gene:KLLA0_D14927g,C. albicans,orf19.3666,Cluster2057
C. albicans,orf19.6904,K. lactis,gene:KLLA0_F13970g,Cluster2058
C. albicans,orf19.568,K. lactis,gene:KLLA0_C14410g,Cluster2059
C. albicans,orf19.3369,K. lactis,gene:KLLA0_E05875g,Cluster2074
K. lactis,gene:KLLA0_D08459g,C. albicans,orf19.3370,Cluster2075
K. lactis,gene:KLLA0_B10285g,C. albicans,orf19.337,Cluster2076
C. albicans,orf19.2893,K. lactis,gene:KLLA0_A01969g,Cluster2077
K. lactis,gene:KLLA0_F03685g,C. albicans,orf19.4731,Cluster2080
K. lactis,gene:KLLA0_E02971g,C. albicans,orf19.3344,Cluster2081
C. albicans,orf19.5859,K. lactis,gene:KLLA0_D02970g,Cluster2104
K. lactis,gene:KLLA0_E20813g,C. albicans,orf19.6458.1,Cluster2105
K. lactis,gene:KLLA0_D07370g,C. albicans,orf19.6522,Cluster2106
K. lactis,gene:KLLA0_F09405g,C. albicans,orf19.6522,Cluster2106
C. albicans,orf19.3208,K. lactis,gene:KLLA0_D11330g,Cluster2107
C. albicans,orf19.3568,K. lactis,gene:KLLA0_B02915g,Cluster2108
C. albicans,orf19.6551,K. lactis,gene:KLLA0_E00639g,Cluster2109
C. albicans,orf19.4205.1,K. lactis,gene:KLLA0_A02299g,Cluster2110
C. albicans,orf19.5206,K. lactis,gene:KLLA0_F03949g,Cluster2111
C. albicans,orf19.4371,K. lactis,gene:KLLA0_A02607g,Cluster2112
K. lactis,gene:KLLA0_F08041g,C. albicans,orf19.184,Cluster2113
K. lactis,gene:KLLA0_B09372g,C. albicans,orf19.2250,Cluster2115
K. lactis,gene:KLLA0_B09592g,C. albicans,orf19.7445,Cluster2118
K. lactis,gene:KLLA0_A02827g,C. albicans,orf19.3198,Cluster2119
K. lactis,gene:KLLA0_D16005g,C. albicans,orf19.3623,Cluster2120
K. lactis,gene:KLLA0_C05060g,C. albicans,orf19.101,Cluster2122
K. lactis,gene:KLLA0_A04389g,C. albicans,orf19.101,Cluster2122
K. lactis,gene:KLLA0_E08867g,C. albicans,orf19.2769,Cluster2123
C. albicans,orf19.2769,K. lactis,gene:KLLA0_D11143g,Cluster2123
K. lactis,gene:KLLA0_B07469g,C. albicans,orf19.7105,Cluster2124
C. albicans,orf19.7182,K. lactis,gene:KLLA0_A01045g,Cluster213
K. lactis,gene:KLLA0_E10011g,C. albicans,orf19.3930,Cluster2136
C. albicans,orf19.3737,K. lactis,gene:KLLA0_E23321g,Cluster2139
K. lactis,gene:KLLA0_B07095g,C. albicans,orf19.6910,Cluster215
K. lactis,gene:KLLA0_B14036g,C. albicans,orf19.7153,Cluster2166
C. albicans,orf19.3099,K. lactis,gene:KLLA0_E21561g,Cluster2167
C. albicans,orf19.3691,K. lactis,gene:KLLA0_B05786g,Cluster2168
K. lactis,gene:KLLA0_A03135g,C. albicans,orf19.7088,Cluster2184
K. lactis,gene:KLLA0_B13629g,C. albicans,orf19.5551,Cluster2187
C. albicans,orf19.988,K. lactis,gene:KLLA0_E10825g,Cluster2188
K. lactis,gene:KLLA0_A07271g,C. albicans,orf19.424,Cluster2189
C. albicans,orf19.2110,K. lactis,gene:KLLA0_A04862g,Cluster2190
C. albicans,orf19.6229,K. lactis,gene:KLLA0_D11660g,Cluster2193
C. albicans,orf19.7244,K. lactis,gene:KLLA0_D08052g,Cluster2194
K. lactis,gene:KLLA0_F01925g,C. albicans,orf19.3613,Cluster221
C. albicans,orf19.5953,K. lactis,gene:KLLA0_B03047g,Cluster222
C. albicans,orf19.2501,K. lactis,gene:KLLA0_B01914g,Cluster2220
K. lactis,gene:KLLA0_F25498g,C. albicans,orf19.1991,Cluster2222
C. albicans,orf19.596.2,K. lactis,gene:KLLA0_C16775g,Cluster2224
C. albicans,orf19.757,K. lactis,gene:KLLA0_C15851g,Cluster2225
C. albicans,orf19.7215.3,K. lactis,gene:KLLA0_E09307g,Cluster2226
K. lactis,gene:KLLA0_F01661g,C. albicans,orf19.5765,Cluster2228
K. lactis,gene:KLLA0_A10395g,C. albicans,orf19.6709,Cluster2229
K. lactis,gene:KLLA0_B12958g,C. albicans,orf19.5614,Cluster2235
K. lactis,gene:KLLA0_E22507g,C. albicans,orf19.5880,Cluster2236
K. lactis,gene:KLLA0_F25003g,C. albicans,orf19.1111,Cluster224
C. albicans,orf19.2892,K. lactis,gene:KLLA0_E21671g,Cluster2241
C. albicans,orf19.1107,K. lactis,gene:KLLA0_E19647g,Cluster225
K. lactis,gene:KLLA0_F07513g,C. albicans,orf19.6291,Cluster2276
K. lactis,gene:KLLA0_F08954g,C. albicans,orf19.1078,Cluster2277
C. albicans,orf19.360,K. lactis,gene:KLLA0_E05479g,Cluster2294
C. albicans,orf19.360,K. lactis,gene:KLLA0_D03454g,Cluster2294
K. lactis,gene:KLLA0_E05479g,C. albicans,orf19.313,Cluster2294
C. albicans,orf19.313,K. lactis,gene:KLLA0_D03454g,Cluster2294
C. albicans,orf19.7370,K. lactis,gene:KLLA0_C03762g,Cluster2295
K. lactis,gene:KLLA0_B11187g,C. albicans,orf19.6247.1,Cluster2298
C. albicans,orf19.1639,K. lactis,gene:KLLA0_E14433g,Cluster2300
K. lactis,gene:KLLA0_D19492g,C. albicans,orf19.7029,Cluster2301
K. lactis,gene:KLLA0_B01606g,C. albicans,orf19.7016,Cluster2325
C. albicans,orf19.6092,K. lactis,gene:KLLA0_E15511g,Cluster2336
K. lactis,gene:KLLA0_F06985g,C. albicans,orf19.3705,Cluster2339
K. lactis,gene:KLLA0_E00419g,C. albicans,orf19.2602,Cluster2340
K. lactis,gene:KLLA0_F13992g,C. albicans,orf19.6208,Cluster2341
K. lactis,gene:KLLA0_E08493g,C. albicans,orf19.2529,Cluster2342
K. lactis,gene:KLLA0_F19118g,C. albicans,orf19.5693,Cluster2343
K. lactis,gene:KLLA0_D10219g,C. albicans,orf19.5174,Cluster2344
C. albicans,orf19.4358,K. lactis,gene:KLLA0_C16555g,Cluster2345
C. albicans,orf19.6827,K. lactis,gene:KLLA0_F14531g,Cluster2346
K. lactis,gene:KLLA0_F08591g,C. albicans,orf19.4326,Cluster2347
K. lactis,gene:KLLA0_F19866g,C. albicans,orf19.2735,Cluster2348
K. lactis,gene:KLLA0_D04950g,C. albicans,orf19.7082,Cluster2349
C. albicans,orf19.7626,K. lactis,gene:KLLA0_E21011g,Cluster2350
K. lactis,gene:KLLA0_C09966g,C. albicans,orf19.1356,Cluster2351
C. albicans,orf19.4451,K. lactis,gene:KLLA0_D07898g,Cluster2352
K. lactis,gene:KLLA0_F22022g,C. albicans,orf19.4040,Cluster2354
C. albicans,orf19.4406,K. lactis,gene:KLLA0_A01518g,Cluster2356
C. albicans,orf19.967,K. lactis,gene:KLLA0_D00440g,Cluster2358
K. lactis,gene:KLLA0_E11595g,C. albicans,orf19.6294,Cluster236
C. albicans,orf19.242,K. lactis,gene:KLLA0_D15917g,Cluster2360
K. lactis,gene:KLLA0_A08712g,C. albicans,orf19.3836,Cluster2361
K. lactis,gene:KLLA0_F04840g,C. albicans,orf19.610,Cluster2364
K. lactis,gene:KLLA0_E15225g,C. albicans,orf19.7291,Cluster2365
K. lactis,gene:KLLA0_A07150g,C. albicans,orf19.1927,Cluster2366
K. lactis,gene:KLLA0_D05929g,C. albicans,orf19.1891,Cluster2369
C. albicans,orf19.1470,K. lactis,gene:KLLA0_D05115g,Cluster2372
K. lactis,gene:KLLA0_E24597g,C. albicans,orf19.2435,Cluster2373
K. lactis,gene:KLLA0_F07029g,C. albicans,orf19.2437,Cluster2374
K. lactis,gene:KLLA0_F10747g,C. albicans,orf19.5770,Cluster2376
C. albicans,orf19.4587,K. lactis,gene:KLLA0_F15433g,Cluster2377
K. lactis,gene:KLLA0_F15411g,C. albicans,orf19.4585,Cluster2378
K. lactis,gene:KLLA0_E11771g,C. albicans,orf19.7511,Cluster2379
K. lactis,gene:KLLA0_F20526g,C. albicans,orf19.7285,Cluster2382
C. albicans,orf19.4102,K. lactis,gene:KLLA0_B03916g,Cluster2383
K. lactis,gene:KLLA0_C05346g,C. albicans,orf19.1414,Cluster2387
C. albicans,orf19.2305,K. lactis,gene:KLLA0_D13904g,Cluster2388
C. albicans,orf19.704,K. lactis,gene:KLLA0_A05390g,Cluster2399
K. lactis,gene:KLLA0_F26356g,C. albicans,orf19.1533,Cluster2400
K. lactis,gene:KLLA0_B12100g,C. albicans,orf19.4617,Cluster2401
K. lactis,gene:KLLA0_C08415g,C. albicans,orf19.1355,Cluster2402
C. albicans,orf19.2267,K. lactis,gene:KLLA0_E07371g,Cluster2403
C. albicans,orf19.5623,K. lactis,gene:KLLA0_D02288g,Cluster2404
K. lactis,gene:KLLA0_E08097g,C. albicans,orf19.4010,Cluster2405
C. albicans,orf19.2641,K. lactis,gene:KLLA0_E22925g,Cluster2406
C. albicans,orf19.5585,K. lactis,gene:KLLA0_E04049g,Cluster2408
K. lactis,gene:KLLA0_F07007g,C. albicans,orf19.2438,Cluster2412
C. albicans,orf19.4542,K. lactis,gene:KLLA0_E06689g,Cluster2421
K. lactis,gene:KLLA0_A07535g,C. albicans,orf19.1955,Cluster2425
C. albicans,orf19.3259,K. lactis,gene:KLLA0_E18261g,Cluster2427
K. lactis,gene:KLLA0_E02619g,C. albicans,orf19.4593.1,Cluster2428
C. albicans,orf19.4829,K. lactis,gene:KLLA0_B14410g,Cluster2429
C. albicans,orf19.4835,K. lactis,gene:KLLA0_C09262g,Cluster2430
C. albicans,orf19.1485,K. lactis,gene:KLLA0_E12211g,Cluster2431
K. lactis,gene:KLLA0_E15973g,C. albicans,orf19.1426,Cluster2432
C. albicans,orf19.6701,K. lactis,gene:KLLA0_A08448g,Cluster2448
K. lactis,gene:KLLA0_D19701g,C. albicans,orf19.1026,Cluster2449
K. lactis,gene:KLLA0_C14718g,C. albicans,orf19.1029,Cluster2450
K. lactis,gene:KLLA0_D07986g,C. albicans,orf19.7450,Cluster2451
K. lactis,gene:KLLA0_A01991g,C. albicans,orf19.2895,Cluster2452
K. lactis,gene:KLLA0_E10407g,C. albicans,orf19.522,Cluster2453
C. albicans,orf19.579,K. lactis,gene:KLLA0_C02783g,Cluster2454
K. lactis,gene:KLLA0_A08404g,C. albicans,orf19.6689,Cluster2455
C. albicans,orf19.7284,K. lactis,gene:KLLA0_E19713g,Cluster2456
K. lactis,gene:KLLA0_B00429g,C. albicans,orf19.2591,Cluster2469
K. lactis,gene:KLLA0_F20966g,C. albicans,orf19.5384,Cluster2470
C. albicans,orf19.5188,K. lactis,gene:KLLA0_D03542g,Cluster2471
K. lactis,gene:KLLA0_F25058g,C. albicans,orf19.1647,Cluster2472
K. lactis,gene:KLLA0_E16435g,C. albicans,orf19.4306,Cluster2473
C. albicans,orf19.5455,K. lactis,gene:KLLA0_C07799g,Cluster2474
K. lactis,gene:KLLA0_C18007g,C. albicans,orf19.1491,Cluster2475
C. albicans,orf19.1833,K. lactis,gene:KLLA0_D04796g,Cluster2476
C. albicans,orf19.5038,K. lactis,gene:KLLA0_E09197g,Cluster2477
C. albicans,orf19.5209,K. lactis,gene:KLLA0_F03993g,Cluster2478
C. albicans,orf19.5630,K. lactis,gene:KLLA0_C00847g,Cluster2497
K. lactis,gene:KLLA0_E20351g,C. albicans,orf19.2026,Cluster2500
K. lactis,gene:KLLA0_C06886g,C. albicans,orf19.2363,Cluster2501
C. albicans,orf19.4732,K. lactis,gene:KLLA0_F03729g,Cluster2502
K. lactis,gene:KLLA0_E05391g,C. albicans,orf19.577,Cluster2503
K. lactis,gene:KLLA0_A09735g,C. albicans,orf19.3957,Cluster2532
K. lactis,gene:KLLA0_E12717g,C. albicans,orf19.1300,Cluster2543
C. albicans,orf19.6416,K. lactis,gene:KLLA0_E17909g,Cluster2564
K. lactis,gene:KLLA0_E03521g,C. albicans,orf19.3899,Cluster2575
C. albicans,orf19.1416,K. lactis,gene:KLLA0_D07007g,Cluster2577
C. albicans,orf19.940,K. lactis,gene:KLLA0_B06457g,Cluster2578
K. lactis,gene:KLLA0_F20009g,C. albicans,orf19.6470,Cluster2579
C. albicans,orf19.3054,K. lactis,gene:KLLA0_D10824g,Cluster2580
K. lactis,gene:KLLA0_A05841g,C. albicans,orf19.150,Cluster2581
C. albicans,orf19.3322,K. lactis,gene:KLLA0_D15697g,Cluster2582
K. lactis,gene:KLLA0_C08217g,C. albicans,orf19.5437,Cluster2583
K. lactis,gene:KLLA0_C11143g,C. albicans,orf19.3392,Cluster2584
K. lactis,gene:KLLA0_F20988g,C. albicans,orf19.6814,Cluster2585
C. albicans,orf19.3458,K. lactis,gene:KLLA0_E07415g,Cluster2586
K. lactis,gene:KLLA0_B00352g,C. albicans,orf19.2350,Cluster2591
C. albicans,orf19.7223,K. lactis,gene:KLLA0_B07161g,Cluster260
C. albicans,orf19.6459,K. lactis,gene:KLLA0_C10835g,Cluster2606
C. albicans,orf19.7251,K. lactis,gene:KLLA0_E00771g,Cluster2607
K. lactis,gene:KLLA0_E24993g,C. albicans,orf19.5826,Cluster2608
K. lactis,gene:KLLA0_D18964g,C. albicans,orf19.1181,Cluster2609
C. albicans,orf19.4411,K. lactis,gene:KLLA0_B09394g,Cluster2610
C. albicans,orf19.5377,K. lactis,gene:KLLA0_F09119g,Cluster2611
K. lactis,gene:KLLA0_D14377g,C. albicans,orf19.5867,Cluster2612
K. lactis,gene:KLLA0_C12177g,C. albicans,orf19.5537,Cluster2613
K. lactis,gene:KLLA0_E10649g,C. albicans,orf19.4718,Cluster2614
K. lactis,gene:KLLA0_C01650g,C. albicans,orf19.663,Cluster262
C. albicans,orf19.409,K. lactis,gene:KLLA0_F06006g,Cluster263
C. albicans,orf19.5107,K. lactis,gene:KLLA0_E04335g,Cluster2636
K. lactis,gene:KLLA0_B09196g,C. albicans,orf19.2012,Cluster2637
C. albicans,orf19.3031,K. lactis,gene:KLLA0_E24157g,Cluster2639
K. lactis,gene:KLLA0_C15235g,C. albicans,orf19.2215,Cluster264
K. lactis,gene:KLLA0_E05105g,C. albicans,orf19.5561,Cluster2640
K. lactis,gene:KLLA0_D04708g,C. albicans,orf19.1509,Cluster2641
K. lactis,gene:KLLA0_A07172g,C. albicans,orf19.1934,Cluster2643
C. albicans,orf19.3761,K. lactis,gene:KLLA0_C17512g,Cluster2644
K. lactis,gene:KLLA0_D05951g,C. albicans,orf19.1747,Cluster2645
C. albicans,orf19.6012,K. lactis,gene:KLLA0_B13002g,Cluster2646
K. lactis,gene:KLLA0_D06875g,C. albicans,orf19.6893,Cluster2647
K. lactis,gene:KLLA0_E22485g,C. albicans,orf19.5884,Cluster2648
C. albicans,orf19.3978,K. lactis,gene:KLLA0_A09911g,Cluster2649
C. albicans,orf19.6328,K. lactis,gene:KLLA0_C01430g,Cluster265
C. albicans,orf19.1493,K. lactis,gene:KLLA0_A07997g,Cluster2650
K. lactis,gene:KLLA0_C15015g,C. albicans,orf19.6461,Cluster2651
K. lactis,gene:KLLA0_B08569g,C. albicans,orf19.4194,Cluster2653
C. albicans,orf19.3477,K. lactis,gene:KLLA0_B02244g,Cluster2663
C. albicans,orf19.7459,K. lactis,gene:KLLA0_F10461g,Cluster2664
C. albicans,orf19.2439,K. lactis,gene:KLLA0_D02838g,Cluster2667
C. albicans,orf19.819,K. lactis,gene:KLLA0_D02838g,Cluster2667
C. albicans,orf19.7367,K. lactis,gene:KLLA0_E08801g,Cluster2668
C. albicans,orf19.7564,K. lactis,gene:KLLA0_E04775g,Cluster2669
C. albicans,orf19.3959,K. lactis,gene:KLLA0_C10571g,Cluster267
C. albicans,orf19.2412,K. lactis,gene:KLLA0_E22331g,Cluster269
K. lactis,gene:KLLA0_F13552g,C. albicans,orf19.4308,Cluster271
K. lactis,gene:KLLA0_B08085g,C. albicans,orf19.3732,Cluster272
K. lactis,gene:KLLA0_C15675g,C. albicans,orf19.2230,Cluster273
C. albicans,orf19.7048.1,K. lactis,gene:KLLA0_F20383g,Cluster274
C. albicans,orf19.122,K. lactis,gene:KLLA0_F10791g,Cluster2750
K. lactis,gene:KLLA0_D00814g,C. albicans,orf19.2146,Cluster2761
K. lactis,gene:KLLA0_F12034g,C. albicans,orf19.2129,Cluster2772
C. albicans,orf19.5665,K. lactis,gene:KLLA0_F26851g,Cluster2773
C. albicans,orf19.2423,K. lactis,gene:KLLA0_F10417g,Cluster2774
C. albicans,orf19.2192,K. lactis,gene:KLLA0_D08481g,Cluster2775
C. albicans,orf19.319,K. lactis,gene:KLLA0_C10901g,Cluster2776
K. lactis,gene:KLLA0_F11121g,C. albicans,orf19.7631,Cluster2777
K. lactis,gene:KLLA0_F02299g,C. albicans,orf19.7518,Cluster2778
C. albicans,orf19.2444,K. lactis,gene:KLLA0_D07854g,Cluster2779
C. albicans,orf19.6816,K. lactis,gene:KLLA0_F03256g,Cluster2780
C. albicans,orf19.4317,K. lactis,gene:KLLA0_E21627g,Cluster2781
K. lactis,gene:KLLA0_E02729g,C. albicans,orf19.5919,Cluster2793
K. lactis,gene:KLLA0_F21956g,C. albicans,orf19.4163,Cluster2794
C. albicans,orf19.3449,K. lactis,gene:KLLA0_E16655g,Cluster2795
C. albicans,orf19.1753,K. lactis,gene:KLLA0_F11253g,Cluster2796
K. lactis,gene:KLLA0_F04191g,C. albicans,orf19.6356,Cluster2797
K. lactis,gene:KLLA0_F15532g,C. albicans,orf19.2708,Cluster2798
C. albicans,orf19.5416,K. lactis,gene:KLLA0_F11209g,Cluster2799
C. albicans,orf19.3447,K. lactis,gene:KLLA0_C00759g,Cluster2800
K. lactis,gene:KLLA0_C07381g,C. albicans,orf19.7449,Cluster2801
