cgla_gene,scer_gene,cgla_cluster,scer_cluster
CAGL0K03135g,YHL015W,Cluster2391,Cluster10341
CAGL0K03113g,YHL014C,Cluster8055,Cluster12045
CAGL0K03113g,YHL014C,Cluster8055,Cluster12045
CAGL0J01485g,YHL013C,Cluster8926,Cluster10683
CAGL0J01485g,YHL013C,Cluster8926,Cluster10683
CAGL0L01925g,YHL012W,Cluster6437,Cluster6240
CAGL0L01925g,YHL012W,Cluster6437,Cluster6240
CAGL0K02651g,YHL008C,Cluster3804,Cluster4718
CAGL0K02651g,YHL008C,Cluster3804,Cluster4718
CAGL0K02673g,YHL007C,Cluster2568,Cluster9276
CAGL0K02673g,YHL007C,Cluster2568,Cluster9276
CAGL0K02739g,YHL003C,Cluster8857,Cluster9475
CAGL0K02739g,YHL003C,Cluster8857,Cluster9475
CAGL0K02761g,YHL002W,Cluster2824,Cluster6361
CAGL0K02761g,YHL002W,Cluster2824,Cluster6361
CAGL0M10241g,YHL001W,Cluster7542,Cluster8617
CAGL0M10241g,YHL001W,Cluster7542,Cluster8617
CAGL0K02849g,YHR001W,Cluster5899,Cluster2119
CAGL0K02849g,YHR001W,Cluster5899,Cluster2119
CAGL0I04752g,YBR029C,Cluster9942,Cluster5021
CAGL0I04752g,YBR029C,Cluster9942,Cluster5021
CAGL0K02937g,YHR003C,Cluster6231,Cluster10957
CAGL0K02937g,YHR003C,Cluster6231,Cluster10957
CAGL0E04356g,YHR008C,Cluster8788,Cluster7158
CAGL0E04356g,YHR008C,Cluster8788,Cluster7158
CAGL0B04279g,YBR030W,Cluster3811,Cluster260
CAGL0B04279g,YBR030W,Cluster3811,Cluster260
CAGL0E04422g,YHR012W,Cluster2576,Cluster11423
CAGL0E04422g,YHR012W,Cluster2576,Cluster11423
CAGL0E04466g,YHR014W,Cluster8792,Cluster6835
CAGL0E04466g,YHR014W,Cluster8792,Cluster6835
CAGL0A02134g,YHR017W,Cluster2710,Cluster9074
CAGL0A02134g,YHR017W,Cluster2710,Cluster9074
CAGL0I08987g,YHR018C,Cluster10022,Cluster2455
CAGL0I08987g,YHR018C,Cluster10022,Cluster2455
CAGL0J00737g,YHR021C,Cluster9375,Cluster5963
CAGL0J00737g,YHR021C,Cluster9375,Cluster5963
CAGL0E06292g,YHR022C,Cluster3310,Cluster6290
CAGL0E06292g,YHR022C,Cluster3310,Cluster6290
CAGL0B04257g,YBR031W,Cluster9331,Cluster1331
CAGL0B04257g,YBR031W,Cluster9331,Cluster1331
CAGL0J00693g,YHR023W,Cluster4843,Cluster236
CAGL0J00693g,YHR023W,Cluster4843,Cluster236
CAGL0J00627g,YHR026W,Cluster4844,Cluster7204
CAGL0J00627g,YHR026W,Cluster4844,Cluster7204
CAGL0J00605g,YHR027C,Cluster4837,Cluster10422
CAGL0J00605g,YHR027C,Cluster4837,Cluster10422
CAGL0J00583g,YHR028C,Cluster9981,Cluster9440
CAGL0J00583g,YHR028C,Cluster9981,Cluster9440
CAGL0J00539g,YHR030C,Cluster11503,Cluster865
CAGL0J00539g,YHR030C,Cluster11503,Cluster865
CAGL0J00517g,YHR031C,Cluster11185,Cluster2839
CAGL0J00517g,YHR031C,Cluster11185,Cluster2839
CAGL0J00495g,YHR032W,Cluster4894,Cluster9091
CAGL0J00495g,YHR032W,Cluster4894,Cluster9091
CAGL0L01903g,YBR033W,Cluster1697,Cluster11412
CAGL0L01903g,YBR033W,Cluster1697,Cluster11412
CAGL0D03916g,YHR034C,Cluster5219,Cluster8776
CAGL0D03916g,YHR034C,Cluster5219,Cluster8776
CAGL0D03960g,YHR036W,Cluster10812,Cluster7270
CAGL0D03960g,YHR036W,Cluster10812,Cluster7270
CAGL0D03982g,YHR037W,Cluster11775,Cluster113
CAGL0D03982g,YHR037W,Cluster11775,Cluster113
CAGL0F08987g,YHR039C-A,Cluster6258,Cluster5186
CAGL0F08987g,YHR039C-A,Cluster6258,Cluster5186
CAGL0F09009g,YHR040W,Cluster5635,Cluster9750
CAGL0F09009g,YHR040W,Cluster5635,Cluster9750
CAGL0D04136g,YHR041C,Cluster2147,Cluster1191
CAGL0D04136g,YHR041C,Cluster2147,Cluster1191
CAGL0D04114g,YHR042W,Cluster2656,Cluster7963
CAGL0D04114g,YHR042W,Cluster2656,Cluster7963
CAGL0I04730g,YBR034C,Cluster6199,Cluster9371
CAGL0I04730g,YBR034C,Cluster6199,Cluster9371
CAGL0J00297g,YHR045W,Cluster3006,Cluster9353
CAGL0J00297g,YHR045W,Cluster3006,Cluster9353
CAGL0J00319g,YHR046C,Cluster3500,Cluster3903
CAGL0J00319g,YHR046C,Cluster3500,Cluster3903
CAGL0J00341g,YHR047C,Cluster134,Cluster5872
CAGL0J00341g,YHR047C,Cluster134,Cluster5872
CAGL0J00407g,YHR050W,Cluster6777,Cluster7288
CAGL0J00407g,YHR050W,Cluster6777,Cluster7288
CAGL0J00429g,YHR051W,Cluster4909,Cluster10548
CAGL0J00429g,YHR051W,Cluster4909,Cluster10548
CAGL0J00473g,YHR052W,Cluster3499,Cluster5680
CAGL0J00473g,YHR052W,Cluster3499,Cluster5680
CAGL0I04708g,YBR035C,Cluster6200,Cluster4723
CAGL0I04708g,YBR035C,Cluster6200,Cluster4723
CAGL0D03828g,YHR058C,Cluster6748,Cluster8620
CAGL0D03828g,YHR058C,Cluster6748,Cluster8620
CAGL0D03806g,YHR059W,Cluster876,Cluster12110
CAGL0D03806g,YHR059W,Cluster876,Cluster12110
CAGL0D03740g,YHR062C,Cluster363,Cluster2450
CAGL0D03740g,YHR062C,Cluster363,Cluster2450
CAGL0L10538g,YHR063C,Cluster6710,Cluster8677
CAGL0L10538g,YHR063C,Cluster6710,Cluster8677
CAGL0I04774g,YBR036C,Cluster9935,Cluster7878
CAGL0I04774g,YBR036C,Cluster9935,Cluster7878
CAGL0H07249g,YHR068W,Cluster9032,Cluster4243
CAGL0H07249g,YHR068W,Cluster9032,Cluster4243
CAGL0J10846g,YHR071W,Cluster5556,Cluster5766
CAGL0J10846g,YHR071W,Cluster5556,Cluster5766
CAGL0J10780g,YHR073W,Cluster8292,Cluster9473
CAGL0J10780g,YHR073W,Cluster8292,Cluster9473
CAGL0F03245g,YHR079C,Cluster11301,Cluster6658
CAGL0F03245g,YHR079C,Cluster11301,Cluster6658
CAGL0F03289g,YHR081W,Cluster3671,Cluster8839
CAGL0F03289g,YHR081W,Cluster3671,Cluster8839
CAGL0F03311g,YHR082C,Cluster5876,Cluster435
CAGL0F03311g,YHR082C,Cluster5876,Cluster435
CAGL0H02167g,YHR083W,Cluster3470,Cluster57
CAGL0H02167g,YHR083W,Cluster3470,Cluster57
CAGL0M01254g,YHR084W,Cluster7465,Cluster3235
CAGL0M01254g,YHR084W,Cluster7465,Cluster3235
CAGL0I04686g,YBR039W,Cluster6583,Cluster2820
CAGL0I04686g,YBR039W,Cluster6583,Cluster2820
CAGL0M01210g,YHR085W,Cluster10738,Cluster7759
CAGL0M01210g,YHR085W,Cluster10738,Cluster7759
CAGL0H02101g,YHR087W,Cluster3198,Cluster10788
CAGL0H02101g,YHR087W,Cluster3198,Cluster10788
CAGL0H02079g,YHR088W,Cluster3199,Cluster7711
CAGL0H02079g,YHR088W,Cluster3199,Cluster7711
CAGL0H02057g,YHR089C,Cluster1693,Cluster8816
CAGL0H02057g,YHR089C,Cluster1693,Cluster8816
CAGL0H02035g,YHR090C,Cluster4235,Cluster6089
CAGL0H02035g,YHR090C,Cluster4235,Cluster6089
CAGL0A02321g,YHR096C,Cluster1864,Cluster9447
CAGL0A02321g,YHR096C,Cluster1864,Cluster9447
CAGL0A01848g,YHR098C,Cluster1596,Cluster7729
CAGL0A01848g,YHR098C,Cluster1596,Cluster7729
CAGL0A01914g,YHR099W,Cluster5938,Cluster11651
CAGL0A01914g,YHR099W,Cluster5938,Cluster11651
CAGL0H04389g,YHR100C,Cluster998,Cluster2885
CAGL0H04389g,YHR100C,Cluster998,Cluster2885
CAGL0I01122g,YHR104W,Cluster3251,Cluster2781
CAGL0I01122g,YHR104W,Cluster3251,Cluster2781
CAGL0I01144g,YHR105W,Cluster4355,Cluster8912
CAGL0I01144g,YHR105W,Cluster4355,Cluster8912
CAGL0I01232g,YHR110W,Cluster4845,Cluster7891
CAGL0I01232g,YHR110W,Cluster4845,Cluster7891
CAGL0I01254g,YHR111W,Cluster2248,Cluster4681
CAGL0I01254g,YHR111W,Cluster2248,Cluster4681
CAGL0I01276g,YHR112C,Cluster4838,Cluster3388
CAGL0I01276g,YHR112C,Cluster4838,Cluster3388
CAGL0I04642g,YBR041W,Cluster8049,Cluster1773
CAGL0I04642g,YBR041W,Cluster8049,Cluster1773
CAGL0I02728g,YHR116W,Cluster4916,Cluster5764
CAGL0I02728g,YHR116W,Cluster4916,Cluster5764
CAGL0L12936g,YHR117W,Cluster2024,Cluster4636
CAGL0L12936g,YHR117W,Cluster2024,Cluster4636
CAGL0L12958g,YHR118C,Cluster1651,Cluster11553
CAGL0L12958g,YHR118C,Cluster1651,Cluster11553
CAGL0L12980g,YHR119W,Cluster9431,Cluster387
CAGL0L12980g,YHR119W,Cluster9431,Cluster387
CAGL0L13046g,YHR122W,Cluster7673,Cluster7121
CAGL0L13046g,YHR122W,Cluster7673,Cluster7121
CAGL0I04620g,YBR042C,Cluster3070,Cluster8449
CAGL0I04620g,YBR042C,Cluster3070,Cluster8449
CAGL0L13090g,YHR124W,Cluster7672,Cluster10256
CAGL0L13090g,YHR124W,Cluster7672,Cluster10256
CAGL0H09064g,YHR128W,Cluster12527,Cluster3483
CAGL0H09064g,YHR128W,Cluster12527,Cluster3483
CAGL0H09042g,YHR129C,Cluster11126,Cluster2406
CAGL0H09042g,YHR129C,Cluster11126,Cluster2406
CAGL0G06072g,YHR132C,Cluster4936,Cluster4575
CAGL0G06072g,YHR132C,Cluster4936,Cluster4575
CAGL0G06094g,YHR132W-A,Cluster6257,Cluster9983
CAGL0G06094g,YHR132W-A,Cluster6257,Cluster9983
CAGL0J05918g,YHR133C,Cluster12507,Cluster12426
CAGL0J05918g,YHR133C,Cluster12507,Cluster12426
CAGL0G06028g,YHR137W,Cluster11544,Cluster9842
CAGL0G06028g,YHR137W,Cluster11544,Cluster9842
CAGL0G06006g,YHR138C,Cluster11303,Cluster2123
CAGL0G06006g,YHR138C,Cluster11303,Cluster2123
CAGL0J06050g,YHR139C,Cluster5282,Cluster2032
CAGL0J06050g,YHR139C,Cluster5282,Cluster2032
CAGL0G05962g,YHR140W,Cluster18,Cluster1834
CAGL0G05962g,YHR140W,Cluster18,Cluster1834
CAGL0G05940g,YHR141C,Cluster3864,Cluster8157
CAGL0G05940g,YHR141C,Cluster3864,Cluster8157
CAGL0G05896g,YHR143W,Cluster3188,Cluster2434
CAGL0G05896g,YHR143W,Cluster3188,Cluster2434
CAGL0I04598g,YBR044C,Cluster3606,Cluster4148
CAGL0I04598g,YBR044C,Cluster3606,Cluster4148
CAGL0G05852g,YHR144C,Cluster3307,Cluster10834
CAGL0G05852g,YHR144C,Cluster3307,Cluster10834
CAGL0G05830g,YHR146W,Cluster8353,Cluster6265
CAGL0G05830g,YHR146W,Cluster8353,Cluster6265
CAGL0I01826g,YHR148W,Cluster2330,Cluster4706
CAGL0I01826g,YHR148W,Cluster2330,Cluster4706
CAGL0I01892g,YHR151C,Cluster1844,Cluster4719
CAGL0I01892g,YHR151C,Cluster1844,Cluster4719
CAGL0I01936g,YHR153C,Cluster1188,Cluster1224
CAGL0I01936g,YHR153C,Cluster1188,Cluster1224
CAGL0J07942g,YHR155W,Cluster4073,Cluster12253
CAGL0J07942g,YHR155W,Cluster4073,Cluster12253
CAGL0I02002g,YHR156C,Cluster2891,Cluster700
CAGL0I02002g,YHR156C,Cluster2891,Cluster700
CAGL0I02068g,YHR157W,Cluster11671,Cluster8043
CAGL0I02068g,YHR157W,Cluster11671,Cluster8043
CAGL0I02222g,YHR164C,Cluster1229,Cluster7854
CAGL0I02222g,YHR164C,Cluster1229,Cluster7854
CAGL0I02266g,YHR165C,Cluster1398,Cluster8465
CAGL0I02266g,YHR165C,Cluster1398,Cluster8465
CAGL0H09944g,YBR046C,Cluster2946,Cluster10346
CAGL0H09944g,YBR046C,Cluster2946,Cluster10346
CAGL0I02398g,YHR170W,Cluster1397,Cluster1401
CAGL0I02398g,YHR170W,Cluster1397,Cluster1401
CAGL0I02420g,YHR171W,Cluster1349,Cluster9841
CAGL0I02420g,YHR171W,Cluster1349,Cluster9841
CAGL0I02464g,YHR172W,Cluster10903,Cluster3046
CAGL0I02464g,YHR172W,Cluster10903,Cluster3046
CAGL0I02552g,YHR178W,Cluster6217,Cluster11972
CAGL0I02552g,YHR178W,Cluster6217,Cluster11972
CAGL0H09966g,YBR047W,Cluster2943,Cluster2744
CAGL0H09966g,YBR047W,Cluster2943,Cluster2744
CAGL0M13431g,YHR187W,Cluster10741,Cluster6635
CAGL0M13431g,YHR187W,Cluster10741,Cluster6635
CAGL0M13453g,YHR188C,Cluster256,Cluster6280
CAGL0M13453g,YHR188C,Cluster256,Cluster6280
CAGL0M07117g,YHR191C,Cluster219,Cluster7115
CAGL0M07117g,YHR191C,Cluster219,Cluster7115
CAGL0M07139g,YHR192W,Cluster9138,Cluster1012
CAGL0M07139g,YHR192W,Cluster9138,Cluster1012
CAGL0M07183g,YHR194W,Cluster8128,Cluster3220
CAGL0M07183g,YHR194W,Cluster8128,Cluster3220
CAGL0M07205g,YHR195W,Cluster1293,Cluster1861
CAGL0M07205g,YHR195W,Cluster1293,Cluster1861
CAGL0M07227g,YHR196W,Cluster7514,Cluster10579
CAGL0M07227g,YHR196W,Cluster7514,Cluster10579
CAGL0D02706g,YHR197W,Cluster4082,Cluster1718
CAGL0D02706g,YHR197W,Cluster4082,Cluster1718
CAGL0L08580g,YHR200W,Cluster11186,Cluster2383
CAGL0L08580g,YHR200W,Cluster11186,Cluster2383
CAGL0L02607g,YHR202W,Cluster4856,Cluster8026
CAGL0L02607g,YHR202W,Cluster4856,Cluster8026
CAGL0K11770g,YBR049C,Cluster3398,Cluster6237
CAGL0K11770g,YBR049C,Cluster3398,Cluster6237
CAGL0F09053g,YHR204W,Cluster1277,Cluster748
CAGL0F09053g,YHR204W,Cluster1277,Cluster748
CAGL0F09097g,YHR206W,Cluster507,Cluster8016
CAGL0F09097g,YHR206W,Cluster507,Cluster8016
CAGL0F09119g,YHR207C,Cluster5390,Cluster9336
CAGL0F09119g,YHR207C,Cluster5390,Cluster9336
CAGL0K11858g,YBR052C,Cluster6279,Cluster6022
CAGL0K11858g,YBR052C,Cluster6279,Cluster6022
CAGL0L02541g,YIL161W,Cluster12035,Cluster6047
CAGL0L02541g,YIL161W,Cluster12035,Cluster6047
CAGL0H06765g,YIL159W,Cluster3260,Cluster7792
CAGL0H06765g,YIL159W,Cluster3260,Cluster7792
CAGL0L02563g,YIL158W,Cluster9534,Cluster6221
CAGL0L02563g,YIL158W,Cluster9534,Cluster6221
CAGL0H06743g,YIL157C,Cluster11138,Cluster8412
CAGL0H06743g,YIL157C,Cluster11138,Cluster8412
CAGL0H06721g,YIL156W,Cluster7362,Cluster52
CAGL0H06721g,YIL156W,Cluster7362,Cluster52
CAGL0H06699g,YIL155C,Cluster3033,Cluster1247
CAGL0H06699g,YIL155C,Cluster3033,Cluster1247
CAGL0H06655g,YIL153W,Cluster3028,Cluster9780
CAGL0H06655g,YIL153W,Cluster3028,Cluster9780
CAGL0G02541g,YIL151C,Cluster3140,Cluster9644
CAGL0G02541g,YIL151C,Cluster3140,Cluster9644
CAGL0H06589g,YIL150C,Cluster3444,Cluster12306
CAGL0H06589g,YIL150C,Cluster3444,Cluster12306
CAGL0G02497g,YIL149C,Cluster10591,Cluster6808
CAGL0G02497g,YIL149C,Cluster10591,Cluster6808
CAGL0H06567g,YIL147C,Cluster5935,Cluster10642
CAGL0H06567g,YIL147C,Cluster5935,Cluster10642
CAGL0H06523g,YIL145C,Cluster3391,Cluster4248
CAGL0H06523g,YIL145C,Cluster3391,Cluster4248
CAGL0D02684g,YIL144W,Cluster4209,Cluster12274
CAGL0D02684g,YIL144W,Cluster4209,Cluster12274
CAGL0L08316g,YIL139C,Cluster10747,Cluster4815
CAGL0L08316g,YIL139C,Cluster10747,Cluster4815
CAGL0H10098g,YBR055C,Cluster803,Cluster2797
CAGL0H10098g,YBR055C,Cluster803,Cluster2797
CAGL0J05434g,YIL138C,Cluster11296,Cluster12349
CAGL0J05434g,YIL138C,Cluster11296,Cluster12349
CAGL0L08360g,YIL137C,Cluster3073,Cluster9240
CAGL0L08360g,YIL137C,Cluster3073,Cluster9240
CAGL0F04807g,YIL136W,Cluster10317,Cluster2680
CAGL0F04807g,YIL136W,Cluster10317,Cluster2680
CAGL0F04785g,YIL135C,Cluster6592,Cluster1412
CAGL0F04785g,YIL135C,Cluster6592,Cluster1412
CAGL0G08910g,YIL134W,Cluster8911,Cluster7267
CAGL0G08910g,YIL134W,Cluster8911,Cluster7267
CAGL0J10120g,YIL131C,Cluster12152,Cluster12158
CAGL0J10120g,YIL131C,Cluster12152,Cluster12158
CAGL0G08822g,YIL129C,Cluster9692,Cluster11732
CAGL0G08822g,YIL129C,Cluster9692,Cluster11732
CAGL0H10120g,YBR056W,Cluster12471,Cluster7077
CAGL0H10120g,YBR056W,Cluster12471,Cluster7077
CAGL0G08800g,YIL128W,Cluster1957,Cluster6844
CAGL0G08800g,YIL128W,Cluster1957,Cluster6844
CAGL0G08778g,YIL127C,Cluster397,Cluster3944
CAGL0G08778g,YIL127C,Cluster397,Cluster3944
CAGL0G08712g,YIL125W,Cluster3878,Cluster5079
CAGL0G08712g,YIL125W,Cluster3878,Cluster5079
CAGL0J09922g,YIL123W,Cluster8046,Cluster11703
CAGL0J09922g,YIL123W,Cluster8046,Cluster11703
CAGL0G08646g,YIL122W,Cluster5813,Cluster5348
CAGL0G08646g,YIL122W,Cluster5813,Cluster5348
CAGL0G08602g,YIL119C,Cluster5389,Cluster6304
CAGL0G08602g,YIL119C,Cluster5389,Cluster6304
CAGL0G08558g,YIL118W,Cluster12495,Cluster12298
CAGL0G08558g,YIL118W,Cluster12495,Cluster12298
CAGL0J10076g,YIL117C,Cluster2534,Cluster8532
CAGL0J10076g,YIL117C,Cluster2534,Cluster8532
CAGL0C01243g,YIL116W,Cluster4966,Cluster8407
CAGL0C01243g,YIL116W,Cluster4966,Cluster8407
CAGL0C01265g,YIL115C,Cluster3553,Cluster478
CAGL0C01265g,YIL115C,Cluster3553,Cluster478
CAGL0J09900g,YIL114C,Cluster3545,Cluster3654
CAGL0J09900g,YIL114C,Cluster3545,Cluster3654
CAGL0C01309g,YIL112W,Cluster9145,Cluster4523
CAGL0C01309g,YIL112W,Cluster9145,Cluster4523
CAGL0C01353g,YIL109C,Cluster1413,Cluster6062
CAGL0C01353g,YIL109C,Cluster1413,Cluster6062
CAGL0C01397g,YIL107C,Cluster8522,Cluster11239
CAGL0C01397g,YIL107C,Cluster8522,Cluster11239
CAGL0H10186g,YBR058C,Cluster4466,Cluster8760
CAGL0H10186g,YBR058C,Cluster4466,Cluster8760
CAGL0G02783g,YIL104C,Cluster10768,Cluster2111
CAGL0G02783g,YIL104C,Cluster10768,Cluster2111
CAGL0G02761g,YIL103W,Cluster1623,Cluster11482
CAGL0G02761g,YIL103W,Cluster1623,Cluster11482
CAGL0G02739g,YIL101C,Cluster1340,Cluster4528
CAGL0G02739g,YIL101C,Cluster1340,Cluster4528
CAGL0G02717g,YIL099W,Cluster2486,Cluster7709
CAGL0G02717g,YIL099W,Cluster2486,Cluster7709
CAGL0G02695g,YIL098C,Cluster1620,Cluster5658
CAGL0G02695g,YIL098C,Cluster1620,Cluster5658
CAGL0G02651g,YIL097W,Cluster2315,Cluster6875
CAGL0G02651g,YIL097W,Cluster2315,Cluster6875
CAGL0G02629g,YIL096C,Cluster3014,Cluster6891
CAGL0G02629g,YIL096C,Cluster3014,Cluster6891
CAGL0M11968g,YAL041W,Cluster9492,Cluster5513
CAGL0M11968g,YAL041W,Cluster9492,Cluster5513
CAGL0G02607g,YIL095W,Cluster11801,Cluster11476
CAGL0G02607g,YIL095W,Cluster11801,Cluster11476
CAGL0D04158g,YIL093C,Cluster5328,Cluster11067
CAGL0D04158g,YIL093C,Cluster5328,Cluster11067
CAGL0D04180g,YIL091C,Cluster6207,Cluster6696
CAGL0D04180g,YIL091C,Cluster6207,Cluster6696
CAGL0M06633g,YIL087C,Cluster3118,Cluster4876
CAGL0M06633g,YIL087C,Cluster3118,Cluster4876
CAGL0M06787g,YIL085C,Cluster6269,Cluster4980
CAGL0M06787g,YIL085C,Cluster6269,Cluster4980
CAGL0H10208g,YBR059C,Cluster4467,Cluster11472
CAGL0H10208g,YBR059C,Cluster4467,Cluster11472
CAGL0M06699g,YIL084C,Cluster3787,Cluster9529
CAGL0M06699g,YIL084C,Cluster3787,Cluster9529
CAGL0J09460g,YIL079C,Cluster8088,Cluster3270
CAGL0J09460g,YIL079C,Cluster8088,Cluster3270
CAGL0M12969g,YIL077C,Cluster2765,Cluster5121
CAGL0M12969g,YIL077C,Cluster2765,Cluster5121
CAGL0M12903g,YIL076W,Cluster629,Cluster8202
CAGL0M12903g,YIL076W,Cluster629,Cluster8202
CAGL0M12859g,YIL075C,Cluster7014,Cluster8630
CAGL0M12859g,YIL075C,Cluster7014,Cluster8630
CAGL0M12815g,YIL073C,Cluster2768,Cluster5645
CAGL0M12815g,YIL073C,Cluster2768,Cluster5645
CAGL0H10230g,YBR060C,Cluster8893,Cluster4607
CAGL0H10230g,YBR060C,Cluster8893,Cluster4607
CAGL0M12771g,YIL072W,Cluster7012,Cluster2056
CAGL0M12771g,YIL072W,Cluster7012,Cluster2056
CAGL0M12727g,YIL070C,Cluster3180,Cluster1714
CAGL0M12727g,YIL070C,Cluster3180,Cluster1714
CAGL0J03168g,YIL068C,Cluster3859,Cluster7470
CAGL0J03168g,YIL068C,Cluster3859,Cluster7470
CAGL0M12683g,YIL067C,Cluster5373,Cluster10845
CAGL0M12683g,YIL067C,Cluster5373,Cluster10845
CAGL0M12661g,YIL065C,Cluster2291,Cluster11670
CAGL0M12661g,YIL065C,Cluster2291,Cluster11670
CAGL0M12639g,YIL064W,Cluster937,Cluster6854
CAGL0M12639g,YIL064W,Cluster937,Cluster6854
CAGL0M12617g,YIL063C,Cluster7373,Cluster5501
CAGL0M12617g,YIL063C,Cluster7373,Cluster5501
CAGL0M12595g,YIL062C,Cluster938,Cluster1856
CAGL0M12595g,YIL062C,Cluster938,Cluster1856
CAGL0H10252g,YBR061C,Cluster11793,Cluster6663
CAGL0H10252g,YBR061C,Cluster11793,Cluster6663
CAGL0M12474g,YIL055C,Cluster2244,Cluster3123
CAGL0M12474g,YIL055C,Cluster2244,Cluster3123
CAGL0L00715g,YIL048W,Cluster10370,Cluster5145
CAGL0L00715g,YIL048W,Cluster10370,Cluster5145
CAGL0L00781g,YIL046W,Cluster5251,Cluster4683
CAGL0L00781g,YIL046W,Cluster5251,Cluster4683
CAGL0L00847g,YIL043C,Cluster4902,Cluster9506
CAGL0L00847g,YIL043C,Cluster4902,Cluster9506
CAGL0L00869g,YIL042C,Cluster9204,Cluster5674
CAGL0L00869g,YIL042C,Cluster9204,Cluster5674
CAGL0L00891g,YIL041W,Cluster8965,Cluster10240
CAGL0L00891g,YIL041W,Cluster8965,Cluster10240
CAGL0H10274g,YBR062C,Cluster668,Cluster9879
CAGL0H10274g,YBR062C,Cluster668,Cluster9879
CAGL0L00935g,YIL040W,Cluster10054,Cluster11215
CAGL0L00935g,YIL040W,Cluster10054,Cluster11215
CAGL0L00979g,YIL039W,Cluster11245,Cluster12408
CAGL0L00979g,YIL039W,Cluster11245,Cluster12408
CAGL0L01001g,YIL038C,Cluster7866,Cluster2636
CAGL0L01001g,YIL038C,Cluster7866,Cluster2636
CAGL0I05214g,YIL034C,Cluster983,Cluster4171
CAGL0I05214g,YIL034C,Cluster983,Cluster4171
CAGL0I05236g,YIL033C,Cluster936,Cluster9159
CAGL0I05236g,YIL033C,Cluster936,Cluster9159
CAGL0J02486g,YIL030C,Cluster9881,Cluster7826
CAGL0J02486g,YIL030C,Cluster9881,Cluster7826
CAGL0I05302g,YIL026C,Cluster1905,Cluster6509
CAGL0I05302g,YIL026C,Cluster1905,Cluster6509
CAGL0I05280g,YIL023C,Cluster9613,Cluster1302
CAGL0I05280g,YIL023C,Cluster9613,Cluster1302
CAGL0J02442g,YIL022W,Cluster11957,Cluster504
CAGL0J02442g,YIL022W,Cluster11957,Cluster504
CAGL0J02420g,YIL021W,Cluster10740,Cluster9785
CAGL0J02420g,YIL021W,Cluster10740,Cluster9785
CAGL0J02376g,YIL019W,Cluster681,Cluster4126
CAGL0J02376g,YIL019W,Cluster681,Cluster4126
CAGL0J02332g,YIL017C,Cluster649,Cluster447
CAGL0J02332g,YIL017C,Cluster649,Cluster447
CAGL0L07458g,YBR065C,Cluster6432,Cluster11026
CAGL0L07458g,YBR065C,Cluster6432,Cluster11026
CAGL0J02288g,YIL015W,Cluster9821,Cluster2360
CAGL0J02288g,YIL015W,Cluster9821,Cluster2360
CAGL0C03894g,YIL014W,Cluster8120,Cluster1733
CAGL0C03894g,YIL014W,Cluster8120,Cluster1733
CAGL0C03872g,YIL011W,Cluster7323,Cluster7034
CAGL0C03872g,YIL011W,Cluster7323,Cluster7034
CAGL0C03850g,YIL010W,Cluster6763,Cluster5663
CAGL0C03850g,YIL010W,Cluster6763,Cluster5663
CAGL0K12078g,YBR066C,Cluster12137,Cluster2605
CAGL0K12078g,YBR066C,Cluster12137,Cluster2605
CAGL0J02068g,YIL005W,Cluster1796,Cluster3751
CAGL0J02068g,YIL005W,Cluster1796,Cluster3751
CAGL0J02090g,YIL004C,Cluster3640,Cluster3086
CAGL0J02090g,YIL004C,Cluster3640,Cluster3086
CAGL0J02134g,YIL002C,Cluster651,Cluster7850
CAGL0J02134g,YIL002C,Cluster651,Cluster7850
CAGL0J02156g,YIL001W,Cluster6586,Cluster11213
CAGL0J02156g,YIL001W,Cluster6586,Cluster11213
CAGL0J01936g,YIR004W,Cluster4538,Cluster5136
CAGL0J01936g,YIR004W,Cluster4538,Cluster5136
CAGL0L07502g,YBR067C,Cluster278,Cluster7324
CAGL0L07502g,YBR067C,Cluster278,Cluster7324
CAGL0L09493g,YIR007W,Cluster3824,Cluster4201
CAGL0L09493g,YIR007W,Cluster3824,Cluster4201
CAGL0L09449g,YIR009W,Cluster7998,Cluster5648
CAGL0L09449g,YIR009W,Cluster7998,Cluster5648
CAGL0L09603g,YIR010W,Cluster1890,Cluster2433
CAGL0L09603g,YIR010W,Cluster1890,Cluster2433
CAGL0L09625g,YIR011C,Cluster3721,Cluster1252
CAGL0L09625g,YIR011C,Cluster3721,Cluster1252
CAGL0L09647g,YIR012W,Cluster3080,Cluster5458
CAGL0L09647g,YIR012W,Cluster3080,Cluster5458
CAGL0K08734g,YIR014W,Cluster3831,Cluster8247
CAGL0K08734g,YIR014W,Cluster3831,Cluster8247
CAGL0K08712g,YIR015W,Cluster6564,Cluster11916
CAGL0K08712g,YIR015W,Cluster6564,Cluster11916
CAGL0H08393g,YBR068C,Cluster3138,Cluster6801
CAGL0H08393g,YBR068C,Cluster3138,Cluster6801
CAGL0K08668g,YIR017C,Cluster6946,Cluster1176
CAGL0K08668g,YIR017C,Cluster6946,Cluster1176
CAGL0K08756g,YIR018W,Cluster2864,Cluster2866
CAGL0K08756g,YIR018W,Cluster2864,Cluster2866
CAGL0L05346g,YIR021W,Cluster8235,Cluster2995
CAGL0L05346g,YIR021W,Cluster8235,Cluster2995
CAGL0F06765g,YIR024C,Cluster12473,Cluster11623
CAGL0F06765g,YIR024C,Cluster12473,Cluster11623
