gene_id,transcript_id,exon_length,cds_length,utr_size,utr_percentage,match,species
CAGL0I02354g,CAGL0I02354g-T,1492,1314,178,11.93029490616622,False,C. glabrata
CAGL0I02376g,CAGL0I02376g-T,1023,552,471,46.04105571847507,False,C. glabrata
CAGL0I02398g,CAGL0I02398g-T,1956,1560,396,20.245398773006134,False,C. glabrata
CAGL0I02420g,CAGL0I02420g-T,1953,1872,81,4.147465437788019,False,C. glabrata
CAGL0I02442g,CAGL0I02442g-T,962,783,179,18.60706860706861,False,C. glabrata
CAGL0I02464g,CAGL0I02464g-T,2739,2451,288,10.514786418400876,False,C. glabrata
CAGL0I02486g,CAGL0I02486g-T,2774,1314,1460,52.63157894736842,False,C. glabrata
CAGL0I02508g,CAGL0I02508g-T,528,528,0,0.0,True,C. glabrata
CAGL0I02530g,CAGL0I02530g-T,1564,1296,268,17.135549872122763,False,C. glabrata
CAGL0I02552g,CAGL0I02552g-T,5352,3018,2334,43.609865470852014,False,C. glabrata
CAGL0I02574g,CAGL0I02574g-T,3771,1206,2565,68.01909307875896,False,C. glabrata
CAGL0I02596g,CAGL0I02596g-T,2502,603,1899,75.89928057553958,False,C. glabrata
CAGL0I02662g,CAGL0I02662g-T,2386,1821,565,23.679798826487847,False,C. glabrata
CAGL0I02684g,CAGL0I02684g-T,2322,1482,840,36.17571059431525,False,C. glabrata
CAGL0I02706g,CAGL0I02706g-T,1908,270,1638,85.84905660377359,False,C. glabrata
CAGL0I02728g,CAGL0I02728g-T,522,336,186,35.63218390804598,False,C. glabrata
CAGL0I02750g,CAGL0I02750g-T,2060,1860,200,9.70873786407767,False,C. glabrata
CAGL0I02772g,CAGL0I02772g-T,1270,804,466,36.69291338582677,False,C. glabrata
CAGL0I02794g,CAGL0I02794g-T,944,759,185,19.597457627118644,False,C. glabrata
CAGL0I02827g,CAGL0I02827g-T,2853,2853,0,0.0,True,C. glabrata
CAGL0I02860g,CAGL0I02860g-T,2210,2031,179,8.099547511312217,False,C. glabrata
CAGL0I02882g,CAGL0I02882g-T,950,648,302,31.789473684210527,False,C. glabrata
CAGL0I02904g,CAGL0I02904g-T,1575,1293,282,17.904761904761905,False,C. glabrata
CAGL0I02926g,CAGL0I02926g-T,2258,2004,254,11.2488928255093,False,C. glabrata
CAGL0I02948g,CAGL0I02948g-T,1150,945,205,17.82608695652174,False,C. glabrata
CAGL0I02970g,CAGL0I02970g-T,1442,1314,128,8.876560332871012,False,C. glabrata
CAGL0I02992g,CAGL0I02992g-T,930,426,504,54.19354838709678,False,C. glabrata
CAGL0I03014g,CAGL0I03014g-T,570,483,87,15.263157894736842,False,C. glabrata
CAGL0I03036g,CAGL0I03036g-T,2780,837,1943,69.89208633093526,False,C. glabrata
CAGL0I03080g,CAGL0I03080g-T,1170,798,372,31.794871794871792,False,C. glabrata
CAGL0I03102g,CAGL0I03102g-T,4365,4365,0,0.0,True,C. glabrata
CAGL0I03168g,CAGL0I03168g-T,2732,1869,863,31.58857979502196,False,C. glabrata
CAGL0I03190g,CAGL0I03190g-T,2639,642,1997,75.67260325881016,False,C. glabrata
CAGL0I03212g,CAGL0I03212g-T,4968,2892,2076,41.78743961352657,False,C. glabrata
CAGL0I03234g,CAGL0I03234g-T,676,381,295,43.63905325443787,False,C. glabrata
CAGL0I03256g,CAGL0I03256g-T,1530,1098,432,28.235294117647058,False,C. glabrata
CAGL0I03300g,CAGL0I03300g-T,1333,987,346,25.95648912228057,False,C. glabrata
CAGL0I03322g,CAGL0I03322g-T,2383,1941,442,18.5480486781368,False,C. glabrata
CAGL0I03344g,CAGL0I03344g-T,2024,1812,212,10.474308300395258,False,C. glabrata
CAGL0I03366g,CAGL0I03366g-T,820,639,181,22.073170731707318,False,C. glabrata
CAGL0I03388g,CAGL0I03388g-T,1809,576,1233,68.1592039800995,False,C. glabrata
CAGL0I03410g,CAGL0I03410g-T,2321,2175,146,6.290392072382593,False,C. glabrata
CAGL0I03432g,CAGL0I03432g-T,550,249,301,54.72727272727273,False,C. glabrata
CAGL0I03454g,CAGL0I03454g-T,2505,912,1593,63.59281437125749,False,C. glabrata
CAGL0I03476g,CAGL0I03476g-T,2217,1524,693,31.25845737483085,False,C. glabrata
CAGL0I03498g,CAGL0I03498g-T,2145,1356,789,36.78321678321678,False,C. glabrata
CAGL0I03520g,CAGL0I03520g-T,1318,321,997,75.64491654021245,False,C. glabrata
CAGL0I03542g,CAGL0I03542g-T,1856,1605,251,13.523706896551724,False,C. glabrata
CAGL0I03564g,CAGL0I03564g-T,1713,1401,312,18.21366024518389,False,C. glabrata
CAGL0I03586g,CAGL0I03586g-T,2677,2604,73,2.7269331341053418,False,C. glabrata
CAGL0I03608g,CAGL0I03608g-T,2123,1788,335,15.779557230334431,False,C. glabrata
CAGL0I03630g,CAGL0I03630g-T,1678,1284,394,23.480333730631706,False,C. glabrata
CAGL0I03652g,CAGL0I03652g-T,3119,2787,332,10.644437319653735,False,C. glabrata
CAGL0I03674g,CAGL0I03674g-T,1663,1338,325,19.542994588093805,False,C. glabrata
CAGL0I03696g,CAGL0I03696g-T,1933,1434,499,25.81479565442318,False,C. glabrata
CAGL0I03718g,CAGL0I03718g-T,3983,3606,377,9.465227215666584,False,C. glabrata
CAGL0I03740g,CAGL0I03740g-T,1227,1062,165,13.447432762836186,False,C. glabrata
CAGL0I03762g,CAGL0I03762g-T,2075,1590,485,23.373493975903614,False,C. glabrata
CAGL0I03784g,CAGL0I03784g-T,1155,813,342,29.61038961038961,False,C. glabrata
CAGL0I03806g,CAGL0I03806g-T,2833,2073,760,26.826685492410874,False,C. glabrata
CAGL0I03828g,CAGL0I03828g-T,6328,5148,1180,18.647281921618205,False,C. glabrata
CAGL0I03850g,CAGL0I03850g-T,2094,609,1485,70.91690544412607,False,C. glabrata
CAGL0I03872g,CAGL0I03872g-T,4526,2289,2237,49.42554131683606,False,C. glabrata
CAGL0I03894g,CAGL0I03894g-T,1993,978,1015,50.92824887104867,False,C. glabrata
CAGL0I03916g,CAGL0I03916g-T,1044,546,498,47.701149425287355,False,C. glabrata
CAGL0I03938g,CAGL0I03938g-T,2421,1107,1314,54.27509293680297,False,C. glabrata
CAGL0I03960g,CAGL0I03960g-T,5839,3102,2737,46.8744648056174,False,C. glabrata
CAGL0I04004g,CAGL0I04004g-T,1427,864,563,39.45339873861247,False,C. glabrata
CAGL0I04026g,CAGL0I04026g-T,1217,432,785,64.50287592440426,False,C. glabrata
CAGL0I04048g,CAGL0I04048g-T,2804,1011,1793,63.94436519258203,False,C. glabrata
CAGL0I04070g,CAGL0I04070g-T,1553,915,638,41.08177720540888,False,C. glabrata
CAGL0I04092g,CAGL0I04092g-T,1975,1671,304,15.39240506329114,False,C. glabrata
CAGL0I04114g,CAGL0I04114g-T,2983,2733,250,8.380824673147838,False,C. glabrata
CAGL0I04125g,CAGL0I04125g-T,927,267,660,71.19741100323624,False,C. glabrata
CAGL0I04136g,CAGL0I04136g-T,1079,462,617,57.182576459684896,False,C. glabrata
CAGL0I04180g,CAGL0I04180g-T,1987,798,1189,59.838953195772525,False,C. glabrata
CAGL0I04202g,CAGL0I04202g-T,1409,1278,131,9.297374024130589,False,C. glabrata
CAGL0I04224g,CAGL0I04224g-T,2910,2829,81,2.7835051546391756,False,C. glabrata
CAGL0I04246g,CAGL0I04246g-T,2367,1074,1293,54.62610899873257,False,C. glabrata
CAGL0I04268g,CAGL0I04268g-T,2054,1005,1049,51.07108081791626,False,C. glabrata
CAGL0I04290g,CAGL0I04290g-T,1750,1269,481,27.485714285714284,False,C. glabrata
CAGL0I04312g,CAGL0I04312g-T,3229,2856,373,11.551563951687829,False,C. glabrata
CAGL0I04328g,CAGL0I04328g-T,174,174,0,0.0,True,C. glabrata
CAGL0I04334g,CAGL0I04334g-T,1510,1278,232,15.364238410596027,False,C. glabrata
CAGL0I04356g,CAGL0I04356g-T,1504,1191,313,20.81117021276596,False,C. glabrata
CAGL0I04378g,CAGL0I04378g-T,1409,1275,134,9.510290986515258,False,C. glabrata
CAGL0I04400g,CAGL0I04400g-T,1050,648,402,38.285714285714285,False,C. glabrata
CAGL0I04422g,CAGL0I04422g-T,2809,1269,1540,54.82378070487718,False,C. glabrata
CAGL0I04444g,CAGL0I04444g-T,1532,921,611,39.882506527415146,False,C. glabrata
CAGL0I04466g,CAGL0I04466g-T,2538,2289,249,9.810874704491725,False,C. glabrata
CAGL0I04488g,CAGL0I04488g-T,3078,2754,324,10.526315789473683,False,C. glabrata
CAGL0I04510g,CAGL0I04510g-T,1423,351,1072,75.3338018271258,False,C. glabrata
CAGL0I04532g,CAGL0I04532g-T,2148,1839,309,14.385474860335195,False,C. glabrata
CAGL0I04554g,CAGL0I04554g-T,1058,720,338,31.947069943289225,False,C. glabrata
CAGL0I04576g,CAGL0I04576g-T,621,450,171,27.536231884057973,False,C. glabrata
CAGL0I04598g,CAGL0I04598g-T,1833,1698,135,7.3649754500818325,False,C. glabrata
CAGL0I04620g,CAGL0I04620g-T,1722,1194,528,30.66202090592334,False,C. glabrata
CAGL0I04642g,CAGL0I04642g-T,2374,2019,355,14.953664700926705,False,C. glabrata
CAGL0I04664g,CAGL0I04664g-T,882,882,0,0.0,True,C. glabrata
CAGL0I04686g,CAGL0I04686g-T,1360,891,469,34.48529411764706,False,C. glabrata
CAGL0I04708g,CAGL0I04708g-T,859,684,175,20.372526193247964,False,C. glabrata
CAGL0I04730g,CAGL0I04730g-T,1497,1047,450,30.060120240480963,False,C. glabrata
CAGL0I04752g,CAGL0I04752g-T,3395,1296,2099,61.82621502209131,False,C. glabrata
CAGL0I04774g,CAGL0I04774g-T,3028,1272,1756,57.992073976221924,False,C. glabrata
CAGL0I04796g,CAGL0I04796g-T,1848,885,963,52.1103896103896,False,C. glabrata
CAGL0I04818g,CAGL0I04818g-T,3016,2745,271,8.985411140583555,False,C. glabrata
CAGL0I04840g,CAGL0I04840g-T,3375,3195,180,5.333333333333334,False,C. glabrata
CAGL0I04862g,CAGL0I04862g-T,5312,4524,788,14.834337349397591,False,C. glabrata
CAGL0I04884g,CAGL0I04884g-T,1528,1302,226,14.790575916230367,False,C. glabrata
CAGL0I04906g,CAGL0I04906g-T,963,618,345,35.82554517133956,False,C. glabrata
CAGL0I04928g,CAGL0I04928g-T,414,414,0,0.0,True,C. glabrata
CAGL0I04950g,CAGL0I04950g-T,4576,4320,256,5.594405594405594,False,C. glabrata
CAGL0I04972g,CAGL0I04972g-T,975,384,591,60.61538461538461,False,C. glabrata
CAGL0I04994g,CAGL0I04994g-T,4406,2304,2102,47.70767135724013,False,C. glabrata
CAGL0I05016g,CAGL0I05016g-T,2791,1521,1270,45.50340379792189,False,C. glabrata
CAGL0I05038g,CAGL0I05038g-T,4624,1380,3244,70.15570934256056,False,C. glabrata
CAGL0I05060g,CAGL0I05060g-T,2917,1839,1078,36.95577648268769,False,C. glabrata
CAGL0I05082g,CAGL0I05082g-T,8344,1815,6529,78.24784276126559,False,C. glabrata
CAGL0I05098g,CAGL0I05098g-T,2539,258,2281,89.83851910200866,False,C. glabrata
CAGL0I05104g,CAGL0I05104g-T,1713,1659,54,3.1523642732049035,False,C. glabrata
CAGL0I05126g,CAGL0I05126g-T,1970,1716,254,12.893401015228426,False,C. glabrata
CAGL0I05148g,CAGL0I05148g-T,1961,1725,236,12.034676185619581,False,C. glabrata
CAGL0I05170g,CAGL0I05170g-T,6289,2106,4183,66.51295913499762,False,C. glabrata
CAGL0I05192g,CAGL0I05192g-T,1683,1122,561,33.33333333333333,False,C. glabrata
CAGL0I05214g,CAGL0I05214g-T,1158,813,345,29.792746113989637,False,C. glabrata
CAGL0I05236g,CAGL0I05236g-T,1712,1215,497,29.0303738317757,False,C. glabrata
CAGL0I05258g,CAGL0I05258g-T,2172,1524,648,29.83425414364641,False,C. glabrata
CAGL0I05280g,CAGL0I05280g-T,1213,1047,166,13.68507831821929,False,C. glabrata
CAGL0I05302g,CAGL0I05302g-T,3653,3282,371,10.156036134683822,False,C. glabrata
CAGL0I05324g,CAGL0I05324g-T,1075,408,667,62.04651162790697,False,C. glabrata
CAGL0I05390g,CAGL0I05390g-T,3089,1365,1724,55.810942052444155,False,C. glabrata
CAGL0I05412g,CAGL0I05412g-T,3889,3081,808,20.776549241450244,False,C. glabrata
CAGL0I05434g,CAGL0I05434g-T,1499,363,1136,75.78385590393596,False,C. glabrata
CAGL0I05456g,CAGL0I05456g-T,1837,1365,472,25.694066412629287,False,C. glabrata
CAGL0I05478g,CAGL0I05478g-T,1393,741,652,46.80545585068198,False,C. glabrata
CAGL0I05500g,CAGL0I05500g-T,3219,960,2259,70.17707362534948,False,C. glabrata
CAGL0I05522g,CAGL0I05522g-T,2379,2175,204,8.575031525851198,False,C. glabrata
CAGL0I05544g,CAGL0I05544g-T,1230,1152,78,6.341463414634147,False,C. glabrata
CAGL0I05566g,CAGL0I05566g-T,1390,639,751,54.02877697841727,False,C. glabrata
CAGL0I05588g,CAGL0I05588g-T,1116,1116,0,0.0,True,C. glabrata
CAGL0I05610g,CAGL0I05610g-T,541,408,133,24.58410351201479,False,C. glabrata
CAGL0I05632g,CAGL0I05632g-T,3424,2661,763,22.283878504672895,False,C. glabrata
CAGL0I05654g,CAGL0I05654g-T,1919,1431,488,25.42991141219385,False,C. glabrata
CAGL0I05676g,CAGL0I05676g-T,3693,2277,1416,38.34281072298944,False,C. glabrata
CAGL0I05698g,CAGL0I05698g-T,3145,2907,238,7.567567567567568,False,C. glabrata
CAGL0I05720g,CAGL0I05720g-T,1947,1149,798,40.98613251155624,False,C. glabrata
CAGL0I05742g,CAGL0I05742g-T,758,459,299,39.44591029023747,False,C. glabrata
CAGL0I05764g,CAGL0I05764g-T,1637,882,755,46.12095296273671,False,C. glabrata
CAGL0I05786g,CAGL0I05786g-T,2111,2043,68,3.2212221695878727,False,C. glabrata
CAGL0I05808g,CAGL0I05808g-T,1503,930,573,38.12375249500998,False,C. glabrata
CAGL0I05830g,CAGL0I05830g-T,2098,1812,286,13.63203050524309,False,C. glabrata
CAGL0I05852g,CAGL0I05852g-T,2079,1587,492,23.665223665223664,False,C. glabrata
CAGL0I05874g,CAGL0I05874g-T,2494,744,1750,70.16840417000802,False,C. glabrata
CAGL0I05896g,CAGL0I05896g-T,4186,2337,1849,44.171046344959386,False,C. glabrata
CAGL0I05918g,CAGL0I05918g-T,1150,486,664,57.7391304347826,False,C. glabrata
CAGL0I05934g,CAGL0I05934g-T,561,249,312,55.61497326203209,False,C. glabrata
CAGL0I05940g,CAGL0I05940g-T,1131,882,249,22.015915119363395,False,C. glabrata
CAGL0I05962g,CAGL0I05962g-T,1909,1716,193,10.110005238344682,False,C. glabrata
CAGL0I05984g,CAGL0I05984g-T,1647,1203,444,26.958105646630237,False,C. glabrata
CAGL0I06006g,CAGL0I06006g-T,1225,732,493,40.244897959183675,False,C. glabrata
CAGL0I06028g,CAGL0I06028g-T,2298,1737,561,24.412532637075717,False,C. glabrata
CAGL0I06050g,CAGL0I06050g-T,2253,1617,636,28.22902796271638,False,C. glabrata
CAGL0I06072g,CAGL0I06072g-T,3026,2826,200,6.609385327164574,False,C. glabrata
CAGL0I06094g,CAGL0I06094g-T,1544,1353,191,12.370466321243523,False,C. glabrata
CAGL0I06116g,CAGL0I06116g-T,2489,2043,446,17.918842908798716,False,C. glabrata
CAGL0I06138g,CAGL0I06138g-T,2582,2448,134,5.189775367931835,False,C. glabrata
CAGL0I06160g,CAGL0I06160g-T,1213,702,511,42.126957955482276,False,C. glabrata
CAGL0I06182g,CAGL0I06182g-T,2941,1023,1918,65.2159129547773,False,C. glabrata
CAGL0I06204g,CAGL0I06204g-T,1444,1050,394,27.28531855955679,False,C. glabrata
CAGL0I06226g,CAGL0I06226g-T,1843,1368,475,25.773195876288657,False,C. glabrata
CAGL0I06248g,CAGL0I06248g-T,2893,2442,451,15.5893536121673,False,C. glabrata
CAGL0I06270g,CAGL0I06270g-T,856,285,571,66.7056074766355,False,C. glabrata
CAGL0I06292g,CAGL0I06292g-T,1168,777,391,33.476027397260275,False,C. glabrata
CAGL0I06314g,CAGL0I06314g-T,2083,1872,211,10.129620739318291,False,C. glabrata
CAGL0I06336g,CAGL0I06336g-T,1210,969,241,19.91735537190083,False,C. glabrata
CAGL0I06358g,CAGL0I06358g-T,6198,5946,252,4.065827686350436,False,C. glabrata
CAGL0I06380g,CAGL0I06380g-T,4141,3591,550,13.281815986476698,False,C. glabrata
CAGL0I06402g,CAGL0I06402g-T,1741,1299,442,25.387708213670308,False,C. glabrata
CAGL0I06424g,CAGL0I06424g-T,733,630,103,14.051841746248295,False,C. glabrata
CAGL0I06446g,CAGL0I06446g-T,1866,1578,288,15.434083601286176,False,C. glabrata
CAGL0I06457g,CAGL0I06457g-T,450,258,192,42.66666666666667,False,C. glabrata
CAGL0I06490g,CAGL0I06490g-T,1696,1527,169,9.964622641509434,False,C. glabrata
CAGL0I06512g,CAGL0I06512g-T,6862,6360,502,7.315651413582046,False,C. glabrata
CAGL0I06534g,CAGL0I06534g-T,2598,1161,1437,55.311778290993075,False,C. glabrata
CAGL0I06556g,CAGL0I06556g-T,1213,831,382,31.4921681780709,False,C. glabrata
CAGL0I06578g,CAGL0I06578g-T,1431,1311,120,8.385744234800839,False,C. glabrata
CAGL0I06600g,CAGL0I06600g-T,2705,2451,254,9.390018484288355,False,C. glabrata
CAGL0I06644g,CAGL0I06644g-T,3580,675,2905,81.14525139664805,False,C. glabrata
CAGL0I06666g,CAGL0I06666g-T,2380,1347,1033,43.403361344537814,False,C. glabrata
CAGL0I06688g,CAGL0I06688g-T,1782,702,1080,60.60606060606061,False,C. glabrata
CAGL0I06710g,CAGL0I06710g-T,2016,2016,0,0.0,True,C. glabrata
CAGL0I06721g,CAGL0I06721g-T,273,273,0,0.0,True,C. glabrata
CAGL0I06743g,CAGL0I06743g-T,1675,1227,448,26.746268656716417,False,C. glabrata
CAGL0I06765g,CAGL0I06765g-T,3370,2664,706,20.949554896142434,False,C. glabrata
CAGL0I06787g,CAGL0I06787g-T,1866,1281,585,31.350482315112536,False,C. glabrata
CAGL0I06809g,CAGL0I06809g-T,1875,1011,864,46.08,False,C. glabrata
CAGL0I06831g,CAGL0I06831g-T,2056,1512,544,26.459143968871597,False,C. glabrata
CAGL0I06853g,CAGL0I06853g-T,2259,1638,621,27.490039840637447,False,C. glabrata
CAGL0I06875g,CAGL0I06875g-T,1404,678,726,51.70940170940172,False,C. glabrata
CAGL0I06919g,CAGL0I06919g-T,1350,1239,111,8.222222222222223,False,C. glabrata
CAGL0I06941g,CAGL0I06941g-T,1396,1062,334,23.925501432664756,False,C. glabrata
CAGL0I06963g,CAGL0I06963g-T,891,891,0,0.0,True,C. glabrata
CAGL0I06985g,CAGL0I06985g-T,2004,255,1749,87.27544910179641,False,C. glabrata
CAGL0I07007g,CAGL0I07007g-T,2279,1617,662,29.047827994734533,False,C. glabrata
CAGL0I07029g,CAGL0I07029g-T,2118,2118,0,0.0,True,C. glabrata
CAGL0I07051g,CAGL0I07051g-T,1900,1347,553,29.10526315789474,False,C. glabrata
CAGL0I07073g,CAGL0I07073g-T,3512,1182,2330,66.34396355353076,False,C. glabrata
CAGL0I07095g,CAGL0I07095g-T,1565,981,584,37.31629392971246,False,C. glabrata
CAGL0I07117g,CAGL0I07117g-T,2410,945,1465,60.788381742738586,False,C. glabrata
CAGL0I07139g,CAGL0I07139g-T,1778,960,818,46.006749156355454,False,C. glabrata
CAGL0I07161g,CAGL0I07161g-T,2779,2514,265,9.535804246131702,False,C. glabrata
CAGL0I07183g,CAGL0I07183g-T,4875,2316,2559,52.49230769230769,False,C. glabrata
CAGL0I07205g,CAGL0I07205g-T,3751,1812,1939,51.69288189816049,False,C. glabrata
CAGL0I07227g,CAGL0I07227g-T,2410,1107,1303,54.066390041493776,False,C. glabrata
CAGL0I07249g,CAGL0I07249g-T,1365,1137,228,16.7032967032967,False,C. glabrata
CAGL0I07271g,CAGL0I07271g-T,2193,1608,585,26.67578659370725,False,C. glabrata
CAGL0I07293g,CAGL0I07293g-T,7057,5586,1471,20.844551509139862,False,C. glabrata
CAGL0I07315g,CAGL0I07315g-T,2540,654,1886,74.25196850393701,False,C. glabrata
CAGL0I07359g,CAGL0I07359g-T,1944,390,1554,79.93827160493827,False,C. glabrata
CAGL0I07381g,CAGL0I07381g-T,2385,1020,1365,57.23270440251572,False,C. glabrata
CAGL0I07425g,CAGL0I07425g-T,1348,840,508,37.68545994065282,False,C. glabrata
CAGL0I07447g,CAGL0I07447g-T,4102,1713,2389,58.239882983910285,False,C. glabrata
CAGL0I07469g,CAGL0I07469g-T,836,693,143,17.105263157894736,False,C. glabrata
CAGL0I07491g,CAGL0I07491g-T,1220,906,314,25.73770491803279,False,C. glabrata
CAGL0I07513g,CAGL0I07513g-T,5073,3231,1842,36.30987581312833,False,C. glabrata
CAGL0I07535g,CAGL0I07535g-T,4663,3066,1597,34.2483379798413,False,C. glabrata
CAGL0I07557g,CAGL0I07557g-T,2801,639,2162,77.18671902891823,False,C. glabrata
CAGL0I07579g,CAGL0I07579g-T,1569,1278,291,18.54684512428298,False,C. glabrata
CAGL0I07601g,CAGL0I07601g-T,1089,900,189,17.355371900826448,False,C. glabrata
CAGL0I07623g,CAGL0I07623g-T,2240,2136,104,4.642857142857143,False,C. glabrata
CAGL0I07645g,CAGL0I07645g-T,1123,969,154,13.713268032056991,False,C. glabrata
CAGL0I07667g,CAGL0I07667g-T,1133,864,269,23.742277140335393,False,C. glabrata
CAGL0I07689g,CAGL0I07689g-T,1245,930,315,25.301204819277107,False,C. glabrata
CAGL0I07711g,CAGL0I07711g-T,1933,1725,208,10.760475944128297,False,C. glabrata
CAGL0I07733g,CAGL0I07733g-T,3013,2874,139,4.613342183869897,False,C. glabrata
CAGL0I07755g,CAGL0I07755g-T,3310,3162,148,4.471299093655589,False,C. glabrata
CAGL0I07777g,CAGL0I07777g-T,914,723,191,20.89715536105033,False,C. glabrata
CAGL0I07799g,CAGL0I07799g-T,1121,648,473,42.19446922390723,False,C. glabrata
CAGL0I07821g,CAGL0I07821g-T,3665,3390,275,7.503410641200546,False,C. glabrata
CAGL0I07837g,CAGL0I07837g-T,2417,330,2087,86.34671079851056,False,C. glabrata
CAGL0I07843g,CAGL0I07843g-T,2354,1059,1295,55.01274426508071,False,C. glabrata
CAGL0I07865g,CAGL0I07865g-T,3565,2925,640,17.952314165497896,False,C. glabrata
CAGL0I07887g,CAGL0I07887g-T,1556,1149,407,26.15681233933162,False,C. glabrata
CAGL0I07909g,CAGL0I07909g-T,9488,9111,377,3.973440134907251,False,C. glabrata
CAGL0I07931g,CAGL0I07931g-T,1558,792,766,49.16559691912708,False,C. glabrata
CAGL0I07953g,CAGL0I07953g-T,5272,3708,1564,29.666160849772382,False,C. glabrata
CAGL0I07969g,CAGL0I07969g-T,192,192,0,0.0,True,C. glabrata
CAGL0I07975g,CAGL0I07975g-T,2406,885,1521,63.21695760598504,False,C. glabrata
CAGL0I07997g,CAGL0I07997g-T,2740,2355,385,14.051094890510948,False,C. glabrata
CAGL0I08019g,CAGL0I08019g-T,3970,3858,112,2.8211586901763224,False,C. glabrata
CAGL0I08041g,CAGL0I08041g-T,653,402,251,38.437978560490045,False,C. glabrata
CAGL0I08063g,CAGL0I08063g-T,1581,1404,177,11.195445920303605,False,C. glabrata
CAGL0I08085g,CAGL0I08085g-T,723,462,261,36.09958506224066,False,C. glabrata
CAGL0I08107g,CAGL0I08107g-T,2208,1629,579,26.222826086956523,False,C. glabrata
CAGL0I08151g,CAGL0I08151g-T,2349,1149,1200,51.08556832694764,False,C. glabrata
CAGL0I08195g,CAGL0I08195g-T,1848,1347,501,27.110389610389614,False,C. glabrata
CAGL0I08217g,CAGL0I08217g-T,1473,1383,90,6.109979633401222,False,C. glabrata
CAGL0I08239g,CAGL0I08239g-T,1749,1539,210,12.006861063464838,False,C. glabrata
CAGL0I08261g,CAGL0I08261g-T,2212,2031,181,8.182640144665461,False,C. glabrata
CAGL0I08283g,CAGL0I08283g-T,980,852,128,13.061224489795919,False,C. glabrata
CAGL0I08305g,CAGL0I08305g-T,3355,2856,499,14.873323397913563,False,C. glabrata
CAGL0I08327g,CAGL0I08327g-T,2219,1557,662,29.833258224425418,False,C. glabrata
CAGL0I08349g,CAGL0I08349g-T,2326,2004,322,13.843508168529665,False,C. glabrata
CAGL0I08371g,CAGL0I08371g-T,1786,1620,166,9.29451287793953,False,C. glabrata
CAGL0I08393g,CAGL0I08393g-T,1880,1293,587,31.22340425531915,False,C. glabrata
CAGL0I08415g,CAGL0I08415g-T,4094,3927,167,4.07914020517831,False,C. glabrata
CAGL0I08437g,CAGL0I08437g-T,4060,3993,67,1.650246305418719,False,C. glabrata
CAGL0I08459g,CAGL0I08459g-T,1507,633,874,57.996018579960186,False,C. glabrata
CAGL0I08481g,CAGL0I08481g-T,345,345,0,0.0,True,C. glabrata
CAGL0I08503g,CAGL0I08503g-T,780,780,0,0.0,True,C. glabrata
CAGL0I08525g,CAGL0I08525g-T,2105,600,1505,71.49643705463184,False,C. glabrata
CAGL0I08547g,CAGL0I08547g-T,1372,1005,367,26.749271137026238,False,C. glabrata
CAGL0I08569g,CAGL0I08569g-T,2879,2334,545,18.930184091698507,False,C. glabrata
CAGL0I08591g,CAGL0I08591g-T,2405,1554,851,35.38461538461539,False,C. glabrata
CAGL0I08613g,CAGL0I08613g-T,1919,1680,239,12.45440333507035,False,C. glabrata
CAGL0I08635g,CAGL0I08635g-T,729,420,309,42.38683127572017,False,C. glabrata
CAGL0I08701g,CAGL0I08701g-T,1129,744,385,34.100974313551816,False,C. glabrata
CAGL0I08723g,CAGL0I08723g-T,2029,1755,274,13.50418925579103,False,C. glabrata
CAGL0I08745g,CAGL0I08745g-T,3970,3702,268,6.750629722921915,False,C. glabrata
CAGL0I08767g,CAGL0I08767g-T,747,273,474,63.45381526104418,False,C. glabrata
CAGL0I08789g,CAGL0I08789g-T,1397,1236,161,11.52469577666428,False,C. glabrata
CAGL0I08811g,CAGL0I08811g-T,1183,1065,118,9.974640743871513,False,C. glabrata
CAGL0I08833g,CAGL0I08833g-T,898,633,265,29.51002227171492,False,C. glabrata
CAGL0I08855g,CAGL0I08855g-T,1732,1521,211,12.182448036951502,False,C. glabrata
CAGL0I08877g,CAGL0I08877g-T,1210,1035,175,14.46280991735537,False,C. glabrata
