qseqid,sseqid,pident,qcovs,evalue,bitscore
root_000002;694,orf19.5725,98.988,99,0.0,1382.0
root_007110;351,orf19.100,99.715,100,0.0,717.0
root_007111;536,orf19.5496,98.134,100,0.0,1045.0
root_007115;292,orf19.584,97.945,100,0.0,592.0
root_007117;460,orf19.3763,99.13,100,0.0,917.0
root_007118;458,orf19.4780,99.782,100,0.0,915.0
root_007122;263,orf19.1618,54.978,84,1.84e-81,256.0
root_007124;817,orf19.188,98.776,100,0.0,1562.0
root_007128;710,orf19.5784,100.0,100,0.0,1487.0
root_007129;324,orf19.4424,100.0,100,0.0,659.0
root_007132;390,orf19.5370,97.436,100,0.0,776.0
root_007132;390,orf19.2163,93.586,88,0.0,639.0
root_007133;283,orf19.3826,98.94,100,0.0,570.0
root_007143;966,orf19.1541,99.793,100,0.0,1960.0
root_007151;607,orf19.6912,99.176,100,0.0,1221.0
root_007152;431,orf19.3914,98.84,100,0.0,866.0
root_007153;529,orf19.7331,98.677,100,0.0,1057.0
root_007155;430,orf19.2115,51.646,91,4.44e-133,388.0
root_007158;1112,orf19.4590,98.381,100,0.0,2204.0
root_007161;768,orf19.3999,98.307,100,0.0,1532.0
root_007163;73,orf19.1232,62.0,68,8.14e-15,65.1
root_007166;326,orf19.2681,99.693,100,0.0,673.0
root_007168;66,orf19.242.2,51.515,100,5.59e-16,63.2
root_007173;174,orf19.7046,99.425,100,1.8900000000000002e-125,348.0
root_007176;394,orf19.2046,99.492,100,0.0,794.0
root_007177;1371,orf19.7342,98.979,100,0.0,2689.0
root_007180;812,orf19.2684,98.645,100,0.0,1568.0
root_007185;169,orf19.532,100.0,100,2.57e-115,322.0
root_007186;912,orf19.775,99.232,100,0.0,1853.0
root_007188;860,orf19.3734,98.953,100,0.0,1743.0
root_007189;880,orf19.1096,98.75,100,0.0,1757.0
root_007190;835,orf19.3216,98.802,100,0.0,1672.0
root_007192;166,orf19.7398,100.0,100,1.69e-120,335.0
root_007192;166,orf19.7424,100.0,100,5.04e-120,337.0
root_007192;166,orf19.7397.1,100.0,100,5.04e-120,337.0
root_007195;947,orf19.4899,100.0,100,0.0,1953.0
root_007195;947,orf19.999,96.832,100,0.0,1904.0
root_007196;947,orf19.999,100.0,100,0.0,1953.0
root_007196;947,orf19.4899,96.832,100,0.0,1904.0
root_007200;384,orf19.2127,98.438,100,0.0,766.0
root_007204;64,orf19.2965.1,100.0,100,1.63e-35,112.0
root_007207;508,orf19.3845,97.244,100,0.0,1009.0
root_007208;469,orf19.3112,99.147,100,0.0,945.0
root_007210;501,orf19.1307,99.002,100,0.0,994.0
root_007212;346,orf19.5801,54.986,100,4.1299999999999997e-141,404.0
root_007212;346,orf19.1868,52.312,99,3.43e-129,373.0
root_007213;322,orf19.1405,99.379,100,0.0,644.0
root_007213;322,orf19.4172,56.962,98,1.87e-131,375.0
root_007214;357,orf19.6814,60.423,92,1.1899999999999999e-141,403.0
root_007215;388,orf19.6507,99.742,100,0.0,794.0
root_007216;599,orf19.1656,97.663,100,0.0,1194.0
root_007217;185,orf19.4539,98.378,100,4.96e-135,373.0
root_007218;136,orf19.7209,100.0,100,1.98e-100,281.0
root_007219;182,orf19.3436,100.0,100,1.15e-132,367.0
root_007220;210,orf19.3394,99.524,100,2.6300000000000002e-155,426.0
root_007221;862,orf19.1638,99.188,100,0.0,1759.0
root_007223;573,orf19.5536,98.429,100,0.0,1163.0
root_007224;476,orf19.2923,99.16,100,0.0,944.0
root_007229;499,orf19.4135,99.8,100,0.0,1032.0
root_007230;548,orf19.3601,99.453,100,0.0,1107.0
root_007231;301,orf19.2043,99.003,100,0.0,597.0
root_007232;755,orf19.7379,98.94,100,0.0,1541.0
root_007235;854,orf19.1504,98.478,100,0.0,1715.0
root_007238;321,orf19.3674,98.442,100,0.0,643.0
root_007239;851,orf19.2440,98.472,100,0.0,1673.0
root_007241;456,orf19.6267,100.0,100,0.0,936.0
root_007242;412,orf19.1062,99.515,100,0.0,845.0
root_007243;610,orf19.1333,99.344,100,0.0,1249.0
root_007244;554,orf19.1332,98.736,100,0.0,1129.0
root_007246;925,orf19.7339,97.622,100,0.0,1869.0
root_007248;153,orf19.2849,61.94,88,1.3e-48,155.0
root_007250;654,orf19.6078,97.706,100,0.0,1325.0
root_007251;838,orf19.6469,97.017,100,0.0,1640.0
root_007252;410,orf19.4669,99.268,100,0.0,845.0
root_007253;536,orf19.1979,99.627,100,0.0,1088.0
root_007253;536,orf19.1978,75.099,94,0.0,810.0
root_007253;536,orf19.1980,72.491,100,0.0,796.0
root_007254;535,orf19.1978,99.626,100,0.0,1083.0
root_007254;535,orf19.1979,73.714,98,0.0,816.0
root_007254;535,orf19.1980,70.336,99,0.0,770.0
root_007255;240,orf19.3627,98.75,100,4.3e-177,484.0
root_007258;406,orf19.1632,99.015,100,0.0,829.0
root_007260;397,orf19.2313,98.237,100,0.0,793.0
root_007261;631,orf19.3863,98.098,100,0.0,1256.0
root_007262;354,orf19.5215,99.718,100,0.0,725.0
root_007263;86,orf19.1203.1,100.0,100,1.9000000000000002e-57,169.0
root_007265;543,orf19.4982,98.527,100,0.0,1092.0
root_007268;282,orf19.2089,98.582,100,0.0,565.0
root_007270;354,orf19.6007,100.0,100,0.0,719.0
root_007271;311,orf19.6343,56.803,94,1.4399999999999998e-119,345.0
root_007271;311,orf19.908,51.877,94,5.7199999999999995e-89,266.0
root_007272;652,orf19.5022,98.62,100,0.0,1309.0
root_007272;652,orf19.2069,50.524,73,6.98e-139,414.0
root_007274;623,orf19.942,98.876,100,0.0,1268.0
root_007275;736,orf19.6986,97.826,100,0.0,1442.0
root_007277;581,orf19.4446,98.967,100,0.0,1182.0
root_007278;504,orf19.2946,99.603,100,0.0,1009.0
root_007280;466,orf19.2242,99.571,100,0.0,949.0
root_007280;466,orf19.7196,52.969,85,2.9100000000000002e-145,422.0
root_007283;576,orf19.4063,99.826,100,0.0,1176.0
root_007286;433,orf19.5572,99.538,100,0.0,893.0
root_007287;416,orf19.5145,98.077,100,0.0,839.0
root_007288;501,orf19.2197,99.202,100,0.0,1011.0
root_007289;426,orf19.6999,99.765,100,0.0,874.0
root_007289;426,orf19.355,85.211,100,0.0,766.0
root_007290;424,orf19.355,99.764,100,0.0,865.0
root_007290;424,orf19.6999,85.211,100,0.0,766.0
root_007294;516,orf19.2751,98.062,100,0.0,1004.0
root_007303;451,orf19.264,98.67,100,0.0,871.0
root_007305;495,orf19.3214,99.192,100,0.0,983.0
root_007306;408,orf19.4011,99.755,100,0.0,826.0
root_007306;408,orf19.2168,63.747,99,0.0,531.0
root_007306;408,orf19.3924,61.804,92,1.06e-175,493.0
root_007306;408,orf19.6681,52.58,99,2.4000000000000002e-160,456.0
root_007306;408,orf19.6678,53.463,88,8.24e-144,412.0
root_007307;84,orf19.4132,98.81,100,1.08e-56,167.0
root_007307;84,orf19.3606,53.061,58,1.41e-13,60.5
root_007308;158,orf19.2030,98.734,100,1.67e-112,314.0
root_007310;1019,orf19.4405,98.724,100,0.0,2060.0
root_007313;718,orf19.4668,97.632,100,0.0,1430.0
root_007315;319,orf19.6770,97.179,100,0.0,619.0
root_007318;585,orf19.4269,97.949,100,0.0,1168.0
root_007323;610,orf19.690,98.361,100,0.0,1228.0
root_007323;610,orf19.689,65.372,97,0.0,803.0
root_007324;703,orf19.1442,99.573,100,0.0,1429.0
root_007326;635,orf19.681,98.74,100,0.0,1269.0
root_007330;726,orf19.7549,98.76,100,0.0,1465.0
root_007332;448,orf19.3362,93.527,100,0.0,845.0
root_007332;448,orf19.2671,91.295,100,0.0,836.0
root_007334;377,orf19.6116,98.674,100,0.0,758.0
root_007334;377,orf19.734,97.019,98,0.0,735.0
root_007336;433,orf19.7495,99.307,100,0.0,889.0
root_007337;374,orf19.541,99.465,100,0.0,766.0
root_007340;420,orf19.1366,98.571,100,0.0,857.0
root_007341;1162,orf19.5710,98.795,100,0.0,2241.0
root_007346;307,orf19.2963,97.72,100,0.0,614.0
root_007349;707,orf19.4771,97.878,100,0.0,1425.0
root_007358;748,orf19.5673,99.465,100,0.0,1520.0
root_007360;367,orf19.176,99.728,100,0.0,744.0
root_007360;367,orf19.3749,92.663,100,0.0,706.0
root_007360;367,orf19.3746,91.033,100,0.0,697.0
root_007360;367,orf19.5121,81.25,100,0.0,625.0
root_007360;367,orf19.4655,53.079,92,1.8199999999999999e-131,397.0
root_007360;367,orf19.2847.1,72.285,73,6.35e-130,371.0
root_007365;556,CaalfMp08.2,98.561,100,0.0,1092.0
root_007372;784,orf19.4673,98.724,100,0.0,1580.0
root_007373;790,orf19.5612,98.987,100,0.0,1610.0
root_007374;561,orf19.597,99.465,100,0.0,1162.0
root_007375;391,orf19.7522,99.233,100,0.0,796.0
root_007376;265,orf19.4569,99.623,100,0.0,540.0
root_007377;151,orf19.3263,100.0,100,1.62e-111,311.0
root_007377;151,orf19.2496,50.427,77,2.16e-33,116.0
root_007378;282,orf19.6995,99.645,100,0.0,569.0
root_007378;282,orf19.6997,77.305,100,2.3500000000000003e-163,452.0
root_007379;278,orf19.3440,99.64,100,0.0,564.0
root_007379;278,orf19.3441,69.03,96,1.89e-137,386.0
root_007382;516,orf19.10,99.031,100,0.0,1058.0
root_007382;516,orf19.7513,63.851,98,0.0,671.0
root_007382;516,orf19.7512,59.16,99,0.0,597.0
root_007382;516,orf19.5728,57.505,98,0.0,579.0
root_007383;523,orf19.1010,59.494,53,4.4600000000000006e-27,110.0
root_007386;220,orf19.2693,99.545,100,1.82e-162,445.0
root_007387;246,orf19.3121,99.187,100,0.0,506.0
root_007387;246,orf19.720,56.279,86,1.8699999999999999e-84,249.0
root_007389;216,orf19.720,100.0,100,9.120000000000001e-161,441.0
root_007389;216,orf19.3121,56.279,99,6.01e-85,250.0
root_007392;542,orf19.742,100.0,100,0.0,1108.0
root_007393;479,orf19.3045,99.374,100,0.0,971.0
root_007394;264,orf19.1148,99.621,100,0.0,527.0
root_007395;275,orf19.4170,100.0,100,0.0,542.0
root_007395;275,orf19.4463,55.172,96,4.0299999999999994e-104,305.0
root_007395;275,orf19.555,61.172,96,2.21e-94,277.0
root_007395;275,orf19.654,59.707,96,3.35e-94,277.0
root_007395;275,orf19.3512,88.496,80,4.8e-66,207.0
root_007395;275,orf19.3512,79.245,80,5.16e-52,171.0
root_007396;252,orf19.31,100.0,100,0.0,510.0
root_007396;252,orf19.4515,82.937,100,1.09e-132,372.0
root_007397;248,orf19.4515,99.597,100,0.0,507.0
root_007397;248,orf19.31,79.913,92,1.14e-127,360.0
root_007398;355,orf19.3512,100.0,100,0.0,672.0
root_007398;355,orf19.4170,88.496,61,1.74e-65,206.0
root_007398;355,orf19.4170,78.302,61,7.4100000000000005e-47,158.0
root_007398;355,orf19.555,74.4,62,2.48e-59,191.0
root_007398;355,orf19.654,74.4,62,2.85e-59,191.0
root_007399;357,orf19.4463,100.0,100,0.0,735.0
root_007399;357,orf19.555,74.825,80,3.81e-136,387.0
root_007399;357,orf19.654,74.825,80,5.71e-136,386.0
root_007399;357,orf19.4170,54.412,75,3.67e-88,265.0
root_007399;357,orf19.3512,75.676,59,7.95e-55,181.0
root_007401;389,orf19.3151,99.486,100,0.0,775.0
root_007402;348,orf19.7009,99.425,100,0.0,695.0
root_007403;644,orf19.341,99.224,100,0.0,1328.0
root_007404;562,orf19.2158,99.644,100,0.0,1152.0
root_007404;562,orf19.2160,80.416,99,0.0,945.0
root_007405;582,orf19.2160,99.485,100,0.0,1190.0
root_007405;582,orf19.2158,80.311,99,0.0,929.0
root_007429;749,orf19.6734,99.332,100,0.0,1500.0
root_007430;356,orf19.2553,99.438,100,0.0,720.0
root_007431;655,orf19.2552,99.847,100,0.0,1345.0
root_007435;407,orf19.1313,99.754,100,0.0,846.0
root_007435;407,orf19.5079,53.158,93,2.4799999999999998e-140,433.0
root_007435;407,orf19.6000,51.429,95,1.0300000000000002e-129,405.0
root_007436;580,orf19.3120,99.483,100,0.0,1182.0
root_007439;582,orf19.5271,98.625,100,0.0,1158.0
root_007440;1045,orf19.1768,98.756,100,0.0,2061.0
root_007441;552,orf19.6211,98.913,100,0.0,1094.0
root_007442;702,orf19.6481,99.43,100,0.0,1399.0
root_007443;365,orf19.852,98.904,100,0.0,738.0
root_007443;365,orf19.853,61.141,100,4.68e-158,446.0
root_007444;364,orf19.853,99.451,100,0.0,735.0
root_007444;364,orf19.852,61.413,100,8.299999999999999e-159,448.0
root_007448;436,orf19.2082,99.541,100,0.0,863.0
root_007465;320,orf19.6242,98.75,100,0.0,653.0
root_007469;720,orf19.6313,99.167,100,0.0,1447.0
root_007471;757,orf19.6692,99.075,100,0.0,1543.0
root_007472;176,orf19.5337,98.864,100,1.36e-125,348.0
root_007473;555,orf19.5634,98.198,100,0.0,1132.0
root_007475;593,orf19.7112,98.145,100,0.0,1200.0
root_007476;287,orf19.6140,98.258,100,0.0,580.0
root_007476;287,orf19.1932,50.379,92,4.28e-96,296.0
root_007479;761,orf19.1263,99.606,100,0.0,1564.0
root_007479;761,orf19.1264,73.856,100,0.0,1133.0
root_007481;502,orf19.2397,99.004,100,0.0,1020.0
root_007483;216,orf19.6520,51.852,100,1.8e-76,238.0
root_007484;170,orf19.6520,63.473,98,2.52e-76,236.0
root_007484;170,orf19.7158,58.683,98,1.7999999999999998e-68,215.0
root_007484;170,orf19.6522,57.988,99,8.71e-68,214.0
root_007485;524,orf19.7666,98.092,100,0.0,1052.0
root_007493;605,orf19.7336,99.174,100,0.0,1215.0
root_007494;561,orf19.7554,99.643,100,0.0,1132.0
root_007563;288,orf19.6530,96.528,100,0.0,566.0
root_007565;731,orf19.4787,97.538,100,0.0,1471.0
root_007566;275,orf19.2875,98.909,100,0.0,542.0
root_007567;637,orf19.3592,99.215,100,0.0,1290.0
root_007569;303,orf19.4733,99.01,100,0.0,609.0
root_007570;573,orf19.1403,98.429,100,0.0,1147.0
root_007571;360,orf19.2851,98.056,100,0.0,718.0
root_007572;638,orf19.2810,99.216,100,0.0,1284.0
root_007573;544,orf19.2337,99.632,100,0.0,1103.0
root_007574;530,orf19.651,98.491,100,0.0,1030.0
root_007575;550,orf19.7056,98.182,100,0.0,1093.0
root_007575;550,orf19.2445,60.501,94,0.0,655.0
root_007576;560,orf19.4940,99.821,100,0.0,1127.0
root_007578;336,orf19.2734,97.619,100,0.0,675.0
root_007580;261,orf19.5763,100.0,99,0.0,523.0
root_007581;334,orf19.320,99.701,100,0.0,691.0
root_007582;259,orf19.271,99.228,100,0.0,525.0
root_007583;283,orf19.4505,99.288,99,0.0,576.0
root_007583;283,orf19.4504,84.099,100,0.0,503.0
root_007584;337,orf19.2608,99.703,100,0.0,685.0
root_007585;350,orf19.4504,99.429,100,0.0,714.0
root_007585;350,orf19.4505,83.63,80,1.08e-180,499.0
root_007586;613,orf19.3706,99.347,100,0.0,1234.0
root_007587;654,orf19.1401,99.694,100,0.0,1175.0
root_007589;1245,orf19.5404.1,99.759,100,0.0,2445.0
root_007590;2363,orf19.1097,99.619,100,0.0,4353.0
root_007590;2363,orf19.4555,87.42,99,0.0,2328.0
root_007590;2363,orf19.4555,90.792,99,0.0,2127.0
root_007590;2363,orf19.4555,90.511,99,0.0,1805.0
root_007590;2363,orf19.4555,66.047,99,1.9499999999999998e-48,189.0
root_007590;2363,orf19.5742,67.151,77,0.0,1414.0
root_007590;2363,orf19.5742,66.713,77,0.0,895.0
root_007590;2363,orf19.1816,81.134,91,0.0,1196.0
root_007590;2363,orf19.1816,81.687,91,0.0,618.0
root_007590;2363,orf19.1816,81.893,91,0.0,612.0
root_007590;2363,orf19.1816,81.07,91,0.0,608.0
root_007590;2363,orf19.1816,80.453,91,0.0,600.0
root_007590;2363,orf19.1816,79.545,91,0.0,595.0
root_007590;2363,orf19.1816,77.984,91,0.0,586.0
root_007590;2363,orf19.1816,77.366,91,1.04e-178,578.0
root_007590;2363,orf19.5741,84.47,91,0.0,1167.0
root_007590;2363,orf19.5741,86.473,91,1.9600000000000002e-169,555.0
root_007590;2363,orf19.5741,85.507,91,1.0399999999999999e-168,553.0
root_007590;2363,orf19.5741,85.266,91,9.27e-167,548.0
root_007590;2363,orf19.5741,72.835,91,4.0599999999999997e-165,543.0
root_007590;2363,orf19.5741,84.3,91,2.7000000000000003e-161,532.0
root_007590;2363,orf19.5741,68.44,91,5.73e-158,523.0
root_007591;909,orf19.3380,99.89,100,0.0,1664.0
root_007592;214,orf19.2765,100.0,100,2.03e-142,394.0
root_007592;214,orf19.3618,50.0,53,9.71e-20,84.7
root_007592;214,orf19.3618,53.0,53,3.05e-15,71.6
root_007593;1348,orf19.5736,99.036,100,0.0,2581.0
root_007593;1348,orf19.7414,89.102,50,0.0,783.0
root_007594;754,orf19.301,100.0,100,0.0,1367.0
root_007595;1367,orf19.7414,99.195,100,0.0,2613.0
root_007595;1367,orf19.5736,89.102,50,0.0,761.0
root_007595;1367,orf19.7400,66.307,61,0.0,709.0
root_007597;1226,orf19.3279,98.613,100,0.0,2418.0
root_007598;412,orf19.3621,98.544,100,0.0,805.0
root_007600;1309,orf19.2879,99.542,100,0.0,2508.0
root_007600;1309,orf19.4361,73.631,72,0.0,697.0
root_007600;1309,orf19.465,73.631,72,0.0,696.0
root_007600;1309,orf19.7472,74.479,64,0.0,610.0
root_007601;1563,orf19.5124,99.488,100,0.0,2890.0
root_007602;1527,orf19.7472,99.411,100,0.0,2934.0
root_007603;722,orf19.1327,99.861,100,0.0,1387.0
root_007603;722,orf19.1321,51.893,54,9.37e-72,244.0
root_007618;669,orf19.4739,99.103,100,0.0,1365.0
root_007620;289,orf19.2975,98.27,100,0.0,582.0
root_007622;321,orf19.5902,96.885,100,0.0,635.0
root_007631;822,orf19.4670,98.54,100,0.0,1636.0
root_007632;391,orf19.3643,97.442,100,0.0,775.0
root_007635;132,orf19.4748,98.485,100,1.89e-90,256.0
root_007637;519,orf19.4923,98.844,100,0.0,1035.0
root_007640;504,orf19.1587,98.81,100,0.0,1011.0
root_007644;593,orf19.2633,99.831,100,0.0,1217.0
root_007647;574,orf19.644,98.78,100,0.0,1152.0
root_007648;547,orf19.2023,53.774,97,0.0,608.0
root_007648;547,orf19.2020,56.078,93,0.0,602.0
root_007648;547,orf19.2021,56.327,90,0.0,595.0
root_007652;745,orf19.6005,98.255,100,0.0,1493.0
root_007654;553,orf19.7093,98.734,100,0.0,1113.0
root_007655;613,orf19.4682,99.674,100,0.0,1256.0
root_007656;565,orf19.2021,50.813,87,0.0,536.0
root_007657;568,orf19.2020,51.406,88,0.0,539.0
root_007657;568,orf19.2021,51.016,87,0.0,536.0
root_007658;568,orf19.2020,51.004,88,0.0,536.0
root_007658;568,orf19.2021,50.61,87,0.0,532.0
root_007659;565,orf19.2021,50.503,88,0.0,538.0
root_007660;566,orf19.6141,98.94,100,0.0,1136.0
root_007661;570,orf19.2021,57.374,87,0.0,613.0
root_007661;570,orf19.2023,55.303,92,0.0,612.0
root_007661;570,orf19.2020,53.861,93,0.0,605.0
root_007663;495,orf19.1971,98.384,100,0.0,986.0
root_007664;470,orf19.1314,97.66,100,0.0,941.0
root_007665;1251,orf19.1667,98.561,100,0.0,2535.0
root_007666;865,orf19.1720,98.266,100,0.0,1720.0
root_007667;401,orf19.1219,99.002,100,0.0,799.0
root_007668;660,orf19.6694,98.788,100,0.0,1283.0
root_007671;600,orf19.3425,98.167,100,0.0,1214.0
root_007672;549,orf19.2229,96.903,100,0.0,1087.0
root_007676;1089,orf19.7629,97.98,100,0.0,2193.0
root_007679;1210,orf19.4913,99.174,100,0.0,2415.0
root_007682;486,orf19.7185,99.588,100,0.0,998.0
root_007685;861,orf19.2623,98.026,100,0.0,1726.0
root_007688;835,orf19.2077,99.281,100,0.0,1711.0
root_007690;320,orf19.2244,100.0,100,0.0,647.0
root_007691;260,orf19.7260,99.231,100,0.0,526.0
root_007696;1079,orf19.2808,97.683,100,0.0,2128.0
root_007698;1243,orf19.2646,97.667,100,0.0,2487.0
root_007699;945,orf19.2753,98.307,100,0.0,1925.0
root_007699;945,orf19.4573,53.508,99,0.0,872.0
root_007700;990,orf19.1604,98.182,100,0.0,2010.0
root_007701;862,orf19.5380,98.26,100,0.0,1729.0
root_007703;345,orf19.1048,100.0,100,0.0,714.0
root_007703;345,orf19.4476,83.529,99,0.0,605.0
root_007703;345,orf19.4477,84.731,97,0.0,604.0
root_007703;345,orf19.771,50.448,94,1.72e-113,331.0
root_007705;655,orf19.5729,98.015,100,0.0,1324.0
root_007707;386,orf19.3127,98.187,100,0.0,752.0
root_007708;1103,orf19.7371,98.64,100,0.0,2253.0
root_007709;739,orf19.3305,97.429,100,0.0,1484.0
root_007710;338,orf19.4477,99.704,100,0.0,696.0
root_007710;338,orf19.1048,84.431,99,0.0,602.0
root_007710;338,orf19.4476,83.183,99,0.0,596.0
root_007710;338,orf19.3311,50.877,98,3.28e-117,340.0
root_007710;338,orf19.771,51.929,96,1.5999999999999999e-114,333.0
root_007711;1197,orf19.4649,98.496,100,0.0,2393.0
root_007712;662,orf19.1926,99.547,100,0.0,1333.0
root_007713;702,orf19.4524,98.148,100,0.0,1420.0
root_007715;345,orf19.4476,100.0,100,0.0,713.0
root_007715;345,orf19.1048,83.529,99,0.0,605.0
root_007715;345,orf19.4477,83.483,97,0.0,598.0
root_007715;345,orf19.771,50.445,94,1.64e-112,329.0
root_007716;839,orf19.255,98.331,100,0.0,1686.0
root_007718;483,orf19.7317,98.551,100,0.0,983.0
root_007720;1145,orf19.1499,98.166,100,0.0,2315.0
root_007723;409,orf19.6492,98.044,100,0.0,814.0
root_007724;2472,orf19.896,98.665,100,0.0,5047.0
root_007725;839,orf19.2781,99.523,100,0.0,1665.0
root_007726;733,orf19.5253,97.271,100,0.0,1449.0
root_007728;557,orf19.3456,98.923,100,0.0,1123.0
root_007730;283,orf19.5843,99.293,100,0.0,560.0
root_007733;1082,orf19.5181,98.983,100,0.0,2190.0
root_007734;977,orf19.35,98.362,100,0.0,1965.0
root_007734;977,orf19.2436,50.0,55,4.45e-15,77.8
root_007736;319,orf19.1341,98.433,100,0.0,643.0
root_007742;379,orf19.1779,58.4,66,1.14e-107,319.0
root_007744;447,orf19.6117,99.553,100,0.0,897.0
root_007744;447,orf19.733,99.105,100,0.0,890.0
root_007746;308,orf19.930,81.667,97,0.0,510.0
root_007747;310,orf19.930,74.419,97,1.6e-168,468.0
root_007748;298,orf19.5615,99.329,100,0.0,605.0
root_007748;298,orf19.5879,60.884,97,3.1100000000000002e-118,340.0
root_007749;333,orf19.3352,100.0,100,0.0,681.0
root_007750;293,orf19.3684,98.976,100,0.0,581.0
root_007750;293,orf19.4157,70.934,99,2.66e-148,415.0
root_007758;178,orf19.7025,53.636,54,8.210000000000001e-35,121.0
root_007759;402,orf19.1945,54.887,98,1.0099999999999999e-150,433.0
root_007761;443,orf19.1663,63.497,73,8.230000000000001e-163,465.0
root_007761;443,orf19.1665,51.606,98,2.87e-159,455.0
root_007762;675,orf19.7205,99.111,100,0.0,1355.0
root_007762;675,orf19.5017,82.692,100,0.0,1144.0
root_007762;675,orf19.5915,77.959,100,0.0,1092.0
root_007763;672,orf19.5017,99.256,100,0.0,1345.0
root_007763;672,orf19.5915,80.357,100,0.0,1128.0
root_007763;672,orf19.7205,82.544,100,0.0,1093.0
root_007774;374,orf19.1393,52.492,79,3.33e-107,317.0
root_007776;504,orf19.3518,62.081,59,4.19e-130,377.0
root_007777;604,orf19.4304,51.423,92,0.0,566.0
root_007779;589,orf19.6993,99.83,100,0.0,1188.0
root_007779;589,orf19.1799,54.514,99,0.0,598.0
root_007779;589,orf19.3195,54.426,90,0.0,592.0
root_007779;589,orf19.4304,55.451,90,0.0,590.0
root_007779;589,orf19.6659,53.861,88,0.0,543.0
root_007780;566,orf19.7565,99.823,100,0.0,1143.0
root_007780;566,orf19.7566,73.768,99,0.0,824.0
root_007782;137,orf19.279,100.0,100,4.7100000000000005e-99,278.0
root_007782;137,orf19.297,98.54,100,6.2e-98,276.0
root_007783;156,orf19.3789,77.564,100,1.41e-69,205.0
root_007784;578,orf19.4690,98.962,100,0.0,1159.0
root_007784;578,orf19.2270,69.737,89,0.0,758.0
root_007785;763,orf19.1254,99.738,100,0.0,1579.0
root_007786;502,orf19.278,52.401,93,1.0299999999999998e-170,488.0
root_007787;640,orf19.1033,54.416,89,1.39e-116,358.0
root_007788;359,orf19.105,98.329,100,0.0,717.0
root_007788;359,orf19.99,92.375,95,0.0,650.0
root_007789;392,orf19.5714,99.745,100,0.0,784.0
root_007789;392,orf19.3708,73.183,100,0.0,565.0
root_007789;392,orf19.6001,69.25,100,0.0,514.0
